META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-07 22:26:15 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-09 14:26:05 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Macclesfield; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-09 18:25:36 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Macclesfield; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-09 22:23:59 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; ; 6/5; ; ; ; ; 11/10; ; ; ; ; ; 21/20; ; ; 11/10; ; ; 1; ; ; ; ; ; 11/10; ; 4/7; ; 
AFC Fylde; ; 21/10; ; ; ; ; 23/10; ; ; ; ; ; 47/20; ; ; 28/13; ; ; 23/10; ; ; ; ; ; 9/4; ; 10/9; ; 
Draw; ; 23/10; ; ; ; ; 13/5; ; ; ; ; ; 13/5; ; ; 12/5; ; ; 13/5; ; ; ; ; ; 5/2; ; 11/8; ; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-10 02:23:14 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; 21/20; 6/5; ; 5/4; 23/20; ; 11/10; ; ; ; ; ; 11/10; ; ; 15/13; ; ; 21/20; ; ; ; ; ; 6/5; ; 5/6; ; 
AFC Fylde; 23/10; 21/10; ; 13/8; 21/10; ; 9/4; ; ; ; ; ; 11/5; ; ; 39/19; ; ; 9/4; ; ; ; ; ; 2; ; 13/8; ; 
Draw; 13/5; 23/10; ; 23/10; 12/5; ; 13/5; ; ; ; ; ; 13/5; ; ; 12/5; ; ; 13/5; ; ; ; ; ; 5/2; ; 9/5; ; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-10 10:23:01 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; 21/20; 6/5; ; 5/4; 23/20; ; 11/10; 11/10; 24/23; ; ; 21/20; 11/10; ; ; 11/10; ; ; 21/20; 6/5; ; 24/23; ; ; 11/10; ; 4/6; ; 
AFC Fylde; 23/10; 21/10; ; 13/8; 21/10; ; 9/4; 21/10; 11/5; ; ; 2; 11/5; ; ; 21/10; ; ; 9/4; 12/5; ; 11/5; ; ; 9/4; ; 7/4; ; 
Draw; 13/5; 23/10; ; 23/10; 12/5; ; 13/5; 12/5; 5/2; ; ; 12/5; 13/5; ; ; 12/5; ; ; 28/11; 13/5; ; 5/2; ; ; 5/2; ; 6/4; ; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-10 14:24:39 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; 1; 6/5; 1; 21/20; 21/20; ; 23/20; 11/10; 24/23; ; 1; 21/20; 11/10; ; 21/20; 21/20; ; ; 21/20; 23/20; ; 24/23; ; ; 11/10; ; 1; ; 
AFC Fylde; 5/2; 21/10; 5/2; 11/5; 9/4; ; 9/4; 21/10; 11/5; ; 5/2; 11/5; 11/5; ; 9/4; 9/4; ; ; 11/5; 121/50; ; 11/5; ; ; 9/4; ; 7/4; ; 
Draw; 13/5; 23/10; 47/20; 23/10; 5/2; ; 13/5; 12/5; 5/2; ; 23/10; 11/5; 13/5; ; 13/5; 12/5; ; ; 28/11; 137/50; ; 5/2; ; ; 5/2; ; 17/10; ; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-10 18:24:29 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; 11/10; 23/20; 6/5; 21/20; 23/20; ; 6/5; 11/10; 24/23; 15/13; 23/20; 23/20; 23/20; ; 6/5; 11/10; ; ; 15/13; 61/50; 22/19; 24/23; ; ; 11/10; ; 21/20; 23/20; 
AFC Fylde; 9/4; 21/10; 41/20; 11/5; 21/10; ; 85/40; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; ; 21/10; 28/13; ; ; 28/13; 47/20; 24/13; 11/5; ; ; 9/4; ; 13/8; 2; 
Draw; 13/5; 12/5; 47/20; 23/10; 12/5; ; 5/2; 12/5; 5/2; 12/5; 12/5; 21/10; 5/2; ; 12/5; 12/5; ; ; 27/11; 131/50; 5/2; 5/2; ; ; 5/2; ; 19/10; 21/10; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-10 22:24:28 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; 11/10; 23/20; 6/5; 21/20; 23/20; 43/40; 6/5; 1; 24/23; 15/13; 23/20; 23/20; 23/20; 23/20; 6/5; 11/10; 21/20; ; 15/13; 61/50; 22/19; 24/23; ; ; 11/10; ; 23/20; 23/20; 
AFC Fylde; 9/4; 21/10; 41/20; 11/5; 21/10; 21/10; 85/40; 9/4; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 28/13; 21/10; ; 28/13; 47/20; 24/13; 11/5; ; ; 9/4; ; 21/10; 2; 
Draw; 13/5; 12/5; 47/20; 23/10; 12/5; 23/10; 5/2; 5/2; 5/2; 12/5; 12/5; 21/10; 5/2; 21/10; 12/5; 12/5; 23/10; ; 27/11; 131/50; 5/2; 5/2; ; ; 5/2; ; 11/5; 21/10; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-11 02:24:22 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; 11/10; 23/20; 6/5; 6/5; 23/20; 43/40; 6/5; 1; 24/23; 15/13; 23/20; 23/20; 23/20; 23/20; 6/5; 11/10; ; ; 15/13; 61/50; 22/19; 24/23; ; ; 11/10; ; 23/20; 23/20; 
AFC Fylde; 9/4; 21/10; 41/20; 2; 21/10; 21/10; 85/40; 9/4; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; ; ; 28/13; 47/20; 24/13; 11/5; ; ; 9/4; ; 21/10; 2; 
Draw; 13/5; 12/5; 47/20; 23/10; 12/5; 23/10; 5/2; 5/2; 5/2; 12/5; 12/5; 21/10; 5/2; 21/10; 12/5; 12/5; ; ; 27/11; 131/50; 5/2; 5/2; ; ; 5/2; ; 11/5; 21/10; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-11 10:24:19 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; 11/10; 23/20; 6/5; 6/5; 23/20; 43/40; 6/5; 1; 24/23; 15/13; 23/20; 23/20; 23/20; 23/20; 6/5; 11/10; 21/20; ; 15/13; 61/50; 22/19; 24/23; ; ; 11/10; ; 23/20; 23/20; 
AFC Fylde; 9/4; 21/10; 41/20; 2; 21/10; 21/10; 85/40; 9/4; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; ; 28/13; 47/20; 24/13; 11/5; ; ; 9/4; ; 21/10; 2; 
Draw; 13/5; 12/5; 47/20; 23/10; 12/5; 23/10; 5/2; 5/2; 5/2; 12/5; 12/5; 21/10; 5/2; 21/10; 12/5; 12/5; 23/10; ; 27/11; 131/50; 5/2; 5/2; ; ; 5/2; ; 12/5; 21/10; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-11 14:24:27 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; 11/10; 23/20; 6/5; 6/5; 23/20; 43/40; 6/5; 1; 24/23; 15/13; 23/20; 23/20; 23/20; 23/20; 6/5; 11/10; 21/20; ; 15/13; 61/50; 22/19; 24/23; ; ; 11/10; ; 23/20; 23/20; 
AFC Fylde; 9/4; 21/10; 41/20; 2; 21/10; 21/10; 85/40; 9/4; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; ; 28/13; 47/20; 24/13; 11/5; ; ; 9/4; ; 21/10; 2; 
Draw; 13/5; 12/5; 47/20; 23/10; 12/5; 23/10; 5/2; 5/2; 5/2; 12/5; 12/5; 21/10; 5/2; 21/10; 12/5; 12/5; 23/10; ; 27/11; 131/50; 5/2; 5/2; ; ; 5/2; ; 12/5; 21/10; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-11 18:24:51 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; 11/10; 23/20; 6/5; 6/5; 23/20; 43/40; 23/20; 1; 24/23; 15/13; 23/20; 11/10; 23/20; 23/20; 6/5; 11/10; 21/20; ; 11/10; 121/100; 6/5; 24/23; ; ; 11/10; ; 23/20; 23/20; 
AFC Fylde; 9/4; 21/10; 2; 23/10; 21/10; 21/10; 85/40; 9/4; 11/5; 2; 2; 19/10; 11/5; 2; 21/10; 21/10; 21/10; ; 28/13; 23/10; 37/19; 11/5; ; ; 9/4; ; 2; 2; 
Draw; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 13/5; 5/2; 5/2; 12/5; 12/5; 12/5; 5/2; 21/10; 12/5; 12/5; 23/10; ; 5/2; 27/10; 13/5; 5/2; ; ; 5/2; ; 12/5; 11/5; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-11 22:24:32 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; 11/10; 23/20; 6/5; 6/5; 23/20; 43/40; 23/20; 11/10; 24/23; 15/13; ; 11/10; 23/20; 6/5; 6/5; 11/10; 21/20; ; 11/10; 121/100; 6/5; 24/23; ; ; 11/10; ; 23/20; 23/20; 
AFC Fylde; 9/4; 21/10; 2; 23/10; 21/10; 21/10; 85/40; 21/10; 11/5; 2; ; 19/10; 11/5; 11/5; 21/10; 21/10; 21/10; ; 28/13; 23/10; 37/19; 11/5; ; ; 9/4; ; 2; 2; 
Draw; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 13/5; 12/5; 5/2; 12/5; ; 12/5; 5/2; 23/10; 12/5; 12/5; 23/10; ; 5/2; 27/10; 13/5; 5/2; ; ; 5/2; ; 12/5; 11/5; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-12 02:24:24 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; 11/10; 23/20; 6/5; 23/20; 23/20; 43/40; 23/20; 11/10; 24/23; 15/13; 23/20; 11/10; 23/20; 6/5; 6/5; 15/13; 21/20; ; 11/10; 32/25; 6/5; 24/23; ; ; 11/10; ; 23/20; 23/20; 
AFC Fylde; 9/4; 2; 2; 2; 21/10; 21/10; 85/40; 21/10; 11/5; 2; 2; 19/10; 11/5; 11/5; 21/10; 39/19; 21/10; ; 28/13; 57/25; 37/19; 11/5; ; ; 9/4; ; 2; 2; 
Draw; 13/5; 5/2; 12/5; 12/5; 12/5; 23/10; 13/5; 12/5; 5/2; 12/5; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 23/10; ; 5/2; 127/50; 13/5; 5/2; ; ; 5/2; ; 12/5; 11/5; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-12 10:24:24 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; 11/10; 23/20; 6/5; 23/20; 23/20; 43/40; 6/5; 11/10; 24/23; 15/13; 23/20; 23/20; 23/20; 6/5; 6/5; 15/13; 21/20; ; 11/10; 127/100; 7/6; 24/23; ; ; 6/5; ; 6/5; 6/5; 
AFC Fylde; 9/4; 2; 2; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 2; 2; 2; 11/5; 11/5; 21/10; 39/19; 21/10; ; 28/13; 11/5; 31/16; 11/5; ; ; 2; ; 2; 2; 
Draw; 13/5; 5/2; 12/5; 12/5; 12/5; 23/10; 13/5; 12/5; 5/2; 12/5; 12/5; 9/4; 5/2; 23/10; 12/5; 12/5; 23/10; ; 5/2; 67/25; 27/10; 5/2; ; ; 5/2; ; 5/2; 23/10; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-12 14:24:37 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; 11/10; 23/20; 23/20; 23/20; 23/20; 43/40; 6/5; 11/10; 24/23; 15/13; 23/20; 23/20; 23/20; 6/5; 6/5; 15/13; 21/20; ; 15/13; 32/25; 7/6; 24/23; ; ; 6/5; ; 6/5; 23/20; 
AFC Fylde; 9/4; 2; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 2; 2; 2; 11/5; 11/5; 21/10; 39/19; 21/10; ; 21/10; 57/25; 31/16; 11/5; ; ; 2; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 12/5; 12/5; 12/5; 23/10; 13/5; 12/5; 5/2; 12/5; 12/5; 9/4; 5/2; 23/10; 12/5; 12/5; 23/10; ; 5/2; 127/50; 27/10; 5/2; ; ; 5/2; ; 5/2; 12/5; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-12 18:24:44 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Macclesfield; 11/10; 23/20; 23/20; 23/20; 23/20; 43/40; 6/5; 11/10; 15/13; 15/13; 23/20; 11/10; 23/20; 6/5; 6/5; 15/13; 21/20; 15/13; 15/13; 31/25; 6/5; 15/13; ; ; 6/5; ; 6/5; 23/20; 
AFC Fylde; 9/4; 2; 41/20; 2; 21/10; 21/10; 21/10; 21/10; 37/19; 2; 2; 2; 11/5; 11/5; 21/10; 39/19; 21/10; 37/19; 21/10; 9/4; 79/40; 37/19; ; ; 2; ; 21/10; 21/10; 
Draw; 13/5; 5/2; 12/5; 12/5; 12/5; 23/10; 13/5; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 23/10; 12/5; 12/5; 23/10; ; 5/2; 67/25; 13/5; 5/2; ; ; 5/2; ; 5/2; 12/5; 
META; english/non-league/national-league/macclesfield-v-afc-fylde; 2017-09-12 22:24:34 GMT+3; 2017-09-12 19:45; In Play; Xlenovo
Macclesfield; 4/9; 2/5; ; 7/20; 5/4; 5/12; 4/9; 4/11; 15/13; 5/4; 23/20; 2/5; 4/9; ; 9/20; 5/4; 2/5; ; ; ; ; 15/13; ; ; 4/9; ; ; 4/9; 
Draw; 3; 3; ; 7/2; 5/2; 29/10; 3; 3; 5/2; 23/10; 12/5; 3; 3; ; 29/10; 12/5; 14/5; ; ; ; ; 5/2; ; ; 3; ; ; 3; 
AFC Fylde; 13/2; 13/2; ; 7; 2; 23/4; 6; 13/2; 37/19; 19/10; 2; 5; 15/2; ; 11/2; 15/8; 13/2; ; ; ; ; 37/19; ; ; 9/2; ; ; 9/2; 
