META; english/non-league/national-league/chester-v-halifax; 2017-08-09 14:22:16 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Chester; 6/4; 3/2; ; ; 29/20; ; 6/4; ; ; ; ; ; 6/4; ; ; 6/4; ; ; ; 13/8; ; ; ; ; 6/4; ; ; ; 
Halifax; 13/8; 8/5; ; ; 13/8; ; 17/10; ; ; ; ; ; 33/20; ; ; 8/5; ; ; ; 179/100; ; ; ; ; 13/8; ; ; ; 
Draw; 5/2; 21/10; ; ; 12/5; ; 5/2; ; ; ; ; ; 5/2; ; ; 12/5; ; ; ; 5/2; ; ; ; ; 5/2; ; ; ; 
META; english/non-league/national-league/chester-v-halifax; 2017-08-09 18:21:51 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Chester; 6/4; 3/2; 6/4; ; 29/20; 27/20; 31/20; 6/4; ; ; ; ; 6/4; ; ; 17/11; 23/17; ; 6/4; 13/8; ; ; ; 6/4; 6/4; ; ; ; 
Halifax; 13/8; 8/5; 8/5; ; 13/8; 6/4; 13/8; 8/5; ; ; ; ; 33/20; ; ; 8/5; 17/11; ; 8/5; 179/100; ; ; ; 13/8; 13/8; ; ; ; 
Draw; 5/2; 21/10; 47/20; ; 12/5; 12/5; 5/2; 5/2; ; ; ; ; 5/2; ; ; 12/5; 12/5; ; 5/2; 5/2; ; ; ; 5/2; 5/2; ; ; ; 
META; english/non-league/national-league/chester-v-halifax; 2017-08-09 22:21:53 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Chester; 6/4; 6/4; 6/4; ; 6/4; 27/20; 31/20; 6/4; ; ; ; 29/20; 6/4; ; ; 6/4; 23/17; ; 6/4; 13/8; ; ; ; 6/4; 6/4; ; ; ; 
Halifax; 13/8; 13/8; 8/5; ; 8/5; 6/4; 13/8; 8/5; ; ; ; 31/20; 33/20; ; ; 8/5; 17/11; ; 8/5; 179/100; ; ; ; 13/8; 13/8; ; ; ; 
Draw; 5/2; 5/2; 47/20; ; 12/5; 12/5; 5/2; 5/2; ; ; ; 11/5; 5/2; ; ; 5/2; 12/5; ; 5/2; 5/2; ; ; ; 5/2; 5/2; ; ; ; 
META; english/non-league/national-league/chester-v-halifax; 2017-08-10 02:21:51 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Chester; 6/4; 6/4; 6/4; ; 6/4; 27/20; 31/20; 6/4; ; ; ; 29/20; 6/4; ; ; 6/4; 23/17; ; 6/4; 13/8; ; ; ; 6/4; 6/4; ; ; ; 
Halifax; 13/8; 13/8; 8/5; ; 8/5; 6/4; 13/8; 8/5; ; ; ; 31/20; 33/20; ; ; 8/5; 17/11; ; 8/5; 179/100; ; ; ; 13/8; 13/8; ; ; ; 
Draw; 5/2; 5/2; 47/20; ; 12/5; 12/5; 5/2; 5/2; ; ; ; 11/5; 5/2; ; ; 5/2; 12/5; ; 5/2; 5/2; ; ; ; 5/2; 5/2; ; ; ; 
META; english/non-league/national-league/chester-v-halifax; 2017-08-10 10:21:48 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Chester; 6/4; 6/4; 6/4; ; 6/4; 27/20; 6/4; 6/4; 16/11; ; ; 7/5; 6/4; ; ; 6/4; 23/17; ; 6/4; 13/8; ; 16/11; ; 6/4; 6/4; ; ; ; 
Halifax; 13/8; 13/8; 13/8; ; 8/5; 6/4; 17/10; 8/5; 8/5; ; ; 31/20; 33/20; ; ; 8/5; 17/11; ; 8/5; 179/100; ; 8/5; ; 13/8; 13/8; ; ; ; 
Draw; 5/2; 5/2; 47/20; ; 23/10; 12/5; 5/2; 23/10; 40/17; ; ; 9/4; 5/2; ; ; 5/2; 12/5; ; 27/11; 5/2; ; 40/17; ; 5/2; 5/2; ; ; ; 
META; english/non-league/national-league/chester-v-halifax; 2017-08-10 14:21:58 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Chester; 6/4; 6/4; 6/4; 7/5; 6/4; 27/20; 6/4; 6/4; 16/11; ; ; 11/8; 6/4; ; 7/5; 6/4; 23/17; ; 6/4; 13/8; ; 16/11; ; 6/4; 6/4; ; ; ; 
Halifax; 13/8; 13/8; 13/8; 17/10; 13/8; 6/4; 17/10; 8/5; 8/5; ; ; 31/20; 33/20; ; 17/10; 8/5; 17/11; ; 8/5; 179/100; ; 8/5; ; 13/8; 13/8; ; ; ; 
Draw; 5/2; 5/2; 47/20; 12/5; 23/10; 12/5; 5/2; 23/10; 40/17; ; ; 12/5; 5/2; ; 5/2; 5/2; 12/5; ; 27/11; 5/2; ; 40/17; ; 5/2; 5/2; ; ; ; 
META; english/non-league/national-league/chester-v-halifax; 2017-08-10 18:22:22 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Halifax; 29/20; 6/4; 29/20; 17/10; 8/5; 7/5; 6/4; 8/5; 7/5; 16/11; 29/20; 29/20; 31/20; ; 6/4; 17/11; 17/11; 7/5; 16/11; 39/25; 31/21; 7/5; ; 6/4; 6/4; ; ; 7/5; 
