META; english/non-league/national-league/boreham-wood-v-afc-fylde; 2017-12-03 02:22:37 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Boreham Wood; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
AFC Fylde; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/boreham-wood-v-afc-fylde; 2017-12-03 10:22:49 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Boreham Wood; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
AFC Fylde; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/boreham-wood-v-afc-fylde; 2017-12-03 14:23:01 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Boreham Wood; 1; 11/10; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; 
Draw; 23/10; 23/10; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; 
AFC Fylde; 11/4; 23/10; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/boreham-wood-v-afc-fylde; 2017-12-03 18:22:06 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Boreham Wood; ; 11/10; ; ; ; ; 1; ; ; ; 1; 1; ; ; ; ; ; ; ; ; ; 21/20; 21/20; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 9/4; ; ; ; 23/10; 23/10; ; ; ; ; ; ; ; ; ; 23/10; 23/10; ; ; ; ; ; 
AFC Fylde; ; 23/10; ; ; ; ; 5/2; ; ; ; 13/5; 23/10; ; ; ; ; ; ; ; ; ; ; 27/10; ; ; ; ; ; 
META; english/non-league/national-league/boreham-wood-v-afc-fylde; 2017-12-03 22:22:59 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Boreham Wood; ; 11/10; ; ; ; ; 1; ; ; ; 1; 1; ; ; ; 1; ; 19/20; ; ; ; 21/20; 21/20; 1; 19/20; ; ; ; 
Draw; ; 23/10; ; ; ; ; 9/4; ; ; ; 23/10; 23/10; ; ; ; 11/5; ; 11/5; ; ; ; 23/10; 23/10; 23/10; 11/5; ; ; ; 
AFC Fylde; ; 23/10; ; ; ; ; 5/2; ; ; ; 13/5; 23/10; ; ; ; 5/2; ; 45/17; ; ; ; ; 11/4; 27/10; 45/17; ; ; ; 
META; english/non-league/national-league/boreham-wood-v-afc-fylde; 2017-12-04 02:22:42 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Boreham Wood; ; 11/10; ; ; ; ; 1; ; 1; ; 1; 1; ; ; ; 1; ; 19/20; ; ; ; 21/20; 21/20; 1; 19/20; ; ; ; 
Draw; ; 23/10; ; ; ; ; 9/4; ; 9/4; ; 23/10; 23/10; ; ; ; 11/5; ; 11/5; ; ; ; 23/10; 23/10; 23/10; 11/5; ; ; ; 
AFC Fylde; ; 23/10; ; ; ; ; 5/2; ; 13/5; ; 13/5; 23/10; ; ; ; 5/2; ; 45/17; ; ; ; ; 27/10; 27/10; 45/17; ; ; ; 
META; english/non-league/national-league/boreham-wood-v-afc-fylde; 2017-12-04 10:22:44 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Boreham Wood; ; 11/10; ; ; 19/20; ; 1; ; 1; ; 1; 1; ; ; ; 1; 19/20; 19/20; ; ; 1; 21/20; 21/20; 1; 1; ; ; ; 
Draw; ; 23/10; ; ; 11/5; ; 9/4; ; 9/4; ; 23/10; 21/10; ; ; ; 11/5; 11/5; 11/5; ; ; 9/4; 23/10; 23/10; 23/10; 11/5; ; ; ; 
AFC Fylde; ; 23/10; ; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 5/2; ; ; ; 5/2; 5/2; 13/5; ; ; 13/5; ; 27/10; 27/10; 13/5; ; ; ; 
META; english/non-league/national-league/boreham-wood-v-afc-fylde; 2017-12-04 14:23:18 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Boreham Wood; ; 11/10; ; ; 19/20; ; 1; ; 1; ; 1; 1; ; ; ; 1; 19/20; 19/20; 11/10; 1; 1; 21/20; 21/20; 1; 1; ; ; ; 
Draw; ; 23/10; ; ; 11/5; ; 9/4; ; 9/4; ; 23/10; 11/5; ; ; ; 11/5; 11/5; 11/5; 121/50; 40/17; 9/4; 23/10; 23/10; 23/10; 11/5; ; ; ; 
AFC Fylde; 14/5; 23/10; ; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 23/10; ; ; ; 5/2; 5/2; 13/5; 72/25; 23/10; 13/5; ; 27/10; 27/10; 45/17; ; ; ; 
META; english/non-league/national-league/boreham-wood-v-afc-fylde; 2017-12-04 18:23:09 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Boreham Wood; ; 21/20; ; ; 19/20; ; 1; ; 1; ; 1; 1; ; ; ; 19/20; 19/20; 1; 107/100; 1; 1; 21/20; 21/20; 1; 1; ; ; 20/21; 
Draw; ; 12/5; ; ; 11/5; ; 23/10; ; 9/4; ; 23/10; 9/4; ; ; ; ; 11/5; 12/5; 131/50; 27/11; 9/4; 12/5; 12/5; 12/5; 12/5; ; ; 11/5; 
AFC Fylde; 14/5; 13/5; ; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 23/10; ; ; ; 5/2; 5/2; 5/2; 69/25; 11/5; 13/5; ; 13/5; 53/20; 5/2; ; ; 2; 
META; english/non-league/national-league/boreham-wood-v-afc-fylde; 2017-12-04 22:23:15 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Boreham Wood; ; 21/20; ; ; 19/20; ; 1; ; 1; ; 1; 1; ; 21/20; ; 1; 19/20; 1; 107/100; 1; 1; 21/20; 21/20; 1; 1; ; 1/100; 20/21; 
Draw; ; 12/5; ; ; 11/5; ; 23/10; ; 9/4; ; 23/10; 9/4; ; 9/4; ; ; 11/5; 40/17; 131/50; 27/11; 9/4; 12/5; 12/5; 12/5; 40/17; ; 1/100; 11/5; 
AFC Fylde; 14/5; 13/5; ; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 23/10; ; 49/20; ; 12/5; 5/2; 12/5; 69/25; 11/5; 13/5; ; 13/5; 53/20; 27/11; ; 1/100; 2; 
META; english/non-league/national-league/boreham-wood-v-afc-fylde; 2017-12-05 02:23:01 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Boreham Wood; ; 21/20; ; ; 19/20; ; 1; ; 1; ; 1; 1; ; 21/20; ; 1; 19/20; 1; 107/100; 1; 1; 21/20; 21/20; 1; 1; ; 8/11; 20/21; 
Draw; ; 12/5; ; ; 11/5; ; 23/10; ; 9/4; ; 23/10; 9/4; ; 9/4; ; ; 11/5; 40/17; 131/50; 27/11; 9/4; 12/5; 12/5; 12/5; 40/17; ; 11/5; 11/5; 
AFC Fylde; 14/5; 13/5; ; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 23/10; ; 49/20; ; 12/5; 5/2; 12/5; 69/25; 11/5; 13/5; ; 13/5; 53/20; 27/11; ; 19/10; 2; 
META; english/non-league/national-league/boreham-wood-v-afc-fylde; 2017-12-05 10:23:05 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Boreham Wood; ; 21/20; ; ; 19/20; ; 1; ; 1; ; 1; 1; ; 21/20; ; 1; 19/20; 1; 107/100; 1; 1; 21/20; 21/20; 1; 1; ; 1; 20/21; 
Draw; ; 12/5; ; ; 11/5; ; 23/10; ; 9/4; ; 23/10; 9/4; ; 9/4; ; ; 11/5; 40/17; 131/50; 27/11; 9/4; 12/5; 12/5; 12/5; 12/5; ; 12/5; 11/5; 
AFC Fylde; 14/5; 13/5; ; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 23/10; ; 49/20; ; 12/5; 5/2; 12/5; 69/25; 11/5; 13/5; ; 13/5; 53/20; 5/2; ; 5/2; 2; 
META; english/non-league/national-league/boreham-wood-v-afc-fylde; 2017-12-05 14:23:12 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Boreham Wood; ; 21/20; 21/20; ; 19/20; ; 1; ; 1; 21/20; 1; 1; ; 21/20; ; 1; 19/20; 1; 107/100; 1; 1; 21/20; 21/20; 1; 1; ; 1; 20/21; 
