META; english/non-league/national-league/woking-v-guiseley; 2017-10-22 14:25:35 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Woking; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-guiseley; 2017-10-22 18:24:53 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Woking; 1; ; ; ; ; ; 1; ; ; ; 19/20; ; ; ; ; ; ; ; ; ; ; ; 20/21; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; 12/5; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; 
Guiseley; 13/5; ; ; ; ; ; 5/2; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; 
META; english/non-league/national-league/woking-v-guiseley; 2017-10-22 22:25:20 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Woking; 1; ; ; ; ; ; 20/21; 5/6; ; ; 19/20; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; 12/5; 23/10; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; 49/20; ; ; ; ; 
Guiseley; 13/5; ; ; ; ; ; 13/5; 11/4; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; 53/20; ; ; ; ; 
META; english/non-league/national-league/woking-v-guiseley; 2017-10-23 02:24:14 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Woking; 1; ; ; ; ; ; 20/21; 5/6; ; ; 19/20; ; ; ; ; 19/20; ; ; ; ; ; ; 20/21; 1; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; 12/5; 23/10; ; ; 23/10; ; ; ; ; 23/10; ; ; ; ; ; ; 5/2; 49/20; ; ; ; ; 
Guiseley; 13/5; ; ; ; ; ; 13/5; 11/4; ; ; 11/4; ; ; ; ; 13/5; ; ; ; ; ; ; 11/4; 53/20; ; ; ; ; 
META; english/non-league/national-league/woking-v-guiseley; 2017-10-23 10:24:16 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Woking; 1; ; 1; ; 19/20; ; 1; 5/6; 1; 1; 20/21; 20/21; ; ; ; 19/20; 19/20; 19/20; ; ; 1; ; 1; 1; 19/20; ; ; ; 
Draw; 5/2; ; 23/10; ; 23/10; ; 12/5; 23/10; 40/17; 23/10; 12/5; 21/10; ; ; ; 23/10; 23/10; 40/17; ; ; 40/17; ; 5/2; 49/20; 40/17; ; ; ; 
Guiseley; 13/5; ; 13/5; ; 12/5; ; 5/2; 13/5; 27/11; 13/5; 13/5; 5/2; ; ; ; 13/5; 12/5; 27/11; ; ; 27/11; ; 13/5; 53/20; 27/11; ; ; ; 
META; english/non-league/national-league/woking-v-guiseley; 2017-10-23 14:24:35 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Woking; 1; ; 1; ; 19/20; ; 1; 5/6; 1; 1; 20/21; 20/21; ; ; ; 19/20; 19/20; 19/20; ; ; 1; ; 1; 1; 19/20; ; ; ; 
Draw; 5/2; ; 23/10; ; 23/10; ; 12/5; 23/10; 40/17; 23/10; 12/5; 21/10; ; ; ; 23/10; 23/10; 40/17; ; ; 40/17; ; 5/2; 49/20; 40/17; ; ; ; 
Guiseley; 13/5; ; 13/5; ; 12/5; ; 5/2; 13/5; 27/11; 13/5; 13/5; 5/2; ; ; ; 13/5; 12/5; 27/11; ; ; 27/11; ; 13/5; 53/20; 27/11; ; ; ; 
META; english/non-league/national-league/woking-v-guiseley; 2017-10-23 18:24:51 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Woking; 1; ; 1; ; 19/20; ; 1; 5/6; 1; 1; 20/21; 20/21; ; ; ; 19/20; 19/20; 1; ; ; 1; 1; 1; 1; 1; ; ; ; 
Draw; 5/2; ; 9/4; ; 23/10; ; 12/5; 23/10; 40/17; 9/4; 12/5; 21/10; ; ; ; 23/10; 23/10; 12/5; ; ; 40/17; 5/2; 5/2; 49/20; 12/5; ; ; ; 
