META; english/non-league/national-league/eastleigh-v-boreham-wood; 2018-02-03 22:20:00 GMT+2; 2018-02-10 15:00; Nothing; Xlenovo
Boreham Wood; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-boreham-wood; 2018-02-04 02:20:22 GMT+2; 2018-02-10 15:00; Nothing; Xlenovo
Boreham Wood; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-boreham-wood; 2018-02-04 10:20:21 GMT+2; 2018-02-10 15:00; Nothing; Xlenovo
Boreham Wood; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; 9/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-boreham-wood; 2018-02-04 14:20:54 GMT+2; 2018-02-10 15:00; Nothing; Xlenovo
Boreham Wood; 7/5; 11/8; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; 
Eastleigh; 7/4; 9/5; ; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; 
Draw; 5/2; 23/10; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-boreham-wood; 2018-02-04 18:21:02 GMT+2; 2018-02-10 15:00; Nothing; Xlenovo
Boreham Wood; 7/5; 11/8; ; ; 37/25; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; 7/5; 11/8; 11/8; ; ; ; ; 
Eastleigh; 7/4; 9/5; ; ; 15/8; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 9/5; 9/5; 7/4; ; ; ; ; 
Draw; 5/2; 23/10; ; ; 66/25; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 5/2; 5/2; 5/2; ; ; ; ; 
META; english/non-league/national-league/eastleigh-v-boreham-wood; 2018-02-04 22:20:51 GMT+2; 2018-02-10 15:00; Nothing; Xlenovo
Boreham Wood; 7/5; 11/8; ; ; 37/25; ; ; ; ; ; 7/5; ; ; ; ; ; 13/10; ; ; ; 7/5; 7/5; 11/8; 23/17; ; ; ; 
Eastleigh; 7/4; 9/5; ; ; 15/8; ; ; ; ; ; 7/4; ; ; ; ; ; 28/17; ; ; ; 9/5; 9/5; 7/4; 17/10; ; ; ; 
Draw; 5/2; 23/10; ; ; 66/25; ; ; ; ; ; 12/5; ; ; ; ; ; 12/5; ; ; ; 5/2; 5/2; 5/2; 12/5; ; ; ; 
META; english/non-league/national-league/eastleigh-v-boreham-wood; 2018-02-05 02:20:47 GMT+2; 2018-02-10 15:00; Nothing; Xlenovo
Boreham Wood; 7/5; 11/8; ; ; 37/25; ; ; ; ; ; 7/5; ; ; ; ; 11/8; 13/10; ; ; ; 7/5; 7/5; 11/8; 23/17; ; ; ; 
Eastleigh; 7/4; 9/5; ; ; 15/8; ; ; ; ; ; 7/4; ; ; ; ; 17/10; 28/17; ; ; ; 9/5; 9/5; 7/4; 17/10; ; ; ; 
Draw; 5/2; 23/10; ; ; 66/25; ; ; ; ; ; 12/5; ; ; ; ; 23/10; 12/5; ; ; ; 5/2; 5/2; 5/2; 12/5; ; ; ; 
META; english/non-league/national-league/eastleigh-v-boreham-wood; 2018-02-05 10:27:36 GMT+2; 2018-02-10 15:00; Nothing; Xlenovo
Boreham Wood; 7/5; 11/8; 16/11; ; 153/100; ; ; ; 23/17; 29/20; 7/5; ; ; ; ; 11/8; 23/17; 23/17; 26/19; 23/17; 7/5; 11/8; 7/5; 23/17; ; ; ; 
Eastleigh; 9/5; 9/5; 17/10; ; 15/8; ; ; ; 17/10; 17/10; 9/5; ; ; ; ; 17/10; 17/10; 7/4; 29/18; 17/10; 7/4; 19/10; 17/10; 17/10; ; ; ; 
