META; english/non-league/national-league/wrexham-v-aldershot; 2018-02-18 18:22:55 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
Wrexham; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Aldershot; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-aldershot; 2018-02-18 22:22:34 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
Wrexham; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Aldershot; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-aldershot; 2018-02-19 02:22:31 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
Wrexham; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Aldershot; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-aldershot; 2018-02-19 10:22:30 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
Wrexham; 11/8; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; 23/17; ; ; ; ; ; ; ; ; ; 
Aldershot; 15/8; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; ; ; ; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-aldershot; 2018-02-19 14:23:06 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
Wrexham; 11/8; ; ; ; ; ; 11/8; ; ; ; 7/5; 13/10; ; ; ; 13/10; ; 23/17; ; ; 7/5; 11/8; 11/8; ; ; ; ; 
Aldershot; 15/8; ; ; ; ; ; 9/5; ; ; ; 15/8; 7/4; ; ; ; 7/4; ; 24/13; ; ; 15/8; 19/10; 37/20; ; ; ; ; 
Draw; 12/5; ; ; ; ; ; 9/4; ; ; ; 9/4; 9/4; ; ; ; 9/4; ; 11/5; ; ; 12/5; 12/5; 47/20; ; ; ; ; 
META; english/non-league/national-league/wrexham-v-aldershot; 2018-02-19 18:23:06 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
Wrexham; 11/8; ; ; ; ; ; 11/8; ; ; ; 7/5; 13/10; ; 11/8; ; 13/10; 13/10; 23/17; ; ; 7/5; 7/5; 11/8; 13/10; ; ; ; 
