META; english/non-league/national-league/sutton-v-leyton-orient; 2017-07-31 14:22:00 GMT+3; 2017-08-05 12:30; Nothing; Xlenovo
Leyton Orient; 7/4; 17/10; 17/10; 13/8; 13/8; ; 7/4; ; ; ; ; 13/8; 17/10; ; 7/5; 17/10; ; ; 28/17; 179/100; ; ; ; 7/4; 7/4; ; ; ; 
Leyton Orient; 11/8; 7/5; 29/20; 29/20; 6/4; 33/20; 29/20; 6/4; 11/8; 7/5; ; 11/8; 29/20; 6/4; 7/5; 7/5; 17/11; 11/8; 16/11; 157/100; 24/17; 11/8; ; 6/4; 6/4; ; 7/5; ; 
Sutton; 15/8; 9/5; 7/4; 9/5; 17/10; 27/20; 9/5; 13/8; 7/4; 7/4; ; 7/4; 7/4; 15/8; 7/4; 9/5; 17/11; 7/4; 7/4; 47/25; 19/11; 7/4; ; 9/5; 7/4; ; 7/4; ; 
Draw; 12/5; 12/5; 9/4; 12/5; 9/4; 11/5; 12/5; 9/4; 23/10; 9/4; ; 21/10; 23/10; 21/10; 12/5; 23/10; 21/10; 23/10; 9/4; 123/50; 27/11; 23/10; ; 23/10; 9/4; ; 9/4; 7/4; 
META; english/non-league/national-league/sutton-v-leyton-orient; 2017-08-04 14:20:25 GMT+3; 2017-08-05 12:30; Nothing; Xlenovo
Leyton Orient; 11/8; 7/5; 6/4; 29/20; 6/4; 33/20; 29/20; 6/4; 11/8; 7/5; ; 11/8; 29/20; 6/4; 7/5; 7/5; 17/11; 11/8; 16/11; 79/50; 24/17; 11/8; ; 6/4; 6/4; ; 8/5; 7/5; 
Sutton; 15/8; 9/5; 37/20; 9/5; 17/10; 27/20; 9/5; 13/8; 7/4; 7/4; ; 17/10; 7/4; 15/8; 7/4; 9/5; 17/11; 7/4; 7/4; 15/8; 9/5; 7/4; ; 9/5; 7/4; ; 17/10; 17/10; 
Draw; 12/5; 12/5; 12/5; 12/5; 9/4; 11/5; 12/5; 9/4; 23/10; 9/4; ; 11/5; 23/10; 21/10; 12/5; 23/10; 21/10; 23/10; 9/4; 49/20; 40/17; 23/10; ; 23/10; 9/4; ; 11/5; 19/10; 
META; english/non-league/national-league/sutton-v-leyton-orient; 2017-08-04 18:26:14 GMT+3; 2017-08-05 12:30; Nothing; Xlenovo
Leyton Orient; 11/8; 7/5; 6/4; 6/4; 29/20; 33/20; 29/20; 6/4; 11/8; 7/5; ; 11/8; 29/20; 6/4; 7/5; 7/5; 17/11; 11/8; 7/5; 151/100; 23/17; 11/8; ; 6/4; 7/5; ; 7/5; 7/5; 
Sutton; 15/8; 9/5; 37/20; 9/5; 7/4; 27/20; 9/5; 13/8; 7/4; 7/4; ; 17/10; 7/4; 15/8; 7/4; 9/5; 17/11; 7/4; 9/5; 193/100; 15/8; 7/4; ; 9/5; 7/4; ; 9/5; 17/10; 
Draw; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 9/4; 23/10; 9/4; ; 11/5; 23/10; 21/10; 12/5; 23/10; 21/10; 23/10; 23/10; 5/2; 40/17; 23/10; ; 23/10; 12/5; ; 9/4; 19/10; 
META; english/non-league/national-league/sutton-v-leyton-orient; 2017-08-04 22:21:48 GMT+3; 2017-08-05 12:30; Nothing; Xlenovo
Leyton Orient; 11/8; 6/4; 6/4; 6/4; 6/4; 33/20; 6/4; 6/4; 11/8; 16/11; ; 11/8; 29/20; 8/5; 7/5; 6/4; 17/11; 11/8; 16/11; 161/100; 23/17; 11/8; ; 6/4; 6/4; ; 6/4; 7/5; 
Sutton; 15/8; 7/4; 9/5; 9/5; 17/10; 27/20; 7/4; 13/8; 7/4; 28/17; ; 17/10; 7/4; 9/5; 7/4; 7/4; 17/11; 7/4; 7/4; 91/50; 15/8; 7/4; ; 9/5; 7/4; ; 17/10; 13/8; 
Draw; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 9/4; 23/10; 9/4; ; 11/5; 23/10; 21/10; 12/5; 23/10; 21/10; 23/10; 23/10; 62/25; 40/17; 23/10; ; 23/10; 9/4; ; 9/4; 19/10; 
META; english/non-league/national-league/sutton-v-leyton-orient; 2017-08-05 02:21:37 GMT+3; 2017-08-05 12:30; Nothing; Xlenovo
Leyton Orient; 6/4; 6/4; 6/4; 6/4; 6/4; 33/20; 6/4; 6/4; 11/8; 16/11; ; 7/5; 29/20; 8/5; 7/5; 6/4; 17/11; 11/8; ; 8/5; 23/17; 11/8; ; 6/4; 6/4; ; 6/4; 7/5; 
Sutton; 9/5; 7/4; 9/5; 9/5; 17/10; 27/20; 7/4; 13/8; 7/4; 17/10; ; 13/8; 7/4; 9/5; 7/4; 7/4; 17/11; 7/4; ; 183/100; 15/8; 7/4; ; 9/5; 7/4; ; 17/10; 13/8; 
Draw; 23/10; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 9/4; 23/10; 9/4; ; 11/5; 23/10; 21/10; 12/5; 23/10; 21/10; 23/10; ; 62/25; 40/17; 23/10; ; 23/10; 9/4; ; 23/10; 19/10; 
META; english/non-league/national-league/sutton-v-leyton-orient; 2017-08-05 10:21:46 GMT+3; 2017-08-05 12:30; Nothing; Xlenovo
Leyton Orient; 6/4; 6/4; 31/20; 6/4; 6/4; 33/20; 6/4; 6/4; 11/8; 16/11; ; 11/8; 29/20; 6/4; 7/5; 6/4; 17/11; 11/8; 16/11; 31/20; 16/11; 11/8; ; 6/4; 6/4; ; 6/4; 6/4; 
Sutton; 9/5; 7/4; 9/5; 9/5; 17/10; 27/20; 7/4; 13/8; 7/4; 17/10; ; 13/8; 7/4; 15/8; 7/4; 7/4; 17/11; 7/4; 7/4; 15/8; 32/19; 7/4; ; 9/5; 7/4; ; 7/4; 17/10; 
Draw; 23/10; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 9/4; 23/10; 9/4; ; 11/5; 23/10; 21/10; 12/5; 23/10; 21/10; 23/10; 9/4; 5/2; 27/11; 23/10; ; 23/10; 9/4; ; 23/10; 2; 
META; english/non-league/national-league/sutton-v-leyton-orient; 2017-08-05 14:21:43 GMT+3; 2017-08-05 12:30; Nothing; Xlenovo
Sutton; 11/8; 5/4; 7/5; 23/20; 7/5; 27/20; 11/8; 13/8; 13/11; ; ; 11/8; 27/20; 7/5; ; 13/10; 6/5; 23/20; 23/17; 6/4; 13/10; 13/11; ; 5/4; 5/4; ; 7/5; 13/10; 
Leyton Orient; 19/10; 21/10; 39/20; 21/10; 19/10; 8/5; 19/10; 6/4; 39/19; ; ; 9/5; 37/20; 2; ; 19/10; 2; 2; 19/10; 191/100; 19/10; 39/19; ; 85/40; 2; ; 19/10; 9/5; 
Draw; 12/5; 12/5; 49/20; 9/4; 11/5; 11/5; 12/5; 9/4; 23/10; ; ; 21/10; 47/20; 21/10; ; 12/5; 21/10; 23/10; 23/10; 51/20; 12/5; 23/10; ; 23/10; 12/5; ; 23/10; 2; 
