META; english/non-league/national-league/boreham-wood-v-dagenham-redbridge; 2017-08-05 18:22:28 GMT+3; 2017-08-08 19:45; Nothing; Xlenovo
Boreham Wood; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Dagenham & Redbridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/boreham-wood-v-dagenham-redbridge; 2017-08-05 22:20:26 GMT+3; 2017-08-08 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; ; ; ; 13/10; ; 11/8; ; ; ; ; ; 27/20; ; ; 11/8; ; ; ; ; ; ; ; ; 11/8; ; 1/50; ; 
Boreham Wood; 7/4; ; ; ; 9/5; ; 9/5; ; ; ; ; ; 17/10; ; ; 7/4; ; ; ; ; ; ; ; ; 7/4; ; 1/50; ; 
Draw; 13/5; ; ; ; 12/5; ; 5/2; ; ; ; ; ; 51/20; ; ; 5/2; ; ; ; ; ; ; ; ; 5/2; ; 19/10; ; 
META; english/non-league/national-league/boreham-wood-v-dagenham-redbridge; 2017-08-06 02:21:33 GMT+3; 2017-08-08 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 5/4; ; ; 13/10; ; 13/10; ; ; ; ; 5/4; 27/20; ; ; 13/10; ; ; ; ; ; ; ; ; 11/8; ; 1/50; ; 
Boreham Wood; 7/4; 19/10; ; ; 19/10; ; 19/10; ; ; ; ; 9/5; 17/10; ; ; 15/8; ; ; ; ; ; ; ; ; 15/8; ; 1/50; ; 
Draw; 13/5; 12/5; ; ; 23/10; ; 5/2; ; ; ; ; 9/4; 51/20; ; ; 5/2; ; ; ; ; ; ; ; ; 12/5; ; 19/10; ; 
META; english/non-league/national-league/boreham-wood-v-dagenham-redbridge; 2017-08-06 10:21:28 GMT+3; 2017-08-08 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 5/4; ; ; 13/10; ; 13/10; 13/10; 23/18; ; ; 5/4; 27/20; ; ; 13/10; ; 5/4; 13/10; ; ; 23/18; ; 7/5; 5/4; ; 1/50; ; 
Boreham Wood; 7/4; 19/10; ; ; 19/10; ; 15/8; 15/8; 7/4; ; ; 9/5; 17/10; ; ; 15/8; ; 7/4; 7/4; ; ; 7/4; ; 7/4; 15/8; ; 1/50; ; 
Draw; 13/5; 12/5; ; ; 23/10; ; 13/5; 23/10; 5/2; ; ; 11/5; 51/20; ; ; 5/2; ; 5/2; 28/11; ; ; 5/2; ; 13/5; 5/2; ; 21/10; ; 
