META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-13 18:22:59 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-14 22:23:18 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; ; ; ; 7/5; ; 7/5; ; ; ; ; 13/10; 27/20; ; ; 13/10; ; ; ; ; ; ; ; ; 11/8; ; ; ; 
AFC Fylde; 7/4; ; ; ; 17/10; ; 7/4; ; ; ; ; 17/10; 7/4; ; ; 17/10; ; ; ; ; ; ; ; ; 7/4; ; ; ; 
Draw; 13/5; ; ; ; 5/2; ; 13/5; ; ; ; ; 23/10; 13/5; ; ; 5/2; ; ; ; ; ; ; ; ; 5/2; ; ; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-15 02:23:03 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; ; ; ; 7/5; ; 7/5; ; ; ; ; 13/10; 27/20; ; ; 13/10; ; ; 13/10; ; ; ; ; ; 11/8; ; ; ; 
AFC Fylde; 7/4; ; ; ; 17/10; ; 7/4; ; ; ; ; 17/10; 7/4; ; ; 17/10; ; ; 17/10; ; ; ; ; ; 7/4; ; ; ; 
Draw; 13/5; ; ; ; 5/2; ; 13/5; ; ; ; ; 23/10; 13/5; ; ; 5/2; ; ; 5/2; ; ; ; ; ; 5/2; ; ; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-15 10:23:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; ; ; ; 13/10; ; 11/8; 13/10; 4/3; ; ; 13/10; 27/20; ; ; 13/10; ; ; 13/10; ; ; 4/3; ; ; 11/8; ; ; ; 
AFC Fylde; 7/4; ; ; ; 7/4; ; 7/4; 17/10; 17/10; ; ; 17/10; 7/4; ; ; 17/10; ; ; 17/10; ; ; 17/10; ; ; 7/4; ; ; ; 
Draw; 13/5; ; ; ; 5/2; ; 13/5; 5/2; 27/11; ; ; 23/10; 13/5; ; ; 5/2; ; ; 5/2; ; ; 27/11; ; ; 5/2; ; ; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-15 14:23:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; ; ; ; 13/10; ; 11/8; 13/10; 4/3; ; ; 13/10; 27/20; ; ; 13/10; ; ; 13/10; ; ; 4/3; ; ; 11/8; ; ; ; 
AFC Fylde; 7/4; ; ; ; 7/4; ; 9/5; 17/10; 17/10; ; ; 17/10; 7/4; ; ; 17/10; ; ; 17/10; ; ; 17/10; ; ; 7/4; ; ; ; 
Draw; 13/5; ; ; ; 5/2; ; 5/2; 5/2; 27/11; ; ; 23/10; 13/5; ; ; 5/2; ; ; 5/2; ; ; 27/11; ; ; 5/2; ; ; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-15 18:23:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; ; ; ; 13/10; ; 11/8; 13/10; 4/3; ; ; 13/10; 27/20; ; ; 13/10; 13/10; ; 13/10; ; ; 4/3; ; ; 11/8; ; ; ; 
AFC Fylde; 7/4; ; ; ; 7/4; ; 7/4; 17/10; 17/10; ; ; 17/10; 7/4; ; ; 17/10; 28/17; ; 17/10; ; ; 17/10; ; ; 7/4; ; ; ; 
Draw; 13/5; ; ; ; 5/2; ; 13/5; 5/2; 27/11; ; ; 23/10; 13/5; ; ; 5/2; 12/5; ; 5/2; ; ; 27/11; ; ; 5/2; ; ; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-15 22:23:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; ; ; ; 13/10; ; 11/8; 13/10; 4/3; ; ; 13/10; 27/20; ; ; 13/10; 13/10; ; 13/10; ; ; 4/3; ; ; 11/8; ; ; ; 
AFC Fylde; 7/4; ; ; ; 7/4; ; 9/5; 17/10; 17/10; ; ; 17/10; 7/4; ; ; 17/10; 28/17; ; 17/10; ; ; 17/10; ; ; 7/4; ; ; ; 
Draw; 13/5; ; ; ; 5/2; ; 5/2; 5/2; 27/11; ; ; 23/10; 13/5; ; ; 5/2; 12/5; ; 5/2; ; ; 27/11; ; ; 5/2; ; ; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-16 02:22:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 11/8; ; ; 13/10; ; 11/8; 13/10; 4/3; ; ; 13/10; 27/20; ; ; 13/10; 13/10; ; 13/10; ; ; 4/3; ; ; 11/8; ; ; ; 
AFC Fylde; 7/4; 15/8; ; ; 7/4; ; 9/5; 17/10; 17/10; ; ; 17/10; 7/4; ; ; 7/4; 28/17; ; 17/10; ; ; 17/10; ; ; 7/4; ; ; ; 
Draw; 13/5; 21/10; ; ; 5/2; ; 5/2; 5/2; 27/11; ; ; 23/10; 13/5; ; ; 12/5; 12/5; ; 5/2; ; ; 27/11; ; ; 5/2; ; ; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-16 10:22:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 11/8; ; ; 13/10; ; 7/5; 13/10; 4/3; ; ; 13/10; 27/20; ; ; 13/10; 13/10; 4/3; 13/10; ; ; 4/3; ; ; 11/8; ; ; ; 
AFC Fylde; 7/4; 15/8; ; ; 7/4; ; 9/5; 17/10; 17/10; ; ; 17/10; 7/4; ; ; 7/4; 28/17; 17/10; 17/10; ; ; 17/10; ; ; 7/4; ; ; ; 
Draw; 13/5; 21/10; ; ; 5/2; ; 5/2; 5/2; 27/11; ; ; 23/10; 13/5; ; ; 12/5; 12/5; 27/11; 5/2; ; ; 27/11; ; ; 5/2; ; ; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-16 14:22:18 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 11/8; 11/8; ; 13/10; 5/4; 11/8; 13/10; 4/3; ; ; 13/10; 27/20; ; ; 13/10; 13/10; 4/3; 13/10; 39/25; ; 4/3; ; ; 11/8; ; 1/50; ; 
AFC Fylde; 7/4; 15/8; 7/4; ; 7/4; 8/5; 9/5; 17/10; 17/10; ; ; 17/10; 7/4; ; ; 7/4; 28/17; 17/10; 17/10; 9/5; ; 17/10; ; ; 7/4; ; 1/50; ; 
Draw; 13/5; 21/10; 12/5; ; 5/2; 12/5; 5/2; 5/2; 27/11; ; ; 23/10; 13/5; ; ; 12/5; 12/5; 27/11; 5/2; 13/5; ; 27/11; ; ; 5/2; ; 1/50; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-16 18:22:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 11/8; 27/20; ; 13/10; 5/4; 11/8; 13/10; 4/3; ; ; 13/10; 27/20; ; ; 13/10; 13/10; 4/3; 23/17; 39/25; ; 4/3; ; ; 11/8; ; 1/50; ; 
AFC Fylde; 7/4; 15/8; 7/4; ; 7/4; 8/5; 9/5; 17/10; 17/10; ; ; 17/10; 7/4; ; ; 7/4; 28/17; 17/10; 7/4; 9/5; ; 17/10; ; ; 7/4; ; 1/50; ; 
Draw; 13/5; 21/10; 12/5; ; 5/2; 12/5; 5/2; 5/2; 27/11; ; ; 23/10; 13/5; ; ; 12/5; 12/5; 27/11; 28/11; 13/5; ; 27/11; ; ; 5/2; ; 1/100; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-16 22:22:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 11/8; 27/20; 13/10; 13/10; 5/4; 7/5; 13/10; 4/3; ; ; 13/10; 27/20; ; ; 13/10; 13/10; 4/3; ; 39/25; ; 4/3; ; ; 11/8; ; 1/50; ; 
AFC Fylde; 7/4; 15/8; 7/4; 17/10; 7/4; 8/5; 9/5; 17/10; 17/10; ; ; 17/10; 7/4; ; ; 7/4; 28/17; 17/10; ; 9/5; ; 17/10; ; ; 7/4; ; 1/50; ; 
Draw; 13/5; 21/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 27/11; ; ; 23/10; 13/5; ; ; 12/5; 12/5; 27/11; ; 13/5; ; 27/11; ; ; 5/2; ; 1/100; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-17 02:22:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 11/8; 27/20; 13/10; 13/10; 5/4; 7/5; 13/10; 4/3; ; ; 13/10; 27/20; ; ; 13/10; 13/10; 4/3; 23/17; 39/25; ; 4/3; ; ; 11/8; ; 1/50; ; 
AFC Fylde; 7/4; 15/8; 7/4; 17/10; 7/4; 8/5; 9/5; 17/10; 17/10; ; ; 17/10; 7/4; ; ; 7/4; 28/17; 17/10; 7/4; 9/5; ; 17/10; ; ; 7/4; ; 1/50; ; 
Draw; 13/5; 21/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 27/11; ; ; 23/10; 13/5; ; ; 12/5; 12/5; 27/11; 28/11; 13/5; ; 27/11; ; ; 5/2; ; 1/100; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-17 10:22:25 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 11/8; 11/8; 27/20; 13/10; 13/10; 5/4; 11/8; 13/10; 4/3; ; ; 13/10; 27/20; ; ; 13/10; 13/10; 4/3; 23/17; 39/25; ; 4/3; ; ; 11/8; ; 4/7; ; 
AFC Fylde; 7/4; 15/8; 7/4; 17/10; 7/4; 8/5; 9/5; 17/10; 17/10; ; ; 17/10; 7/4; ; ; 7/4; 28/17; 17/10; 7/4; 9/5; ; 17/10; ; ; 7/4; ; 20/21; ; 
Draw; 13/5; 21/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 27/11; ; ; 23/10; 13/5; ; ; 12/5; 12/5; 27/11; 28/11; 13/5; ; 27/11; ; ; 5/2; ; 19/10; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-17 14:22:39 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 13/10; 11/8; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 4/3; ; 5/4; 6/5; 27/20; ; ; 13/10; 13/10; 4/3; 13/10; 34/25; 15/13; 4/3; ; ; 5/4; ; 4/7; ; 
AFC Fylde; 9/5; 15/8; 19/10; 17/10; 9/5; 8/5; 19/10; 17/10; 17/10; ; 19/10; 9/5; 7/4; ; ; 9/5; 28/17; 17/10; 7/4; 85/40; 20/11; 17/10; ; ; 15/8; ; 20/21; ; 
Draw; 13/5; 21/10; 47/20; 5/2; 5/2; 12/5; 13/5; 5/2; 27/11; ; 23/10; 23/10; 13/5; ; ; 12/5; 12/5; 27/11; 28/11; 51/20; 28/11; 27/11; ; ; 5/2; ; 19/10; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-17 18:22:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 13/10; 13/10; 5/4; 5/4; 13/10; 6/5; 13/10; 13/10; 4/3; ; 5/4; 5/4; 27/20; 11/8; 13/10; 13/10; 13/10; 4/3; 13/10; 7/5; 15/13; 4/3; ; ; 5/4; ; 5/4; ; 
AFC Fylde; 9/5; 19/10; 37/20; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 9/5; 9/5; 7/4; 9/5; 19/10; 9/5; 9/5; 28/17; 17/10; 9/5; 2; 20/11; 17/10; ; ; 15/8; ; 7/4; ; 
Draw; 13/5; 5/2; 5/2; 13/5; 5/2; 23/10; 13/5; 12/5; 27/11; 12/5; 12/5; 23/10; 51/20; 23/10; 13/5; 12/5; 12/5; 27/11; 27/11; 131/50; 28/11; 27/11; ; ; 5/2; ; 11/5; ; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-17 22:22:22 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 13/10; 13/10; 5/4; 5/4; 13/10; 6/5; 13/10; 13/10; 4/3; ; 5/4; 5/4; 27/20; 11/8; 13/10; 5/4; 13/10; 4/3; 13/10; 7/5; 15/13; 4/3; ; ; 5/4; ; 5/4; 6/5; 
AFC Fylde; 9/5; 19/10; 37/20; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 9/5; 9/5; 7/4; 9/5; 19/10; 9/5; 9/5; 28/17; 17/10; 9/5; 2; 20/11; 17/10; ; ; 15/8; ; 7/4; 7/4; 
Draw; 13/5; 13/5; 5/2; 13/5; 5/2; 23/10; 13/5; 12/5; 27/11; 12/5; 12/5; 23/10; 51/20; 23/10; 13/5; 5/2; 12/5; 27/11; 27/11; 131/50; 28/11; 27/11; ; ; 5/2; ; 9/4; 21/10; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-18 02:21:56 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 13/10; 13/10; 5/4; 5/4; 13/10; 6/5; 13/10; 13/10; 4/3; ; 5/4; 5/4; 27/20; 11/8; 13/10; 5/4; 13/10; 4/3; 13/10; 7/5; 15/13; 4/3; ; ; 5/4; ; 5/4; 5/4; 
AFC Fylde; 9/5; 19/10; 37/20; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 9/5; 9/5; 7/4; 9/5; 19/10; 9/5; 9/5; 28/17; 17/10; 9/5; 2; 20/11; 17/10; ; ; 15/8; ; 7/4; 9/5; 
Draw; 13/5; 13/5; 5/2; 13/5; 5/2; 23/10; 13/5; 12/5; 27/11; 12/5; 12/5; 23/10; 51/20; 23/10; 13/5; 5/2; 12/5; 27/11; 27/11; 131/50; 28/11; 27/11; ; ; 5/2; ; 11/5; 11/5; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-18 10:22:08 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 13/10; 13/10; 5/4; 5/4; 13/10; 6/5; 13/10; 13/10; 4/3; ; 5/4; 5/4; 27/20; 11/8; 13/10; 5/4; 13/10; 4/3; 13/10; 139/100; 15/13; 4/3; ; ; 5/4; ; 5/4; 5/4; 
AFC Fylde; 9/5; 19/10; 37/20; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 9/5; 9/5; 7/4; 9/5; 19/10; 9/5; 9/5; 28/17; 17/10; 9/5; 99/50; 20/11; 17/10; ; ; 15/8; ; 7/4; 9/5; 
Draw; 13/5; 13/5; 49/20; 13/5; 5/2; 23/10; 13/5; 12/5; 27/11; 12/5; 12/5; 23/10; 51/20; 23/10; 13/5; 5/2; 12/5; 27/11; 5/2; 67/25; 28/11; 27/11; ; ; 5/2; ; 12/5; 11/5; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-18 14:22:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 13/10; 13/10; 5/4; 5/4; 13/10; 6/5; 13/10; 13/10; 4/3; ; 5/4; 5/4; 27/20; 11/8; 13/10; 5/4; 13/10; 4/3; 13/10; 139/100; 15/13; 4/3; ; ; 5/4; ; 5/4; 5/4; 
AFC Fylde; 9/5; 19/10; 9/5; 9/5; 9/5; 17/10; 15/8; 9/5; 17/10; 9/5; 9/5; 7/4; 9/5; 19/10; 9/5; 9/5; 28/17; 17/10; 9/5; 99/50; 20/11; 17/10; ; ; 15/8; ; 7/4; 9/5; 
Draw; 13/5; 13/5; 5/2; 13/5; 5/2; 23/10; 13/5; 12/5; 27/11; 12/5; 12/5; 23/10; 51/20; 23/10; 13/5; 5/2; 12/5; 27/11; 5/2; 67/25; 28/11; 27/11; ; ; 5/2; ; 12/5; 11/5; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-18 18:22:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 13/10; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 4/3; ; 5/4; 5/4; 27/20; 11/8; 13/10; 13/10; 13/10; 4/3; 13/10; 139/100; 13/10; 4/3; ; ; 5/4; ; 5/4; 5/4; 
AFC Fylde; 9/5; 19/10; 9/5; 19/10; 9/5; 17/10; 15/8; 9/5; 17/10; 9/5; 9/5; 7/4; 9/5; 19/10; 9/5; 9/5; 28/17; 17/10; 9/5; 99/50; 9/5; 17/10; ; ; 15/8; ; 7/4; 9/5; 
Draw; 13/5; 13/5; 5/2; 13/5; 5/2; 23/10; 13/5; 12/5; 27/11; 12/5; 12/5; 23/10; 51/20; 23/10; 13/5; 12/5; 12/5; 27/11; 5/2; 67/25; 13/5; 27/11; ; ; 5/2; ; 12/5; 11/5; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-18 22:22:25 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 13/10; 13/10; 5/4; 13/10; 13/10; 6/5; 13/10; 13/10; 4/3; ; 5/4; 5/4; 27/20; 11/8; 13/10; 13/10; 13/10; 4/3; 13/10; 139/100; 13/10; 4/3; ; ; 5/4; ; 5/4; 6/5; 
AFC Fylde; 9/5; 19/10; 9/5; 19/10; 9/5; 17/10; 15/8; 9/5; 17/10; 9/5; 9/5; 7/4; 9/5; 19/10; 9/5; 9/5; 28/17; 17/10; 9/5; 99/50; 9/5; 17/10; ; ; 15/8; ; 9/5; 7/4; 
Draw; 13/5; 13/5; 5/2; 13/5; 5/2; 23/10; 13/5; 12/5; 27/11; 12/5; 12/5; 23/10; 51/20; 23/10; 13/5; 12/5; 12/5; 27/11; 27/11; 67/25; 13/5; 27/11; ; ; 5/2; ; 12/5; 21/10; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-19 02:22:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 13/10; 13/10; 13/10; 13/10; 13/10; 6/5; 11/8; 13/10; 4/3; 13/10; 13/10; 5/4; 27/20; 11/8; 13/10; 5/4; 13/10; 4/3; 13/10; 36/25; 13/10; 4/3; ; ; 5/4; ; 11/8; 13/10; 
AFC Fylde; 9/5; 19/10; 7/4; 19/10; 9/5; 17/10; 9/5; 9/5; 17/10; 7/4; 7/4; 13/8; 9/5; 19/10; 9/5; 7/4; 28/17; 17/10; 9/5; 191/100; 9/5; 17/10; ; ; 15/8; ; 17/10; 9/5; 
Draw; 13/5; 13/5; 5/2; 13/5; 5/2; 23/10; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 51/20; 23/10; 13/5; 5/2; 12/5; 27/11; 5/2; 67/25; 13/5; 27/11; ; ; 5/2; ; 13/5; 11/5; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-19 10:22:19 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 13/10; 13/10; 13/10; 13/10; 13/10; 6/5; 11/8; 13/10; 4/3; 13/10; 13/10; 13/10; 27/20; 13/10; 11/8; 5/4; 13/10; 4/3; 13/10; 36/25; 13/10; 4/3; ; ; 11/8; ; 11/8; 27/20; 
AFC Fylde; 9/5; 9/5; 7/4; 19/10; 9/5; 17/10; 7/4; 9/5; 17/10; 7/4; 7/4; 17/10; 9/5; 19/10; 7/4; 7/4; 28/17; 17/10; 9/5; 47/25; 9/5; 17/10; ; ; 7/4; ; 9/5; 7/4; 
Draw; 13/5; 11/4; 5/2; 13/5; 5/2; 23/10; 13/5; 12/5; 27/11; 5/2; 5/2; 23/10; 51/20; 12/5; 5/2; 5/2; 12/5; 27/11; 5/2; 68/25; 13/5; 27/11; ; ; 5/2; ; 13/5; 23/10; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-19 14:22:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 23/20; 13/10; 13/10; 13/10; 23/20; 6/5; 6/5; 13/10; 6/5; 5/4; 11/10; 13/10; 27/20; 23/20; 6/5; 6/5; 13/10; 6/5; 13/10; 36/25; 11/10; 6/5; ; ; 6/5; ; 10/9; 11/8; 
AFC Fylde; 21/10; 15/8; 7/4; 19/10; 2; 17/10; 2; 7/4; 37/19; 9/5; 2; 17/10; 9/5; 11/5; 2; 19/10; 28/17; 37/19; 24/13; 47/25; 21/10; 37/19; ; ; 2; ; 2; 7/4; 
Draw; 13/5; 13/5; 5/2; 13/5; 5/2; 23/10; 27/10; 5/2; 12/5; 5/2; 5/2; 12/5; 51/20; 5/2; 13/5; 5/2; 12/5; 12/5; 27/11; 68/25; 27/10; 12/5; ; ; 5/2; ; 14/5; 23/10; 
META; english/non-league/national-league/afc-fylde-v-dagenham-redbridge; 2017-08-19 18:22:13 GMT+3; 2017-08-19 15:00; In Play; Xlenovo
Draw; 7/4; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/11; ; ; ; ; ; ; ; ; ; ; ; 
AFC Fylde; 2; 19/10; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; 
Dagenham & Redbridge; 7/4; 7/4; ; 15/4; ; ; ; ; ; ; ; ; ; ; ; ; 17/11; ; ; ; ; ; ; ; ; ; ; ; 
