META; english/non-league/national-league/maidstone-v-boreham-wood; 2017-11-18 22:22:47 GMT+2; 2017-11-21 19:45; Nothing; Xlenovo
Maidstone; 5/4; 3/2; ; 1; ; ; 5/4; ; ; ; 23/20; ; ; ; ; 11/10; ; 6/5; ; ; ; ; 5/4; 6/5; 6/5; ; 4/6; ; 
Boreham Wood; 2; 13/8; ; 23/10; ; ; 2; ; ; ; 21/10; ; ; ; ; 2; ; 2; ; ; ; ; 2; 2; 2; ; 1; ; 
Draw; 5/2; 11/5; ; 12/5; ; ; 12/5; ; ; ; 12/5; ; ; ; ; 12/5; ; 27/11; ; ; ; ; 5/2; 5/2; 5/2; ; 11/8; ; 
META; english/non-league/national-league/maidstone-v-boreham-wood; 2017-11-19 02:24:03 GMT+2; 2017-11-21 19:45; Nothing; Xlenovo
Maidstone; 5/4; 3/2; ; 1; ; ; 5/4; ; ; ; 6/5; 5/4; ; ; ; 6/5; ; 6/5; ; ; ; ; 5/4; 13/10; 6/5; ; 4/6; ; 
Boreham Wood; 2; 13/8; ; 23/10; ; ; 2; ; ; ; 21/10; 19/10; ; ; ; 2; ; 2; ; ; ; ; 2; 39/20; 2; ; 1; ; 
Draw; 5/2; 11/5; ; 12/5; ; ; 12/5; ; ; ; 23/10; 21/10; ; ; ; 23/10; ; 27/11; ; ; ; ; 5/2; 12/5; 27/11; ; 6/4; ; 
META; english/non-league/national-league/maidstone-v-boreham-wood; 2017-11-19 10:24:10 GMT+2; 2017-11-21 19:45; Nothing; Xlenovo
Maidstone; 5/4; 13/10; ; 21/20; ; ; 6/5; ; ; ; 6/5; 23/20; ; ; ; 6/5; ; 6/5; ; ; ; 13/10; 5/4; 13/10; 6/5; ; 5/6; ; 
Boreham Wood; 2; 9/5; ; 9/4; ; ; 2; ; ; ; 21/10; 2; ; ; ; 2; ; 2; ; ; ; 2; 2; 39/20; 2; ; 13/10; ; 
Draw; 5/2; 11/5; ; 12/5; ; ; 12/5; ; ; ; 23/10; 11/5; ; ; ; 23/10; ; 27/11; ; ; ; 12/5; 5/2; 12/5; 27/11; ; 13/8; ; 
