META; english/non-league/national-league/dover-v-woking; 2017-10-21 22:25:15 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Dover; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/10; 8/11; ; ; 2/5; ; 
Draw; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/4; 11/4; ; ; 13/10; ; 
Woking; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/5; 7/2; ; ; 6/4; ; 
META; english/non-league/national-league/dover-v-woking; 2017-10-22 02:24:08 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Dover; 8/11; 2/3; ; ; ; ; 7/10; ; ; ; ; ; ; ; ; 4/6; ; ; ; ; ; ; 7/10; 8/11; ; ; 2/11; ; 
Draw; 11/4; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; 11/4; 11/4; ; ; 13/10; ; 
Woking; 7/2; 18/5; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; 19/5; 7/2; ; ; 6/4; ; 
META; english/non-league/national-league/dover-v-woking; 2017-10-22 10:24:44 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Dover; 8/11; 2/3; ; ; ; ; 7/10; 8/13; 13/18; ; 4/6; 7/10; ; ; ; 7/10; ; 5/7; ; ; 13/18; 8/11; 7/10; 8/11; 5/7; ; 4/7; ; 
Draw; 11/4; 11/4; ; ; ; ; 11/4; 13/5; 13/5; ; 11/4; 13/5; ; ; ; 13/5; ; 27/10; ; ; 13/5; 14/5; 11/4; 11/4; 11/4; ; 23/10; ; 
Woking; 7/2; 18/5; ; ; ; ; 7/2; 7/2; 57/17; ; 7/2; 16/5; ; ; ; 10/3; ; 38/11; ; ; 57/17; 7/2; 19/5; 7/2; 7/2; ; 3; ; 
META; english/non-league/national-league/dover-v-woking; 2017-10-22 14:25:07 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Dover; 8/11; 2/3; 7/10; ; 7/10; 4/6; 7/10; 8/13; 13/18; 7/10; 8/11; 7/10; ; ; 8/11; 7/10; 4/6; 5/7; 8/11; 13/18; 13/18; 8/11; 7/10; 8/11; 5/7; ; 4/6; ; 
Draw; 11/4; 11/4; 27/10; ; 13/5; 27/10; 11/4; 13/5; 13/5; 27/10; 11/4; 13/5; ; ; 11/4; 13/5; 13/5; 27/10; 147/50; 27/10; 13/5; 14/5; 11/4; 11/4; 11/4; ; 12/5; ; 
Woking; 7/2; 18/5; 17/5; ; 16/5; 7/2; 7/2; 7/2; 57/17; 17/5; 10/3; 16/5; ; ; 7/2; 10/3; 16/5; 38/11; 21/5; 58/19; 57/17; 7/2; 19/5; 7/2; 7/2; ; 14/5; ; 
META; english/non-league/national-league/dover-v-woking; 2017-10-22 18:24:01 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Dover; 13/20; 7/10; 4/6; ; 7/10; 8/13; 5/8; 8/13; 13/18; 4/6; 4/6; 4/6; ; ; 13/20; 4/6; 4/6; 8/13; 69/100; 13/18; 13/18; 8/13; 4/6; 7/10; 11/17; ; 4/6; ; 
Draw; 14/5; 14/5; 27/10; ; 13/5; 11/4; 14/5; 13/5; 13/5; 27/10; 11/4; 5/2; ; ; 14/5; 13/5; 13/5; 37/13; 16/5; 27/10; 13/5; 14/5; 14/5; 57/20; 29/10; ; 12/5; ; 
Woking; 4; 18/5; 15/4; ; 16/5; 18/5; 4; 7/2; 57/17; 15/4; 19/5; 7/2; ; ; 4; 15/4; 13/4; 39/10; 41/10; 58/19; 57/17; 19/5; 4; 7/2; 75/19; ; 3; ; 
META; english/non-league/national-league/dover-v-woking; 2017-10-22 22:24:31 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Dover; 13/20; 7/10; 4/6; ; 7/10; 8/13; 13/20; 8/13; 13/18; 4/6; 4/6; 4/6; ; ; 13/20; 4/6; 4/6; 11/17; 71/100; 13/18; 13/18; 8/13; 4/6; 4/6; 11/17; ; 4/6; ; 
Draw; 14/5; 14/5; 27/10; ; 13/5; 11/4; 14/5; 11/4; 13/5; 27/10; 11/4; 5/2; ; ; 14/5; 13/5; 13/5; 37/13; 63/20; 27/10; 13/5; 14/5; 14/5; 57/20; 29/10; ; 14/5; ; 
Woking; 4; 18/5; 18/5; ; 16/5; 18/5; 15/4; 7/2; 57/17; 18/5; 19/5; 7/2; ; ; 4; 15/4; 13/4; 50/13; 4; 58/19; 57/17; 19/5; 4; 15/4; 39/10; ; 7/2; ; 
META; english/non-league/national-league/dover-v-woking; 2017-10-23 02:23:29 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Dover; 13/20; 7/10; 11/18; ; 7/10; 6/10; 8/13; 8/13; 11/17; 8/13; 8/13; 8/13; ; ; 13/20; 8/13; 4/6; 11/18; 17/25; 3/5; 11/17; 8/13; 13/20; 8/13; 8/13; ; 4/7; ; 
Draw; 14/5; 14/5; 11/4; ; 13/5; 11/4; 29/10; 11/4; 14/5; 11/4; 11/4; 5/2; ; ; 14/5; 11/4; 13/5; 29/10; 16/5; 56/19; 14/5; 3; 29/10; 59/20; 56/19; ; 14/5; ; 
Woking; 4; 18/5; 19/5; ; 16/5; 15/4; 4; 7/2; 18/5; 19/5; 4; 15/4; ; ; 4; 15/4; 13/4; 77/19; 21/5; 7/2; 18/5; 19/5; 21/5; 4; 77/19; ; 7/2; ; 
META; english/non-league/national-league/dover-v-woking; 2017-10-23 10:23:32 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Dover; 13/20; 8/13; 11/18; 8/13; 7/10; 6/10; 8/13; 4/7; 11/17; 8/13; 8/13; 8/13; ; ; 13/20; 8/13; 4/6; 11/18; 17/25; 3/5; 11/17; 8/13; 13/20; 8/13; 8/13; ; 4/7; ; 
Draw; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 29/10; 11/4; 14/5; 11/4; 11/4; 5/2; ; ; 14/5; 14/5; 13/5; 29/10; 16/5; 56/19; 14/5; 3; 29/10; 59/20; 56/19; ; 11/4; ; 
Woking; 4; 4; 19/5; 19/5; 16/5; 15/4; 4; 7/2; 18/5; 19/5; 4; 15/4; ; ; 4; 15/4; 13/4; 77/19; 21/5; 7/2; 18/5; 19/5; 21/5; 4; 77/19; ; 4; ; 
META; english/non-league/national-league/dover-v-woking; 2017-10-23 14:23:50 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Dover; 13/20; 8/13; 11/18; 8/13; 7/10; 6/10; 8/13; 4/7; 11/17; 8/13; 8/13; 8/13; ; ; 13/20; 8/13; 4/6; 11/18; 4/6; 3/5; 11/17; 8/13; 13/20; 8/13; 8/13; ; 4/7; 4/7; 
Draw; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 29/10; 11/4; 14/5; 11/4; 11/4; 5/2; ; ; 14/5; 14/5; 13/5; 29/10; 13/4; 56/19; 14/5; 3; 29/10; 59/20; 56/19; ; 14/5; 27/10; 
Woking; 4; 4; 19/5; 19/5; 16/5; 15/4; 4; 7/2; 18/5; 19/5; 4; 15/4; ; ; 4; 15/4; 13/4; 77/19; 43/10; 7/2; 18/5; 19/5; 21/5; 4; 77/19; ; 4; 7/2; 
META; english/non-league/national-league/dover-v-woking; 2017-10-23 18:24:07 GMT+3; 2017-10-24 19:45; Nothing; Xlenovo
Dover; 13/20; 8/13; 11/18; 4/6; 7/10; 6/10; 8/13; 4/7; 11/17; 8/13; 8/13; 8/13; ; 8/13; 13/20; 8/13; 4/6; 11/18; 4/6; 11/18; 11/17; 8/13; 8/13; 8/13; 8/13; ; 4/7; 4/7; 
