META; english/non-league/national-league/gateshead-v-chester; 2017-09-07 22:26:10 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Chester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gateshead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-08 02:26:00 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Chester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gateshead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-08 10:25:43 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Chester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gateshead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-08 14:25:32 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Chester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gateshead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-08 18:25:36 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Chester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gateshead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-08 22:25:54 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Chester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gateshead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-09 02:25:41 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Chester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gateshead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-09 10:25:47 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Chester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gateshead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-09 14:26:00 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Chester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gateshead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-09 18:25:31 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Chester; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gateshead; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-09 22:23:54 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Gateshead; 8/13; 8/13; ; ; 3/5; ; 8/13; ; ; ; ; ; 8/13; ; ; 4/7; ; ; 11/18; ; ; ; ; ; 8/13; ; 4/11; ; 
Draw; 3; 11/4; ; ; 29/10; ; 3; ; ; ; ; ; 3; ; ; 29/10; ; ; 3; ; ; ; ; ; 3; ; 23/10; ; 
Chester; 4; 4; ; ; 4; ; 17/4; ; ; ; ; ; 4; ; ; 4; ; ; 4; ; ; ; ; ; 4; ; 9/5; ; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-10 02:23:10 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Gateshead; 8/13; 8/13; ; 8/13; 8/13; ; 8/13; ; ; ; ; ; 8/13; ; ; 8/13; ; ; 11/18; ; ; ; ; ; 8/13; ; 4/9; ; 
Draw; 3; 11/4; ; 13/5; 14/5; ; 3; ; ; ; ; ; 3; ; ; 14/5; ; ; 3; ; ; ; ; ; 3; ; 13/8; ; 
Chester; 4; 4; ; 10/3; 4; ; 17/4; ; ; ; ; ; 4; ; ; 15/4; ; ; 4; ; ; ; ; ; 4; ; 3; ; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-10 10:22:56 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Gateshead; 8/13; 8/13; ; 8/13; 8/13; ; 8/13; 4/7; 3/5; ; ; 4/6; 8/13; ; ; 8/13; ; ; 11/18; 4/6; ; 3/5; ; 8/13; 8/13; ; 1/5; ; 
Draw; 3; 11/4; ; 13/5; 14/5; ; 3; 11/4; 29/10; ; ; 5/2; 3; ; ; 14/5; ; ; 56/19; 61/20; ; 29/10; ; 3; 3; ; 23/10; ; 
Chester; 4; 4; ; 10/3; 4; ; 17/4; 4; 19/5; ; ; 7/2; 4; ; ; 15/4; ; ; 75/19; 23/5; ; 19/5; ; 4; 4; ; 1/5; ; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-10 14:24:34 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Gateshead; 8/13; 8/13; ; 8/13; 8/13; ; 13/20; 4/7; 3/5; ; 8/13; 4/6; 8/13; ; 13/20; 8/13; ; ; 11/18; 69/100; ; 3/5; ; 8/13; 8/13; ; 1/2; ; 
Draw; 3; 11/4; ; 13/5; 14/5; ; 29/10; 11/4; 29/10; ; 27/10; 5/2; 3; ; 14/5; 14/5; ; ; 56/19; 16/5; ; 29/10; ; 14/5; 3; ; 12/5; ; 
Chester; 4; 4; ; 10/3; 4; ; 4; 4; 19/5; ; 4; 7/2; 4; ; 4; 15/4; ; ; 75/19; 41/10; ; 19/5; ; 19/5; 4; ; 7/2; ; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-10 18:24:24 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Gateshead; 8/13; 8/13; 8/13; 8/13; 8/13; ; 8/13; 4/7; 3/5; 11/18; 8/13; 8/13; 13/20; ; 8/13; 8/13; ; ; 11/18; 33/50; 3/5; 3/5; ; 8/13; 8/13; ; 4/7; 4/7; 
Draw; 3; 29/10; 14/5; 13/5; 14/5; ; 3; 11/4; 29/10; 14/5; 14/5; 13/5; 59/20; ; 3; 14/5; ; ; 29/10; 63/20; 3; 29/10; ; 14/5; 3; ; 14/5; 27/10; 
Chester; 4; 4; 19/5; 10/3; 4; ; 21/5; 4; 19/5; 4; 4; 15/4; 4; ; 4; 4; ; ; 54/13; 9/2; 38/11; 19/5; ; 4; 4; ; 7/2; 7/2; 
META; english/non-league/national-league/gateshead-v-chester; 2017-09-10 22:24:23 GMT+3; 2017-09-12 19:45; Nothing; Xlenovo
Gateshead; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 4/7; 3/5; 11/18; 8/13; 8/13; 13/20; 6/10; 8/13; 8/13; 3/5; ; 11/18; 33/50; 3/5; 3/5; ; 8/13; 8/13; ; 4/7; 4/7; 
