META; english/non-league/national-league/barrow-v-torquay; 2017-09-10 18:24:38 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; 3/4; 4/5; ; ; 4/5; ; 4/5; 10/13; ; ; 4/5; ; 4/5; 4/5; ; ; ; 
Draw; 5/2; ; ; ; 5/2; ; 5/2; ; 12/5; ; ; 23/10; 5/2; ; ; 12/5; ; 12/5; 27/11; ; ; 12/5; ; 5/2; 5/2; ; ; ; 
Torquay; 7/2; ; ; ; 10/3; ; 18/5; ; 31/10; ; ; 16/5; 7/2; ; ; 10/3; ; 31/10; 13/4; ; ; 31/10; ; 7/2; 10/3; ; ; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-12 02:24:34 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; 3/4; 4/5; ; ; 4/5; ; 4/5; 10/13; ; ; 4/5; ; 4/5; 4/5; ; 1/2; ; 
Draw; 5/2; ; ; ; 5/2; ; 5/2; ; 12/5; ; ; 23/10; 5/2; ; ; 12/5; ; 12/5; 27/11; ; ; 12/5; ; 5/2; 5/2; ; 17/10; ; 
Torquay; 7/2; ; ; ; 10/3; ; 18/5; ; 31/10; ; ; 16/5; 7/2; ; ; 10/3; ; 31/10; 13/4; ; ; 31/10; ; 7/2; 10/3; ; 7/4; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-12 10:24:33 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; ; ; ; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 4/5; 3/4; 4/5; 10/13; ; ; 4/5; ; 4/5; 4/5; ; 8/15; ; 
Draw; 5/2; ; ; ; 5/2; 12/5; 5/2; 5/2; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 12/5; 12/5; 27/11; ; ; 12/5; ; 5/2; 5/2; ; 21/10; ; 
Torquay; 7/2; ; ; ; 10/3; 3; 18/5; 10/3; 31/10; ; ; 16/5; 7/2; ; ; 10/3; 31/10; 31/10; 13/4; ; ; 31/10; ; 7/2; 10/3; ; 12/5; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-12 14:24:46 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; ; ; ; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 4/5; 3/4; 4/5; 10/13; ; ; 4/5; ; 4/5; 4/5; ; 8/15; ; 
Draw; 5/2; ; ; ; 5/2; 12/5; 5/2; 5/2; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 12/5; 12/5; 27/11; ; ; 12/5; ; 5/2; 5/2; ; 21/10; ; 
Torquay; 7/2; ; ; ; 10/3; 3; 18/5; 10/3; 31/10; ; ; 16/5; 7/2; ; ; 10/3; 31/10; 31/10; 13/4; ; ; 31/10; ; 7/2; 10/3; ; 12/5; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-12 18:24:54 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; ; 3/4; ; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 4/5; 3/4; 4/5; 10/13; ; ; 4/5; ; 4/5; 4/5; ; 8/15; ; 
Draw; 5/2; ; 49/20; ; 5/2; 12/5; 5/2; 5/2; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 12/5; 12/5; 27/11; ; ; 12/5; ; 5/2; 5/2; ; 21/10; ; 
Torquay; 7/2; ; 17/5; ; 10/3; 3; 18/5; 10/3; 31/10; ; ; 16/5; 7/2; ; ; 10/3; 31/10; 31/10; 13/4; ; ; 31/10; ; 7/2; 10/3; ; 12/5; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-12 22:24:44 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; ; 3/4; ; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 4/5; 3/4; 4/5; 10/13; ; ; 4/5; ; 4/5; 4/5; ; 8/15; ; 
Draw; 5/2; ; 49/20; ; 5/2; 12/5; 5/2; 5/2; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 12/5; 12/5; 27/11; ; ; 12/5; ; 5/2; 5/2; ; 21/10; ; 
Torquay; 7/2; ; 17/5; ; 10/3; 3; 18/5; 10/3; 31/10; ; ; 16/5; 7/2; ; ; 10/3; 31/10; 31/10; 13/4; ; ; 31/10; ; 7/2; 10/3; ; 12/5; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-13 02:22:26 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; 4/5; 3/4; ; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 4/5; 3/4; 4/5; 10/13; ; ; 4/5; ; 4/5; ; ; 4/7; ; 
Draw; 5/2; 12/5; 49/20; ; 5/2; 12/5; 5/2; 5/2; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 12/5; 12/5; 27/11; ; ; 12/5; ; 5/2; ; ; 21/10; ; 
Torquay; 7/2; 10/3; 17/5; ; 10/3; 3; 18/5; 10/3; 31/10; ; ; 16/5; 7/2; ; ; 10/3; 31/10; 31/10; 13/4; ; ; 31/10; ; 7/2; ; ; 12/5; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-13 10:22:52 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; 4/5; 3/4; ; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 4/5; 3/4; 4/5; 10/13; ; ; 4/5; ; 4/5; 4/5; ; 4/7; ; 
Draw; 5/2; 12/5; 49/20; ; 5/2; 12/5; 5/2; 5/2; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 12/5; 12/5; 27/11; ; ; 12/5; ; 5/2; 5/2; ; 21/10; ; 
Torquay; 7/2; 10/3; 17/5; ; 10/3; 3; 18/5; 10/3; 31/10; ; ; 16/5; 7/2; ; ; 10/3; 31/10; 31/10; 13/4; ; ; 31/10; ; 7/2; 10/3; ; 12/5; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-13 14:23:38 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; 4/5; 3/4; ; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 4/5; 3/4; 4/5; 10/13; 17/20; ; 4/5; ; 4/5; 4/5; ; 4/7; ; 
Draw; 5/2; 12/5; 49/20; ; 5/2; 12/5; 5/2; 5/2; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 12/5; 12/5; 27/11; 66/25; ; 12/5; ; 5/2; 5/2; ; 21/10; ; 
Torquay; 7/2; 10/3; 17/5; ; 10/3; 3; 18/5; 10/3; 31/10; ; ; 16/5; 7/2; ; ; 10/3; 31/10; 31/10; 13/4; 15/4; ; 31/10; ; 7/2; 10/3; ; 12/5; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-13 18:23:01 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; 4/5; 3/4; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; ; 4/5; 3/4; 4/5; 10/13; 17/20; ; 4/5; ; 4/5; 4/5; ; 4/7; ; 
Draw; 5/2; 13/5; 49/20; 12/5; 5/2; 12/5; 13/5; 5/2; 12/5; ; ; 12/5; 5/2; ; ; 12/5; 12/5; 12/5; 27/11; 66/25; ; 12/5; ; 5/2; 5/2; ; 21/10; ; 
Torquay; 7/2; 7/2; 17/5; 16/5; 10/3; 3; 7/2; 10/3; 31/10; ; ; 16/5; 7/2; ; ; 10/3; 31/10; 31/10; 13/4; 15/4; ; 31/10; ; 7/2; 10/3; ; 5/2; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-13 22:23:02 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; 4/5; 3/4; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; 3/4; 4/5; 3/4; 4/5; 4/5; 5/6; ; 4/5; ; 4/5; 4/5; ; 4/7; ; 
Draw; 5/2; 13/5; 49/20; 12/5; 5/2; 12/5; 13/5; 5/2; 12/5; ; ; 12/5; 5/2; ; 13/5; 12/5; 12/5; 12/5; 5/2; 53/20; ; 12/5; ; 5/2; 5/2; ; 21/10; ; 
Torquay; 7/2; 7/2; 17/5; 16/5; 10/3; 3; 7/2; 10/3; 31/10; ; ; 16/5; 7/2; ; 7/2; 10/3; 31/10; 31/10; 33/10; 77/20; ; 31/10; ; 7/2; 10/3; ; 11/5; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-14 02:22:41 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; 4/5; 3/4; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; 3/4; 4/5; 3/4; 4/5; 4/5; 5/6; ; 4/5; ; 4/5; 4/5; ; 4/7; ; 
Draw; 5/2; 13/5; 49/20; 12/5; 5/2; 12/5; 13/5; 5/2; 12/5; ; ; 12/5; 5/2; ; 13/5; 12/5; 12/5; 12/5; 5/2; 53/20; ; 12/5; ; 5/2; 5/2; ; 21/10; ; 
Torquay; 7/2; 7/2; 17/5; 16/5; 10/3; 3; 7/2; 10/3; 31/10; ; ; 16/5; 7/2; ; 7/2; 10/3; 31/10; 31/10; 33/10; 77/20; ; 31/10; ; 7/2; 10/3; ; 5/2; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-14 10:22:57 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; 4/5; 3/4; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; 3/4; 4/5; 3/4; 4/5; 4/5; 87/100; ; 4/5; ; 4/5; 4/5; ; 4/7; ; 
Draw; 5/2; 13/5; 49/20; 12/5; 5/2; 12/5; 13/5; 5/2; 12/5; ; ; 12/5; 5/2; ; 13/5; 12/5; 12/5; 12/5; 5/2; 131/50; ; 12/5; ; 5/2; 5/2; ; 21/10; ; 
Torquay; 7/2; 7/2; 17/5; 16/5; 10/3; 3; 7/2; 10/3; 31/10; ; ; 16/5; 7/2; ; 7/2; 10/3; 31/10; 31/10; 33/10; 73/20; ; 31/10; ; 7/2; 10/3; ; 5/2; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-14 14:23:06 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; 4/5; 3/4; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; 3/4; 4/5; 3/4; 4/5; 4/5; 87/100; ; 4/5; ; 4/5; 4/5; ; 4/7; ; 
Draw; 5/2; 13/5; 49/20; 12/5; 5/2; 12/5; 13/5; 5/2; 12/5; ; ; 12/5; 5/2; ; 13/5; 12/5; 12/5; 12/5; 5/2; 131/50; ; 12/5; ; 5/2; 5/2; ; 11/5; ; 
Torquay; 7/2; 7/2; 17/5; 16/5; 10/3; 3; 7/2; 10/3; 31/10; ; ; 16/5; 7/2; ; 7/2; 10/3; 31/10; 31/10; 33/10; 73/20; ; 31/10; ; 7/2; 10/3; ; 5/2; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-14 18:22:57 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; 4/5; 3/4; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; ; 3/4; 4/5; 3/4; 4/5; 4/5; 87/100; ; 4/5; ; 4/5; 4/5; ; 4/7; ; 
Draw; 5/2; 13/5; 49/20; 12/5; 5/2; 12/5; 13/5; 5/2; 12/5; ; ; 12/5; 5/2; ; 13/5; 12/5; 12/5; 12/5; 5/2; 131/50; ; 12/5; ; 5/2; 5/2; ; 11/5; ; 
Torquay; 7/2; 7/2; 17/5; 16/5; 10/3; 3; 7/2; 10/3; 31/10; ; ; 16/5; 7/2; ; 7/2; 10/3; 31/10; 31/10; 33/10; 73/20; ; 31/10; ; 7/2; 10/3; ; 21/10; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-14 22:23:10 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; 4/5; 3/4; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; 8/11; 3/4; 4/5; 3/4; 4/5; 4/5; 43/50; ; 4/5; ; 4/5; 4/5; ; 8/13; ; 
Draw; 5/2; 13/5; 49/20; 12/5; 5/2; 12/5; 13/5; 5/2; 12/5; ; ; 12/5; 5/2; 12/5; 13/5; 12/5; 12/5; 12/5; 5/2; 133/50; ; 12/5; ; 5/2; 5/2; ; 11/5; ; 
Torquay; 7/2; 7/2; 17/5; 16/5; 10/3; 3; 7/2; 10/3; 31/10; ; ; 16/5; 7/2; 16/5; 7/2; 10/3; 31/10; 31/10; 33/10; 73/20; ; 31/10; ; 7/2; 10/3; ; 14/5; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-15 02:22:19 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; 4/5; 3/4; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; 8/11; 3/4; 4/5; 3/4; 4/5; 4/5; 87/100; ; 4/5; ; 4/5; 4/5; ; 8/11; ; 
Draw; 5/2; 13/5; 49/20; 12/5; 5/2; 12/5; 13/5; 5/2; 12/5; ; ; 12/5; 5/2; 12/5; 13/5; 12/5; 12/5; 12/5; 5/2; 131/50; ; 12/5; ; 5/2; 5/2; ; 21/10; ; 
Torquay; 7/2; 7/2; 17/5; 16/5; 10/3; 3; 7/2; 10/3; 31/10; ; ; 16/5; 7/2; 16/5; 7/2; 10/3; 31/10; 31/10; 33/10; 73/20; ; 31/10; ; 7/2; 10/3; ; 3; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-15 10:21:56 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; 4/5; 3/4; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; 8/11; 3/4; 4/5; 3/4; 4/5; 4/5; 87/100; ; 4/5; ; 4/5; 4/5; ; 8/11; ; 
Draw; 5/2; 13/5; 49/20; 12/5; 5/2; 12/5; 13/5; 5/2; 12/5; ; ; 12/5; 5/2; 12/5; 13/5; 12/5; 12/5; 12/5; 5/2; 133/50; ; 12/5; ; 5/2; 5/2; ; 12/5; ; 
Torquay; 7/2; 7/2; 10/3; 16/5; 10/3; 3; 7/2; 10/3; 31/10; ; ; 16/5; 7/2; 16/5; 7/2; 10/3; 31/10; 31/10; 33/10; 18/5; ; 31/10; ; 7/2; 10/3; ; 14/5; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-15 14:22:12 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 4/5; 4/5; 3/4; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; ; ; 3/4; 4/5; 8/11; 3/4; 4/5; 3/4; 4/5; 4/5; 87/100; ; 4/5; ; 4/5; 4/5; ; 8/11; ; 
Draw; 5/2; 13/5; 49/20; 12/5; 5/2; 12/5; 13/5; 5/2; 12/5; ; ; 12/5; 5/2; 12/5; 13/5; 12/5; 12/5; 12/5; 5/2; 131/50; ; 12/5; ; 5/2; 5/2; ; 9/4; ; 
Torquay; 7/2; 7/2; 17/5; 16/5; 10/3; 3; 7/2; 10/3; 31/10; ; ; 16/5; 7/2; 16/5; 7/2; 10/3; 31/10; 31/10; 33/10; 73/20; ; 31/10; ; 7/2; 10/3; ; 14/5; ; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-15 18:22:24 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 3/4; 4/5; 5/6; 4/5; 4/5; 3/4; 5/6; 8/11; 4/5; 13/15; 20/23; 4/5; 17/20; 17/20; 17/20; 4/5; 3/4; 4/5; 4/5; 9/10; 6/7; 4/5; ; 5/6; 5/6; ; 4/5; ; 
Draw; 13/5; 13/5; 49/20; 5/2; 5/2; 12/5; 13/5; 5/2; 12/5; 12/5; 12/5; 9/4; 5/2; 27/10; 13/5; 12/5; 12/5; 12/5; 5/2; 66/25; 27/11; 12/5; ; 5/2; 5/2; ; 12/5; 2; 
Torquay; 18/5; 7/2; 31/10; 7/2; 16/5; 3; 33/10; 10/3; 31/10; 29/10; 29/10; 3; 7/2; 29/10; 3; 16/5; 31/10; 31/10; 33/10; 69/20; 45/17; 31/10; ; 10/3; 10/3; ; 14/5; 5/2; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-15 22:23:26 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 3/4; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 4/5; 5/6; 4/5; 5/6; 4/5; 3/4; 4/5; 10/13; 83/100; 9/11; 4/5; ; 4/5; 4/5; ; 4/5; ; 
Draw; 13/5; 13/5; 49/20; 5/2; 5/2; 12/5; 13/5; 5/2; 12/5; 5/2; 5/2; 23/10; 53/20; 13/5; 5/2; 5/2; 12/5; 12/5; 13/5; 57/20; 13/5; 12/5; ; 13/5; 5/2; ; 5/2; 2; 
Torquay; 18/5; 16/5; 16/5; 7/2; 16/5; 3; 17/5; 10/3; 31/10; 16/5; 16/5; 3; 10/3; 16/5; 16/5; 16/5; 31/10; 31/10; 57/17; 71/20; 27/10; 31/10; ; 3; 10/3; ; 3; 5/2; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-16 02:24:09 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 3/4; 4/5; 3/4; 4/5; 4/5; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 3/4; 4/5; 3/4; 5/6; 4/5; 3/4; 4/5; 10/13; 83/100; 9/11; 4/5; ; 4/5; 4/5; ; 4/5; 4/5; 
Draw; 13/5; 13/5; 5/2; 5/2; 5/2; 12/5; 13/5; 5/2; 12/5; 5/2; 5/2; 5/2; 53/20; 13/5; 5/2; 5/2; 12/5; 12/5; 13/5; 57/20; 13/5; 12/5; ; 13/5; 5/2; ; 12/5; 12/5; 
Torquay; 18/5; 16/5; 17/5; 7/2; 10/3; 3; 7/2; 10/3; 31/10; 13/4; 13/4; 3; 7/2; 10/3; 16/5; 16/5; 31/10; 31/10; 57/17; 71/20; 31/10; 31/10; ; 10/3; 10/3; ; 3; 3; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-16 10:22:54 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 7/10; 3/4; 3/4; 7/10; 8/11; 3/4; 7/10; 8/11; 3/5; 4/5; 7/10; 8/11; 4/5; 7/10; 4/6; 8/11; 3/4; 3/5; 14/19; 77/100; 13/18; 3/5; ; 4/5; 8/11; ; 4/6; 8/11; 
Draw; 11/4; 11/4; 5/2; 11/4; 13/5; 12/5; 11/4; 5/2; 29/10; 5/2; 13/5; 12/5; 53/20; 27/10; 11/4; 13/5; 12/5; 29/10; 45/17; 74/25; 11/4; 29/10; ; 13/5; 11/4; ; 14/5; 5/2; 
Torquay; 15/4; 18/5; 17/5; 19/5; 18/5; 3; 4; 10/3; 19/5; 16/5; 15/4; 10/3; 7/2; 18/5; 4; 10/3; 31/10; 19/5; 38/11; 19/5; 38/11; 19/5; ; 10/3; 7/2; ; 4; 3; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-16 14:24:15 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Barrow; 3/5; 8/11; 7/10; 7/10; 8/13; 13/20; 8/13; 8/11; 11/17; 11/18; 8/13; 4/6; 4/6; 8/13; 8/13; 4/6; 8/13; 11/17; 11/17; 18/25; 5/8; 11/17; ; 8/13; 4/6; ; 8/13; 8/11; 
Draw; 3; 11/4; 13/5; 11/4; 11/4; 13/5; 29/10; 5/2; 45/17; 27/10; 27/10; 5/2; 29/10; 14/5; 3; 27/10; 13/5; 45/17; 14/5; 61/20; 29/10; 45/17; ; 14/5; 11/4; ; 14/5; 5/2; 
Torquay; 17/4; 18/5; 37/10; 19/5; 4; 7/2; 17/4; 10/3; 15/4; 4; 4; 7/2; 4; 4; 4; 15/4; 18/5; 15/4; 50/13; 41/10; 4; 15/4; ; 17/4; 4; ; 4; 3; 
META; english/non-league/national-league/barrow-v-torquay; 2017-09-16 18:24:16 GMT+3; 2017-09-16 15:00; In Play; Xlenovo
Draw; 9/4; 11/5; ; 2; ; ; 11/5; 15/8; ; ; 12/5; 12/5; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; 
Barrow; 15/4; 15/4; ; 18/5; 4/6; ; 19/5; 3; ; ; 2; 6/4; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; 
Torquay; 4/5; 8/11; ; 4/5; 4; ; 4/5; 10/11; ; ; 6/5; 11/8; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; 4; ; 
