META; english/non-league/national-league/dagenham-redbridge-v-barrow; 2017-07-31 14:22:08 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 10/11; 1; 17/20; 5/6; 19/20; ; 10/11; ; ; ; ; 10/11; 9/10; ; 11/10; 10/11; ; ; 5/6; 1; ; ; ; 9/10; 1; ; ; ; 
Barrow; 11/4; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 11/4; 11/4; 12/5; ; 12/5; 53/20; ; 5/2; 13/5; 23/10; 11/4; 13/5; 14/5; 23/10; 11/4; ; 13/5; 11/4; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-barrow; 2017-08-03 10:21:28 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; 1; 21/20; 20/21; 17/20; 21/20; 10/11; 19/20; 10/11; ; 1; 1; ; 1; 1; 1; 20/21; 1; 53/50; 42/41; 19/20; ; 1; 1; ; ; ; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 9/4; 9/4; ; 11/5; 47/20; ; 5/2; 12/5; 9/4; 9/4; 12/5; 13/5; 23/10; 9/4; ; 12/5; 12/5; ; ; ; 
Barrow; 11/4; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 11/4; 11/4; 12/5; ; 12/5; 53/20; ; 5/2; 13/5; 23/10; 11/4; 13/5; 14/5; 23/10; 11/4; ; 13/5; 11/4; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-barrow; 2017-08-03 14:21:37 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; 1; 21/20; 20/21; 17/20; 21/20; 10/11; 19/20; 10/11; ; 1; 1; ; 1; 1; 1; 20/21; 1; 53/50; 42/41; 19/20; ; 1; 1; ; ; ; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 9/4; 9/4; ; 11/5; 47/20; ; 5/2; 12/5; 9/4; 9/4; 12/5; 13/5; 23/10; 9/4; ; 12/5; 12/5; ; ; ; 
Barrow; 11/4; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 11/4; 11/4; 12/5; ; 12/5; 53/20; ; 5/2; 13/5; 23/10; 11/4; 13/5; 14/5; 23/10; 11/4; ; 13/5; 11/4; ; ; ; 
META; english/non-league/national-league/dagenham-redbridge-v-barrow; 2017-08-03 18:21:30 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; 1; 21/20; 20/21; 17/20; 21/20; 10/11; 19/20; 1; ; 1; 1; ; 1; 1; 1; 20/21; 1; 53/50; 21/20; 19/20; ; 21/20; 1; ; 20/21; ; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 9/4; 23/10; ; 21/10; 47/20; ; 5/2; 12/5; 9/4; 9/4; 12/5; 13/5; 28/11; 9/4; ; 12/5; 12/5; ; 9/4; ; 
Barrow; 11/4; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 5/2; 13/5; ; 5/2; 13/5; 23/10; 11/4; 13/5; 14/5; 23/10; 11/4; ; 13/5; 11/4; ; 12/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-barrow; 2017-08-03 22:21:21 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; 1; 21/20; 1; 17/20; 21/20; 10/11; 19/20; 1; ; 1; 1; 1; 1; 1; 1; 20/21; 1; 53/50; 21/20; 19/20; ; 21/20; 1; ; 10/11; ; 
Draw; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 12/5; 12/5; 9/4; 23/10; ; 21/10; 47/20; 23/10; 5/2; 12/5; 9/4; 9/4; 12/5; 13/5; 28/11; 9/4; ; 12/5; 12/5; ; 9/4; ; 
Barrow; 11/4; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 5/2; 13/5; 23/10; 5/2; 13/5; 23/10; 11/4; 13/5; 14/5; 23/10; 11/4; ; 13/5; 11/4; ; 12/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-barrow; 2017-08-04 02:20:20 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; 1; 21/20; 20/21; 17/20; 21/20; 10/11; 19/20; 1; ; 1; 1; 1; 1; 1; 1; 20/21; 1; 53/50; 21/20; 19/20; ; 21/20; 1; ; 20/21; ; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 9/4; 23/10; ; 21/10; 47/20; 23/10; 5/2; 12/5; 9/4; 9/4; 12/5; 13/5; 28/11; 9/4; ; 12/5; 12/5; ; 12/5; ; 
Barrow; 11/4; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 5/2; 13/5; 23/10; 5/2; 13/5; 23/10; 11/4; 13/5; 141/50; 23/10; 11/4; ; 13/5; 11/4; ; 13/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-barrow; 2017-08-04 10:20:21 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; 1; 21/20; 1; 17/20; 1; 10/11; 19/20; 1; ; 1; 1; 1; 1; 1; 1; 20/21; 1; 53/50; 21/20; 19/20; ; 21/20; 1; ; 20/21; ; 
Draw; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 5/2; 12/5; 9/4; 23/10; ; 21/10; 47/20; 23/10; 5/2; 12/5; 9/4; 9/4; 40/17; 13/5; 28/11; 9/4; ; 12/5; 12/5; ; 9/4; ; 
Barrow; 11/4; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 5/2; 13/5; 23/10; 5/2; 13/5; 23/10; 11/4; 13/5; 141/50; 23/10; 11/4; ; 13/5; 11/4; ; 12/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-barrow; 2017-08-04 14:20:33 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; 1; 21/20; 1; 17/20; 1; 10/11; 19/20; 1; ; 1; 1; 1; 1; 1; 1; 20/21; 1; 53/50; 21/20; 19/20; ; 21/20; 1; ; 20/21; ; 
Draw; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 5/2; 12/5; 9/4; 23/10; ; 21/10; 47/20; 23/10; 5/2; 12/5; 9/4; 9/4; 40/17; 13/5; 28/11; 9/4; ; 12/5; 12/5; ; 9/4; ; 
Barrow; 11/4; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 5/2; 13/5; 23/10; 5/2; 13/5; 23/10; 11/4; 13/5; 141/50; 23/10; 11/4; ; 13/5; 11/4; ; 12/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-barrow; 2017-08-04 18:26:22 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; 1; 1; 1; 17/20; 21/20; 10/11; 19/20; 1; ; 1; 1; 21/20; 1; 1; 1; 20/21; 1; 53/50; 21/20; 19/20; ; 21/20; 1; ; 1; 10/11; 
Draw; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 12/5; 12/5; 9/4; 23/10; ; 21/10; 47/20; 5/2; 5/2; 12/5; 9/4; 9/4; 40/17; 13/5; 28/11; 9/4; ; 12/5; 12/5; ; 9/4; 2; 
Barrow; 11/4; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 11/4; 5/2; ; 5/2; 13/5; 5/2; 5/2; 13/5; 23/10; 11/4; 13/5; 141/50; 23/10; 11/4; ; 13/5; 11/4; ; 12/5; 2; 
META; english/non-league/national-league/dagenham-redbridge-v-barrow; 2017-08-04 22:21:55 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 11/10; 1; 21/20; 17/20; 11/10; 10/11; 1; 11/10; ; 21/20; 21/20; 11/10; 11/10; 21/20; 1; 1; 21/20; 57/50; 13/12; 1; ; 11/10; 1; ; 21/20; 21/20; 
Draw; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 12/5; 9/4; 9/4; ; 21/10; 47/20; 12/5; 23/10; 12/5; 9/4; 9/4; 40/17; 127/50; 28/11; 9/4; ; 12/5; 12/5; ; 23/10; 21/10; 
Barrow; 11/4; 12/5; 12/5; 11/4; 5/2; 13/5; 5/2; 13/5; 13/5; 23/10; ; 23/10; 49/20; 23/10; 12/5; 5/2; 23/10; 13/5; 27/11; 131/50; 9/4; 13/5; ; 5/2; 5/2; ; 12/5; 21/10; 
META; english/non-league/national-league/dagenham-redbridge-v-barrow; 2017-08-05 02:21:44 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 1; 21/20; 21/20; 1; 1; 17/20; 21/20; 10/11; 1; 21/20; ; 21/20; 21/20; 21/20; 11/10; 1; 1; 1; ; 27/25; 13/12; 1; ; 11/10; 1; ; 1; 20/21; 
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 5/2; 12/5; 9/4; 9/4; ; 11/5; 47/20; 12/5; 23/10; 12/5; 9/4; 9/4; ; 64/25; 28/11; 9/4; ; 12/5; 12/5; ; 12/5; 11/5; 
Barrow; 11/4; 12/5; 49/20; 11/4; 5/2; 13/5; 5/2; 13/5; 13/5; 12/5; ; 23/10; 49/20; 12/5; 12/5; 13/5; 23/10; 13/5; ; 139/50; 9/4; 13/5; ; 5/2; 11/4; ; 5/2; 11/5; 
META; english/non-league/national-league/dagenham-redbridge-v-barrow; 2017-08-05 10:21:53 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 1; 1; 21/20; 1; 1; 17/20; 21/20; 10/11; 1; 21/20; ; 21/20; 21/20; 21/20; 11/10; 1; 1; 1; 1; 27/25; 12/11; 1; ; 11/10; 1; ; 1; 1; 
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 5/2; 12/5; 9/4; 9/4; ; 11/5; 47/20; 12/5; 23/10; 12/5; 9/4; 9/4; 40/17; 51/20; 28/11; 9/4; ; 12/5; 12/5; ; 12/5; 9/4; 
Barrow; 11/4; 5/2; 49/20; 11/4; 5/2; 13/5; 5/2; 13/5; 13/5; 12/5; ; 23/10; 49/20; 12/5; 12/5; 13/5; 23/10; 13/5; 5/2; 14/5; 9/4; 13/5; ; 5/2; 11/4; ; 5/2; 9/4; 
META; english/non-league/national-league/dagenham-redbridge-v-barrow; 2017-08-05 14:21:51 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Dagenham & Redbridge; 10/11; 17/20; 10/11; 1; 10/11; 17/20; 10/11; 10/11; 1; 10/11; ; 20/23; 10/11; 10/11; 19/20; 10/11; 1; 1; 10/11; 97/100; 22/23; 1; ; 1; 10/11; ; 10/11; 5/6; 
Draw; 5/2; 5/2; 47/20; 12/5; 12/5; 23/10; 5/2; 12/5; 9/4; 23/10; ; 11/5; 12/5; 5/2; 12/5; 5/2; 9/4; 9/4; 27/11; 137/50; 27/11; 9/4; ; 12/5; 5/2; ; 5/2; 23/10; 
Barrow; 29/10; 3; 14/5; 11/4; 11/4; 13/5; 3; 13/5; 13/5; 11/4; ; 11/4; 57/20; 11/4; 14/5; 14/5; 23/10; 13/5; 11/4; 3; 45/17; 13/5; ; 11/4; 11/4; ; 14/5; 5/2; 
META; english/non-league/national-league/dagenham-redbridge-v-barrow; 2017-08-05 18:22:03 GMT+3; 2017-08-05 15:00; In Play; Xlenovo
Dagenham & Redbridge; 1/40; 1/33; 1/12; 1/150; ; ; 1/40; 1/80; ; 1/14; ; 1/40; 1/100; ; ; ; ; 9/10; ; ; ; 1/20; ; ; ; ; ; ; 
Draw; 16; 18; 17/2; 22; ; ; 21/2; 20; ; 11; ; 14; 14; ; ; ; ; 12/5; ; ; ; 11; ; ; ; ; ; 12/5; 
Barrow; 66; 80; 18; 45; ; ; 60; 125; ; 33; ; 50; 66; ; ; ; ; 27/10; ; ; ; 37; ; ; ; ; ; ; 
