META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-10 18:24:56 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Leyton Orient; 1; 21/20; 19/20; ; 19/20; 37/40; 1; 10/11; 1; ; ; 10/11; 19/20; ; ; 19/20; 10/11; 1; 1; ; ; 1; ; 1; 1; ; 4/6; ; 
Draw; 12/5; 12/5; 12/5; ; 5/2; 9/4; 12/5; 12/5; 23/10; ; ; 5/2; 12/5; ; ; 12/5; 9/4; 23/10; 23/10; ; ; 23/10; ; 12/5; 12/5; ; 21/10; ; 
Hartlepool; 11/4; 23/10; 13/5; ; 13/5; 13/5; 11/4; 13/5; 5/2; ; ; 12/5; 14/5; ; ; 5/2; 13/5; 5/2; 13/5; ; ; 5/2; ; 11/4; 11/4; ; 19/10; ; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-13 10:23:09 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Leyton Orient; 1; 21/20; 19/20; ; 20/21; 37/40; 1; 10/11; 1; ; ; 10/11; 19/20; ; ; 19/20; 10/11; 1; 1; ; ; 1; ; 1; 1; ; 8/11; ; 
Draw; 12/5; 12/5; 12/5; ; 12/5; 9/4; 12/5; 12/5; 23/10; ; ; 5/2; 12/5; ; ; 12/5; 9/4; 23/10; 23/10; ; ; 23/10; ; 12/5; 12/5; ; 11/5; ; 
Hartlepool; 11/4; 23/10; 13/5; ; 13/5; 13/5; 11/4; 13/5; 5/2; ; ; 12/5; 14/5; ; ; 5/2; 13/5; 5/2; 13/5; ; ; 5/2; ; 11/4; 11/4; ; 2; ; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-13 14:23:57 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Leyton Orient; 1; 21/20; 19/20; ; 20/21; 37/40; 1; 10/11; 1; ; ; 10/11; 19/20; ; ; 19/20; 10/11; 1; 1; 27/25; ; 1; ; 1; 1; ; 8/11; ; 
Draw; 12/5; 12/5; 12/5; ; 12/5; 9/4; 12/5; 12/5; 23/10; ; ; 5/2; 12/5; ; ; 12/5; 9/4; 23/10; 23/10; 63/25; ; 23/10; ; 12/5; 12/5; ; 11/5; ; 
Hartlepool; 11/4; 23/10; 13/5; ; 13/5; 13/5; 11/4; 13/5; 5/2; ; ; 12/5; 14/5; ; ; 5/2; 13/5; 5/2; 13/5; 71/25; ; 5/2; ; 11/4; 11/4; ; 2; ; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-13 18:23:18 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Leyton Orient; 1; 21/20; 19/20; 19/20; 20/21; 37/40; 1; 10/11; 1; ; ; 10/11; 19/20; ; ; 19/20; 10/11; 1; 1; 27/25; ; 1; ; 1; 1; ; 8/11; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 5/2; 12/5; ; ; 12/5; 9/4; 23/10; 40/17; 63/25; ; 23/10; ; 12/5; 12/5; ; 11/5; ; 
Hartlepool; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 12/5; 14/5; ; ; 5/2; 13/5; 5/2; 13/5; 71/25; ; 5/2; ; 11/4; 11/4; ; 2; ; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-13 22:23:19 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Leyton Orient; 1; 21/20; 19/20; 19/20; 19/20; 37/40; 1; 10/11; 1; ; ; 10/11; 19/20; ; 1; 19/20; 10/11; 1; 1; 11/10; ; 1; ; 1; 1; ; 8/11; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 5/2; 12/5; ; 12/5; 12/5; 9/4; 23/10; 40/17; 5/2; ; 23/10; ; 12/5; 12/5; ; 11/5; ; 
Hartlepool; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 12/5; 14/5; ; 13/5; 5/2; 13/5; 5/2; 45/17; 14/5; ; 5/2; ; 11/4; 11/4; ; 2; ; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-14 02:22:57 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Leyton Orient; 1; 21/20; 19/20; 19/20; 19/20; 37/40; 1; 10/11; 1; ; ; 10/11; 19/20; ; 1; 19/20; 10/11; 1; 1; 11/10; ; 1; ; 1; 1; ; 4/5; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 5/2; 12/5; ; 12/5; 12/5; 9/4; 23/10; 40/17; 5/2; ; 23/10; ; 12/5; 12/5; ; 9/4; ; 
Hartlepool; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 12/5; 14/5; ; 13/5; 5/2; 13/5; 5/2; 45/17; 14/5; ; 5/2; ; 11/4; 11/4; ; 12/5; ; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-14 10:23:13 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Leyton Orient; 1; 21/20; 19/20; 19/20; 20/21; 37/40; 1; 10/11; 1; ; ; 10/11; 19/20; ; 1; 19/20; 10/11; 1; 1; 11/10; ; 1; ; 1; 1; ; 5/6; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 5/2; 12/5; ; 12/5; 12/5; 9/4; 23/10; 40/17; 5/2; ; 23/10; ; 12/5; 12/5; ; 9/5; ; 
Hartlepool; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 12/5; 14/5; ; 13/5; 5/2; 13/5; 5/2; 13/5; 14/5; ; 5/2; ; 11/4; 11/4; ; 5/2; ; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-14 14:23:23 GMT+3; 2017-09-16 15:00; Nothing; Xlenovo
Leyton Orient; 1; 21/20; 19/20; 19/20; 19/20; 37/40; 1; 10/11; 1; ; ; 10/11; 19/20; ; 1; 19/20; 10/11; 1; 1; 11/10; ; 1; ; 1; 1; ; 4/5; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 5/2; 12/5; ; 12/5; 12/5; 9/4; 23/10; 40/17; 5/2; ; 23/10; ; 12/5; 12/5; ; 19/10; ; 
Hartlepool; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 12/5; 14/5; ; 13/5; 5/2; 13/5; 5/2; 13/5; 14/5; ; 5/2; ; 11/4; 11/4; ; 5/2; ; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-14 18:22:55 GMT+3; 2017-09-16 12:30; Nothing; Xlenovo
Leyton Orient; 1; 21/20; 19/20; 19/20; 19/20; 37/40; 1; 10/11; 1; ; ; 10/11; 19/20; ; 1; 19/20; 10/11; 1; 1; 109/100; ; 1; ; 1; 1; ; 5/6; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 5/2; 12/5; ; 12/5; 12/5; 9/4; 23/10; 40/17; 63/25; ; 23/10; ; 12/5; 12/5; ; 19/10; ; 
Hartlepool; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 12/5; 14/5; ; 13/5; 5/2; 13/5; 5/2; 13/5; 14/5; ; 5/2; ; 11/4; 11/4; ; 5/2; ; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-14 22:23:07 GMT+3; 2017-09-16 12:30; Nothing; Xlenovo
Leyton Orient; 1; 21/20; 19/20; 19/20; 20/21; 37/40; 1; 10/11; 1; ; ; 10/11; 19/20; 10/11; 1; 19/20; 10/11; 1; 1; 109/100; ; 1; ; 1; 1; ; 9/10; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 5/2; 12/5; 23/10; 12/5; 12/5; 9/4; 23/10; 40/17; 63/25; ; 23/10; ; 12/5; 12/5; ; 2; ; 
Hartlepool; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 12/5; 14/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; 14/5; ; 5/2; ; 11/4; 11/4; ; 9/4; ; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-15 02:22:16 GMT+3; 2017-09-16 12:30; Nothing; Xlenovo
Leyton Orient; 1; 21/20; 19/20; 19/20; 20/21; 37/40; 1; 10/11; 1; ; ; 10/11; 19/20; 10/11; 1; 19/20; 10/11; 1; 1; 11/10; ; 1; ; 1; 1; ; 20/21; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 5/2; 12/5; 23/10; 12/5; 12/5; 9/4; 23/10; 40/17; 129/50; ; 23/10; ; 12/5; 12/5; ; 11/5; ; 
Hartlepool; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 12/5; 14/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; 27/10; ; 5/2; ; 11/4; 11/4; ; 23/10; ; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-15 10:21:54 GMT+3; 2017-09-16 12:30; Nothing; Xlenovo
Leyton Orient; 1; 21/20; 19/20; 19/20; 20/21; 37/40; 1; 10/11; 1; ; ; 10/11; 19/20; 10/11; 1; 19/20; 10/11; 1; 1; 11/10; ; 1; ; 1; 1; ; 1; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 5/2; 12/5; 23/10; 12/5; 12/5; 9/4; 23/10; 40/17; 129/50; ; 23/10; ; 12/5; 12/5; ; 2; ; 
Hartlepool; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 12/5; 14/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; 27/10; ; 5/2; ; 11/4; 11/4; ; 11/5; ; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-15 14:22:10 GMT+3; 2017-09-16 12:30; Nothing; Xlenovo
Leyton Orient; 1; 21/20; 19/20; 19/20; 19/20; 37/40; 1; 10/11; 1; ; ; 10/11; 19/20; 10/11; 1; 19/20; 10/11; 1; 1; 11/10; ; 1; ; 1; 1; ; 10/11; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 12/5; 9/4; 5/2; 12/5; 23/10; ; ; 5/2; 12/5; 23/10; 12/5; 12/5; 9/4; 23/10; 40/17; 64/25; ; 23/10; ; 12/5; 12/5; ; 13/5; ; 
Hartlepool; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; ; ; 12/5; 14/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; 68/25; ; 5/2; ; 11/4; 11/4; ; 5/2; ; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-15 18:22:21 GMT+3; 2017-09-16 12:30; Nothing; Xlenovo
Leyton Orient; 21/20; 21/20; 23/20; 1; 21/20; 37/40; 11/10; 10/11; 1; 21/20; 21/20; 21/20; 19/20; 11/10; 11/10; 21/20; 10/11; 1; 21/20; 29/25; 9/8; 1; ; 21/20; 1; ; 1; 8/11; 
Draw; 12/5; 5/2; 23/10; 5/2; 12/5; 9/4; 5/2; 12/5; 23/10; 23/10; 23/10; 2; 12/5; 27/10; 23/10; 23/10; 9/4; 23/10; 40/17; 129/50; 27/11; 23/10; ; 12/5; 12/5; ; 11/5; 9/5; 
Hartlepool; 5/2; 5/2; 11/5; 13/5; 12/5; 13/5; 12/5; 13/5; 5/2; 12/5; 12/5; 12/5; 14/5; 21/10; 12/5; 12/5; 13/5; 5/2; 5/2; 63/25; 27/14; 5/2; ; 5/2; 5/2; ; 12/5; 15/8; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-15 22:23:23 GMT+3; 2017-09-16 12:30; Nothing; Xlenovo
Leyton Orient; 21/20; 11/10; 11/10; 1; 11/10; 37/40; 23/20; 10/11; 1; 15/13; 23/20; 21/20; 11/10; 11/10; 6/5; 21/20; 10/11; 1; 1; 23/20; 9/8; 1; ; 11/10; 11/10; ; 10/9; 8/11; 
Hartlepool; 5/2; 12/5; 23/10; 13/5; 23/10; 13/5; 23/10; 13/5; 5/2; 11/5; 11/5; 12/5; 5/2; 9/4; 21/10; 23/10; 13/5; 5/2; 27/11; 123/50; 27/14; 5/2; ; 23/10; 12/5; ; 11/5; 15/8; 
Draw; 12/5; 12/5; 23/10; 5/2; 23/10; 9/4; 12/5; 12/5; 23/10; 9/4; 9/4; 2; 5/2; 5/2; 12/5; 23/10; 9/4; 23/10; 12/5; 67/25; 27/11; 23/10; ; 12/5; 12/5; ; 23/10; 9/5; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-16 02:24:07 GMT+3; 2017-09-16 12:30; Nothing; Xlenovo
Leyton Orient; 21/20; 11/10; 11/10; 1; 11/10; 37/40; 23/20; 10/11; 8/7; 15/13; 23/20; 11/10; 11/10; 11/10; 6/5; 11/10; 10/11; 8/7; 11/10; 31/25; 9/8; 8/7; ; 11/10; 11/10; ; 23/20; 21/20; 
Draw; 12/5; 12/5; 23/10; 5/2; 23/10; 9/4; 12/5; 12/5; 23/10; 9/4; 9/4; 11/5; 5/2; 12/5; 12/5; 23/10; 9/4; 23/10; 40/17; 129/50; 27/11; 23/10; ; 12/5; 12/5; ; 12/5; 11/5; 
Hartlepool; 5/2; 12/5; 47/20; 13/5; 23/10; 13/5; 23/10; 13/5; 28/13; 11/5; 11/5; 21/10; 12/5; 23/10; 21/10; 9/4; 13/5; 28/13; 9/4; 117/50; 11/5; 28/13; ; 23/10; 12/5; ; 9/4; 23/10; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-16 10:22:52 GMT+3; 2017-09-16 12:30; Nothing; Xlenovo
Leyton Orient; 21/20; 23/20; 11/10; 1; 11/10; 43/40; 23/20; 10/11; 8/7; 15/13; 23/20; 11/10; 11/10; 11/10; 23/20; 11/10; 21/20; 8/7; 11/10; 5/4; 22/19; 8/7; ; 11/10; 11/10; ; 23/20; 10/9; 
Draw; 12/5; 12/5; 9/4; 5/2; 23/10; 21/10; 12/5; 12/5; 23/10; 9/4; 11/5; 2; 5/2; 12/5; 23/10; 9/4; 21/10; 23/10; 40/17; 63/25; 27/11; 23/10; ; 12/5; 12/5; ; 23/10; 9/4; 
Hartlepool; 5/2; 23/10; 47/20; 13/5; 23/10; 23/10; 23/10; 13/5; 28/13; 11/5; 11/5; 9/4; 12/5; 9/4; 23/10; 23/10; 23/10; 28/13; 23/10; 59/25; 28/13; 28/13; ; 23/10; 12/5; ; 23/10; 23/10; 
META; english/non-league/national-league/leyton-orient-v-hartlepool; 2017-09-16 14:24:12 GMT+3; 2017-09-16 12:30; Nothing; Xlenovo
Leyton Orient; 21/20; 23/20; 23/20; 1; 11/10; 43/40; 23/20; 10/11; 19/17; ; 23/20; 11/10; 11/10; 23/20; 23/20; 11/10; 21/20; 19/17; 11/10; 31/25; 22/19; 19/17; ; 11/10; 11/10; ; 23/20; 10/9; 
Hartlepool; 5/2; 23/10; 9/4; 13/5; 23/10; 23/10; 23/10; 13/5; 11/5; ; 11/5; 11/5; 12/5; 9/4; 23/10; 9/4; 23/10; 11/5; 23/10; 58/25; 28/13; 11/5; ; 23/10; 12/5; ; 23/10; 23/10; 
Draw; 12/5; 12/5; 9/4; 5/2; 23/10; 21/10; 12/5; 12/5; 23/10; ; 11/5; 21/10; 5/2; 12/5; 23/10; 23/10; 21/10; 23/10; 40/17; 13/5; 27/11; 23/10; ; 12/5; 12/5; ; 12/5; 9/4; 
