META; english/non-league/national-league/ebbsfleet-united-v-guiseley; 2017-12-03 02:22:47 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Ebbsfleet United; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/ebbsfleet-united-v-guiseley; 2017-12-03 10:22:58 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Ebbsfleet United; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/ebbsfleet-united-v-guiseley; 2017-12-03 14:23:12 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Ebbsfleet United; 4/6; 8/11; ; ; ; ; 4/6; ; ; ; 8/13; ; ; ; ; ; ; ; ; ; ; 4/6; 4/6; ; ; ; ; ; 
Draw; 11/4; 11/4; ; ; ; ; 11/4; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; 14/5; 11/4; ; ; ; ; ; 
Guiseley; 4; 16/5; ; ; ; ; 15/4; ; ; ; 4; ; ; ; ; ; ; ; ; ; ; 19/5; 17/4; ; ; ; ; ; 
META; english/non-league/national-league/ebbsfleet-united-v-guiseley; 2017-12-03 18:22:16 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Ebbsfleet United; ; 8/11; ; ; ; ; 13/20; ; ; ; 8/13; 4/6; ; ; ; ; ; ; ; ; ; 4/6; 4/6; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; 11/4; ; ; ; 11/4; 23/10; ; ; ; ; ; ; ; ; ; 14/5; 11/4; ; ; ; ; ; 
Guiseley; ; 16/5; ; ; ; ; 15/4; ; ; ; 4; 15/4; ; ; ; ; ; ; ; ; ; 19/5; 21/5; ; ; ; ; ; 
META; english/non-league/national-league/ebbsfleet-united-v-guiseley; 2017-12-03 22:23:08 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Ebbsfleet United; ; 8/11; ; ; ; ; 13/20; ; ; ; 8/13; 4/6; ; ; ; 8/13; ; 8/13; ; ; ; 8/13; 4/6; 13/20; 8/13; ; ; ; 
Draw; ; 11/4; ; ; ; ; 11/4; ; ; ; 11/4; 23/10; ; ; ; 13/5; ; 45/17; ; ; ; 14/5; 11/4; 14/5; 45/17; ; ; ; 
Guiseley; ; 16/5; ; ; ; ; 15/4; ; ; ; 4; 15/4; ; ; ; 15/4; ; 50/13; ; ; ; 4; 21/5; 4; 39/10; ; ; ; 
META; english/non-league/national-league/ebbsfleet-united-v-guiseley; 2017-12-04 02:22:51 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Ebbsfleet United; ; 8/11; ; ; ; ; 13/20; ; 11/17; ; 8/13; 4/6; ; ; ; 8/13; ; 8/13; ; ; ; 8/13; 4/6; 13/20; 11/17; ; ; ; 
Draw; ; 11/4; ; ; ; ; 11/4; ; 45/17; ; 11/4; 23/10; ; ; ; 13/5; ; 45/17; ; ; ; 14/5; 11/4; 14/5; 45/17; ; ; ; 
Guiseley; ; 16/5; ; ; ; ; 15/4; ; 15/4; ; 4; 15/4; ; ; ; 15/4; ; 19/5; ; ; ; 4; 21/5; 4; 50/13; ; ; ; 
META; english/non-league/national-league/ebbsfleet-united-v-guiseley; 2017-12-04 10:22:54 GMT+2; 2017-12-09 15:00; Nothing; Xlenovo
Ebbsfleet United; ; 8/11; ; ; 3/5; ; 13/20; ; 11/17; ; 8/13; 4/6; ; ; ; 8/13; 3/5; 8/13; ; ; 11/17; 8/13; 4/6; 13/20; 11/17; ; ; ; 
Draw; ; 11/4; ; ; 13/5; ; 11/4; ; 45/17; ; 11/4; 23/10; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; 14/5; 11/4; 14/5; 45/17; ; ; ; 
Guiseley; ; 16/5; ; ; 15/4; ; 15/4; ; 15/4; ; 4; 15/4; ; ; ; 15/4; 15/4; 15/4; ; ; 15/4; 4; 21/5; 4; 19/5; ; ; ; 
