META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-13 22:21:36 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-15 22:23:13 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 3/2; ; 5/4; 37/25; 13/10; 11/8; ; 11/8; ; 7/5; 13/10; ; ; 7/5; 13/10; 13/10; 23/17; 13/10; 9/7; 11/8; 7/5; 7/5; 27/20; 23/17; ; 23/20; ; 
Leyton Orient; 15/8; 7/4; ; 15/8; 2; 9/5; 9/5; ; 17/10; ; 15/8; 9/5; ; ; 15/8; 9/5; 24/13; 9/5; 24/13; 12/7; 17/10; 15/8; 19/10; 39/20; 9/5; ; 13/8; ; 
Draw; 12/5; 23/10; ; 23/10; 49/20; 11/5; 9/4; ; 40/17; ; 11/5; 21/10; ; ; 9/4; 11/5; 9/4; 9/4; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 19/10; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-16 02:22:37 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 3/2; ; 5/4; 37/25; 13/10; 11/8; ; 11/8; ; 7/5; 13/10; ; ; 7/5; 13/10; 13/10; 23/17; 13/10; 9/7; 11/8; 7/5; 7/5; 27/20; 23/17; ; 23/20; ; 
Leyton Orient; 15/8; 7/4; ; 15/8; 2; 9/5; 9/5; ; 17/10; ; 15/8; 9/5; ; ; 15/8; 9/5; 24/13; 9/5; 24/13; 12/7; 17/10; 15/8; 19/10; 39/20; 9/5; ; 13/8; ; 
Draw; 12/5; 23/10; ; 23/10; 49/20; 11/5; 9/4; ; 40/17; ; 11/5; 21/10; ; ; 9/4; 11/5; 9/4; 9/4; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 21/10; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-16 10:23:26 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 3/2; ; 5/4; 37/25; 13/10; 11/8; ; 11/8; ; 7/5; 13/10; ; ; 7/5; 13/10; 13/10; 23/17; 13/10; 9/7; 11/8; 7/5; 7/5; 27/20; 23/17; ; 6/5; ; 
Leyton Orient; 15/8; 7/4; ; 15/8; 2; 9/5; 9/5; ; 17/10; ; 15/8; 9/5; ; ; 15/8; 9/5; 24/13; 9/5; 24/13; 12/7; 17/10; 15/8; 19/10; 39/20; 9/5; ; 13/8; ; 
Draw; 12/5; 23/10; ; 23/10; 49/20; 11/5; 9/4; ; 40/17; ; 11/5; 21/10; ; ; 9/4; 11/5; 9/4; 9/4; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 11/5; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-16 14:26:34 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 6/4; 7/5; 5/4; 37/25; 13/10; 11/8; ; 11/8; 7/5; 7/5; 13/10; ; 11/8; 7/5; 13/10; 13/10; 23/17; 13/10; 9/7; 11/8; 7/5; 7/5; 27/20; 23/17; ; 23/20; 11/8; 
Leyton Orient; 15/8; 9/5; 9/5; 15/8; 2; 9/5; 9/5; ; 17/10; 9/5; 15/8; 9/5; ; 37/20; 15/8; 9/5; 24/13; 9/5; 24/13; 12/7; 17/10; 15/8; 19/10; 39/20; 9/5; ; 13/8; 6/4; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 9/4; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 9/4; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 11/5; 19/10; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-16 18:25:46 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 7/5; 5/4; 37/25; 13/10; 11/8; ; 11/8; 7/5; 7/5; 13/10; ; 11/8; 7/5; 13/10; 13/10; 23/17; 13/10; 9/7; 11/8; 7/5; 7/5; 27/20; 23/17; ; 23/20; ; 
Leyton Orient; 15/8; 19/10; 9/5; 15/8; 2; 9/5; 9/5; ; 17/10; 9/5; 15/8; 9/5; ; 37/20; 15/8; 9/5; 24/13; 9/5; 24/13; 12/7; 17/10; 15/8; 19/10; 39/20; 9/5; ; 13/8; ; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 9/4; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 11/5; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-16 22:24:21 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 7/5; 5/4; 37/25; 13/10; 11/8; ; 11/8; 7/5; 7/5; 13/10; ; 11/8; 7/5; 13/10; 13/10; 23/17; 13/10; 9/7; 11/8; 7/5; 7/5; 27/20; 23/17; ; 23/20; 11/8; 
Leyton Orient; 15/8; 19/10; 9/5; 15/8; 2; 9/5; 9/5; ; 17/10; 9/5; 15/8; 9/5; ; 37/20; 15/8; 9/5; 24/13; 9/5; 24/13; 12/7; 17/10; 15/8; 19/10; 39/20; 9/5; ; 13/8; 6/4; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 9/4; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 9/4; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 11/5; 19/10; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-17 02:23:04 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 7/5; 5/4; 37/25; 13/10; 11/8; ; 11/8; 7/5; 7/5; 13/10; ; 11/8; 7/5; 13/10; 13/10; 23/17; 13/10; 9/7; 11/8; 7/5; 7/5; 27/20; 23/17; ; 27/20; 11/8; 
Leyton Orient; 15/8; 19/10; 9/5; 15/8; 2; 9/5; 9/5; ; 17/10; 9/5; 15/8; 9/5; ; 37/20; 15/8; 9/5; 24/13; 9/5; 24/13; 12/7; 17/10; 15/8; 19/10; 39/20; 9/5; ; 15/8; 6/4; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 9/4; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 9/4; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 11/5; 19/10; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-17 10:23:00 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 7/5; 5/4; 37/25; 13/10; 11/8; ; 11/8; 7/5; 7/5; 13/10; ; 11/8; 7/5; 13/10; 13/10; 23/17; 13/10; 9/7; 11/8; 7/5; 7/5; 27/20; 23/17; ; 23/20; 11/8; 
Leyton Orient; 15/8; 19/10; 9/5; 15/8; 2; 9/5; 9/5; ; 17/10; 9/5; 15/8; 9/5; ; 37/20; 15/8; 9/5; 24/13; 9/5; 24/13; 12/7; 17/10; 15/8; 19/10; 39/20; 9/5; ; 13/8; 6/4; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 9/4; ; 40/17; 11/5; 9/4; 21/10; ; 43/20; 9/4; 11/5; 9/4; 9/4; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 11/5; 19/10; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-17 14:26:18 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 7/5; 5/4; 37/25; 13/10; 11/8; ; 11/8; 7/5; 7/5; 13/10; ; 11/8; 7/5; 13/10; 13/10; 23/17; 13/10; 9/7; 11/8; 7/5; 7/5; 27/20; 23/17; ; 23/20; 11/8; 
Leyton Orient; 15/8; 19/10; 9/5; 15/8; 2; 9/5; 9/5; ; 17/10; 9/5; 15/8; 9/5; ; 37/20; 15/8; 9/5; 24/13; 9/5; 24/13; 12/7; 17/10; 15/8; 19/10; 39/20; 9/5; ; 13/8; 6/4; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 9/4; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 9/4; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 21/10; 19/10; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-17 18:21:58 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 7/5; 5/4; 37/25; 13/10; 11/8; ; 11/8; 7/5; 7/5; 13/10; ; 11/8; 7/5; 13/10; 13/10; 7/5; 13/10; 9/7; 11/8; 7/5; 7/5; 27/20; 7/5; ; 6/5; 11/8; 
Leyton Orient; 15/8; 19/10; 9/5; 15/8; 2; 9/5; 15/8; ; 17/10; 9/5; 15/8; 9/5; ; 37/20; 15/8; 9/5; 24/13; 24/13; 24/13; 12/7; 17/10; 15/8; 19/10; 39/20; 24/13; ; 7/4; 6/4; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 23/10; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 21/10; 19/10; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-17 22:21:44 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 7/5; 5/4; 37/25; 13/10; 11/8; ; 11/8; 7/5; 7/5; 13/10; ; 11/8; 7/5; 13/10; 13/10; 7/5; 13/10; 9/7; 11/8; 7/5; 7/5; 27/20; 7/5; ; 23/20; 11/8; 
Leyton Orient; 15/8; 19/10; 9/5; 15/8; 2; 9/5; 15/8; ; 17/10; 9/5; 15/8; 9/5; ; 37/20; 15/8; 9/5; 24/13; 24/13; 24/13; 12/7; 17/10; 15/8; 19/10; 39/20; 24/13; ; 7/4; 6/4; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 23/10; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 21/10; 19/10; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-18 02:21:39 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 7/5; 5/4; 37/25; 13/10; 11/8; ; 11/8; 7/5; 7/5; 13/10; ; 11/8; 7/5; 13/10; 13/10; 7/5; 13/10; 9/7; 11/8; 7/5; 7/5; 27/20; 7/5; ; 27/20; 11/8; 
Leyton Orient; 15/8; 19/10; 9/5; 15/8; 2; 9/5; 15/8; ; 17/10; 9/5; 15/8; 9/5; ; 37/20; 15/8; 9/5; 24/13; 24/13; 24/13; 12/7; 17/10; 15/8; 19/10; 39/20; 24/13; ; 15/8; 6/4; 
Draw; 12/5; 23/10; 11/5; 23/10; 49/20; 11/5; 23/10; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 11/5; 19/10; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-18 10:21:39 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 7/5; 5/4; 147/100; 13/10; 11/8; ; 11/8; 7/5; 7/5; 13/10; ; 11/8; 7/5; 13/10; 13/10; 7/5; 13/10; 9/7; 11/8; 7/5; 7/5; 27/20; 7/5; ; 5/4; ; 
Leyton Orient; 15/8; 19/10; 9/5; 15/8; 101/50; 9/5; 15/8; ; 17/10; 9/5; 15/8; 9/5; ; 37/20; 15/8; 9/5; 24/13; 24/13; 24/13; 12/7; 17/10; 15/8; 19/10; 39/20; 24/13; ; 7/4; ; 
Draw; 12/5; 23/10; 11/5; 23/10; 123/50; 11/5; 23/10; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 11/5; ; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-18 14:21:38 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 7/5; 5/4; 147/100; 13/10; 11/8; ; 11/8; 7/5; 7/5; 13/10; ; 11/8; 7/5; 13/10; 13/10; 7/5; 13/10; 9/7; 11/8; 7/5; 7/5; 27/20; 7/5; ; 23/20; 11/8; 
Leyton Orient; 15/8; 19/10; 9/5; 15/8; 101/50; 9/5; 15/8; ; 17/10; 9/5; 15/8; 9/5; ; 37/20; 15/8; 9/5; 24/13; 24/13; 24/13; 12/7; 17/10; 15/8; 19/10; 39/20; 24/13; ; 9/5; 6/4; 
Draw; 12/5; 23/10; 11/5; 23/10; 123/50; 11/5; 23/10; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 11/5; 19/10; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-18 18:21:42 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 26/19; 5/4; 147/100; 13/10; 11/8; ; 11/8; 11/8; 7/5; 13/10; ; 27/20; 7/5; 13/10; 13/10; 7/5; 13/10; 25/19; 11/8; 7/5; 7/5; 27/20; 7/5; ; 11/8; 7/5; 
Leyton Orient; 15/8; 19/10; 9/5; 15/8; 101/50; 9/5; 15/8; ; 17/10; 9/5; 15/8; 9/5; ; 15/8; 15/8; 9/5; 24/13; 24/13; 24/13; 19/10; 17/10; 15/8; 19/10; 39/20; 24/13; ; 9/5; 9/5; 
Draw; 12/5; 23/10; 11/5; 23/10; 123/50; 11/5; 23/10; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-18 22:23:05 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 26/19; 5/4; 147/100; 13/10; 11/8; ; 11/8; 11/8; 7/5; 13/10; ; 27/20; 7/5; 13/10; 13/10; 7/5; 13/10; 25/19; 11/8; 7/5; 7/5; 27/20; 7/5; ; 11/8; 7/5; 
Leyton Orient; 15/8; 19/10; 9/5; 15/8; 101/50; 9/5; 15/8; ; 17/10; 9/5; 15/8; 9/5; ; 15/8; 15/8; 9/5; 24/13; 24/13; 24/13; 19/10; 17/10; 15/8; 19/10; 39/20; 24/13; ; 9/5; 9/5; 
Draw; 12/5; 23/10; 11/5; 23/10; 123/50; 11/5; 23/10; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-19 02:23:01 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 26/19; 5/4; 147/100; 13/10; 11/8; ; 11/8; 11/8; 7/5; 13/10; ; 27/20; 7/5; 13/10; 13/10; 7/5; 13/10; 25/19; 11/8; 7/5; 7/5; 27/20; 7/5; ; 11/8; 7/5; 
Leyton Orient; 15/8; 19/10; 9/5; 15/8; 101/50; 9/5; 15/8; ; 17/10; 9/5; 15/8; 9/5; ; 15/8; 15/8; 9/5; 24/13; 24/13; 24/13; 19/10; 17/10; 15/8; 19/10; 39/20; 24/13; ; 19/10; 9/5; 
Draw; 12/5; 23/10; 11/5; 23/10; 123/50; 11/5; 23/10; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-19 10:22:46 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 26/19; 5/4; 147/100; 13/10; 11/8; ; 11/8; 11/8; 7/5; 13/10; ; 27/20; 7/5; 13/10; 13/10; 7/5; 13/10; 25/19; 11/8; 7/5; 7/5; 27/20; 7/5; ; 11/8; 7/5; 
Leyton Orient; 15/8; 19/10; 9/5; 15/8; 101/50; 9/5; 15/8; ; 17/10; 9/5; 15/8; 9/5; ; 15/8; 15/8; 9/5; 24/13; 24/13; 24/13; 19/10; 17/10; 15/8; 19/10; 39/20; 24/13; ; 9/5; 9/5; 
Draw; 12/5; 23/10; 11/5; 23/10; 123/50; 11/5; 23/10; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-19 14:22:54 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 26/19; 7/5; 147/100; 13/10; 11/8; ; 11/8; 11/8; 7/5; 13/10; ; 27/20; 7/5; 13/10; 13/10; 7/5; 13/10; 25/19; 11/8; 7/5; 7/5; 27/20; 7/5; ; 11/8; 7/5; 
Leyton Orient; 15/8; 19/10; 9/5; 19/10; 101/50; 9/5; 15/8; ; 17/10; 9/5; 15/8; 9/5; ; 15/8; 15/8; 9/5; 24/13; 24/13; 24/13; 19/10; 17/10; 15/8; 19/10; 39/20; 24/13; ; 9/5; 9/5; 
Draw; 12/5; 23/10; 11/5; 23/10; 123/50; 11/5; 9/4; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 9/4; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 23/10; 12/5; 23/10; 23/10; ; 21/10; 2; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-19 18:23:22 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 16/11; 7/5; 39/25; 13/10; 7/5; ; 11/8; 29/20; 7/5; 7/5; ; 7/5; 7/5; 11/8; 13/10; 16/11; 13/10; 16/11; 11/8; 7/5; 29/20; 7/5; 7/5; ; 11/8; 7/5; 
Leyton Orient; 15/8; 19/10; 7/4; 19/10; 189/100; 9/5; 9/5; ; 17/10; 7/4; 15/8; 17/10; ; 9/5; 7/4; 7/4; 24/13; 7/4; 24/13; 33/19; 17/10; 9/5; 15/8; 37/20; 24/13; ; 7/4; 7/4; 
Draw; 12/5; 23/10; 11/5; 23/10; 123/50; 11/5; 23/10; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 12/5; 21/10; 9/4; 23/10; 9/4; 40/17; 40/17; 23/10; 23/10; 23/10; 23/10; ; 11/5; 2; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-19 22:23:41 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 16/11; 7/5; 39/25; 13/10; 7/5; ; 11/8; 29/20; 7/5; 7/5; ; 7/5; 7/5; 11/8; 13/10; 16/11; 13/10; 16/11; 11/8; 7/5; 29/20; 7/5; 7/5; 7/5; 7/5; 
Leyton Orient; 15/8; 19/10; 7/4; 19/10; 189/ 100; 9/5; 9/5; ; 17/10; 7/4; 15/8; 17/10; ; 9/5; 7/4; 7/4; 24/13; 7/4; 24/13; 33/19; 17/10; 9/5; 15/8; 37/20; 24/13; ; 7/4; 
Draw; 12/5; 23/10; 11/5; 23/10; 123/ 50; 11/5; 23/10; ; 40/17; 11/5; 11/5; 21/10; ; 43/20; 12/5; 21/10; 9/4; 23/10; 9/4; 40/17; 40/17; 23/10; 23/10; 23/10; 23/10; ; 2; 
META; english/non-league/national-league/halifax-v-leyton-orient; 2018-01-20 02:23:11 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Halifax; 11/8; 7/5; 16/11; 7/5; 39/25; 6/4; 7/5; ; 11/8; 29/20; 29/20; 7/5; ; 7/5; 7/5; 11/8; 13/10; 16/11; 13/10; 16/11; 11/8; 7/5; 29/20; 7/5; 7/5; 7/5; 7/5; 
Leyton Orient; 15/8; 19/10; 7/4; 19/10; 189/ 100; 17/10; 9/5; ; 17/10; 7/4; 9/5; 17/10; ; 9/5; 7/4; 7/4; 24/13; 7/4; 24/13; 33/19; 17/10; 9/5; 15/8; 37/20; 24/13; 7/4; 7/4; 
