META; english/non-league/national-league/aldershot-v-solihull-moors; 2017-08-28 22:26:41 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Aldershot; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Solihull Moors; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/non-league/national-league/aldershot-v-solihull-moors; 2017-08-29 02:25:58 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Aldershot; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Solihull Moors; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
META; english/non-league/national-league/aldershot-v-solihull-moors; 2017-08-29 10:25:46 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Aldershot; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Solihull Moors; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
META; english/non-league/national-league/aldershot-v-solihull-moors; 2017-08-29 14:26:13 GMT+3; 2017-09-02 15:00; Nothing; Xlenovo
Aldershot; 1/2; ; 1/2; ; 9/20; ; 1/2; 4/9; ; ; ; ; 12/25; ; ; 1/2; ; ; ; 8/15; ; ; ; ; 1/2; ; 1/6; ; 
Draw; 11/4; ; 3; ; 11/4; ; 11/4; 11/4; ; ; ; ; 3; ; ; 13/5; ; ; ; 29/10; ; ; ; ; 11/4; ; 1/100; ; 
