META; english/non-league/national-league/guiseley-v-aldershot; 2017-12-16 22:22:02 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Aldershot; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-aldershot; 2017-12-17 02:21:59 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Aldershot; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-aldershot; 2017-12-17 10:22:01 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Aldershot; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Guiseley; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/guiseley-v-aldershot; 2017-12-17 14:22:13 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Aldershot; 11/10; 1; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20; 21/20; ; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; 12/5; ; ; ; ; ; 
