META; english/non-league/national-league/sutton-v-tranmere; 2017-12-16 22:22:09 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Sutton; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Tranmere; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/sutton-v-tranmere; 2017-12-17 02:22:07 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Sutton; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Tranmere; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/sutton-v-tranmere; 2017-12-17 10:22:13 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Sutton; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Tranmere; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/sutton-v-tranmere; 2017-12-17 14:22:25 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Sutton; 6/4; 13/10; ; ; ; ; 7/5; ; ; ; 7/5; ; ; ; ; ; ; ; ; ; ; 7/5; 29/20; ; ; ; ; ; 
Tranmere; 7/4; 19/10; ; ; ; ; 7/4; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; 9/5; 15/8; ; ; ; ; ; 
Draw; 23/10; 23/10; ; ; ; ; 9/4; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 23/10; 23/10; ; ; ; ; ; 
META; english/non-league/national-league/sutton-v-tranmere; 2017-12-17 18:22:31 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Sutton; 6/4; 13/10; ; ; ; 6/4; 7/5; ; 16/11; ; 29/20; 11/8; ; ; ; ; ; 16/11; ; ; 16/11; 7/5; 29/20; 7/5; 16/11; ; ; ; 
Tranmere; 7/4; 19/10; ; ; ; 17/10; 7/4; ; 17/10; ; 7/4; 17/10; ; ; ; ; ; 28/17; ; ; 17/10; 9/5; 15/8; 37/20; 17/10; ; ; ; 
Draw; 23/10; 23/10; ; ; ; 9/4; 11/5; ; 11/5; ; 9/4; 11/5; ; ; ; ; ; 11/5; ; ; 11/5; 23/10; 23/10; 23/10; 11/5; ; ; ; 
META; english/non-league/national-league/sutton-v-tranmere; 2017-12-17 22:23:12 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Sutton; 6/4; 13/10; ; ; ; 6/4; 7/5; ; 16/11; ; 29/20; 11/8; ; ; ; 11/8; ; 7/5; ; ; 16/11; 7/5; 29/20; 7/5; 16/11; ; ; ; 
Tranmere; 7/4; 19/10; ; ; ; 17/10; 7/4; ; 17/10; ; 7/4; 17/10; ; ; ; 7/4; ; 28/17; ; ; 17/10; 9/5; 15/8; 37/20; 17/10; ; ; ; 
Draw; 23/10; 23/10; ; ; ; 9/4; 11/5; ; 11/5; ; 9/4; 11/5; ; ; ; 11/5; ; 11/5; ; ; 11/5; 23/10; 23/10; 23/10; 11/5; ; ; ; 
META; english/non-league/national-league/sutton-v-tranmere; 2017-12-18 02:23:08 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Sutton; 6/4; 13/10; ; ; ; 6/4; 7/5; ; 16/11; ; 29/20; 11/8; ; ; ; 11/8; ; 7/5; ; ; 16/11; 7/5; 29/20; 7/5; 16/11; ; ; ; 
