META; english/non-league/national-league/maidstone-v-ebbsfleet-united; 2018-01-06 22:21:37 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Maidstone; ; 7/5; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; 4/7; ; 
Ebbsfleet United; ; 9/5; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; 8/11; ; 
Draw; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/maidstone-v-ebbsfleet-united; 2018-01-07 02:21:26 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Maidstone; ; 7/5; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; 4/7; ; 
Ebbsfleet United; ; 9/5; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; 8/11; ; 
Draw; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/maidstone-v-ebbsfleet-united; 2018-01-07 10:21:26 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Maidstone; ; 7/5; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; 4/7; ; 
Ebbsfleet United; ; 9/5; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; ; 8/11; ; 
Draw; ; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/non-league/national-league/maidstone-v-ebbsfleet-united; 2018-01-07 14:26:00 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Maidstone; 11/8; 7/5; 26/19; 5/4; 77/50; ; ; ; 4/3; 11/8; 7/5; 13/10; ; 11/8; 11/8; 13/10; 13/10; 7/5; 13/10; 9/7; 4/3; 7/5; 7/5; 11/8; 7/5; ; 5/4; ; 
Ebbsfleet United; 19/10; 9/5; 9/5; 15/8; 39/20; ; ; ; 24/13; 9/5; 9/5; 7/4; ; 9/5; 9/5; 7/4; 9/5; 9/5; 9/5; 17/10; 24/13; 15/8; 15/8; 19/10; 24/13; ; 6/4; ; 
Draw; 12/5; 5/2; 11/5; 23/10; 121/50; ; ; ; 9/4; 11/5; 9/4; 11/5; ; 11/5; 12/5; 9/4; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 23/10; ; 21/10; ; 
META; english/non-league/national-league/maidstone-v-ebbsfleet-united; 2018-01-07 18:22:56 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Maidstone; 11/8; 7/5; 7/5; 5/4; 6/4; 11/8; ; ; 4/3; 7/5; 7/5; 13/10; ; 27/20; 11/8; 13/10; 13/10; 7/5; 13/10; 9/7; 4/3; 7/5; 7/5; 11/8; 7/5; ; 27/20; 27/20; 
Ebbsfleet United; 19/10; 9/5; 9/5; 15/8; 197/100; 9/5; ; ; 24/13; 9/5; 15/8; 7/4; ; 37/20; 9/5; 7/4; 9/5; 24/13; 9/5; 17/10; 24/13; 15/8; 15/8; 19/10; 24/13; ; 9/5; 8/5; 
Draw; 12/5; 5/2; 11/5; 23/10; 123/50; 11/5; ; ; 9/4; 11/5; 9/4; 11/5; ; 11/5; 12/5; 9/4; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 23/10; ; 21/10; 19/10; 
META; english/non-league/national-league/maidstone-v-ebbsfleet-united; 2018-01-07 22:23:32 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Maidstone; 11/8; 7/5; 7/5; 5/4; 6/4; 13/10; ; ; 4/3; 7/5; 7/5; 13/10; ; 27/20; 11/8; 13/10; 13/10; 7/5; 13/10; 9/7; 4/3; 7/5; 7/5; 11/8; 7/5; ; 11/8; 11/8; 
Ebbsfleet United; 19/10; 9/5; 9/5; 15/8; 197/100; 9/5; ; ; 24/13; 9/5; 15/8; 7/4; ; 37/20; 9/5; 9/5; 9/5; 24/13; 9/5; 17/10; 24/13; 15/8; 15/8; 19/10; 24/13; ; 9/5; 9/5; 
Draw; 12/5; 5/2; 11/5; 23/10; 123/50; 11/5; ; ; 9/4; 11/5; 11/5; 11/5; ; 11/5; 12/5; 11/5; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 23/10; ; 21/10; 2; 
META; english/non-league/national-league/maidstone-v-ebbsfleet-united; 2018-01-08 10:22:22 GMT+2; 2018-01-09 19:45; Nothing; Xlenovo
Maidstone; 11/8; 7/5; 7/5; 5/4; 6/4; 13/10; 11/8; ; 4/3; 7/5; 7/5; 13/10; ; 27/20; 11/8; 13/10; 13/10; 7/5; 13/10; 9/7; 4/3; 7/5; 11/8; 11/8; 7/5; ; 7/5; 11/8; 
