META; english/non-league/national-league/tranmere-v-sutton-utd; 2017-08-12 18:22:59 GMT+3; 2017-08-12 15:00; In Play; Xlenovo
Sutton Utd; 4/6; 4/6; ; 13/20; ; ; ; 8/11; ; ; ; 4/5; ; ; ; ; 7/10; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 21/10; ; 11/5; ; ; ; 9/5; ; ; ; 21/10; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; 
Tranmere; 5; 5; ; 24/5; ; ; ; 4; ; ; ; 7/2; ; ; ; ; 19/4; ; ; ; ; ; ; ; ; ; ; ; 
