META; english/non-league/national-league/maidstone-v-eastleigh; 2018-01-13 22:21:41 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Draw; 5/2; 5/2; 12/5; 5/2; 67/25; 12/5; 5/2; ; 23/10; 12/5; 12/5; 11/5; ; 47/20; 13/5; 12/5; 12/5; 5/2; 12/5; 28/11; 23/10; 5/2; 5/2; 51/20; 5/2; ; 12/5; 23/10; 
META; english/non-league/national-league/maidstone-v-eastleigh; 2018-01-18 22:23:10 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Maidstone; 1; 21/20; 21/20; 1; 23/20; 1; 21/20; ; 1; 21/20; 21/20; 21/20; ; 21/20; 21/20; 1; 1; 21/20; 1; 10/9; 1; 11/10; ; 21/20; 21/20; ; 1; 1; 
Eastleigh; 13/5; 5/2; 9/4; 23/10; 123/50; 23/10; 23/10; ; 5/2; 9/4; 12/5; 9/4; ; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 11/5; 5/2; 23/10; ; 23/10; 40/17; ; 21/10; 21/10; 
Draw; 5/2; 5/2; 12/5; 5/2; 67/25; 12/5; 5/2; ; 23/10; 12/5; 12/5; 11/5; ; 47/20; 13/5; 12/5; 12/5; 5/2; 12/5; 28/11; 23/10; 5/2; ; 51/20; 5/2; ; 12/5; 23/10; 
META; english/non-league/national-league/maidstone-v-eastleigh; 2018-01-19 02:23:06 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Maidstone; 1; 21/20; 21/20; 1; 23/20; 1; 21/20; ; 1; 21/20; 21/20; 21/20; ; 21/20; 21/20; 1; 1; 21/20; 1; 10/9; 1; 11/10; 21/20; 21/20; 21/20; ; 1; 1; 
Eastleigh; 13/5; 5/2; 9/4; 23/10; 123/50; 23/10; 23/10; ; 5/2; 9/4; 12/5; 9/4; ; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 11/5; 5/2; 23/10; 5/2; 23/10; 40/17; ; 21/10; 21/10; 
Draw; 5/2; 5/2; 12/5; 5/2; 67/25; 12/5; 5/2; ; 23/10; 12/5; 12/5; 11/5; ; 47/20; 13/5; 12/5; 12/5; 5/2; 12/5; 28/11; 23/10; 5/2; 5/2; 51/20; 5/2; ; 12/5; 23/10; 
META; english/non-league/national-league/maidstone-v-eastleigh; 2018-01-19 10:22:51 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Maidstone; 1; 21/20; 21/20; 1; 23/20; 1; 21/20; ; 1; 21/20; 21/20; 21/20; ; 21/20; 21/20; 1; 1; 21/20; 1; 10/9; 1; 11/10; 21/20; 21/20; 21/20; ; 1; 1; 
Eastleigh; 13/5; 5/2; 9/4; 23/10; 123/50; 23/10; 23/10; ; 5/2; 9/4; 12/5; 9/4; ; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 11/5; 5/2; 23/10; 5/2; 23/10; 40/17; ; 11/5; 21/10; 
Draw; 5/2; 5/2; 12/5; 5/2; 67/25; 12/5; 5/2; ; 23/10; 12/5; 12/5; 11/5; ; 47/20; 13/5; 12/5; 12/5; 5/2; 12/5; 28/11; 23/10; 5/2; 5/2; 51/20; 5/2; ; 12/5; 23/10; 
META; english/non-league/national-league/maidstone-v-eastleigh; 2018-01-19 14:22:59 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Maidstone; 23/20; 21/20; 11/10; 11/10; 59/50; 1; 11/10; ; 1; 11/10; 11/10; 21/20; ; 11/10; 23/20; 21/20; 1; 11/10; 1; 19/17; 1; 11/10; 23/20; 11/10; 21/20; ; 1; 10/9; 
Eastleigh; 11/5; 5/2; 11/5; 12/5; 119/50; 23/10; 9/4; ; 5/2; 11/5; 9/4; 21/10; ; 43/20; 11/5; 11/5; 12/5; 9/4; 12/5; 28/13; 5/2; 23/10; 9/4; 9/4; 40/17; ; 11/5; 21/10; 
Draw; 5/2; 5/2; 12/5; 12/5; 67/25; 12/5; 12/5; ; 23/10; 23/10; 12/5; 23/10; ; 47/20; 12/5; 23/10; 12/5; 27/11; 12/5; 28/11; 23/10; 5/2; 5/2; 5/2; 5/2; ; 12/5; 23/10; 
META; english/non-league/national-league/maidstone-v-eastleigh; 2018-01-19 18:23:27 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Maidstone; 23/20; 23/20; 15/13; 11/10; 123/100; 21/20; 6/5; ; 11/10; 23/20; 11/10; 11/10; ; 11/10; 23/20; 11/10; 21/20; 15/13; 21/20; 22/19; 11/10; 6/5; 23/20; 23/20; 21/20; ; 10/9; 10/9; 
Eastleigh; 11/5; 9/4; 21/10; 12/5; 57/25; 11/5; 11/5; ; 28/13; 21/10; 11/5; 2; ; 43/20; 11/5; 21/10; 11/5; 21/10; 11/5; 21/10; 28/13; 85/40; 9/4; 21/10; 40/17; ; 2; 2; 
Draw; 5/2; 5/2; 23/10; 12/5; 133/50; 12/5; 12/5; ; 12/5; 23/10; 12/5; 9/4; ; 47/20; 12/5; 23/10; 12/5; 27/11; 12/5; 28/11; 12/5; 5/2; 5/2; 5/2; 5/2; ; 12/5; 9/4; 
META; english/non-league/national-league/maidstone-v-eastleigh; 2018-01-19 22:23:46 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Maidstone; 23/20; 23/20; 15/13; 11/10; 123/ 100; 21/20; 6/5; ; 11/10; 23/20; 11/10; 11/10; ; 11/10; 23/20; 11/10; 21/20; 15/13; 21/20; 22/19; 11/10; 6/5; 23/20; 23/20; 21/20; 10/9; 10/9; 
Eastleigh; 11/5; 9/4; 21/10; 12/5; 57/25; 11/5; 11/5; ; 28/13; 21/10; 11/5; 2; ; 43/20; 11/5; 21/10; 11/5; 21/10; 11/5; 21/10; 28/13; 85/40; 9/4; 21/10; 40/17; 21/10; 2; 
Draw; 5/2; 5/2; 23/10; 12/5; 133/ 50; 12/5; 12/5; ; 12/5; 23/10; 12/5; 9/4; ; 47/20; 12/5; 23/10; 12/5; 27/11; 12/5; 28/11; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 9/4; 
META; english/non-league/national-league/maidstone-v-eastleigh; 2018-01-20 02:23:16 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Maidstone; 23/20; 23/20; 11/10; 11/10; 59/50; 21/20; 11/10; ; 11/10; 11/10; 11/10; 21/20; ; 11/10; 23/20; 11/10; 21/20; 11/10; 21/20; 22/19; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 10/9; 
Eastleigh; 11/5; 9/4; 11/5; 12/5; 119/ 50; 11/5; 9/4; ; 28/13; 11/5; 11/5; 21/10; ; 43/20; 11/5; 21/10; 11/5; 11/5; 11/5; 21/10; 28/13; 9/4; 9/4; 9/4; 11/5; 21/10; 21/10; 
Draw; 5/2; 5/2; 23/10; 12/5; 67/25; 12/5; 5/2; ; 12/5; 23/10; 12/5; 23/10; ; 47/20; 12/5; 23/10; 12/5; 5/2; 12/5; 28/11; 12/5; 5/2; 5/2; 5/2; 5/2; 23/10; 23/10; 
META; english/non-league/national-league/maidstone-v-eastleigh; 2018-01-20 10:23:12 GMT+2; 2018-01-20 15:00; Nothing; Xlenovo
Maidstone; 23/20; 23/20; 11/10; 11/10; 29/25; 21/20; 11/10; ; 8/7; 11/10; 11/10; 21/20; ; 11/10; 23/20; 11/10; 21/20; 11/10; 21/20; 19/16; 8/7; 11/10; 11/10; 11/10; 11/10; 10/9; 21/20; 
Eastleigh; 11/5; 9/4; 11/5; 12/5; 61/25; 11/5; 9/4; ; 28/13; 11/5; 11/5; 11/5; ; 43/20; 11/5; 21/10; 11/5; 9/4; 11/5; 39/19; 28/13; 9/4; 23/10; 9/4; 9/4; 9/4; 19/10; 
