META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-18 14:22:55 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
Dover; 13/5; 11/4; ; 11/4; ; 27/10; 13/5; ; 45/17; 13/5; 11/4; 13/5; ; 13/5; ; 13/5; 5/2; 14/5; ; 45/17; ; 13/5; 53/20; 28/11; ; 19/10; ; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-20 22:22:45 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 19/20; 10/11; 17/20; ; 9/10; 9/10; ; 9/10; 19/20; 10/11; 10/11; ; 10/11; ; 10/11; 10/11; 11/13; 15/16; 9/10; ; 9/10; 10/11; 10/11; ; 5/6; ; 
Draw; 13/5; 5/2; 12/5; 5/2; ; 12/5; 5/2; ; 5/2; 23/10; 12/5; 12/5; ; 47/20; ; 12/5; 27/11; 5/2; 28/11; 5/2; ; 13/5; 51/20; 27/11; ; 19/10; ; 
Dover; 11/4; 11/4; 11/4; 11/4; ; 27/10; 13/5; ; 45/17; 13/5; 11/4; 14/5; ; 11/4; ; 13/5; 28/11; 14/5; 45/17; 45/17; ; 29/10; 11/4; 28/11; ; 19/10; ; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-21 02:21:43 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 19/20; 10/11; 17/20; ; 9/10; 10/11; ; 9/10; 10/11; 10/11; 10/11; ; 10/11; ; 10/11; 10/11; 11/13; 15/16; 9/10; ; 9/10; 10/11; 10/11; ; 5/6; ; 
Draw; 13/5; 5/2; 12/5; 5/2; ; 12/5; 5/2; ; 5/2; 12/5; 12/5; 12/5; ; 47/20; ; 12/5; 12/5; 5/2; 28/11; 5/2; ; 13/5; 51/20; ; ; 9/5; ; 
Dover; 11/4; 11/4; 11/4; 11/4; ; 27/10; 13/5; ; 45/17; 11/4; 11/4; 14/5; ; 27/10; ; 13/5; 28/11; 14/5; 45/17; 45/17; ; 29/10; 11/4; 28/11; ; 19/10; ; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-21 10:21:35 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 19/20; 10/11; 10/11; 19/20; 9/10; 9/10; ; 9/10; 10/11; 10/11; 10/11; ; 10/11; 19/20; 17/20; 10/11; 11/13; 15/16; 9/10; ; 9/10; 10/11; 10/11; ; 4/6; ; 
Draw; 13/5; 5/2; 12/5; 5/2; 13/5; 12/5; 12/5; ; 5/2; 12/5; 12/5; 12/5; ; 47/20; 13/5; 12/5; 27/11; 5/2; 28/11; 5/2; ; 13/5; 51/20; 5/2; ; 9/5; ; 
Dover; 11/4; 11/4; 11/4; 3; 13/4; 27/10; 11/4; ; 45/17; 11/4; 11/4; 14/5; ; 11/4; 13/5; 13/5; 13/5; 14/5; 45/17; 45/17; ; 29/10; 11/4; 45/17; ; 19/10; ; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-21 14:21:41 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 10/11; 10/11; 10/11; 97/100; 9/10; 20/23; ; 9/10; 10/11; 10/11; 10/11; ; 10/11; 19/20; 17/20; 13/15; 11/13; 15/16; 9/10; ; 9/10; 10/11; ; ; 5/6; ; 
Draw; 13/5; 13/5; 12/5; 5/2; 67/25; 12/5; 12/5; ; 5/2; 12/5; 12/5; 12/5; ; 47/20; 13/5; 12/5; 27/11; 5/2; 28/11; 5/2; ; 13/5; 51/20; ; ; 19/10; ; 
Dover; 11/4; 29/10; 11/4; 3; 61/20; 27/10; 11/4; ; 45/17; 11/4; 14/5; 14/5; ; 11/4; 13/5; 13/5; 11/4; 14/5; 45/17; 45/17; ; 29/10; 14/5; 11/4; ; 13/5; ; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-21 18:21:37 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 10/11; 10/11; 10/11; 23/25; 9/10; 20/23; ; 9/10; 10/11; 10/11; 10/11; ; 10/11; 10/11; 17/20; 13/15; 11/13; 15/16; 9/10; ; 9/10; 17/20; 13/15; ; 4/5; ; 
Draw; 13/5; 13/5; 12/5; 5/2; 68/25; 12/5; 5/2; ; 5/2; 12/5; 12/5; 12/5; ; 47/20; 12/5; 12/5; 5/2; 5/2; 28/11; 5/2; ; 13/5; 51/20; 28/11; ; 2; ; 
Dover; 11/4; 29/10; 11/4; 3; 13/4; 27/10; 29/10; ; 45/17; 11/4; 14/5; 14/5; ; 11/4; 3; 13/5; 29/10; 14/5; 45/17; 45/17; ; 29/10; 59/20; 56/19; ; 13/5; ; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-21 22:21:39 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 10/11; 10/11; 10/11; 23/25; 5/6; 20/23; ; 9/10; 10/11; 10/11; 10/11; ; 10/11; 10/11; 17/20; 13/15; 11/13; 15/16; 9/10; ; 9/10; 17/20; 13/15; ; 8/11; ; 
Draw; 13/5; 13/5; 12/5; 5/2; 68/25; 12/5; 5/2; ; 5/2; 12/5; 12/5; 12/5; ; 47/20; 12/5; 12/5; 5/2; 5/2; 28/11; 5/2; ; 13/5; 51/20; 28/11; ; 2; ; 
Dover; 11/4; 29/10; 11/4; 3; 13/4; 14/5; 29/10; ; 45/17; 11/4; 29/10; 14/5; ; 11/4; 3; 13/5; 29/10; 14/5; 45/17; 45/17; ; 29/10; 59/20; 56/19; ; 12/5; ; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-22 02:21:21 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 10/11; 10/11; 10/11; 23/25; 5/6; 20/23; ; 9/10; 10/11; 10/11; 10/11; ; 10/11; 10/11; 17/20; 13/15; 11/13; 15/16; 9/10; ; 9/10; 17/20; 13/15; ; 8/11; 5/6; 
Draw; 13/5; 13/5; 12/5; 5/2; 68/25; 12/5; 5/2; ; 5/2; 12/5; 5/2; 12/5; ; 47/20; 12/5; 12/5; 5/2; 5/2; 28/11; 5/2; ; 13/5; 51/20; 28/11; ; 23/10; 9/4; 
Dover; 11/4; 29/10; 11/4; 3; 13/4; 14/5; 29/10; ; 45/17; 11/4; 14/5; 14/5; ; 11/4; 3; 13/5; 29/10; 14/5; 45/17; 45/17; ; 29/10; 59/20; 56/19; ; 14/5; ; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-22 10:21:25 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 10/11; 10/11; 10/11; 10/11; 5/6; 9/10; ; 9/10; 10/11; 10/11; 10/11; ; 10/11; 10/11; 17/20; 13/15; 11/13; 15/16; 9/10; ; 9/10; 17/20; 13/15; ; 5/6; 5/6; 
Draw; 13/5; 13/5; 12/5; 5/2; 68/25; 12/5; 5/2; ; 5/2; 12/5; 12/5; 12/5; ; 47/20; 12/5; 12/5; 5/2; 5/2; 28/11; 5/2; ; 13/5; 51/20; 28/11; ; 23/10; 9/4; 
Dover; 11/4; 29/10; 11/4; 3; 33/10; 14/5; 11/4; ; 45/17; 11/4; 14/5; 14/5; ; 11/4; 3; 13/5; 29/10; 14/5; 45/17; 45/17; ; 29/10; 59/20; 56/19; ; 12/5; 23/10; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-22 14:21:56 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 10/11; 10/11; 10/11; 10/11; 5/6; 9/10; ; 9/10; 10/11; 10/11; 10/11; ; 10/11; 10/11; 17/20; 13/15; 11/13; 15/16; 9/10; ; 9/10; 17/20; 13/15; ; 5/6; 5/6; 
Draw; 13/5; 13/5; 12/5; 5/2; 68/25; 12/5; 5/2; ; 5/2; 12/5; 12/5; 12/5; ; 47/20; 12/5; 12/5; 5/2; 5/2; 28/11; 5/2; ; 13/5; 51/20; 28/11; ; 23/10; 9/4; 
Dover; 11/4; 29/10; 11/4; 3; 33/10; 14/5; 11/4; ; 45/17; 11/4; 29/10; 14/5; ; 11/4; 3; 13/5; 29/10; 14/5; 45/17; 45/17; ; 29/10; 59/20; 56/19; ; 12/5; 23/10; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-22 18:21:46 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 10/11; 13/15; 10/11; 10/11; ; 9/10; ; 9/10; 20/23; ; 10/11; ; 9/10; 10/11; 17/20; 13/15; 11/13; 11/12; 9/10; ; 9/10; 17/20; 13/15; ; 5/6; 9/10; 
Draw; 13/5; 13/5; 12/5; 5/2; 68/25; ; 5/2; ; 5/2; 12/5; ; 12/5; ; 47/20; 12/5; 12/5; 28/11; 5/2; 13/5; 5/2; ; 13/5; 51/20; 28/11; ; 23/10; 23/10; 
Dover; 11/4; 29/10; 14/5; 3; 33/10; ; 11/4; ; 45/17; 14/5; 29/10; 14/5; ; 11/4; 3; 11/4; 29/10; 14/5; 27/10; 45/17; ; 29/10; 59/20; 56/19; ; 27/10; 11/4; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-22 22:21:19 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 10/11; 13/15; 10/11; 10/11; ; 9/10; ; 9/10; 20/23; 10/11; 10/11; ; 9/10; 10/11; 17/20; 13/15; 11/13; 11/12; 9/10; ; 9/10; 17/20; 13/15; ; 5/6; 9/10; 
Draw; 13/5; 13/5; 12/5; 5/2; 68/25; ; 5/2; ; 5/2; 12/5; 12/5; 12/5; ; 47/20; 12/5; 12/5; 28/11; 5/2; 13/5; 5/2; ; 13/5; 51/20; 28/11; ; 21/10; 23/10; 
Dover; 11/4; 29/10; 14/5; 3; 33/10; ; 11/4; ; 45/17; 14/5; 29/10; 14/5; ; 11/4; 3; 11/4; 29/10; 14/5; 27/10; 45/17; ; 29/10; 59/20; 56/19; ; 27/10; 11/4; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-23 02:21:01 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 10/11; 13/15; 10/11; 10/11; ; 9/10; ; 9/10; 20/23; 10/11; 10/11; ; 9/10; 10/11; 17/20; 13/15; 11/13; 11/12; 9/10; ; 9/10; 17/20; 13/15; ; 5/6; 9/10; 
Draw; 13/5; 13/5; 12/5; 5/2; 68/25; ; 5/2; ; 5/2; 12/5; 12/5; 12/5; ; 47/20; 12/5; 12/5; 28/11; 5/2; 13/5; 5/2; ; 13/5; 51/20; 28/11; ; 21/10; 23/10; 
Dover; 11/4; 29/10; 14/5; 3; 33/10; ; 11/4; ; 45/17; 14/5; 29/10; 14/5; ; 11/4; 3; 11/4; 29/10; 14/5; 27/10; 45/17; ; 29/10; 59/20; 56/19; ; 27/10; 11/4; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-23 10:20:46 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 10/11; 13/15; 10/11; 10/11; ; 20/23; ; 9/10; 20/23; 10/11; 10/11; ; 9/10; 10/11; 17/20; 13/15; 11/13; 11/12; 9/10; ; 9/10; 17/20; 13/15; ; 5/6; 5/6; 
Draw; 13/5; 13/5; 12/5; 5/2; 68/25; ; 5/2; ; 5/2; 12/5; 12/5; 12/5; ; 47/20; 12/5; 12/5; 28/11; 5/2; 13/5; 5/2; ; 13/5; 51/20; 28/11; ; 21/10; 9/4; 
Dover; 11/4; 29/10; 14/5; 3; 33/10; ; 29/10; ; 45/17; 14/5; 29/10; 14/5; ; 11/4; 3; 11/4; 29/10; 14/5; 27/10; 45/17; ; 29/10; 59/20; 56/19; ; 27/10; 11/4; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-23 14:21:04 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 10/11; 10/11; 10/11; 47/50; ; 20/23; ; 9/10; 10/11; 10/11; 20/23; ; 9/10; 10/11; 17/20; 13/15; 11/13; 22/23; 9/10; ; 20/23; 9/10; 10/11; ; 9/10; 5/6; 
Draw; 13/5; 13/5; 23/10; 5/2; 13/5; ; 5/2; ; 5/2; 23/10; 12/5; 12/5; ; 47/20; 12/5; 12/5; 27/11; 5/2; 5/2; 5/2; ; 13/5; 5/2; 5/2; ; 11/5; 23/10; 
Dover; 11/4; 29/10; 29/10; 3; 33/10; ; 29/10; ; 45/17; 29/10; 29/10; 3; ; 29/10; 3; 11/4; 29/10; 14/5; 45/17; 45/17; ; 31/10; 59/20; 37/13; ; 14/5; 14/5; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-23 18:21:24 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 10/11; 13/15; 19/20; 47/50; ; ; ; 9/10; 10/11; 10/11; 20/23; ; 9/10; 10/11; 10/11; 13/15; 11/13; 15/16; 9/10; ; 20/23; 9/10; 10/11; ; ; 10/11; 
Draw; 13/5; 13/5; 23/10; 12/5; 13/5; ; ; ; 5/2; 23/10; 12/5; 12/5; ; 23/10; 12/5; 23/10; 27/11; 5/2; 12/5; 5/2; ; 13/5; 5/2; 5/2; ; 23/10; 9/4; 
Dover; 11/4; 29/10; 29/10; 3; 33/10; ; ; ; 45/17; 29/10; 29/10; 3; ; 29/10; 3; 11/4; 29/10; 14/5; 14/5; 45/17; ; 31/10; 59/20; 56/19; ; 3; 3; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-23 22:21:27 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 17/20; 13/15; 19/20; 19/20; ; ; ; 9/10; 10/11; 10/11; 10/11; ; 9/10; 10/11; 17/20; 13/15; 11/13; 15/16; 9/10; ; 37/40; 9/10; 10/11; ; ; 10/11; 
Draw; 13/5; 5/2; 12/5; 12/5; 67/25; ; ; ; 5/2; 12/5; 12/5; 23/10; ; 23/10; 12/5; 12/5; 27/11; 5/2; 12/5; 5/2; ; 5/2; 5/2; 5/2; ; 5/2; 13/5; 
Dover; 11/4; 3; 29/10; 3; 63/20; ; 29/10; ; 45/17; 29/10; 14/5; 3; ; 29/10; 3; 11/4; 29/10; 14/5; 14/5; 45/17; ; 3; 59/20; 56/19; ; ; 3; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-24 02:21:21 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 17/20; 13/15; 19/20; 19/20; ; ; ; 9/10; 10/11; 10/11; 10/11; ; 9/10; 10/11; 17/20; 13/15; 11/13; 15/16; 9/10; ; 37/40; 9/10; 10/11; ; ; 10/11; 
Draw; 13/5; 5/2; 12/5; 12/5; 67/25; ; ; ; 5/2; 12/5; 12/5; 23/10; ; 23/10; 12/5; 12/5; 27/11; 5/2; 12/5; 5/2; ; 5/2; 5/2; 5/2; ; 5/2; 12/5; 
Dover; 11/4; 3; 29/10; 3; 63/20; ; 29/10; ; 45/17; 29/10; 14/5; 3; ; 29/10; 3; 11/4; 29/10; 14/5; 14/5; 45/17; ; 3; 59/20; 56/19; ; ; 14/5; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-24 10:21:17 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 10/11; 19/20; 10/11; 19/20; 97/100; ; 10/11; ; 9/10; 10/11; 10/11; 10/11; ; 9/10; 10/11; 10/11; 10/11; 11/13; 11/12; 9/10; ; 37/40; 9/10; 10/11; ; 10/11; 10/11; 
Draw; 13/5; 12/5; 5/2; 12/5; 11/4; ; ; ; 5/2; 5/2; 5/2; 5/2; ; 23/10; 5/2; 12/5; 28/11; 5/2; 28/11; 5/2; ; 5/2; 5/2; 13/5; ; 12/5; 5/2; 
Dover; 11/4; 29/10; 27/10; 3; 149/50; ; 14/5; ; 45/17; 27/10; 14/5; 11/4; ; 29/10; 14/5; 13/5; 27/10; 14/5; 11/4; 45/17; ; 29/10; 57/20; 11/4; ; 14/5; 14/5; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-24 14:21:36 GMT+2; 2018-02-24 15:00; Nothing; Xlenovo
AFC Fylde; 4/5; 19/20; 4/5; 5/6; 43/50; ; 4/5; ; 13/18; 4/5; 4/5; 5/6; ; 4/5; 4/5; 4/5; 4/5; 4/5; 9/11; 13/18; ; 4/5; 4/5; 4/5; ; 4/5; 5/6; 
Draw; 14/5; 13/5; 5/2; 13/5; 71/25; ; 13/5; ; 45/17; 5/2; 13/5; 13/5; ; 5/2; 13/5; 5/2; 45/17; 5/2; 27/10; 45/17; ; 27/10; 53/20; 27/10; ; 13/5; 13/5; 
Dover; 16/5; 11/4; 3; 16/5; 17/5; ; 16/5; ; 33/10; 16/5; 31/10; 3; ; 3; 16/5; 14/5; 41/13; 31/10; 3; 33/10; ; 33/10; 16/5; 41/13; ; 3; 10/3; 
META; english/non-league/national-league/afc-fylde-v-dover; 2018-02-24 18:21:28 GMT+2; 2018-02-24 15:00; In Play; Xlenovo
Draw; 12/5; 5/4; 6/5; 5/2; 91/50; ; ; ; 23/17; 29/20; 6/4; 12/5; ; 5/4; 6/5; 12/5; 17/11; ; ; ; ; 6/4; 11/8; 23/17; ; ; ; 
Dover; 4/7; 7/2; 7/2; 1/2; 17/5; ; ; ; 13/4; 7/2; 7/2; 4/7; ; 18/5; 100/30; 1/2; 16/5; ; ; ; ; 16/5; 15/4; 13/4; ; ; ; 
AFC Fylde; 13/2; 7; 7/5; 6; 23/20; ; ; ; 5/4; 6/5; 5/4; 13/2; ; 7/5; 7/5; 7; 6/5; ; ; ; ; 5/4; 27/20; 23/17; ; ; ; 
