META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-20 02:21:55 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
AFC Fylde; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-20 10:22:00 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
AFC Fylde; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-20 14:22:08 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 1; ; ; 21/20; 19/20; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; ; 11/10; ; ; ; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-21 18:21:53 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 1; ; ; 21/20; 19/20; 11/10; ; 11/10; ; ; ; 11/10; ; ; 21/20; ; ; 21/20; 121/100; ; 11/10; ; ; 11/10; ; 1/50; ; 
AFC Fylde; 12/5; 12/5; ; ; 23/10; 21/10; 5/2; ; 9/4; ; ; ; 12/5; ; ; 23/10; ; ; 23/10; 62/25; ; 9/4; ; ; 12/5; ; 1/12; ; 
Draw; 12/5; 23/10; ; ; 12/5; 5/2; 12/5; ; 40/17; ; ; ; 12/5; ; ; 23/10; ; ; 40/17; 5/2; ; 40/17; ; ; 12/5; ; 21/10; ; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-21 22:21:55 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 1; ; ; 21/20; 19/20; 11/10; ; 11/10; ; ; 11/10; 11/10; ; ; 21/20; ; ; 21/20; 121/100; ; 11/10; ; ; 11/10; ; 1/50; ; 
AFC Fylde; 12/5; 12/5; ; ; 23/10; 21/10; 5/2; ; 9/4; ; ; 11/5; 12/5; ; ; 23/10; ; ; 23/10; 62/25; ; 9/4; ; ; 12/5; ; 1/12; ; 
Draw; 12/5; 23/10; ; ; 12/5; 5/2; 12/5; ; 40/17; ; ; 21/10; 12/5; ; ; 23/10; ; ; 40/17; 5/2; ; 40/17; ; ; 12/5; ; 21/10; ; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-22 02:21:44 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 1; ; ; 21/20; 19/20; 11/10; ; 11/10; ; ; 11/10; 11/10; ; ; 21/20; ; ; 21/20; 121/100; ; 11/10; ; ; 11/10; ; 1/50; ; 
AFC Fylde; 12/5; 12/5; ; ; 23/10; 21/10; 5/2; ; 9/4; ; ; 11/5; 12/5; ; ; 23/10; ; ; 23/10; 62/25; ; 9/4; ; ; 12/5; ; 1/10; ; 
Draw; 12/5; 23/10; ; ; 12/5; 5/2; 12/5; ; 40/17; ; ; 21/10; 12/5; ; ; 23/10; ; ; 40/17; 5/2; ; 40/17; ; ; 12/5; ; 21/10; ; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-22 10:21:45 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 1; ; ; 21/20; 19/20; 11/10; 1; 11/10; ; ; 11/10; ; ; ; 21/20; ; ; 21/20; 121/100; ; 11/10; ; ; 11/10; ; 1/50; ; 
AFC Fylde; 12/5; 12/5; ; ; 23/10; 21/10; 5/2; 23/10; 9/4; ; ; 11/5; ; ; ; 23/10; ; ; 23/10; 62/25; ; 9/4; ; ; 12/5; ; 2/5; ; 
Draw; 12/5; 23/10; ; ; 12/5; 5/2; 12/5; 5/2; 40/17; ; ; 21/10; ; ; ; 23/10; ; ; 40/17; 5/2; ; 40/17; ; ; 12/5; ; 21/10; ; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-22 14:21:56 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 1; ; ; 21/20; 19/20; 11/10; 1; 11/10; ; ; 11/10; ; ; ; 21/20; 21/20; 11/10; 21/20; 121/100; ; 11/10; ; ; 11/10; ; 1/50; ; 
AFC Fylde; 12/5; 12/5; ; ; 23/10; 21/10; 5/2; 23/10; 9/4; ; ; 11/5; ; ; ; 23/10; 11/5; 9/4; 23/10; 62/25; ; 9/4; ; ; 12/5; ; 2/5; ; 
Draw; 12/5; 23/10; ; ; 12/5; 5/2; 12/5; 5/2; 40/17; ; ; 21/10; ; ; ; 23/10; 9/4; 23/10; 40/17; 5/2; ; 40/17; ; ; 12/5; ; 21/10; ; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-22 18:25:24 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 1; 21/20; ; 21/20; 21/20; 11/10; 1; 11/10; ; ; 11/10; 11/10; ; ; 21/20; 21/20; ; 21/20; 121/100; ; 11/10; ; ; 11/10; ; 1/50; ; 
AFC Fylde; 12/5; 12/5; 47/20; ; 23/10; 11/5; 5/2; 23/10; 9/4; ; ; 11/5; 12/5; ; ; 23/10; 11/5; ; 23/10; 62/25; ; 9/4; ; ; 12/5; ; 2/5; ; 
Draw; 12/5; 23/10; 12/5; ; 12/5; 9/4; 12/5; 5/2; 40/17; ; ; 21/10; 12/5; ; ; 23/10; 9/4; ; 40/17; 5/2; ; 40/17; ; ; 12/5; ; 21/10; ; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-22 22:26:22 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 1; 21/20; 1; 21/20; 21/20; 11/10; 1; 11/10; ; ; 11/10; 11/10; ; ; 21/20; 21/20; ; 21/20; 121/100; ; 11/10; ; ; 11/10; ; 1/50; ; 
AFC Fylde; 12/5; 12/5; 47/20; 11/5; 23/10; 11/5; 5/2; 23/10; 9/4; ; ; 11/5; 12/5; ; ; 23/10; 11/5; ; 23/10; 62/25; ; 9/4; ; ; 12/5; ; 2/5; ; 
Draw; 12/5; 23/10; 12/5; 11/5; 12/5; 9/4; 12/5; 5/2; 40/17; ; ; 21/10; 12/5; ; ; 23/10; 9/4; ; 40/17; 5/2; ; 40/17; ; ; 12/5; ; 21/10; ; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-23 02:24:35 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 1; 21/20; 1; 21/20; 21/20; 11/10; 1; 11/10; ; ; 11/10; 11/10; ; ; 21/20; 21/20; ; 21/20; 121/100; ; 11/10; ; ; 11/10; ; 1/50; ; 
AFC Fylde; 12/5; 12/5; 12/5; 11/5; 23/10; 11/5; 5/2; 23/10; 9/4; ; ; 21/10; 12/5; ; ; 23/10; 11/5; ; 23/10; 62/25; ; 9/4; ; ; 12/5; ; 2/5; ; 
Draw; 12/5; 23/10; 47/20; 11/5; 12/5; 9/4; 12/5; 5/2; 40/17; ; ; 11/5; 12/5; ; ; 23/10; 9/4; ; 40/17; 5/2; ; 40/17; ; ; 12/5; ; 21/10; ; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-23 10:24:15 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 1; 21/20; 1; 11/10; 21/20; 11/10; 1; 11/10; ; ; 11/10; 11/10; ; ; 11/10; 21/20; ; 21/20; 121/100; ; 11/10; ; ; 11/10; ; 1/50; ; 
AFC Fylde; 12/5; 12/5; 23/10; 11/5; 9/4; 11/5; 12/5; 23/10; 9/4; ; ; 21/10; 12/5; ; ; 9/4; 11/5; ; 9/4; 62/25; ; 9/4; ; ; 12/5; ; 4/9; ; 
Draw; 12/5; 23/10; 12/5; 11/5; 12/5; 9/4; 5/2; 5/2; 40/17; ; ; 9/4; 12/5; ; ; 23/10; 9/4; ; 40/17; 5/2; ; 40/17; ; ; 12/5; ; 21/10; ; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-23 14:25:35 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 11/10; 21/20; 11/10; ; 21/20; 21/20; ; 21/20; 29/25; ; 11/10; ; ; 11/10; ; 20/21; ; 
Draw; 12/5; 23/10; 5/2; 11/5; 12/5; 9/4; 5/2; 5/2; 40/17; 23/10; 23/10; 21/10; 49/20; 12/5; ; 23/10; 9/4; ; 12/5; 63/25; ; 40/17; ; ; 12/5; ; 21/10; ; 
AFC Fylde; 12/5; 12/5; 11/5; 11/5; 12/5; 11/5; 5/2; 23/10; 9/4; 12/5; 12/5; 9/4; 51/20; 19/10; ; 23/10; 11/5; ; 9/4; 129/50; ; 9/4; ; ; 12/5; ; 17/10; ; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-23 18:25:46 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 1; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 21/20; ; 21/20; 111/100; 68/67; 11/10; ; ; 1; ; 20/21; 21/20; 
Draw; 12/5; 13/5; 5/2; 13/5; 12/5; 9/4; 5/2; 12/5; 40/17; 23/10; 5/2; 12/5; 51/20; 11/5; 13/5; 12/5; 9/4; ; 27/11; 137/50; 27/10; 40/17; ; ; 5/2; ; 12/5; 21/10; 
AFC Fylde; 11/4; 21/10; 11/5; 21/10; 12/5; 11/5; 12/5; 9/4; 9/4; 12/5; 11/5; 11/5; 9/4; 9/4; 23/10; 23/10; 11/5; ; 23/10; 63/25; 2; 9/4; ; ; 12/5; ; 21/10; 2; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-23 22:25:48 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 1; 11/10; 1; 21/20; 21/20; 21/20; ; 21/20; 28/25; 1; 11/10; ; ; 1; ; 20/21; 21/20; 
Draw; 12/5; 13/5; 5/2; 13/5; 5/2; 9/4; 13/5; 12/5; 40/17; 5/2; 5/2; 12/5; 51/20; 11/5; 13/5; 12/5; 9/4; ; 27/11; 27/10; 27/10; 40/17; ; ; 5/2; ; 12/5; 12/5; 
AFC Fylde; 11/4; 21/10; 9/4; 21/10; 23/10; 11/5; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 9/4; 23/10; 23/10; 9/4; 11/5; ; 40/17; 63/25; 2; 9/4; ; ; 12/5; ; 11/5; 11/5; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-24 02:25:07 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 1; 11/10; 1; 21/20; 21/20; 21/20; ; 11/10; 111/100; 1; 11/10; ; ; 11/10; ; 20/21; 21/20; 
AFC Fylde; 23/10; 21/10; 9/4; 21/10; 23/10; 11/5; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 9/4; 23/10; 23/10; 11/5; 11/5; ; 9/4; 63/25; 2; 9/4; ; ; 9/4; ; 11/5; 11/5; 
Draw; 5/2; 13/5; 5/2; 13/5; 5/2; 9/4; 13/5; 12/5; 40/17; 5/2; 5/2; 12/5; 51/20; 11/5; 13/5; 5/2; 9/4; ; 27/11; 137/50; 27/10; 40/17; ; ; 5/2; ; 12/5; 12/5; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-24 10:24:42 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 1; 11/10; 1; 21/20; 21/20; 21/20; ; 11/10; 111/100; 1; 11/10; ; ; 11/10; ; 20/21; 21/20; 
AFC Fylde; 23/10; 21/10; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 9/4; 23/10; 23/10; 11/5; 11/5; ; 9/4; 63/25; 2; 9/4; ; ; 9/4; ; 11/5; 11/5; 
Draw; 5/2; 13/5; 5/2; 13/5; 5/2; 9/4; 13/5; 12/5; 40/17; 5/2; 5/2; 12/5; 51/20; 11/5; 13/5; 5/2; 9/4; ; 27/11; 137/50; 27/10; 40/17; ; ; 5/2; ; 12/5; 12/5; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-24 14:25:12 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 21/20; 11/10; 21/20; 21/20; 23/20; 1; 11/10; 21/20; 21/20; 1; 11/10; 1; 21/20; 21/20; 21/20; ; 11/10; 111/100; 1; 11/10; ; ; 11/10; ; 20/21; 21/20; 
AFC Fylde; 23/10; 21/10; 9/4; 21/10; 9/4; 11/5; 85/40; 9/4; 9/4; 9/4; 9/4; 11/5; 9/4; 23/10; 23/10; 11/5; 11/5; ; 9/4; 63/25; 2; 9/4; ; ; 9/4; ; 11/5; 11/5; 
Draw; 5/2; 13/5; 5/2; 13/5; 5/2; 9/4; 13/5; 12/5; 40/17; 5/2; 5/2; 12/5; 51/20; 11/5; 13/5; 5/2; 9/4; ; 27/11; 137/50; 27/10; 40/17; ; ; 5/2; ; 12/5; 12/5; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-24 18:26:28 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 21/20; ; 11/10; 111/100; 1; 11/10; ; ; 11/10; ; 1; 21/20; 
AFC Fylde; 23/10; 21/10; 9/4; 21/10; 9/4; 11/5; 12/5; 9/4; 9/4; 9/4; 9/4; 11/5; 9/4; 5/2; 23/10; 11/5; 11/5; ; 9/4; 63/25; 2; 9/4; ; ; 9/4; ; 11/5; 11/5; 
Draw; 5/2; 13/5; 5/2; 13/5; 5/2; 9/4; 13/5; 12/5; 40/17; 5/2; 5/2; 12/5; 51/20; 12/5; 13/5; 5/2; 9/4; ; 27/11; 137/50; 27/10; 40/17; ; ; 5/2; ; 13/5; 12/5; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-24 22:25:04 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 21/20; 1; 11/10; 11/10; 23/20; 21/20; 21/20; ; 11/10; 119/100; 68/67; 11/10; ; ; 11/10; ; 1; 21/20; 
AFC Fylde; 23/10; 21/10; 11/5; 21/10; 11/5; 11/5; 9/4; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 12/5; 21/10; 28/13; 11/5; ; 11/5; 59/25; 2; 9/4; ; ; 9/4; ; 2; 11/5; 
Draw; 5/2; 13/5; 5/2; 13/5; 13/5; 9/4; 13/5; 12/5; 40/17; 5/2; 5/2; 12/5; 51/20; 23/10; 5/2; 5/2; 9/4; ; 27/11; 67/25; 27/10; 40/17; ; ; 5/2; ; 11/4; 23/10; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-25 02:22:43 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 21/20; 11/10; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 21/20; 1; 11/10; 11/10; 23/20; 21/20; 21/20; ; 11/10; 119/100; 68/67; 11/10; ; ; 11/10; ; 1; 21/20; 
AFC Fylde; 23/10; 21/10; 11/5; 21/10; 11/5; 11/5; 9/4; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 12/5; 21/10; 28/13; 11/5; ; 11/5; 59/25; 2; 9/4; ; ; 9/4; ; 2; 21/10; 
Draw; 5/2; 13/5; 5/2; 13/5; 5/2; 9/4; 13/5; 12/5; 40/17; 5/2; 5/2; 12/5; 51/20; 23/10; 5/2; 5/2; 9/4; ; 27/11; 67/25; 27/10; 40/17; ; ; 5/2; ; 11/4; 21/10; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-25 10:23:53 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 11/10; 11/10; 23/20; 21/20; 21/20; ; 11/10; 119/100; 68/67; 11/10; ; ; 11/10; ; 21/20; 21/20; 
AFC Fylde; 23/10; 21/10; 11/5; 21/10; 11/5; 11/5; 9/4; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 12/5; 21/10; 28/13; 11/5; ; 11/5; 59/25; 2; 9/4; ; ; 9/4; ; 21/10; 11/5; 
Draw; 5/2; 13/5; 5/2; 13/5; 5/2; 9/4; 27/10; 12/5; 40/17; 5/2; 5/2; 23/10; 51/20; 23/10; 5/2; 5/2; 9/4; ; 27/11; 67/25; 27/10; 40/17; ; ; 5/2; ; 12/5; 23/10; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-25 14:24:12 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 11/10; 11/10; 23/20; 21/20; 21/20; ; 11/10; 119/100; 68/67; 11/10; ; ; 11/10; ; 1; 21/20; 
AFC Fylde; 23/10; 21/10; 11/5; 21/10; 11/5; 11/5; 9/4; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 12/5; 21/10; 28/13; 11/5; ; 11/5; 59/25; 2; 9/4; ; ; 9/4; ; 21/10; 11/5; 
Draw; 5/2; 13/5; 5/2; 13/5; 5/2; 9/4; 27/10; 12/5; 40/17; 5/2; 5/2; 23/10; 51/20; 23/10; 5/2; 5/2; 9/4; ; 27/11; 67/25; 27/10; 40/17; ; ; 5/2; ; 12/5; 23/10; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-25 18:23:53 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 11/10; 11/10; 23/20; 11/10; 21/20; ; 11/10; 119/100; 68/67; 11/10; ; ; 11/10; ; 21/20; 21/20; 
AFC Fylde; 23/10; 21/10; 11/5; 12/5; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 12/5; 21/10; 28/13; 11/5; ; 11/5; 59/25; 2; 9/4; ; ; 9/4; ; 2; 11/5; 
Draw; 5/2; 13/5; 5/2; 12/5; 13/5; 9/4; 27/10; 12/5; 40/17; 5/2; 5/2; 23/10; 51/20; 23/10; 5/2; 12/5; 9/4; ; 27/11; 67/25; 27/10; 40/17; ; ; 5/2; ; 12/5; 23/10; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-25 22:23:27 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 21/20; 21/20; 11/10; 21/20; 23/20; 21/20; 21/20; ; 11/10; 119/100; 68/67; 11/10; ; ; 11/10; ; 11/10; 21/20; 
AFC Fylde; 23/10; 21/10; 11/5; 21/10; 11/5; 11/5; 9/4; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 21/10; 21/10; 28/13; 11/5; ; 11/5; 59/25; 2; 9/4; ; ; 9/4; ; 21/10; 11/5; 
Draw; 5/2; 13/5; 5/2; 13/5; 13/5; 9/4; 13/5; 12/5; 40/17; 5/2; 5/2; 23/10; 51/20; 14/5; 5/2; 5/2; 9/4; ; 27/11; 67/25; 27/10; 40/17; ; ; 5/2; ; 11/4; 23/10; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-26 02:24:17 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 11/10; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 11/10; 21/20; 23/20; 21/20; 21/20; ; 11/10; 119/100; 68/67; 11/10; ; ; 11/10; ; 11/10; 21/20; 
AFC Fylde; 23/10; 21/10; 11/5; 21/10; 11/5; 11/5; 9/4; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 21/10; 21/10; 28/13; 11/5; ; 11/5; 59/25; 2; 9/4; ; ; 9/4; ; 21/10; 11/5; 
Draw; 5/2; 13/5; 5/2; 13/5; 13/5; 9/4; 27/10; 12/5; 40/17; 5/2; 5/2; 23/10; 51/20; 14/5; 5/2; 5/2; 9/4; ; 27/11; 67/25; 27/10; 40/17; ; ; 5/2; ; 12/5; 23/10; 
META; english/non-league/national-league/hartlepool-v-afc-fylde; 2017-08-26 10:27:17 GMT+3; 2017-08-26 15:00; Nothing; Xlenovo
Hartlepool; 23/20; 11/10; 23/20; 11/10; 11/10; 21/20; 6/5; 1; 11/10; 15/13; 23/20; 11/10; 11/10; 6/5; 23/20; 11/10; 21/20; ; 11/10; 5/4; 7/6; 11/10; ; ; 11/10; ; 10/9; 20/21; 
AFC Fylde; 11/5; 21/10; 2; 21/10; 21/10; 11/5; 2; 9/4; 9/4; 2; 2; 2; 11/5; 2; 21/10; 21/10; 11/5; ; 11/5; 9/4; 45/23; 9/4; ; ; 9/4; ; 21/10; 2; 
