META; english/non-league/national-league/torquay-v-sutton-utd; 2018-02-17 22:21:19 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Sutton Utd; 21/20; ; ; 10/11; 23/20; ; 1; ; ; ; 1; ; ; ; ; 1; ; ; ; ; ; 21/20; 21/20; ; ; 5/6; ; 
Torquay; 23/10; ; ; 23/10; 12/5; ; 9/4; ; ; ; 12/5; ; ; ; ; 9/4; ; ; ; ; ; 12/5; 23/10; ; ; 13/8; ; 
Draw; 13/5; ; ; 12/5; 69/25; ; 5/2; ; ; ; 5/2; ; ; ; ; 12/5; ; ; ; ; ; 13/5; 13/5; ; ; 7/4; ; 
META; english/non-league/national-league/torquay-v-sutton-utd; 2018-02-18 02:21:40 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Sutton Utd; 21/20; 11/10; ; 10/11; 23/20; ; 21/20; ; ; ; 1; ; ; ; ; 1; ; ; ; ; ; 21/20; 21/20; ; ; 4/7; ; 
Torquay; 23/10; 12/5; ; 23/10; 12/5; ; 23/10; ; ; ; 23/10; ; ; ; ; 9/4; ; ; ; ; ; 12/5; 23/10; ; ; 13/10; ; 
Draw; 13/5; 12/5; ; 12/5; 69/25; ; 5/2; ; ; ; 13/5; ; ; ; ; 12/5; ; ; ; ; ; 13/5; 13/5; ; ; 23/10; ; 
META; english/non-league/national-league/torquay-v-sutton-utd; 2018-02-18 10:22:09 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Sutton Utd; 21/20; 11/10; ; 10/11; 23/20; ; 21/20; ; 1; ; 1; 1; ; ; ; 1; 1; ; ; 1; 21/20; 21/20; 21/20; 21/20; ; 4/6; ; 
Torquay; 23/10; 12/5; ; 23/10; 12/5; ; 23/10; ; 9/4; ; 23/10; 11/5; ; ; ; 9/4; 23/10; ; ; 9/4; 23/10; 12/5; 23/10; 23/10; ; 13/8; ; 
Draw; 13/5; 12/5; ; 12/5; 69/25; ; 5/2; ; 13/5; ; 13/5; 23/10; ; ; ; 12/5; 13/5; ; ; 13/5; 13/5; 13/5; 13/5; 45/17; ; 12/5; ; 
META; english/non-league/national-league/torquay-v-sutton-utd; 2018-02-18 14:22:50 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Sutton Utd; 21/20; 11/10; ; 10/11; 23/20; ; 21/20; ; 1; ; 1; 1; ; ; ; 1; 1; ; ; 1; 21/20; 21/20; 21/20; 21/20; ; 5/6; ; 
Torquay; 23/10; 12/5; ; 23/10; 12/5; ; 23/10; ; 9/4; ; 23/10; 11/5; ; ; ; 9/4; 23/10; ; ; 9/4; 23/10; 12/5; 23/10; 23/10; ; 19/10; ; 
Draw; 13/5; 12/5; ; 12/5; 69/25; ; 5/2; ; 13/5; ; 13/5; 23/10; ; ; ; 12/5; 13/5; ; ; 13/5; 13/5; 13/5; 13/5; 45/17; ; 12/5; ; 
META; english/non-league/national-league/torquay-v-sutton-utd; 2018-02-18 18:22:30 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Sutton Utd; 19/20; 11/10; 19/20; 10/11; ; ; 20/21; ; 1; 19/20; 19/20; 10/11; ; 19/20; 19/20; 19/20; 19/20; ; 19/20; 1; 10/11; 20/21; 19/20; 19/20; ; 5/6; ; 
Torquay; 5/2; 12/5; 27/10; 23/10; 131/50; ; 12/5; ; 9/4; 27/10; 13/5; 14/5; ; 27/10; 13/5; 12/5; 12/5; ; 27/11; 9/4; 13/5; 14/5; 53/20; 27/11; ; 9/4; ; 
Draw; 14/5; 12/5; 9/4; 12/5; 73/25; ; 13/5; ; 13/5; 9/4; 5/2; 21/10; ; 9/4; 13/5; 12/5; 27/10; ; 40/17; 13/5; 5/2; 5/2; 51/20; 27/10; ; 12/5; ; 
META; english/non-league/national-league/torquay-v-sutton-utd; 2018-02-18 22:22:09 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Sutton Utd; 19/20; 1; 19/20; 10/11; 51/50; ; 20/21; ; 1; 19/20; 10/11; 10/11; ; 19/20; 19/20; 10/11; 1; ; 19/20; 1; 10/11; 19/20; 19/20; 1; ; 5/6; 10/11; 
Draw; 14/5; 23/10; 9/4; 12/5; 14/5; ; 5/2; ; 13/5; 9/4; 12/5; 21/10; ; 9/4; 13/5; 12/5; 28/11; ; 40/17; 13/5; 5/2; 12/5; 49/20; 13/5; ; 21/10; 9/4; 
Torquay; 5/2; 14/5; 27/10; 23/10; 137/50; ; 5/2; ; 9/4; 27/10; 11/4; 14/5; ; 11/4; 13/5; 5/2; 27/11; ; 27/11; 9/4; 11/4; 29/10; 11/4; 27/11; ; 23/10; 9/4; 
META; english/non-league/national-league/torquay-v-sutton-utd; 2018-02-19 02:22:07 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Sutton Utd; 19/20; 1; 19/20; 10/11; 101/100; ; 20/21; ; 1; 19/20; 19/20; 10/11; ; 19/20; 1; 10/11; 1; ; 19/20; 1; 10/11; 19/20; 19/20; 1; ; 10/11; 10/11; 
Draw; 14/5; 23/10; 11/5; 12/5; 11/4; ; 5/2; ; 13/5; 11/5; 12/5; 21/10; ; 9/4; 12/5; 12/5; 5/2; ; 40/17; 13/5; 12/5; 12/5; 12/5; 28/11; ; 11/5; 11/5; 
Torquay; 5/2; 14/5; 14/5; 23/10; 141/50; ; 5/2; ; 9/4; 14/5; 13/5; 11/4; ; 11/4; 13/5; 5/2; 5/2; ; 27/11; 9/4; 14/5; 3; 14/5; 28/11; ; 11/4; 23/10; 
META; english/non-league/national-league/torquay-v-sutton-utd; 2018-02-19 10:22:06 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Sutton Utd; 10/11; 1; 19/20; 19/20; 99/100; ; 10/11; ; 19/20; 19/20; 10/11; 10/11; ; 19/20; 1; 10/11; 10/11; 10/11; 19/20; 19/20; 10/11; 19/20; 10/11; 19/20; ; 10/11; 10/11; 
Draw; 5/2; 23/10; 11/5; 23/10; 127/50; ; 12/5; ; 23/10; 11/5; 12/5; 21/10; ; 9/4; 12/5; 9/4; 40/17; 5/2; 40/17; 23/10; 12/5; 12/5; 47/20; 12/5; ; 21/10; 9/4; 
Torquay; 3; 14/5; 14/5; 14/5; 63/20; ; 14/5; ; 45/17; 14/5; 14/5; 11/4; ; 11/4; 13/5; 13/5; 37/13; 5/2; 27/11; 45/17; 3; 3; 3; 29/10; ; 14/5; 14/5; 
META; english/non-league/national-league/torquay-v-sutton-utd; 2018-02-19 14:22:40 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Sutton Utd; 10/11; 1; 19/20; 10/11; 1; ; 20/21; ; 19/20; 19/20; 19/20; 10/11; ; 19/20; 1; 10/11; 10/11; 10/11; 19/20; 19/20; 10/11; 20/21; 10/11; 10/11; ; 10/11; ; 
Draw; 5/2; 23/10; 11/5; 5/2; 63/25; ; 12/5; ; 23/10; 11/5; 23/10; 21/10; ; 11/5; 12/5; 9/4; 40/17; 5/2; 40/17; 23/10; 12/5; 12/5; 47/20; 40/17; ; 21/10; ; 
Torquay; 3; 29/10; 14/5; 3; 63/20; ; 11/4; ; 45/17; 14/5; 14/5; 11/4; ; 27/10; 13/5; 11/4; 29/10; 5/2; 27/11; 45/17; 3; 29/10; 3; 56/19; ; 14/5; ; 
META; english/non-league/national-league/torquay-v-sutton-utd; 2018-02-19 18:22:41 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Sutton Utd; 10/11; 1; 19/20; 10/11; 1; ; 20/21; ; 19/20; 19/20; 19/20; 10/11; ; 19/20; 1; 10/11; 10/11; 10/11; 1; 19/20; 10/11; 20/21; 10/11; 19/20; ; 20/21; ; 
Draw; 5/2; 23/10; 11/5; 5/2; 63/25; ; 12/5; ; 23/10; 11/5; 23/10; 21/10; ; 11/5; 12/5; 9/4; 40/17; 5/2; 27/11; 23/10; 12/5; 12/5; 47/20; 12/5; ; 9/4; ; 
Torquay; 3; 29/10; 29/10; 3; 63/20; ; 11/4; ; 45/17; 29/10; 14/5; 11/4; ; 27/10; 13/5; 11/4; 29/10; 5/2; 28/11; 45/17; 3; 29/10; 3; 29/10; ; 3; ; 
META; english/non-league/national-league/torquay-v-sutton-utd; 2018-02-19 22:22:43 GMT+2; 2018-02-20 19:45; Nothing; Xlenovo
Sutton Utd; 10/11; 1; 1; 10/11; 27/25; ; 1; ; 19/20; 1; 1; 20/21; ; 1; 1; 19/20; 1; 10/11; 42/41; 19/20; 1; 1; 1; 1; ; 1; 1; 
