META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-19 18:24:36 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Halifax; 13/10; ; ; ; ; ; 5/4; ; 23/18; ; ; ; ; ; ; ; ; 6/5; ; ; 23/18; 13/10; 13/10; ; 5/4; ; ; ; 
Eastleigh; 2; ; ; ; ; ; 19/10; ; 37/19; ; ; ; ; ; ; ; ; 19/10; ; ; 37/19; 2; 2; ; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; ; 9/4; ; ; 9/4; 12/5; 12/5; ; 23/10; ; ; ; 
META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-19 22:25:02 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Halifax; 13/10; ; ; ; ; ; 5/4; ; 23/18; ; ; ; ; ; ; 5/4; ; 6/5; ; ; 23/18; 13/10; 13/10; ; 5/4; ; ; ; 
Eastleigh; 2; ; ; ; ; ; 19/10; ; 37/19; ; ; ; ; ; ; 19/10; ; 19/10; ; ; 37/19; 2; 2; ; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; ; ; ; 23/10; ; 9/4; ; ; 9/4; 12/5; 12/5; ; 23/10; ; ; ; 
META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-20 02:24:54 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Halifax; 13/10; ; ; ; ; ; 5/4; ; 23/18; ; ; ; ; ; ; 5/4; ; 6/5; ; ; 23/18; 13/10; 13/10; ; 5/4; ; ; ; 
Eastleigh; 2; ; ; ; ; ; 19/10; ; 37/19; ; ; ; ; ; ; 19/10; ; 19/10; ; ; 37/19; 2; 2; ; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 9/4; ; 9/4; ; ; ; ; ; ; 23/10; ; 9/4; ; ; 9/4; 12/5; 12/5; ; 23/10; ; ; ; 
META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-20 10:24:54 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Halifax; 13/10; ; ; ; ; ; 5/4; ; 23/18; ; 5/4; 6/5; ; ; ; 5/4; ; 6/5; ; ; 23/18; 13/10; 13/10; 5/4; 5/4; ; ; ; 
Eastleigh; 2; ; ; ; ; ; 19/10; ; 37/19; ; 2; 9/5; ; ; ; 19/10; ; 19/10; ; ; 37/19; 2; 2; 2; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 9/4; ; 9/4; ; 23/10; 23/10; ; ; ; 23/10; ; 9/4; ; ; 9/4; 12/5; 12/5; 12/5; 23/10; ; ; ; 
META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-20 14:25:09 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Halifax; 13/10; ; ; ; ; ; 5/4; ; 23/18; ; 5/4; 6/5; ; ; ; 5/4; ; 6/5; ; ; 23/18; 13/10; 13/10; 5/4; 5/4; ; ; ; 
Eastleigh; 2; ; ; ; ; ; 19/10; ; 37/19; ; 2; 9/5; ; ; ; 19/10; ; 19/10; ; ; 37/19; 2; 2; 2; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 9/4; ; 9/4; ; 23/10; 23/10; ; ; ; 9/4; ; 9/4; ; ; 9/4; 12/5; 12/5; 12/5; 23/10; ; ; ; 
META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-20 18:25:26 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Halifax; 13/10; ; ; ; ; ; 5/4; ; 23/18; ; 5/4; 6/5; ; ; ; 5/4; ; 5/4; ; ; 23/18; 13/10; 13/10; 5/4; 5/4; ; ; ; 
Eastleigh; 2; ; ; ; ; ; 19/10; ; 37/19; ; 2; 9/5; ; ; ; 19/10; ; 37/19; ; ; 37/19; 2; 2; 2; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 9/4; ; 9/4; ; 23/10; 23/10; ; ; ; 9/4; ; 23/10; ; ; 9/4; 12/5; 12/5; 12/5; 23/10; ; ; ; 
META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-20 22:25:24 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Halifax; 13/10; ; ; ; ; ; 5/4; ; 23/18; ; 5/4; 6/5; ; ; ; 5/4; ; 5/4; ; ; 23/18; 13/10; 13/10; 5/4; 5/4; ; ; ; 
Eastleigh; 2; ; ; ; ; ; 19/10; ; 37/19; ; 2; 9/5; ; ; ; 19/10; ; 37/19; ; ; 37/19; 2; 2; 2; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 9/4; ; 9/4; ; 23/10; 23/10; ; ; ; 9/4; ; 23/10; ; ; 9/4; 12/5; 12/5; 12/5; 23/10; ; ; ; 
META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-21 02:25:07 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Halifax; 13/10; ; ; ; ; ; 5/4; ; 23/18; ; 5/4; 6/5; ; ; ; 5/4; ; 5/4; ; ; 23/18; 13/10; 13/10; 5/4; 5/4; ; ; ; 
Eastleigh; 2; ; ; ; ; ; 19/10; ; 37/19; ; 2; 9/5; ; ; ; 19/10; ; 37/19; ; ; 37/19; 2; 2; 2; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 9/4; ; 9/4; ; 23/10; 23/10; ; ; ; 9/4; ; 23/10; ; ; 9/4; 12/5; 12/5; 12/5; 23/10; ; ; ; 
META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-21 10:25:18 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Halifax; 13/10; ; ; ; ; ; 5/4; ; 23/18; ; 5/4; 5/4; ; ; ; 5/4; ; 5/4; ; ; 23/18; 13/10; 13/10; 13/10; 5/4; ; ; ; 
Eastleigh; 2; ; ; ; ; ; 19/10; ; 37/19; ; 21/10; 2; ; ; ; 19/10; ; 37/19; ; ; 37/19; 2; 21/10; 2; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 9/4; ; 9/4; ; 9/4; 2; ; ; ; 11/5; ; 23/10; ; ; 9/4; 23/10; 23/10; 23/10; 23/10; ; ; ; 
META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-21 14:25:24 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Halifax; 13/10; ; ; ; ; ; 5/4; ; 23/18; ; 6/5; 5/4; ; ; ; 5/4; ; 5/4; ; ; 23/18; 13/10; 13/10; 13/10; 5/4; ; ; ; 
Eastleigh; 2; ; ; ; ; ; 19/10; ; 37/19; ; 21/10; 2; ; ; ; 2; ; 37/19; ; ; 37/19; 2; 21/10; 2; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 9/4; ; 9/4; ; 9/4; 2; ; ; ; 21/10; ; 23/10; ; ; 9/4; 23/10; 12/5; 23/10; 23/10; ; ; ; 
META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-21 18:25:21 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Halifax; 13/10; ; ; ; ; ; 5/4; ; 23/18; ; 5/4; 5/4; ; ; ; 5/4; ; 5/4; ; ; 23/18; 13/10; 13/10; 13/10; 5/4; ; ; ; 
Eastleigh; 2; ; ; ; ; ; 19/10; ; 37/19; ; 21/10; 2; ; ; ; 19/10; ; 37/19; ; ; 37/19; 2; 2; 2; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 9/4; ; 9/4; ; 9/4; 2; ; ; ; 11/5; ; 23/10; ; ; 9/4; 23/10; 12/5; 23/10; 23/10; ; ; ; 
META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-21 22:25:09 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Halifax; 13/10; ; ; ; ; ; 5/4; ; 23/18; ; 5/4; 5/4; ; ; ; 5/4; ; 5/4; ; ; 23/18; 13/10; 13/10; 13/10; 5/4; ; ; ; 
Eastleigh; 2; ; ; ; ; ; 19/10; ; 37/19; ; 21/10; 2; ; ; ; 19/10; ; 37/19; ; ; 37/19; 2; 2; 2; 37/19; ; ; ; 
Draw; 12/5; ; ; ; ; ; 9/4; ; 9/4; ; 9/4; 2; ; ; ; 11/5; ; 23/10; ; ; 9/4; 23/10; 12/5; 23/10; 23/10; ; ; ; 
META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-22 02:23:02 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Halifax; 13/10; ; ; 6/5; ; ; 5/4; ; 23/18; ; 5/4; 5/4; ; ; ; 5/4; ; 5/4; ; ; 23/18; 13/10; 13/10; 13/10; 5/4; ; ; ; 
Eastleigh; 2; ; ; 7/4; ; ; 19/10; ; 37/19; ; 21/10; 2; ; ; ; 19/10; ; 37/19; ; ; 37/19; 2; 2; 2; 37/19; ; ; ; 
Draw; 12/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; 9/4; 2; ; ; ; 11/5; ; 23/10; ; ; 9/4; 23/10; 12/5; 23/10; 23/10; ; ; ; 
META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-22 10:23:31 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Halifax; 13/10; ; ; 6/5; ; ; 5/4; ; 23/18; ; 6/5; 5/4; ; ; ; 5/4; ; 5/4; ; ; 23/18; 13/10; 5/4; 13/10; 5/4; ; 8/11; ; 
Eastleigh; 2; ; ; 7/4; ; ; 19/10; ; 37/19; ; 21/10; 2; ; ; ; 19/10; ; 37/19; ; ; 37/19; 2; 21/10; 2; 37/19; ; 23/20; ; 
Draw; 12/5; ; ; 23/10; ; ; 9/4; ; 9/4; ; 9/4; 2; ; ; ; 11/5; ; 23/10; ; ; 9/4; 23/10; 12/5; 23/10; 23/10; ; 6/4; ; 
META; english/non-league/national-league/halifax-v-eastleigh; 2017-11-22 14:23:35 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
