META; english/non-league/national-league/dagenham-redbridge-v-ebbsfleet-united; 2017-08-12 22:23:08 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 17/20; ; ; ; 5/6; ; 17/20; ; ; ; ; ; 17/20; ; ; 5/6; ; ; ; ; ; ; ; ; 5/6; ; 1/50; ; 
Draw; 13/5; ; ; ; 5/2; ; 13/5; ; ; ; ; ; 53/20; ; ; 13/5; ; ; ; ; ; ; ; ; 11/4; ; 1/100; ; 
Ebbsfleet United; 3; ; ; ; 3; ; 16/5; ; ; ; ; ; 3; ; ; 31/10; ; ; ; ; ; ; ; ; 3; ; 1/50; ; 
META; english/non-league/national-league/dagenham-redbridge-v-ebbsfleet-united; 2017-08-13 02:22:23 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 17/20; 1; ; 8/11; 5/6; ; 20/23; ; ; ; ; ; 17/20; ; ; 11/13; ; ; 5/6; ; ; ; ; ; 10/11; ; 1/50; ; 
Draw; 13/5; 23/10; ; 5/2; 13/5; ; 13/5; ; ; ; ; ; 53/20; ; ; 13/5; ; ; 28/11; ; ; ; ; ; 5/2; ; 1/100; ; 
Ebbsfleet United; 3; 13/5; ; 14/5; 29/10; ; 3; ; ; ; ; ; 3; ; ; 29/10; ; ; 3; ; ; ; ; ; 3; ; 1/50; ; 
META; english/non-league/national-league/dagenham-redbridge-v-ebbsfleet-united; 2017-08-13 10:22:27 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 17/20; 1; ; 8/11; 5/6; ; 17/20; 4/5; 9/11; ; ; 20/23; 17/20; ; ; 11/13; ; ; 5/6; ; ; 9/11; ; 5/6; 5/6; ; 1/50; ; 
Draw; 13/5; 23/10; ; 5/2; 5/2; ; 13/5; 13/5; 5/2; ; ; 23/10; 53/20; ; ; 13/5; ; ; 28/11; ; ; 5/2; ; 13/5; 11/4; ; 21/10; ; 
Ebbsfleet United; 3; 13/5; ; 14/5; 3; ; 31/10; 3; 29/10; ; ; 11/4; 3; ; ; 3; ; ; 3; ; ; 29/10; ; 3; 3; ; 1/50; ; 
META; english/non-league/national-league/dagenham-redbridge-v-ebbsfleet-united; 2017-08-13 14:23:29 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
Dagenham & Redbridge; 5/6; 1; 4/5; 8/11; 4/5; ; 5/6; 4/5; 9/11; 4/5; 4/5; 20/23; 17/20; ; ; 11/13; ; ; 5/6; 9/10; ; 9/11; ; 5/6; 5/6; ; 4/7; ; 
Draw; 13/5; 23/10; 5/2; 5/2; 13/5; ; 13/5; 13/5; 5/2; 5/2; 5/2; 23/10; 53/20; ; ; 13/5; ; ; 28/11; 66/25; ; 5/2; ; 13/5; 11/4; ; 23/10; ; 
Ebbsfleet United; 16/5; 13/5; 3; 14/5; 3; ; 16/5; 3; 29/10; 3; 3; 11/4; 3; ; ; 3; ; ; 58/19; 69/20; ; 29/10; ; 3; 3; ; 9/5; ; 
META; english/non-league/national-league/dagenham-redbridge-v-ebbsfleet-united; 2017-08-13 18:22:34 GMT+3; 2017-08-15 19:45; Nothing; Xlenovo
