META; champions-league/partizani-v-ferencvaros; 2016-07-10 16:15:51 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 4/5; 5/6; ; ; ; 4/5; ; 5/6; ; 11/13; ; 5/6; ; 5/6; ; ; ; 11/13; 11/13; 5/6; ; ; ; ; 8/15; ; 
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; 12/5; ; 12/5; ; 12/5; ; 13/5; 5/2; 12/5; 13/5; 12/5; ; ; ; ; ; ; 
Partizani; 11/4; 16/5; 3; 16/5; 3; 11/4; 16/5; 3; ; 3; ; 10/3; ; 57/20; ; 3; 10/3; 3; 3; 3; ; ; ; ; ; ; 
META; champions-league/partizani-v-ferencvaros; 2016-07-11 08:15:33 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 5/6; 4/5; ; 11/13; ; 5/6; ; 5/6; ; 5/6; 11/13; 11/13; 11/13; 5/6; ; ; ; ; 4/7; ; 
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; 12/5; ; 12/5; ; 12/5; ; 13/5; 5/2; 12/5; 13/5; 12/5; ; ; ; ; 2; ; 
Partizani; 11/4; 16/5; 3; 16/5; 3; 11/4; 16/5; 3; ; 3; ; 10/3; ; 57/20; ; 3; 10/3; 3; 3; 3; ; ; ; ; 21/10; ; 
META; champions-league/partizani-v-ferencvaros; 2016-07-11 09:45:34 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 5/6; 4/5; ; 11/13; ; 5/6; ; 5/6; ; 5/6; 11/13; 11/13; 11/13; 5/6; ; ; ; ; 4/7; ; 
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; 12/5; ; 12/5; ; 12/5; ; 13/5; 5/2; 12/5; 13/5; 12/5; ; ; ; ; ; ; 
Partizani; 11/4; 16/5; 3; 16/5; 3; 11/4; 16/5; 3; ; 3; ; 10/3; ; 57/20; ; 3; 10/3; 3; 3; 3; ; ; ; ; 1/33; ; 
META; champions-league/partizani-v-ferencvaros; 2016-07-11 11:45:33 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 5/6; 4/5; ; 11/13; ; 5/6; 4/5; 5/6; ; 5/6; 11/13; 11/13; 11/13; 5/6; ; ; ; ; 4/7; ; 
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; 12/5; ; 12/5; 12/5; 12/5; ; 13/5; 5/2; 12/5; 13/5; 12/5; ; ; ; ; 2; ; 
Partizani; 11/4; 16/5; 3; 16/5; 3; 11/4; 16/5; 3; ; 3; ; 10/3; 13/5; 57/20; ; 3; 10/3; 3; 3; 3; ; ; ; ; 23/10; ; 
META; champions-league/partizani-v-ferencvaros; 2016-07-11 12:09:16 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 5/6; 4/5; ; 11/13; ; 17/20; 4/5; 5/6; ; 5/6; 11/13; 11/13; 11/13; 5/6; ; ; ; ; ; ; 
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; 12/5; ; 12/5; 12/5; 12/5; ; 13/5; 13/5; 12/5; 13/5; 12/5; ; ; ; ; ; ; 
Partizani; 11/4; 16/5; 3; 16/5; 3; 11/4; 16/5; 3; ; 3; ; 10/3; 13/5; 57/20; ; 3; 3; 3; 3; 3; ; ; ; ; ; ; 
META; champions-league/partizani-v-ferencvaros; 2016-07-11 13:45:33 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 5/6; 4/5; ; 11/13; ; 17/20; 4/5; 5/6; ; 5/6; 11/13; 11/13; 11/13; 5/6; ; ; ; ; 4/7; ; 
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; ; 12/5; ; 12/5; 12/5; 12/5; ; 13/5; 13/5; 12/5; 13/5; 12/5; ; ; ; ; 2; ; 
Partizani; 11/4; 16/5; 3; 16/5; 3; 11/4; 16/5; 3; ; 3; ; 10/3; 13/5; 57/20; ; 3; 3; 3; 3; 3; ; ; ; ; 12/5; ; 
META; champions-league/partizani-v-ferencvaros; 2016-07-11 15:45:32 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 10/11; 10/11; 5/6; 5/6; 5/6; 10/11; 9/10; 4/5; ; 11/13; 1; 10/11; 4/5; 9/10; ; 21/20; 10/11; 11/13; 11/13; 5/6; ; ; 13/14; ; 10/11; ; 
Draw; 23/10; 12/5; 12/5; 5/2; 12/5; 23/10; 12/5; 5/2; ; 12/5; 12/5; 12/5; 12/5; 23/10; ; 9/4; 5/2; 12/5; 13/5; 12/5; ; ; 23/10; ; 2; ; 
Partizani; 5/2; 14/5; 11/4; 16/5; 11/4; 23/10; 3; 3; ; 3; 13/5; 3; 13/5; 27/10; ; 13/5; 3; 3; 3; 3; ; ; 23/10; ; 1/4; ; 
META; champions-league/partizani-v-ferencvaros; 2016-07-11 16:15:33 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 1; 1; 21/20; 19/20; 19/20; 1; 10/11; ; 11/13; 21/20; 1; 23/20; 1; ; 21/20; 21/20; 11/13; 21/20; 5/6; 19/20; ; 68/67; ; 20/21; ; 
Draw; 9/4; 9/4; 9/4; 23/10; 9/4; 9/4; 23/10; 23/10; ; 12/5; 23/10; 23/10; 21/10; 11/5; ; 5/2; 12/5; 12/5; 5/2; 12/5; 23/10; ; 23/10; ; 21/10; ; 
Partizani; 9/4; 13/5; 12/5; 11/4; 5/2; 9/4; 27/10; 13/5; ; 3; 13/5; 27/10; 23/10; 51/20; ; 12/5; 13/5; 3; 12/5; 3; 13/5; ; 21/10; ; 19/10; ; 
META; champions-league/partizani-v-ferencvaros; 2016-07-11 17:45:33 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 1; 1; 21/20; 1; 1; 11/10; 10/11; ; 11/13; 21/20; 11/10; 11/10; 1; ; 11/10; 21/20; 11/13; 21/20; 5/6; 1; ; 68/67; ; 5/6; 1; 
Draw; 9/4; 9/4; 9/4; 23/10; 9/4; 11/5; 11/5; 23/10; ; 12/5; 23/10; 9/4; 21/10; 11/5; ; 23/10; 12/5; 12/5; 5/2; 12/5; 9/4; ; 23/10; ; 21/10; 21/10; 
Partizani; 9/4; 13/5; 12/5; 11/4; 12/5; 11/5; 13/5; 13/5; ; 3; 13/5; 13/5; 12/5; 51/20; ; 12/5; 13/5; 3; 12/5; 3; 27/11; ; 21/10; ; 19/10; 12/5; 
META; champions-league/partizani-v-ferencvaros; 2016-07-11 18:21:12 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 1; 1; 21/20; 1; 1; 11/10; 10/11; ; 11/13; 21/20; 11/10; 11/10; 1; ; 11/10; 21/20; 11/13; 21/20; 5/6; 1; ; 68/67; ; ; 1; 
Draw; 9/4; 9/4; 11/5; 9/4; 11/5; 11/5; 11/5; 23/10; ; 12/5; 9/4; 9/4; 21/10; 11/5; ; 23/10; 12/5; 12/5; 5/2; 12/5; 9/4; ; 23/10; ; ; 21/10; 
Partizani; 9/4; 13/5; 5/2; 11/4; 5/2; 9/4; 13/5; 13/5; ; 3; 13/5; 13/5; 12/5; 51/20; ; 12/5; 13/5; 3; 12/5; 3; 27/11; ; 21/10; ; ; 12/5; 
META; champions-league/partizani-v-ferencvaros; 2016-07-11 19:45:44 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 1; 1; 11/10; 1; 1; 11/10; 1; 11/10; 1; 21/20; 21/20; 11/10; 21/20; ; 11/10; 21/20; 1; 21/20; 1; 21/20; ; 24/23; ; 10/11; 21/20; 
Draw; 9/4; 9/4; 11/5; 9/4; 11/5; 43/20; 11/5; 23/10; 9/4; 12/5; 9/4; 9/4; 21/10; 21/10; ; 23/10; 12/5; 12/5; 12/5; 12/5; 28/13; ; 23/10; ; 21/10; 11/5; 
Partizani; 9/4; 13/5; 5/2; 13/5; 5/2; 9/4; 13/5; 5/2; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; ; 12/5; 13/5; 5/2; 5/2; 5/2; 40/17; ; 39/19; ; 12/5; 13/5; 
META; champions-league/partizani-v-ferencvaros; 2016-07-11 20:15:37 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 21/20; 21/20; 11/10; 21/20; 1; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 11/10; 11/10; 1; 21/20; 1; 21/20; ; 24/23; ; 20/21; 21/20; 
Draw; 9/4; 9/4; 21/10; 9/4; 21/10; 43/20; 11/5; 23/10; 9/4; 12/5; 11/5; 11/5; 21/10; 21/10; ; 23/10; 9/4; 12/5; 12/5; 12/5; 28/13; ; 23/10; ; 21/10; 11/5; 
Partizani; 9/4; 5/2; 12/5; 13/5; 12/5; 9/4; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; ; 12/5; 13/5; 5/2; 5/2; 5/2; 40/17; ; 39/19; ; 21/10; 13/5; 
META; champions-league/partizani-v-ferencvaros; 2016-07-11 21:45:38 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 21/20; 21/20; 11/10; 21/20; 1; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 11/10; 11/10; 1; 21/20; 1; 21/20; ; 24/23; ; 20/21; 21/20; 
Draw; 9/4; 11/5; 11/5; 9/4; 11/5; 43/20; 11/5; 23/10; 9/4; 12/5; 9/4; 11/5; 21/10; 21/10; ; 23/10; 9/4; 12/5; 12/5; 12/5; 11/5; ; 23/10; ; 21/10; 11/5; 
Partizani; 9/4; 13/5; 12/5; 13/5; 12/5; 9/4; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 5/2; ; 12/5; 13/5; 5/2; 5/2; 5/2; 12/5; ; 39/19; ; 21/10; 12/5; 
META; champions-league/partizani-v-ferencvaros; 2016-07-11 23:45:40 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 21/20; 21/20; 11/10; 21/20; 1; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 11/10; 11/10; 1; 21/20; 1; 21/20; ; 24/23; ; 20/21; 21/20; 
Draw; 9/4; 11/5; 11/5; 9/4; 11/5; 43/20; 11/5; 23/10; 9/4; 12/5; 9/4; 11/5; 21/10; 21/10; ; 23/10; 9/4; 12/5; 12/5; 12/5; 11/5; ; 23/10; ; 21/10; 11/5; 
Partizani; 9/4; 13/5; 12/5; 13/5; 12/5; 9/4; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 5/2; ; 12/5; 13/5; 5/2; 5/2; 5/2; 12/5; ; 39/19; ; 23/10; 12/5; 
META; champions-league/partizani-v-ferencvaros; 2016-07-12 00:15:31 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 21/20; 21/20; 11/10; 21/20; 1; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 11/10; 11/10; 1; 21/20; 1; 21/20; ; 24/23; ; ; 21/20; 
Draw; 9/4; 11/5; 11/5; 9/4; 11/5; 43/20; 11/5; 23/10; 9/4; 12/5; 9/4; 11/5; 21/10; 21/10; ; 23/10; 9/4; 12/5; 12/5; 12/5; 9/4; ; 23/10; ; ; 11/5; 
Partizani; 9/4; 13/5; 12/5; 13/5; 12/5; 9/4; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 5/2; ; 12/5; 13/5; 5/2; 5/2; 5/2; 12/5; ; 39/19; ; ; 12/5; 
META; champions-league/partizani-v-ferencvaros; 2016-07-12 00:26:34 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 21/20; 21/20; 11/10; 21/20; 1; 11/10; 1; 11/10; 1; 11/10; 11/10; 11/10; 21/20; ; 11/10; 11/10; 1; 21/20; 1; 21/20; ; 24/23; ; ; 21/20; 
Draw; 9/4; 11/5; 11/5; 9/4; 11/5; 43/20; 11/5; 23/10; 9/4; 12/5; 9/4; 11/5; 21/10; 21/10; ; 23/10; 9/4; 12/5; 12/5; 12/5; 9/4; ; 23/10; ; ; 11/5; 
Partizani; 9/4; 13/5; 12/5; 13/5; 12/5; 9/4; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 5/2; ; 12/5; 13/5; 5/2; 5/2; 5/2; 12/5; ; 39/19; ; ; 12/5; 
META; champions-league/partizani-v-ferencvaros; 2016-07-12 01:45:38 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 21/20; 1; 11/10; 1; 19/20; 11/10; 1; 11/10; 1; 21/20; 11/10; 11/10; 19/20; ; 11/10; 11/10; 1; 21/20; 1; 21/20; ; 24/23; ; 20/21; 20/21; 
Draw; 9/4; 11/5; 11/5; 9/4; 11/5; 11/5; 11/5; 23/10; 9/4; 12/5; 9/4; 9/4; 21/10; 21/10; ; 23/10; 9/4; 12/5; 12/5; 12/5; 9/4; ; 11/5; ; 2; 11/5; 
Partizani; 9/4; 13/5; 5/2; 13/5; 5/2; 23/10; 13/5; 5/2; 13/5; 5/2; 14/5; 5/2; 12/5; 11/4; ; 12/5; 13/5; 5/2; 5/2; 5/2; 12/5; ; 28/13; ; 23/10; 13/5; 
META; champions-league/partizani-v-ferencvaros; 2016-07-12 03:45:34 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 21/20; 21/20; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 1; 11/10; 11/10; 11/10; 1; ; 11/10; 11/10; 1; 21/20; 1; 21/20; ; 24/23; ; ; 21/20; 
Draw; 9/4; 11/5; 11/5; 11/5; 11/5; 43/20; 11/5; 23/10; 9/4; 12/5; 9/4; 11/5; 21/10; 21/10; ; 23/10; 9/4; 12/5; 12/5; 12/5; 9/4; ; 11/5; ; ; 11/5; 
Partizani; 9/4; 13/5; 12/5; 14/5; 12/5; 23/10; 11/4; 5/2; 11/4; 5/2; 13/5; 27/10; 12/5; 13/5; ; 12/5; 13/5; 5/2; 5/2; 5/2; 12/5; ; 28/13; ; ; 12/5; 
META; champions-league/partizani-v-ferencvaros; 2016-07-12 04:15:30 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 21/20; 21/20; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 1; 11/10; 11/10; 11/10; 1; ; 11/10; 11/10; 1; 21/20; 1; 21/20; ; 24/23; ; 20/21; 21/20; 
Draw; 9/4; 11/5; 11/5; 11/5; 11/5; 43/20; 11/5; 23/10; 9/4; 12/5; 9/4; 11/5; 21/10; 21/10; ; 23/10; 9/4; 12/5; 12/5; 12/5; 9/4; ; 11/5; ; 2; 11/5; 
Partizani; 9/4; 13/5; 12/5; 14/5; 12/5; 23/10; 11/4; 5/2; 11/4; 5/2; 13/5; 27/10; 12/5; 13/5; ; 12/5; 13/5; 5/2; 5/2; 5/2; 12/5; ; 28/13; ; 23/10; 12/5; 
META; champions-league/partizani-v-ferencvaros; 2016-07-12 05:45:37 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 21/20; 21/20; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 1; 11/10; 11/10; 11/10; 1; ; 11/10; 11/10; 1; 21/20; 1; 21/20; ; 24/23; ; ; 21/20; 
Draw; 9/4; 11/5; 11/5; 11/5; 11/5; 43/20; 11/5; 23/10; 9/4; 12/5; 11/5; 11/5; 21/10; 21/10; ; 23/10; 9/4; 12/5; 12/5; 12/5; 9/4; ; 11/5; ; ; 21/10; 
Partizani; 9/4; 13/5; 12/5; 14/5; 12/5; 23/10; 11/4; 5/2; 11/4; 5/2; 13/5; 27/10; 12/5; 13/5; ; 12/5; 13/5; 5/2; 5/2; 5/2; 12/5; ; 28/13; ; ; 12/5; 
META; champions-league/partizani-v-ferencvaros; 2016-07-12 06:19:40 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 21/20; 21/20; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 1; 11/10; 11/10; 11/10; 1; ; 11/10; 11/10; 1; 21/20; 1; 21/20; ; 24/23; ; ; 21/20; 
Draw; 9/4; 11/5; 11/5; 11/5; 11/5; 43/20; 11/5; 23/10; 9/4; 12/5; 11/5; 11/5; 21/10; 21/10; ; 23/10; 9/4; 12/5; 12/5; 12/5; 9/4; ; 11/5; ; ; 21/10; 
Partizani; 9/4; 13/5; 12/5; 14/5; 12/5; 23/10; 11/4; 5/2; 11/4; 5/2; 13/5; 27/10; 12/5; 13/5; ; 12/5; 13/5; 5/2; 5/2; 5/2; 12/5; ; 28/13; ; ; 12/5; 
META; champions-league/partizani-v-ferencvaros; 2016-07-12 07:45:39 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 21/20; 21/20; 21/20; 21/20; 1; 11/10; 1; 11/10; 1; 23/20; 11/10; 11/10; 21/20; ; 11/10; 11/10; 1; 21/20; 1; 21/20; ; 24/23; ; 1; 21/20; 
Draw; 9/4; 11/5; 21/10; 11/5; 21/10; 43/20; 11/5; 23/10; 11/5; 12/5; 11/5; 11/5; 21/10; 21/10; ; 23/10; 9/4; 12/5; 12/5; 12/5; 9/4; ; 11/5; ; 2; 21/10; 
Partizani; 9/4; 13/5; 12/5; 14/5; 12/5; 11/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 49/20; ; 12/5; 13/5; 5/2; 5/2; 5/2; 40/17; ; 28/13; ; 11/5; 23/10; 
META; champions-league/partizani-v-ferencvaros; 2016-07-12 08:15:34 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 11/10; 21/20; 11/10; 21/20; 1; 11/10; 1; 11/10; 1; 23/20; 11/10; 11/10; 21/20; ; 11/10; 11/10; 1; 21/20; 1; 21/20; ; 24/23; ; ; 21/20; 
Draw; 9/4; 11/5; 21/10; 11/5; 21/10; 43/20; 11/5; 23/10; 11/5; 12/5; 11/5; 11/5; 21/10; 21/10; ; 23/10; 9/4; 12/5; 12/5; 12/5; 9/4; ; 11/5; ; ; 21/10; 
Partizani; 9/4; 5/2; 12/5; 13/5; 12/5; 11/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 49/20; ; 12/5; 13/5; 5/2; 5/2; 5/2; 40/17; ; 28/13; ; ; 23/10; 
META; champions-league/partizani-v-ferencvaros; 2016-07-12 09:45:33 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 11/10; 21/20; 11/10; 21/20; 1; 11/10; 1; 11/10; 1; 23/20; 11/10; 11/10; ; ; 11/10; 11/10; 1; 21/20; 1; 11/10; ; 24/23; ; ; 10/9; 
Draw; 9/4; 11/5; 21/10; 11/5; 21/10; 43/20; 11/5; 23/10; 11/5; 12/5; 11/5; 11/5; 21/10; ; ; 23/10; 9/4; 12/5; 12/5; 12/5; 11/5; ; 11/5; ; ; 21/10; 
Partizani; 9/4; 5/2; 12/5; 13/5; 12/5; 11/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; ; ; 12/5; 13/5; 5/2; 5/2; 5/2; 40/17; ; 28/13; ; ; 23/10; 
META; champions-league/partizani-v-ferencvaros; 2016-07-12 11:45:39 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 11/10; 21/20; 11/10; 21/20; 1; 11/10; 1; 11/10; 1; 23/20; 11/10; 23/20; 21/20; 11/10; 23/20; 15/13; 1; 15/13; 1; 11/10; ; 24/23; ; 10/9; 10/9; 
Draw; 9/4; 21/10; 11/5; 11/5; 11/5; 43/20; 11/5; 9/4; 11/5; 12/5; 11/5; 11/5; 21/10; 21/10; 23/10; 11/5; 9/4; 12/5; 11/5; 12/5; 28/13; ; 11/5; ; 21/10; 21/10; 
Partizani; 9/4; 13/5; 23/10; 13/5; 23/10; 11/5; 13/5; 12/5; 13/5; 5/2; 5/2; 5/2; 23/10; 49/20; 9/4; 12/5; 5/2; 5/2; 12/5; 5/2; 40/17; ; 28/13; ; 9/4; 23/10; 
META; champions-league/partizani-v-ferencvaros; 2016-07-12 13:03:23 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 11/10; 21/20; 11/10; 21/20; 1; 11/10; 1; 11/10; 1; 23/20; 11/10; 23/20; 11/10; 11/10; 23/20; 15/13; 1; 15/13; 1; 11/10; ; 24/23; ; ; 10/9; 
Draw; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 11/5; 9/4; 9/4; 12/5; 11/5; 11/5; 21/10; 21/10; 23/10; 11/5; 9/4; 12/5; 11/5; 12/5; 28/13; ; 11/5; ; 21/10; 21/10; 
Partizani; 9/4; 5/2; 23/10; 13/5; 23/10; 9/4; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 23/10; 47/20; 9/4; 12/5; 5/2; 5/2; 12/5; 5/2; 40/17; ; 28/13; ; 11/5; 23/10; 
META; champions-league/partizani-v-ferencvaros; 2016-07-12 13:45:37 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 11/10; 21/20; 11/10; 21/20; 1; 11/10; 1; 11/10; 1; 23/20; 11/10; 23/20; 11/10; 11/10; 23/20; 15/13; 1; 15/13; 1; 11/10; ; 24/23; ; 10/9; 10/9; 
Draw; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 11/5; 9/4; 9/4; 12/5; 11/5; 11/5; 21/10; 21/10; 23/10; 11/5; 9/4; 12/5; 11/5; 12/5; 28/13; ; 11/5; ; 21/10; 21/10; 
Partizani; 9/4; 5/2; 23/10; 13/5; 23/10; 9/4; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 23/10; 47/20; 9/4; 12/5; 5/2; 5/2; 12/5; 5/2; 40/17; ; 28/13; ; 11/5; 23/10; 
META; champions-league/partizani-v-ferencvaros; 2016-07-12 15:45:37 GMT+3; 2016-07-13 19:00; e70300-dr003
Ferencvaros; 1; 23/20; 11/10; 23/20; 11/10; 1; 11/10; 1; 11/10; 1; 23/20; 23/20; 23/20; 11/10; 11/10; 23/20; 15/13; 1; 15/13; 1; 11/10; ; 24/23; ; ; 10/9; 
Draw; 9/4; 21/10; 21/10; 11/5; 21/10; 21/10; 11/5; 9/4; 9/4; 12/5; 21/10; 11/5; 21/10; 21/10; 23/10; 11/5; 9/4; 12/5; 11/5; 12/5; 28/13; ; 11/5; ; ; 2; 
Partizani; 9/4; 12/5; 23/10; 5/2; 23/10; 9/4; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; 23/10; 47/20; 9/4; 12/5; 5/2; 5/2; 12/5; 5/2; 40/17; ; 28/13; ; ; 12/5; 
