META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-16 04:15:01 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; ; 5/4; 13/10; ; 13/10; 5/4; 5/4; ; 13/10; ; ; 5/4; 6/5; ; ; ; 13/10; ; ; ; 5/4; ; ; ; 10/9; ; 
Alashkert; ; 21/10; 21/10; ; 21/10; 2; 85/40; ; 2; ; ; 7/4; 15/8; ; ; ; 2; ; ; ; 37/19; ; ; ; 6/4; ; 
Draw; ; 11/5; 9/4; ; 9/4; 21/10; 9/4; ; 23/10; ; ; 11/5; 21/10; ; ; ; 12/5; ; ; ; 28/13; ; ; ; 2; ; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-17 16:15:01 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; ; 13/10; 13/10; ; 13/10; 6/5; 11/8; 5/4; 13/10; ; 7/5; 5/4; 6/5; ; 11/8; 13/10; 11/8; ; 13/10; ; 5/4; ; 5/4; ; ; ; 
Alashkert; ; 2; 2; ; 2; 20/11; 2; 2; 2; ; 2; 7/4; 15/8; ; 19/10; 2; 2; ; 11/5; ; 37/19; ; 24/13; ; ; ; 
Draw; ; 11/5; 9/4; ; 9/4; 21/10; 85/40; 11/5; 9/4; ; 21/10; 11/5; 21/10; ; 12/5; 23/10; 9/4; ; 21/10; ; 28/13; ; 9/4; ; ; ; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-17 20:15:01 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 5/4; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; ; 13/10; 13/10; 6/5; ; 11/8; 13/10; 13/10; ; 13/10; ; 13/10; ; 13/10; ; ; ; 
Alashkert; 19/10; 85/40; 21/10; 21/10; 21/10; 15/8; 85/40; 15/8; 2; ; 21/10; 21/10; 15/8; ; 2; 2; 11/5; ; 11/5; ; 19/10; ; 2; ; ; ; 
Draw; 11/5; 85/40; 9/4; 9/4; 9/4; 21/10; 11/5; 9/4; 11/5; ; 11/5; 11/5; 21/10; ; 23/10; 23/10; 9/4; ; 21/10; ; 28/13; ; 40/17; ; ; ; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 00:15:01 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 5/4; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; ; 13/10; 13/10; 6/5; ; 11/8; 13/10; 11/8; ; 13/10; ; 13/10; ; 13/10; ; ; ; 
Alashkert; 19/10; 85/40; 21/10; 21/10; 2; 15/8; 85/40; 15/8; 2; ; 21/10; 21/10; 15/8; ; 2; 2; 2; ; 11/5; ; 19/10; ; 2; ; ; ; 
Draw; 11/5; 85/40; 9/4; 9/4; 9/4; 21/10; 11/5; 9/4; 11/5; ; 11/5; 11/5; 21/10; ; 23/10; 23/10; 9/4; ; 21/10; ; 28/13; ; 40/17; ; ; ; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 03:45:04 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 5/4; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; ; 13/10; 13/10; 6/5; ; 11/8; 13/10; 13/10; ; 13/10; ; 13/10; ; 13/10; ; ; ; 
Alashkert; 19/10; 85/40; 21/10; 21/10; 21/10; 15/8; 85/40; 15/8; 2; ; 21/10; 21/10; 15/8; ; 2; 2; 11/5; ; 11/5; ; 19/10; ; 2; ; ; ; 
Draw; 11/5; 85/40; 9/4; 9/4; 9/4; 21/10; 11/5; 9/4; 11/5; ; 11/5; 11/5; 21/10; ; 23/10; 23/10; 9/4; ; 21/10; ; 28/13; ; 40/17; ; ; ; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 04:15:01 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 5/4; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; ; 13/10; 13/10; 6/5; ; 11/8; 13/10; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 
Alashkert; 19/10; 85/40; 21/10; 21/10; 21/10; 15/8; 85/40; 15/8; 2; ; 21/10; 21/10; 15/8; ; 2; 2; 11/5; ; 11/5; ; 19/10; ; 2; ; 11/5; ; 
Draw; 11/5; 85/40; 9/4; 9/4; 9/4; 21/10; 11/5; 9/4; 11/5; ; 11/5; 11/5; 21/10; ; 23/10; 23/10; 9/4; ; 21/10; ; 28/13; ; 40/17; ; 21/10; ; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 05:45:01 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 5/4; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; ; 13/10; 13/10; 6/5; ; 11/8; 13/10; 13/10; ; 13/10; ; 13/10; ; 13/10; ; ; ; 
Alashkert; 19/10; 85/40; 21/10; 21/10; 21/10; 15/8; 85/40; 15/8; 2; ; 21/10; 21/10; 15/8; ; 2; 2; 11/5; ; 11/5; ; 19/10; ; 2; ; ; ; 
Draw; 11/5; 85/40; 9/4; 9/4; 9/4; 21/10; 11/5; 9/4; 11/5; ; 11/5; 11/5; 21/10; ; 23/10; 23/10; 9/4; ; 21/10; ; 28/13; ; 40/17; ; ; ; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 06:22:41 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 5/4; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; ; 13/10; 13/10; 6/5; ; 11/8; 13/10; 13/10; ; 13/10; ; 13/10; ; 13/10; ; 27/20; ; 
Alashkert; 19/10; 85/40; 21/10; 21/10; 21/10; 15/8; 85/40; 15/8; 2; ; 21/10; 21/10; 15/8; ; 2; 2; 11/5; ; 11/5; ; 19/10; ; 2; ; 11/5; ; 
Draw; 11/5; 85/40; 9/4; 9/4; 9/4; 21/10; 11/5; 9/4; 11/5; ; 11/5; 11/5; 21/10; ; 23/10; 23/10; 9/4; ; 21/10; ; 28/13; ; 40/17; ; 21/10; ; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 07:45:01 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 13/10; 13/10; ; 13/10; 13/10; 6/5; ; 11/8; 13/10; 11/8; ; 13/10; ; 23/17; ; 13/10; ; 27/20; ; 
Alashkert; 19/10; 21/10; 2; 21/10; 2; 37/20; 85/40; 15/8; 2; ; 21/10; 21/10; 15/8; ; 2; 2; 2; ; 11/5; ; 24/13; ; 2; ; 11/5; ; 
Draw; 11/5; 85/40; 11/5; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; ; 21/10; 11/5; 21/10; ; 23/10; 23/10; 9/4; ; 21/10; ; 21/10; ; 40/17; ; 21/10; ; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 08:15:01 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 13/10; 13/10; ; 13/10; 13/10; 6/5; ; 11/8; 13/10; 11/8; ; 13/10; ; 23/17; ; 13/10; ; ; ; 
Alashkert; 19/10; 21/10; 2; 21/10; 2; 37/20; 85/40; 15/8; 2; ; 21/10; 21/10; 15/8; ; 2; 2; 2; ; 11/5; ; 24/13; ; 2; ; ; ; 
Draw; 11/5; 85/40; 11/5; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; ; 21/10; 11/5; 21/10; ; 23/10; 23/10; 9/4; ; 21/10; ; 21/10; ; 40/17; ; ; ; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 09:45:02 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 13/10; 13/10; ; 13/10; 13/10; 6/5; ; 11/8; 13/10; 11/8; ; 13/10; ; 23/17; ; 13/10; ; 13/10; ; 
Alashkert; 19/10; 21/10; 2; 21/10; 2; 37/20; 85/40; 15/8; 2; ; 21/10; 21/10; 15/8; ; 2; 2; 2; ; 11/5; ; 24/13; ; 2; ; 11/5; ; 
Draw; 11/5; 85/40; 11/5; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; ; 21/10; 11/5; 21/10; ; 23/10; 23/10; 9/4; ; 21/10; ; 21/10; ; 40/17; ; 21/10; ; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 11:45:02 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 13/10; 13/10; ; 13/10; 13/10; 6/5; 13/10; 11/8; 13/10; 11/8; ; 13/10; ; 23/17; ; 13/10; ; ; 5/4; 
Alashkert; 19/10; 21/10; 2; 21/10; 2; 37/20; 85/40; 15/8; 2; ; 21/10; 21/10; 15/8; 2; 2; 2; 2; ; 11/5; ; 24/13; ; 2; ; ; 13/8; 
Draw; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; ; 21/10; 11/5; 21/10; 2; 23/10; 23/10; 9/4; ; 21/10; ; 21/10; ; 40/17; ; ; 19/10; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 12:26:19 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 11/8; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; ; 13/10; 13/10; 6/5; 13/10; 11/8; 13/10; 11/8; ; 13/10; ; 13/10; ; 13/10; ; ; 5/4; 
Alashkert; 19/10; 21/10; 21/10; 21/10; 21/10; 37/20; 85/40; 15/8; 2; ; 21/10; 21/10; 15/8; 2; 2; 2; 2; ; 11/5; ; 2; ; 2; ; ; 19/10; 
Draw; 11/5; 2; 11/5; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; ; 21/10; 11/5; 21/10; 2; 23/10; 23/10; 9/4; ; 21/10; ; 21/10; ; 40/17; ; ; 19/10; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 13:45:01 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 11/8; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; ; 13/10; ; ; 5/4; 
Alashkert; 19/10; 21/10; 21/10; 21/10; 21/10; 37/20; 85/40; 15/8; 2; 11/5; 21/10; 21/10; 15/8; 2; 2; 2; 2; 11/5; 11/5; 11/5; 2; ; 2; ; ; 19/10; 
Draw; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 21/10; 11/5; 21/10; 2; 23/10; 23/10; 9/4; 11/5; 21/10; 11/5; 21/10; ; 40/17; ; ; 19/10; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 15:45:01 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; ; 13/10; ; ; 13/10; 
Alashkert; 19/10; 21/10; 21/10; 21/10; 21/10; 37/20; 85/40; 15/8; 2; 11/5; 21/10; 21/10; 15/8; 2; 2; 2; 11/5; 11/5; 11/5; 11/5; 39/19; ; 2; ; ; 19/10; 
Draw; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 21/10; 11/5; 21/10; 2; 23/10; 23/10; 9/4; 11/5; 21/10; 11/5; 21/10; ; 40/17; ; ; 2; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 16:15:01 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 13/10; 13/10; 13/10; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 11/8; 13/10; 13/10; 13/10; 5/4; ; 13/10; ; ; 13/10; 
Alashkert; 19/10; 85/40; 21/10; 21/10; 21/10; 37/20; 85/40; 15/8; 2; 11/5; 21/10; 21/10; 2; 2; 2; 2; 2; 11/5; 11/5; 11/5; 39/19; ; 2; ; ; 19/10; 
Draw; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 21/10; 11/5; 21/10; 2; 23/10; 23/10; 11/5; 11/5; 21/10; 11/5; 21/10; ; 23/10; ; ; 2; 
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 17:45:00 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 13/10; 11/8; 11/8; 13/10; 11/8; 5/4; 11/8; 13/10; 13/10; 13/10; 11/8; 27/20; 13/10; 13/10; 29/20; 13/10; 11/8; 13/10; 13/10; 13/10; 5/4; ; 23/17; ; ; 13/10; 7/5
Alashkert; 19/10; 2; 2; 11/5; 2; 15/8; 2; 15/8; 2; 11/5; 21/10; 21/10; 2; 2; 19/10; 2; 2; 11/5; 11/5; 11/5; 39/19; ; 11/5; ; ; 19/10; 11/5
Draw; 11/5; 21/10; 11/5; 11/5; 11/5; 2; 85/40; 9/4; 11/5; 11/5; 21/10; 21/10; 21/10; 2; 9/4; 23/10; 11/5; 11/5; 21/10; 11/5; 21/10; ; 23/10; ; ; 2; 11/5
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 18:24:19 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 11/10; 5/4; 5/4; 13/10; 5/4; 23/20; 6/5; 6/5; 13/10; 13/10; 5/4; 5/4; 23/20; 6/5; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; ; 6/5; ; ; 13/10; 27/20
Draw; 9/4; 85/40; 11/5; 21/10; 11/5; 41/20; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 23/10; 21/10; 9/4; 11/5; 21/10; 11/5; 28/13; ; 23/10; ; ; 2; 23/10
Alashkert; 9/4; 11/5; 11/5; 9/4; 11/5; 2; 23/10; 21/10; 2; 11/5; 9/4; 11/5; 23/10; 21/10; 11/5; 23/10; 9/4; 11/5; 11/5; 11/5; 39/19; ; 5/2; ; ; 2; 21/10
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 19:45:00 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 11/10; 5/4; 5/4; 13/10; 5/4; 23/20; 6/5; 6/5; 5/4; 13/10; 5/4; 5/4; 23/20; 6/5; 6/5; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; ; 6/5; ; ; 6/5; 27/20
Draw; 9/4; 85/40; 11/5; 11/5; 11/5; 41/20; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 21/10; 11/5; 28/13; ; 23/10; ; ; 2; 23/10
Alashkert; 9/4; 11/5; 11/5; 11/5; 11/5; 2; 23/10; 21/10; 23/10; 11/5; 9/4; 11/5; 23/10; 21/10; 21/10; 23/10; 9/4; 11/5; 11/5; 11/5; 39/19; ; 5/2; ; ; 2; 21/10
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 20:15:00 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 11/10; 5/4; 5/4; 13/10; 5/4; 23/20; 6/5; 6/5; 5/4; 13/10; 5/4; 5/4; 23/20; 6/5; 6/5; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; ; 6/5; ; ; 6/5; 27/20
Draw; 9/4; 85/40; 11/5; 11/5; 11/5; 41/20; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 21/10; 11/5; 28/13; ; 23/10; ; ; 2; 23/10
Alashkert; 9/4; 11/5; 11/5; 11/5; 11/5; 2; 23/10; 21/10; 23/10; 11/5; 9/4; 11/5; 23/10; 21/10; 21/10; 23/10; 9/4; 11/5; 11/5; 11/5; 39/19; ; 5/2; ; ; 2; 21/10
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 21:45:00 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 11/10; 5/4; 5/4; 13/10; 5/4; 23/20; 6/5; 6/5; 5/4; 13/10; 5/4; 5/4; 23/20; 6/5; 6/5; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; ; 6/5; ; ; 6/5; 27/20
Draw; 9/4; 85/40; 11/5; 11/5; 11/5; 41/20; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 21/10; 11/5; 28/13; ; 23/10; ; ; 2; 23/10
Alashkert; 9/4; 11/5; 11/5; 11/5; 11/5; 2; 23/10; 21/10; 23/10; 11/5; 9/4; 11/5; 23/10; 21/10; 21/10; 23/10; 9/4; 11/5; 11/5; 11/5; 39/19; ; 5/2; ; ; 2; 21/10
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-18 23:45:11 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 11/10; 5/4; 5/4; 5/4; 5/4; 23/20; 6/5; 6/5; 5/4; 13/10; 5/4; 5/4; 23/20; 6/5; 6/5; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; ; 5/4; ; ; 6/5; 27/20
Draw; 9/4; 85/40; 11/5; 23/10; 11/5; 41/20; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 21/10; 11/5; 28/13; ; 23/10; ; ; 2; 23/10
Alashkert; 9/4; 11/5; 11/5; 11/5; 11/5; 2; 9/4; 21/10; 23/10; 11/5; 9/4; 11/5; 23/10; 21/10; 21/10; 23/10; 9/4; 11/5; 11/5; 11/5; 21/10; ; 12/5; ; ; 2; 21/10
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-19 00:15:06 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 11/10; 5/4; 5/4; 5/4; 5/4; 23/20; 6/5; 6/5; 5/4; 13/10; 5/4; 5/4; 23/20; 6/5; 6/5; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; ; 5/4; ; ; 6/5; 27/20
Draw; 9/4; 85/40; 11/5; 23/10; 11/5; 41/20; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 21/10; 11/5; 28/13; ; 23/10; ; ; 2; 23/10
Alashkert; 9/4; 11/5; 11/5; 11/5; 11/5; 2; 9/4; 21/10; 23/10; 11/5; 9/4; 11/5; 23/10; 21/10; 21/10; 23/10; 9/4; 11/5; 11/5; 11/5; 21/10; ; 12/5; ; ; 2; 21/10
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-19 00:35:21 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 11/10; 5/4; 5/4; 13/10; 5/4; 23/20; 6/5; 6/5; 5/4; 13/10; 5/4; 5/4; 23/20; 6/5; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; ; 13/10; ; ; 6/5; 27/20
Draw; 9/4; 85/40; 11/5; 11/5; 11/5; 41/20; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 21/10; 11/5; 28/13; ; 9/4; ; ; 2; 23/10
Alashkert; 9/4; 11/5; 11/5; 11/5; 11/5; 2; 9/4; 21/10; 23/10; 11/5; 9/4; 11/5; 23/10; 21/10; 21/10; 23/10; 9/4; 11/5; 11/5; 11/5; 21/10; ; 12/5; ; ; 19/10; 21/10
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-19 01:45:00 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 11/10; 5/4; 5/4; 13/10; 5/4; 23/20; 6/5; 6/5; 5/4; 13/10; 5/4; 5/4; 23/20; 6/5; 5/4; 5/4; 5/4; 13/10; 15/13; 13/10; 5/4; ; 13/10; ; ; 6/5; 27/20
Draw; 9/4; 85/40; 11/5; 11/5; 11/5; 41/20; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 11/5; 11/5; 28/13; ; 9/4; ; ; 2; 23/10
Alashkert; 9/4; 11/5; 11/5; 11/5; 11/5; 2; 9/4; 21/10; 23/10; 11/5; 9/4; 11/5; 23/10; 21/10; 2; 23/10; 9/4; 11/5; 12/5; 11/5; 21/10; ; 12/5; ; ; 2; 21/10
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-19 03:45:01 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 6/5; 5/4; 5/4; 13/10; 5/4; 23/20; 6/5; 6/5; 5/4; 13/10; 13/10; 5/4; 23/20; 6/5; 5/4; 5/4; 5/4; 13/10; 15/13; 13/10; 5/4; ; 13/10; ; ; 6/5; 27/20
Draw; 11/5; 85/40; 11/5; 11/5; 11/5; 41/20; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 11/5; 11/5; 28/13; ; 23/10; ; ; 2; 9/4
Alashkert; 2; 11/5; 11/5; 11/5; 11/5; 2; 9/4; 21/10; 23/10; 11/5; 11/5; 11/5; 23/10; 21/10; 2; 23/10; 9/4; 11/5; 12/5; 11/5; 39/19; ; 23/10; ; ; 19/10; 11/5
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-19 04:15:00 GMT+3; 2016-07-19 16:00; e70300-dr003
Dinamo Tbilisi; 6/5; 5/4; 5/4; 13/10; 5/4; 23/20; 6/5; 6/5; 5/4; 13/10; 13/10; 5/4; 23/20; 6/5; 5/4; 5/4; 5/4; 13/10; 15/13; 13/10; 5/4; ; 13/10; ; ; 6/5; 27/20
Draw; 11/5; 85/40; 11/5; 11/5; 11/5; 41/20; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 11/5; 11/5; 28/13; ; 23/10; ; ; 2; 9/4
Alashkert; 2; 11/5; 11/5; 11/5; 11/5; 2; 9/4; 21/10; 23/10; 11/5; 11/5; 11/5; 23/10; 21/10; 2; 23/10; 9/4; 11/5; 12/5; 11/5; 39/19; ; 23/10; ; ; 2; 11/5
META; champions-league/alashkert-v-dinamo-tbilisi; 2016-07-19 05:45:00 GMT+3; 2016-07-19 16:00; e70300-dr003
