META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-15 16:15:24 GMT+3; 2016-07-26 19:45; e70300-dr003
Young Boys; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-17 00:15:39 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
Young Boys; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-17 04:15:39 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
Young Boys; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-17 08:15:37 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
Young Boys; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-17 12:15:49 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
Young Boys; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-17 16:15:43 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
Young Boys; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-17 20:15:51 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
Young Boys; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-18 00:15:45 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
Young Boys; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-18 04:15:42 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
Young Boys; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-18 08:15:42 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
Young Boys; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-18 12:27:02 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
Young Boys; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-18 16:15:50 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
Young Boys; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-18 20:15:41 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/17; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
Young Boys; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-19 00:15:47 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; 
Young Boys; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-19 04:15:45 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; ; ; 
Draw; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/4; ; ; ; ; 
Young Boys; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 51/10; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-19 08:15:48 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/12; ; ; ; ; 
Draw; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; 
Young Boys; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 26/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-19 12:15:46 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/12; ; ; ; ; 
Draw; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; 
Young Boys; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 26/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-19 16:15:43 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/12; ; ; ; ; 
Draw; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; 
Young Boys; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 26/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-19 20:16:03 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/9; ; ; ; ; 
Draw; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; 
Young Boys; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/2; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-20 00:15:28 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/9; ; ; ; ; 
Draw; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; 
Young Boys; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/2; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-20 04:15:32 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/9; ; ; ; ; 
Draw; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; 
Young Boys; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/2; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-20 08:15:33 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/9; ; ; ; ; 
Draw; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; 
Young Boys; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/2; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-20 12:15:45 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/11; ; ; ; ; 
Draw; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/5; ; ; ; ; 
Young Boys; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/2; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-20 16:15:27 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; 1/2; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; 1/2; ; ; ; ; 8/15; ; ; ; ; 
Draw; ; 3; 10/3; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; ; 38/11; ; ; ; ; 
Young Boys; ; 5; 5; ; 5; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; ; ; 57/10; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-20 20:15:38 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; 4/9; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; 1/2; ; ; ; 5/12; 18/35; ; ; ; ; 
Draw; ; 3; 10/3; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; ; ; 57/17; 18/5; ; ; ; ; 
Young Boys; ; 11/2; 11/2; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; 11/2; ; ; ; 47/10; 59/10; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-21 00:15:11 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; 4/9; ; 4/9; ; ; ; ; 1/2; ; ; ; ; ; ; 1/2; 1/2; ; 1/2; 5/12; 18/35; ; ; ; ; 
Draw; ; 3; 10/3; ; 10/3; ; ; ; ; 7/2; ; ; ; ; ; ; 10/3; 7/2; ; 7/2; 57/17; 18/5; ; ; ; ; 
Young Boys; ; 11/2; 11/2; ; 11/2; ; ; ; ; 5; ; ; ; ; ; ; 11/2; 5; ; 5; 47/10; 59/10; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-21 04:15:12 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; 4/9; ; 4/9; ; ; ; ; 1/2; ; ; ; ; ; ; 1/2; 1/2; ; 1/2; 5/12; 1/2; ; ; ; ; 
Draw; ; 3; 10/3; ; 10/3; ; ; ; ; 7/2; ; ; ; ; ; ; 10/3; 7/2; ; 7/2; 57/17; 18/5; ; ; ; ; 
Young Boys; ; 11/2; 11/2; ; 11/2; ; ; ; ; 5; ; ; ; ; ; ; 11/2; 5; ; 5; 47/10; 61/10; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-21 08:15:10 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; 4/9; ; 4/9; ; ; ; ; 1/2; ; ; ; ; ; ; 1/2; 1/2; ; 1/2; 5/12; 1/2; ; ; ; ; 
Draw; ; 3; 10/3; ; 10/3; ; ; ; ; 7/2; ; ; ; ; ; ; 10/3; 7/2; ; 7/2; 57/17; 18/5; ; ; ; ; 
Young Boys; ; 11/2; 11/2; ; 11/2; ; ; ; ; 5; ; ; ; ; ; ; 11/2; 5; ; 5; 47/10; 61/10; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-21 12:15:15 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; 4/9; ; 4/9; ; ; ; ; 1/2; ; ; ; ; ; ; 1/2; 1/2; ; 1/2; 5/12; 1/2; ; ; ; ; 
Draw; ; 3; 10/3; ; 10/3; ; ; ; ; 7/2; ; ; ; ; ; ; 10/3; 7/2; ; 7/2; 57/17; 18/5; ; ; ; ; 
Young Boys; ; 11/2; 11/2; ; 11/2; ; ; ; ; 5; ; ; ; ; ; ; 11/2; 5; ; 5; 47/10; 61/10; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-21 16:15:18 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; 4/9; ; 4/9; ; ; ; ; 1/2; ; ; ; ; ; ; 1/2; 1/2; ; 1/2; 5/12; 17/35; ; ; ; ; 
Draw; ; 3; 10/3; ; 10/3; ; ; ; ; 7/2; ; ; ; ; ; ; 10/3; 7/2; ; 7/2; 57/17; 62/17; ; ; ; ; 
Young Boys; ; 11/2; 11/2; ; 11/2; ; ; ; ; 5; ; ; ; ; ; ; 11/2; 5; ; 5; 47/10; 31/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-21 20:15:22 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 1/2; 4/9; 4/9; 4/9; ; 4/9; ; 1/2; 1/2; ; ; ; ; ; ; 4/9; 1/2; ; 1/2; 5/12; 17/35; ; ; ; ; 
Draw; ; 3; 10/3; 16/5; 10/3; ; 7/2; ; 10/3; 7/2; ; ; ; ; ; ; 7/2; 7/2; ; 7/2; 57/17; 62/17; ; ; ; ; 
Young Boys; ; 11/2; 11/2; 13/2; 11/2; ; 11/2; ; 21/4; 5; ; ; ; ; ; ; 11/2; 5; ; 5; 47/10; 31/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-22 00:15:20 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/9; 4/9; 4/9; 4/9; ; 4/9; ; 1/2; 1/2; ; ; ; ; ; ; 4/9; 1/2; ; 1/2; 5/12; 17/35; ; ; ; ; 
Draw; ; 16/5; 10/3; 16/5; 10/3; ; 7/2; ; 10/3; 7/2; ; ; ; ; ; ; 7/2; 7/2; ; 7/2; 57/17; 62/17; ; ; ; ; 
Young Boys; ; 11/2; 11/2; 13/2; 11/2; ; 11/2; ; 21/4; 5; ; ; ; ; ; ; 11/2; 5; ; 5; 47/10; 31/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-22 04:15:25 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/9; 4/9; 4/9; 4/9; ; ; ; 1/2; 1/2; ; ; ; ; ; ; 4/9; 1/2; ; 1/2; 5/12; 17/35; ; ; ; ; 
Draw; ; 16/5; 10/3; 16/5; 10/3; ; ; ; 10/3; 7/2; ; ; ; ; ; ; 7/2; 7/2; ; 7/2; 57/17; 62/17; ; ; ; ; 
Young Boys; ; 11/2; 11/2; 13/2; 11/2; ; ; ; 21/4; 5; ; ; ; ; ; ; 11/2; 5; ; 5; 47/10; 31/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-22 08:15:25 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/9; 4/9; 4/9; 4/9; ; ; ; 1/2; 1/2; ; ; ; ; ; ; 4/9; 1/2; ; 1/2; 5/12; 17/35; ; ; ; ; 
Draw; ; 16/5; 10/3; 16/5; 10/3; ; ; ; 10/3; 7/2; ; ; ; ; ; ; 7/2; 7/2; ; 7/2; 57/17; 62/17; ; ; ; ; 
Young Boys; ; 11/2; 11/2; 13/2; 11/2; ; ; ; 5; 5; ; ; ; ; ; ; 11/2; 5; ; 5; 47/10; 31/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-22 12:15:27 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/9; 4/9; 4/9; 4/9; ; 4/9; ; 1/2; 1/2; ; ; 4/9; ; ; ; 4/9; 1/2; ; 1/2; 5/12; 17/35; ; ; ; ; 
Draw; ; 16/5; 10/3; 16/5; 10/3; ; 7/2; ; 10/3; 7/2; ; ; 3; ; ; ; 7/2; 7/2; ; 7/2; 57/17; 62/17; ; ; ; ; 
Young Boys; ; 11/2; 11/2; 13/2; 11/2; ; 11/2; ; 5; 5; ; ; 9/2; ; ; ; 11/2; 5; ; 5; 47/10; 31/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-22 16:15:22 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/9; 4/9; 4/9; 4/9; ; 4/9; ; 1/2; 1/2; ; ; 4/9; 9/20; ; ; 4/9; 1/2; 5/11; 1/2; 3/7; 17/35; ; ; ; ; 
Draw; ; 16/5; 10/3; 16/5; 10/3; ; 7/2; ; 10/3; 7/2; ; ; 3; 7/2; ; ; 7/2; 7/2; 17/5; 7/2; 16/5; 62/17; ; ; ; ; 
Young Boys; ; 11/2; 11/2; 13/2; 11/2; ; 11/2; ; 5; 5; ; ; 9/2; 21/4; ; ; 11/2; 5; 11/2; 5; 79/17; 31/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-22 20:15:30 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/9; 4/9; 4/9; 4/9; ; 4/9; ; 1/2; 1/2; ; ; 4/9; 9/20; ; ; 4/9; 1/2; 5/11; 1/2; 5/12; 17/35; ; ; ; ; 
Draw; ; 16/5; 10/3; 16/5; 10/3; ; 7/2; ; 10/3; 7/2; ; ; 3; 7/2; ; ; 7/2; 7/2; 17/5; 7/2; 33/10; 62/17; ; ; ; ; 
Young Boys; ; 11/2; 11/2; 13/2; 11/2; ; 11/2; ; 21/4; 5; ; ; 9/2; 21/4; ; ; 11/2; 5; 11/2; 5; 19/4; 31/5; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-23 00:15:20 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/9; 4/9; 4/9; 4/9; ; 4/9; ; 1/2; 1/2; ; ; 4/9; 9/20; ; ; 4/9; 1/2; 5/11; 1/2; 5/12; 3/7; ; ; ; ; 
Draw; ; 16/5; 10/3; 16/5; 10/3; ; 7/2; ; 10/3; 7/2; ; ; 3; 7/2; ; ; 7/2; 7/2; 17/5; 7/2; 33/10; 50/13; ; ; ; ; 
Young Boys; ; 11/2; 6; 13/2; 6; ; 11/2; ; 21/4; 5; ; ; 9/2; 21/4; ; ; 11/2; 5; 11/2; 5; 19/4; 73/10; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-23 04:15:25 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/9; 4/9; 4/9; 4/9; ; 4/9; ; 1/2; 1/2; ; ; 4/9; 9/20; ; ; 4/9; 1/2; 5/11; 1/2; 5/12; 3/7; ; ; ; ; 
Draw; ; 16/5; 10/3; 16/5; 10/3; ; 7/2; ; 10/3; 7/2; ; ; 3; 7/2; ; ; 7/2; 7/2; 17/5; 7/2; 33/10; 50/13; ; ; ; ; 
Young Boys; ; 11/2; 6; 13/2; 6; ; 11/2; ; 21/4; 5; ; ; 9/2; 21/4; ; ; 11/2; 5; 11/2; 5; 19/4; 73/10; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-23 08:15:21 GMT+3; 2016-07-26 19:45; e70300-dr003
Shakhtar Donetsk; ; 4/9; 4/9; 4/9; 4/9; ; 4/9; ; 1/2; 1/2; ; ; 4/9; 9/20; ; ; 4/9; 1/2; 5/11; 1/2; 3/7; 3/7; ; ; ; ; 
Draw; ; 16/5; 10/3; 16/5; 10/3; ; 7/2; ; 10/3; 7/2; ; ; 3; 7/2; ; ; 7/2; 7/2; 17/5; 7/2; 13/4; 50/13; ; ; ; ; 
Young Boys; ; 11/2; 11/2; 13/2; 11/2; ; 11/2; ; 21/4; 5; ; ; 9/2; 21/4; ; ; 11/2; 5; 11/2; 5; 23/5; 73/10; ; ; ; ; 
META; champions-league/shakhtar-donetsk-v-young-boys; 2016-07-23 12:15:22 GMT+3; 2016-07-26 19:45; e70300-dr003
