META; champions-league/legia-warsaw-v-borussia-dortmund; 2016-08-26 16:15:31 GMT+3; 2016-09-14 19:45; e70300-dr003
Borussia Dortmund; 4/11; 4/11; 4/11; 4/11; 4/11; 4/9; 1/3; 4/9; 2/5; 2/5; 4/11; ; 4/11; 4/11; 7/20; ; 2/5; 2/5; 2/5; 2/5; 10/29; 5/12; 4/11; ; ; 3/10; ; 
Draw; 4; 19/5; 19/5; 4; 4; 15/4; 4; 16/5; 4; 54/13; 15/4; ; 7/2; 15/4; 7/2; ; 4; 54/13; 7/2; 4; 39/10; 21/5; 39/10; ; ; 3; ; 
Legia Warsaw; 13/2; 7; 15/2; 13/2; 7; 13/2; 15/2; 6; 7; 38/5; 7; ; 6; 15/2; 9; ; 7; 38/5; 13/2; 38/5; 15/2; 71/10; 6; ; ; 8; ; 
META; champions-league/legia-warsaw-v-borussia-dortmund; 2016-08-26 20:15:30 GMT+3; 2016-09-14 19:45; e70300-dr003
Borussia Dortmund; 4/11; 4/11; 4/11; 4/11; 4/11; 4/9; 1/3; 4/9; 2/5; 2/5; 4/11; ; 4/11; 4/11; 7/20; ; 2/5; 2/5; 2/5; 2/5; 10/29; 5/12; 4/11; ; ; ; ; 
Draw; 4; 19/5; 19/5; 15/4; 4; 15/4; 4; 16/5; 4; 54/13; 15/4; ; 7/2; 15/4; 7/2; ; 4; 54/13; 7/2; 4; 39/10; 43/10; 39/10; ; ; ; ; 
Legia Warsaw; 13/2; 7; 15/2; 15/2; 7; 13/2; 15/2; 6; 7; 38/5; 7; ; 6; 15/2; 9; ; 7; 38/5; 13/2; 38/5; 29/4; 34/5; 6; ; ; ; ; 
META; champions-league/legia-warsaw-v-borussia-dortmund; 2016-08-27 00:15:35 GMT+3; 2016-09-14 19:45; e70300-dr003
Borussia Dortmund; 4/11; 4/11; 4/11; 4/11; 4/11; 4/9; 1/3; 4/9; 2/5; 2/5; 4/11; ; 4/11; 4/11; 7/20; 4/11; 2/5; 2/5; 2/5; 2/5; 10/29; 5/12; 4/11; ; ; 3/10; ; 
Draw; 4; 19/5; 19/5; 15/4; 4; 15/4; 4; 16/5; 4; 54/13; 15/4; ; 7/2; 15/4; 7/2; 15/4; 4; 54/13; 7/2; 4; 39/10; 43/10; 39/10; ; ; 3; ; 
Legia Warsaw; 13/2; 7; 15/2; 15/2; 7; 13/2; 15/2; 6; 7; 38/5; 7; ; 6; 15/2; 9; 7; 7; 38/5; 13/2; 38/5; 29/4; 34/5; 6; ; ; 8; ; 
META; champions-league/legia-warsaw-v-borussia-dortmund; 2016-08-27 04:15:30 GMT+3; 2016-09-14 19:45; e70300-dr003
Borussia Dortmund; 4/11; 4/11; 4/11; 4/11; 4/11; 4/9; 1/3; 4/9; 2/5; 2/5; 4/11; ; 4/11; 4/11; 7/20; 4/11; 2/5; 2/5; 2/5; 2/5; 10/29; 5/12; 4/11; ; ; ; ; 
Draw; 4; 19/5; 19/5; 15/4; 4; 15/4; 4; 16/5; 4; 54/13; 15/4; ; 7/2; 15/4; 7/2; 15/4; 4; 54/13; 7/2; 4; 39/10; 43/10; 39/10; ; ; ; ; 
Legia Warsaw; 13/2; 7; 15/2; 15/2; 7; 13/2; 15/2; 6; 7; 38/5; 7; ; 6; 15/2; 9; 7; 7; 38/5; 13/2; 38/5; 29/4; 34/5; 6; ; ; ; ; 
META; champions-league/legia-warsaw-v-borussia-dortmund; 2016-08-27 08:15:29 GMT+3; 2016-09-14 19:45; e70300-dr003
Borussia Dortmund; 4/11; 4/11; 4/11; 4/11; 4/11; 4/9; ; 4/9; 2/5; 2/5; 4/11; ; 4/11; 4/11; 7/20; 4/11; 2/5; 2/5; 2/5; 2/5; 10/29; 5/12; 4/11; ; ; 3/10; ; 
Draw; 4; 19/5; 19/5; 15/4; 4; 15/4; ; 16/5; 4; 54/13; 15/4; ; 7/2; 15/4; 7/2; 15/4; 4; 54/13; 7/2; 4; 39/10; 43/10; 39/10; ; ; 3; ; 
Legia Warsaw; 13/2; 7; 15/2; 15/2; 7; 13/2; ; 6; 7; 38/5; 7; ; 6; 15/2; 9; 7; 7; 38/5; 13/2; 38/5; 29/4; 34/5; 6; ; ; 8; ; 
META; champions-league/legia-warsaw-v-borussia-dortmund; 2016-08-27 12:15:33 GMT+3; 2016-09-14 19:45; e70300-dr003
Borussia Dortmund; 4/11; 4/11; 4/11; 4/11; 4/11; 4/9; 1/3; 4/9; 2/5; 2/5; 4/11; ; ; 4/11; 7/20; 4/11; 2/5; 2/5; 2/5; 2/5; 6/17; 5/12; 4/11; ; ; 4/11; ; 
Draw; 4; 19/5; 19/5; 4; 4; 15/4; 4; 16/5; 4; 54/13; 4; ; ; 15/4; 18/5; 15/4; 4; 54/13; 7/2; 4; 39/10; 43/10; 39/10; ; ; 7/2; ; 
Legia Warsaw; 13/2; 7; 15/2; 7; 7; 13/2; 15/2; 6; 7; 38/5; 15/2; ; ; 15/2; 17/2; 7; 7; 38/5; 13/2; 38/5; 29/4; 34/5; 6; ; ; 8; ; 
META; champions-league/legia-warsaw-v-borussia-dortmund; 2016-08-27 16:15:34 GMT+3; 2016-09-14 19:45; e70300-dr003
Borussia Dortmund; 1/3; 4/11; 7/20; 1/3; 4/11; 4/11; 1/3; 4/9; 2/5; 2/5; 4/11; ; 4/11; 1/3; 1/3; 7/20; 2/5; 2/5; 6/17; 2/5; 1/3; 5/12; 4/11; ; ; 4/11; ; 
Draw; 4; 19/5; 4; 15/4; 4; 4; 4; 16/5; 4; 54/13; 4; ; 7/2; 4; 18/5; 4; 4; 54/13; 18/5; 4; 77/19; 43/10; 39/10; ; ; 7/2; ; 
Legia Warsaw; 15/2; 7; 8; 17/2; 7; 8; 15/2; 6; 15/2; 38/5; 15/2; ; 6; 17/2; 10; 8; 15/2; 38/5; 31/4; 38/5; 31/4; 34/5; 6; ; ; 39/5; ; 
META; champions-league/legia-warsaw-v-borussia-dortmund; 2016-08-27 20:15:37 GMT+3; 2016-09-14 19:45; e70300-dr003
Borussia Dortmund; 1/3; 4/11; 7/20; 1/3; 4/11; 4/11; 3/10; 4/9; 1/3; 2/5; 4/11; ; 4/11; 1/3; 1/3; 7/20; 2/5; 2/5; 6/17; 2/5; 1/3; 5/12; 4/11; ; ; 4/11; ; 
Draw; 4; 19/5; 4; 4; 4; 4; 21/5; 16/5; 17/4; 54/13; 4; ; 7/2; 4; 15/4; 4; 4; 54/13; 18/5; 4; 77/19; 22/5; 39/10; ; ; 7/2; ; 
