META; champions-league/salzburg-v-partizani; 2016-07-28 20:15:25 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; ; 1/6; 1/6; 1/6; 1/6; ; 2/15; ; ; 2/11; ; ; 1/6; ; ; ; 1/6; 2/11; 2/13; 2/11; 1/8; ; ; ; 1/9; ; 
Draw; ; 6; 6; 13/2; 6; 13/2; 7; 6; 13/2; 57/10; 13/2; 13/2; 11/2; 6; ; 7; 13/2; 57/10; 25/4; 28/5; 29/4; ; 32/5; ; ; ; 
Partizani; ; 14; 16; 14; 16; 1500/100; 16; 13; 14; 17; 16; 16; 16; 14; ; 15; 16; 17; 15; 17; 73/4; ; 14; ; ; ; 
META; champions-league/salzburg-v-partizani; 2016-07-30 00:15:29 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; ; 2/13; 1/7; 1/6; 1/7; 1/7; 1/8; 1/6; 2/13; 3/19; 1/6; 1/7; 1/7; 2/13; ; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; ; ; 
Draw; ; 6; 13/2; 13/2; 13/2; 13/2; 7; 6; 13/2; 13/2; 13/2; 13/2; 6; 6; ; 7; 13/2; 13/2; 25/4; 13/2; 29/4; ; 32/5; ; ; ; 
Partizani; ; 14; 16; 14; 16; 1500/100; 17; 13; 14; 17; 16; 16; 12; 14; ; 15; 16; 17; 15; 17; 71/4; ; 14; ; ; ; 
META; champions-league/salzburg-v-partizani; 2016-07-30 04:15:28 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; ; 1/7; 1/7; 1/6; 1/7; 1/7; 1/8; 1/6; 2/13; 3/19; 1/6; 1/6; 1/7; 2/13; ; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; 1/7; ; 
Draw; ; 6; 13/2; 13/2; 13/2; 13/2; 7; 6; 13/2; 13/2; 13/2; 13/2; 6; 6; ; 7; 13/2; 13/2; 25/4; 13/2; 29/4; ; 32/5; ; 3; ; 
Partizani; ; 14; 16; 14; 16; 1500/100; 17; 13; 14; 17; 16; 14; 12; 14; ; 15; 16; 17; 15; 17; 71/4; ; 14; ; 38/5; ; 
META; champions-league/salzburg-v-partizani; 2016-07-30 08:15:32 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/7; 1/7; 1/6; 1/7; 1/7; 1/8; 1/6; 2/13; 3/19; 1/6; 1/7; 1/7; 2/13; ; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; 13/2; 13/2; 7; 6; 13/2; 13/2; 13/2; 13/2; 6; 6; ; 7; 13/2; 13/2; 25/4; 13/2; 29/4; ; 32/5; ; ; ; 
Partizani; 16; 16; 16; 14; 16; 1500/100; 17; 13; 14; 17; 16; 16; 12; 14; ; 15; 16; 17; 15; 17; 71/4; ; 14; ; ; ; 
META; champions-league/salzburg-v-partizani; 2016-07-30 12:15:29 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 2/13; 1/7; 1/6; 1/7; 1/7; 1/8; 1/6; 2/13; 3/19; 1/6; 1/6; 1/7; 2/13; ; 2/15; 1/6; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; 1/7; ; 
Draw; 13/2; 6; 13/2; 13/2; 13/2; 13/2; 7; 6; 13/2; 13/2; 13/2; 13/2; 6; 6; ; 7; 13/2; 13/2; 25/4; 13/2; 29/4; ; 32/5; ; 7/2; ; 
Partizani; 16; 14; 14; 14; 14; 1500/100; 17; 13; 14; 17; 16; 14; 12; 14; ; 15; 14; 17; 15; 17; 71/4; ; 14; ; 38/5; ; 
META; champions-league/salzburg-v-partizani; 2016-07-30 16:15:39 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/7; 1/7; 2/13; 1/7; 1/7; 1/8; 1/6; 2/13; 3/19; 1/6; 1/7; 1/7; 2/13; ; 2/15; 1/7; 3/19; 2/13; 1/6; ; ; 2/13; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; 13/2; 13/2; 7; 6; 13/2; 13/2; 13/2; 13/2; 6; 6; ; 7; 13/2; 13/2; 25/4; 13/2; ; ; 32/5; ; ; ; 
Partizani; 16; 14; 16; 16; 16; 1500/100; 17; 13; 14; 17; 16; 16; 12; 14; ; 15; 16; 17; 15; 17; ; ; 14; ; ; ; 
META; champions-league/salzburg-v-partizani; 2016-07-30 20:15:32 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/7; 1/7; 2/13; 1/7; 1/7; 1/8; 1/6; 2/13; 3/19; 1/6; ; 1/7; 2/13; ; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; 13/2; 13/2; 7; 6; 13/2; 13/2; 13/2; ; 6; 6; ; 7; 13/2; 13/2; 25/4; 13/2; 29/4; ; 32/5; ; ; ; 
Partizani; 16; 14; 14; 16; 16; 1500/100; 17; 13; 14; 17; 16; ; 12; 14; ; 15; 16; 17; 15; 17; 71/4; ; 14; ; ; ; 
META; champions-league/salzburg-v-partizani; 2016-07-31 00:15:34 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/7; 1/7; 2/13; 1/7; 1/7; 1/8; 1/6; 2/13; 3/19; 1/6; ; 1/7; 2/13; ; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; 1/7; ; 
Draw; 13/2; 6; 13/2; 13/2; 13/2; 13/2; 7; 6; 13/2; 13/2; 13/2; ; 6; 6; ; 7; 13/2; 13/2; 25/4; 13/2; 29/4; ; 32/5; ; 5; ; 
Partizani; 16; 16; 14; 16; 14; 1500/100; 17; 13; 14; 17; 16; ; 12; 14; ; 15; 16; 17; 15; 17; 71/4; ; 14; ; 57/5; ; 
META; champions-league/salzburg-v-partizani; 2016-07-31 04:15:35 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/7; 1/7; 1/6; 1/7; 1/7; 1/8; 1/9; 2/13; 3/19; 1/6; ; 1/7; 2/13; ; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 13/2; ; 6; 6; ; 7; 7; 13/2; 25/4; 13/2; 29/4; ; 32/5; ; ; ; 
Partizani; 16; 16; 16; 16; 16; 1500/100; 17; 16; 14; 17; 16; ; 12; 14; ; 15; 16; 17; 15; 17; 71/4; ; 14; ; ; ; 
META; champions-league/salzburg-v-partizani; 2016-07-31 08:15:33 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/7; 1/7; 1/6; 1/7; 1/7; 1/8; 1/9; 2/13; 3/19; 1/6; ; 1/7; 2/13; ; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; ; ; 
Draw; 13/2; 6; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 13/2; ; 6; 6; ; 7; 7; 13/2; 25/4; 13/2; 29/4; ; 32/5; ; ; ; 
Partizani; 16; 16; 16; 16; 16; 1500/100; 17; 16; 14; 17; 16; ; 12; 14; ; 15; 16; 17; 15; 17; 18; ; 14; ; ; ; 
META; champions-league/salzburg-v-partizani; 2016-07-31 12:15:33 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/7; 1/7; 1/6; 1/7; 1/7; 1/8; 1/9; 2/13; 3/19; 1/6; ; 1/7; 2/13; ; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; ; 2/15; 
Draw; 13/2; 6; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 13/2; ; 6; 6; ; 7; 7; 13/2; 25/4; 13/2; 29/4; ; 32/5; ; ; 28/5; 
Partizani; 16; 16; 16; 16; 16; 1500/100; 17; 16; 14; 17; 16; ; 12; 14; ; 15; 16; 17; 15; 17; 18; ; 14; ; ; 46/5; 
META; champions-league/salzburg-v-partizani; 2016-07-31 16:15:30 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/7; 1/7; 1/6; 1/7; 1/7; 1/8; 1/9; 2/13; 3/19; 1/6; 1/7; 1/7; 2/13; ; 2/15; 1/7; 3/19; 2/13; 1/6; 1/10; ; 2/13; ; 2/13; 2/15; 1/6
Draw; 13/2; 6; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 13/2; 5; 6; 6; ; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 32/5; ; 5; 28/5; 38/5
Partizani; 16; 16; 16; 16; 16; 1500/100; 17; 16; 14; 17; 16; 11; 12; 14; ; 15; 16; 17; 15; 17; 73/4; ; 14; ; 57/5; 46/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-07-31 20:15:33 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/7; 1/7; 2/13; 1/7; 1/7; 2/17; 1/9; 2/13; 3/19; 1/6; 1/7; 1/7; 2/13; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/10; ; 2/13; ; ; 1/8; 1/6
Draw; 13/2; 6; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 13/2; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 29/4; ; 32/5; ; ; 6; 38/5
Partizani; 16; 16; 16; 16; 16; 16; 18; 16; 14; 17; 16; 11; 12; 14; 20; 15; 16; 17; 15; 17; 18; ; 14; ; ; 15; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 00:15:32 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 2/13; 1/7; 13/100; 2/17; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; 2/13; 1/8; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 32/5; ; 34/5; 6; 38/5
Partizani; 16; 16; 16; 16; 16; 16; 18; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 14; ; 83/5; 68/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 04:15:32 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 2/17; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; 2/13; 1/8; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 32/5; ; 34/5; 6; 38/5
Partizani; 16; 16; 16; 20; 16; 16; 18; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 14; ; 83/5; 68/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 06:24:12 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 2/17; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; ; 1/8; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 32/5; ; ; 6; 38/5
Partizani; 16; 16; 16; 20; 16; 16; 18; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 14; ; ; 68/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 07:45:31 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 2/17; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; 2/13; 1/8; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 32/5; ; 34/5; 6; 38/5
Partizani; 16; 16; 16; 20; 16; 16; 18; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 14; ; 83/5; 68/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 08:15:30 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 2/17; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; 2/13; 1/8; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 32/5; ; 7; 6; 38/5
Partizani; 16; 16; 16; 20; 16; 16; 18; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 14; ; 83/5; 68/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 09:45:32 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 2/17; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; 2/13; 1/8; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 32/5; ; 7; 6; 38/5
Partizani; 16; 16; 16; 20; 16; 16; 18; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 14; ; 83/5; 68/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 11:45:32 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 2/17; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; 2/13; 2/13; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 32/5; ; 36/5; 33/5; 38/5
Partizani; 16; 16; 16; 18; 16; 16; 18; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 14; ; 83/5; 92/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 12:15:32 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 2/17; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; ; 2/13; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 32/5; ; ; 33/5; 38/5
Partizani; 16; 16; 16; 18; 16; 16; 18; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 14; ; ; 92/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 12:38:04 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 2/17; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; 2/13; 2/13; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 32/5; ; 36/5; 33/5; 38/5
Partizani; 16; 16; 16; 18; 16; 16; 18; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 14; ; 83/5; 92/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 13:45:32 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 1/7; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; ; 1/8; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 15/2; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 32/5; ; ; 31/5; 38/5
Partizani; 16; 16; 16; 18; 16; 16; 21; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 14; ; ; 68/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 15:45:53 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 1/7; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; 2/13; 1/8; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 15/2; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 73/10; ; 36/5; 31/5; 38/5
Partizani; 16; 16; 16; 18; 16; 16; 21; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 16; ; 83/5; 68/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 16:15:33 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 1/7; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; ; 1/8; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 15/2; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 73/10; ; ; 31/5; 38/5
Partizani; 16; 16; 16; 18; 16; 16; 21; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 16; ; ; 68/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 17:45:53 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 2/15; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; ; 1/8; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 15/2; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 73/10; ; ; 31/5; 38/5
Partizani; 16; 16; 16; 18; 16; 16; 22; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 16; ; ; 68/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 18:26:07 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 2/15; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; ; ; 2/13; ; 2/13; 1/8; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 15/2; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; ; ; 73/10; ; 36/5; 31/5; 38/5
Partizani; 16; 16; 16; 18; 16; 16; 22; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; ; ; 16; ; 83/5; 68/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 19:45:58 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 1/7; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; 2/13; 1/8; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 15/2; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 73/10; ; 36/5; 31/5; 38/5
Partizani; 16; 16; 16; 18; 16; 16; 21; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 16; ; 83/5; 68/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 20:15:40 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 1/7; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; 2/13; 1/8; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 15/2; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 73/10; ; 36/5; 31/5; 38/5
Partizani; 16; 16; 16; 18; 16; 16; 21; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 16; ; 83/5; 68/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 21:45:59 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 1/7; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; ; 1/8; 1/6
Draw; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 15/2; 13/2; 13/2; 13/2; 7; 5; 6; 6; 7; 7; 7; 13/2; 25/4; 13/2; 15/2; ; 73/10; ; ; 31/5; 38/5
Partizani; 16; 16; 16; 18; 16; 16; 21; 16; 14; 17; 18; 11; 12; 16; 18; 15; 16; 17; 15; 17; 77/4; ; 16; ; ; 68/5; 84/5
META; champions-league/salzburg-v-partizani; 2016-08-01 23:45:53 GMT+3; 2016-08-03 19:30; e70300-dr003
Salzburg; 1/7; 1/8; 1/7; 1/7; 1/7; 13/100; 1/7; 1/9; 1/7; 3/19; 2/13; 1/7; 1/7; 1/7; 1/7; 2/15; 1/7; 3/19; 2/13; 1/6; 1/9; ; 2/13; ; ; 1/8; 1/6
