META; champions-league/fk-rostov-v-anderlecht; 2016-07-19 20:15:57 GMT+3; 2016-07-26 19:45; e70300-dr003
FK Rostov; 13/10; 11/8; 11/8; 11/8; 11/8; ; 7/5; 11/8; 13/10; 23/17; 7/5; 13/10; 13/10; 27/20; ; 27/20; 11/8; 23/17; 13/10; 27/20; 23/17; 6/4; 13/10; ; ; ; 
Anderlecht; 21/10; 2; 2; 2; 2; ; 19/10; 7/4; 85/40; 2; 21/10; 21/10; 21/10; 21/10; ; 2; 2; 2; 21/10; 2; 39/19; 21/10; 2; ; ; ; 
Draw; 11/5; 21/10; 11/5; 9/4; 11/5; ; 11/5; 23/10; 85/40; 23/10; 21/10; 11/5; 2; 21/10; ; 11/5; 11/5; 23/10; 11/5; 23/10; 11/5; 23/10; 23/10; ; ; ; 
META; champions-league/fk-rostov-v-anderlecht; 2016-07-25 11:45:17 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 5/4; 13/10; 11/8; 11/8; 11/8; ; 7/5; 11/8; 13/10; 23/17; 13/10; 27/20; 13/10; 27/20; ; 27/20; 11/8; 23/17; 13/10; 27/20; 13/10; 6/4; 13/10; ; 11/8; 13/10; 
Anderlecht; 9/4; 21/10; 21/10; 2; 21/10; ; 19/10; 7/4; 85/40; 2; 11/5; 11/5; 21/10; 21/10; ; 2; 2; 2; 21/10; 2; 21/10; 21/10; 21/10; ; 9/4; 2; 
Draw; 11/5; 21/10; 21/10; 9/4; 21/10; ; 11/5; 23/10; 85/40; 23/10; 21/10; 21/10; 2; 21/10; ; 11/5; 11/5; 23/10; 11/5; 23/10; 11/5; 23/10; 11/5; ; 21/10; 19/10; 
META; champions-league/fk-rostov-v-anderlecht; 2016-07-25 12:15:14 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 5/4; 11/8; 11/8; 11/8; 11/8; ; 7/5; 13/10; 13/10; 23/17; 13/10; 27/20; 13/10; 27/20; ; 27/20; 11/8; 23/17; 13/10; 27/20; 13/10; 16/11; 13/10; ; ; 13/10; 
Anderlecht; 9/4; 21/10; 21/10; 2; 21/10; ; 19/10; 15/8; 85/40; 2; 11/5; 11/5; 21/10; 21/10; ; 2; 2; 2; 21/10; 2; 28/13; 24/11; 21/10; ; ; 2; 
Draw; 11/5; 2; 21/10; 9/4; 21/10; ; 11/5; 21/10; 85/40; 23/10; 21/10; 21/10; 2; 21/10; ; 11/5; 11/5; 23/10; 11/5; 23/10; 11/5; 23/10; 11/5; ; ; 19/10; 
META; champions-league/fk-rostov-v-anderlecht; 2016-07-25 12:34:16 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 5/4; 11/8; 11/8; 11/8; 11/8; ; 7/5; 13/10; 13/10; 23/17; 13/10; 27/20; 13/10; 27/20; ; 27/20; 11/8; 23/17; 13/10; 27/20; 13/10; 16/11; 13/10; ; 11/8; 13/10; 
Anderlecht; 9/4; 21/10; 21/10; 2; 21/10; ; 19/10; 15/8; 85/40; 2; 11/5; 11/5; 21/10; 21/10; ; 2; 2; 2; 21/10; 2; 28/13; 24/11; 21/10; ; 9/4; 2; 
Draw; 11/5; 2; 21/10; 9/4; 21/10; ; 11/5; 21/10; 85/40; 23/10; 21/10; 21/10; 2; 21/10; ; 11/5; 11/5; 23/10; 11/5; 23/10; 11/5; 23/10; 11/5; ; 21/10; 19/10; 
META; champions-league/fk-rostov-v-anderlecht; 2016-07-25 13:45:16 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 5/4; 11/8; 11/8; 7/5; 11/8; ; 7/5; 11/8; 13/10; 23/17; 13/10; 27/20; 13/10; 27/20; 11/8; 27/20; 11/8; 23/17; 13/10; 27/20; 13/10; 16/11; 13/10; ; 11/8; 13/10; 
Anderlecht; 9/4; 21/10; 21/10; 11/5; 21/10; ; 19/10; 7/4; 85/40; 2; 11/5; 11/5; 21/10; 21/10; 11/5; 2; 2; 2; 21/10; 2; 28/13; 24/11; 21/10; ; 9/4; 2; 
Draw; 11/5; 2; 21/10; 2; 21/10; ; 11/5; 23/10; 85/40; 23/10; 21/10; 21/10; 2; 21/10; 21/10; 11/5; 11/5; 23/10; 11/5; 23/10; 11/5; 23/10; 11/5; ; 21/10; 19/10; 
META; champions-league/fk-rostov-v-anderlecht; 2016-07-25 15:45:20 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 23/20; 23/20; 23/20; 23/20; ; 6/5; ; 5/4; 15/13; 23/20; 5/4; 5/4; 23/20; 11/10; 23/20; 5/4; 15/13; 15/13; 23/20; 15/13; 23/17; 11/10; ; 23/20; 21/20; 
Draw; 23/10; 21/10; 11/5; 21/10; 11/5; ; 23/10; ; 85/40; 9/4; 21/10; 21/10; 2; 9/4; 12/5; 21/10; 9/4; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; ; 21/10; 
Anderlecht; 13/5; 12/5; 12/5; 13/5; 12/5; ; 19/10; ; 23/10; 5/2; 13/5; 23/10; 11/5; 13/5; 12/5; 5/2; 9/4; 5/2; 12/5; 5/2; 5/2; 44/19; 28/11; ; ; 13/5; 
META; champions-league/fk-rostov-v-anderlecht; 2016-07-25 16:15:16 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 6/5; 11/10; 11/10; 15/13; 11/10; 11/10; 5/4; 23/20; 11/10; 23/20; 15/13; 15/13; 15/13; 23/20; 21/20; 13/11; 11/10; ; 10/9; 21/20; 
Draw; 23/10; 21/10; 11/5; 21/10; 11/5; ; 23/10; 21/10; 11/5; 9/4; 11/5; 11/5; 2; 9/4; 12/5; 21/10; 9/4; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; 11/5; 21/10; 
Anderlecht; 13/5; 5/2; 5/2; 13/5; 5/2; ; 19/10; 5/2; 5/2; 5/2; 11/4; 5/2; 11/5; 13/5; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 45/17; 49/18; 28/11; ; 14/5; 14/5; 
META; champions-league/fk-rostov-v-anderlecht; 2016-07-25 17:45:15 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 15/13; 11/10; 11/10; 5/4; 23/20; 11/10; 23/20; 15/13; 15/13; 15/13; 23/20; 21/20; 13/11; 11/10; ; 10/9; 21/20; 
Draw; 23/10; 21/10; 11/5; 21/10; 11/5; ; 11/5; 21/10; 11/5; 9/4; 21/10; 11/5; 2; 9/4; 12/5; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; ; 2; 
Anderlecht; 13/5; 5/2; 13/5; 13/5; 13/5; ; 13/5; 5/2; 5/2; 5/2; 11/4; 13/5; 11/5; 13/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 45/17; 49/18; 28/11; ; ; 12/5; 
META; champions-league/fk-rostov-v-anderlecht; 2016-07-25 18:24:48 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 15/13; 11/10; 11/10; 5/4; 23/20; 11/10; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 13/11; 11/10; ; 23/20; 21/20; 
Draw; 23/10; 21/10; 11/5; 21/10; 11/5; ; 11/5; 21/10; 11/5; 9/4; 21/10; 11/5; 2; 9/4; 12/5; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; ; 2; 
Anderlecht; 13/5; 5/2; 13/5; 13/5; 13/5; ; 13/5; 5/2; 5/2; 5/2; 11/4; 13/5; 11/5; 13/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 45/17; 49/18; 28/11; ; ; 23/10; 
META; champions-league/fk-rostov-v-anderlecht; 2016-07-25 19:45:18 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 15/13; 11/10; 23/20; 5/4; 23/20; 23/20; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 13/11; 11/10; ; 6/5; 23/20; 
Draw; 23/10; 21/10; 11/5; 9/4; 11/5; ; 85/40; 21/10; 11/5; 9/4; 21/10; 21/10; 2; 9/4; 23/10; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; 21/10; 2; 
Anderlecht; 13/5; 5/2; 5/2; 5/2; 5/2; ; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; 11/5; 13/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 28/11; 49/18; 28/11; ; 13/5; 23/10; 
META; champions-league/fk-rostov-v-anderlecht; 2016-07-25 20:15:14 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 15/13; 11/10; 23/20; 5/4; 23/20; 23/20; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 13/11; 11/10; ; 6/5; 10/9; 
Draw; 23/10; 21/10; 11/5; 9/4; 11/5; ; 85/40; 21/10; 11/5; 9/4; 21/10; 21/10; 2; 9/4; 23/10; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; ; 2; 
Anderlecht; 13/5; 5/2; 5/2; 5/2; 5/2; ; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; 11/5; 13/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 28/11; 49/18; 28/11; ; ; 12/5; 
META; champions-league/fk-rostov-v-anderlecht; 2016-07-25 21:45:18 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 15/13; 11/10; 23/20; 5/4; 23/20; 23/20; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 13/11; 11/10; ; 6/5; 10/9; 23/20
Draw; 23/10; 21/10; 11/5; 9/4; 11/5; ; 85/40; 21/10; 11/5; 9/4; 21/10; 21/10; 2; 9/4; 23/10; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; 11/5; 2; 23/10
Anderlecht; 13/5; 5/2; 5/2; 5/2; 5/2; ; 13/5; 5/2; 5/2; 5/2; 13/5; 13/5; 11/5; 13/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 13/5; 49/18; 28/11; ; 13/5; 12/5; 11/4
META; champions-league/fk-rostov-v-anderlecht; 2016-07-25 23:45:15 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 15/13; 11/10; 11/10; 5/4; 23/20; 23/20; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 13/11; 11/10; ; 6/5; 10/9; 23/20
Draw; 23/10; 21/10; 11/5; 11/5; 11/5; ; 11/5; 21/10; 11/5; 9/4; 21/10; 11/5; 2; 9/4; 23/10; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 29/14; ; 11/5; 2; 23/10
Anderlecht; 13/5; 5/2; 5/2; 5/2; 5/2; ; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 11/5; 13/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 13/5; 49/18; 28/11; ; 13/5; 9/4; 11/4
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 00:15:14 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 15/13; 11/10; 11/10; 5/4; 23/20; 23/20; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 13/11; 11/10; ; 6/5; 10/9; 5/4
Draw; 23/10; 21/10; 11/5; 11/5; 11/5; ; 11/5; 21/10; 11/5; 9/4; 21/10; 11/5; 2; 9/4; 23/10; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 29/14; ; 11/5; 2; 23/10
Anderlecht; 13/5; 5/2; 5/2; 5/2; 5/2; ; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 11/5; 13/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 13/5; 49/18; 28/11; ; 13/5; 23/10; 11/4
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 00:38:31 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 15/13; 11/10; 11/10; 5/4; 23/20; 23/20; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 13/11; 11/10; ; 6/5; 10/9; 5/4
Draw; 23/10; 21/10; 11/5; 11/5; 11/5; ; 11/5; 21/10; 11/5; 9/4; 21/10; 11/5; 2; 9/4; 12/5; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; 11/5; 2; 23/10
Anderlecht; 13/5; 5/2; 5/2; 5/2; 5/2; ; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 11/5; 13/5; 23/10; 5/2; 13/5; 5/2; 12/5; 5/2; 13/5; 49/18; 28/11; ; 13/5; 23/10; 11/4
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 01:45:13 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 15/13; 11/10; 11/10; 5/4; 23/20; 23/20; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 13/11; 11/10; ; ; 10/9; 23/20
Draw; 23/10; 85/40; 11/5; 11/5; 11/5; ; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 2; 9/4; 12/5; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; ; 21/10; 9/4
Anderlecht; 13/5; 5/2; 5/2; 5/2; 5/2; ; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 11/5; 13/5; 23/10; 5/2; 13/5; 5/2; 12/5; 5/2; 13/5; 49/18; 28/11; ; 5/2; 12/5; 27/10
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 03:45:19 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 15/13; 23/20; 11/10; 5/4; 23/20; 23/20; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 13/11; 11/10; ; 23/20; 10/9; 23/20
Draw; 23/10; 85/40; 11/5; 11/5; 11/5; ; 11/5; 21/10; 11/5; 9/4; 21/10; 11/5; 2; 9/4; 12/5; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; 23/10; 21/10; 9/4
Anderlecht; 13/5; 5/2; 5/2; 5/2; 5/2; ; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 11/5; 13/5; 23/10; 5/2; 5/2; 5/2; 12/5; 5/2; 28/11; 49/18; 28/11; ; 5/2; 12/5; 27/10
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 04:15:14 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 15/13; 23/20; 11/10; 5/4; 23/20; 23/20; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 13/11; 11/10; ; 23/20; 10/9; 23/20
Draw; 23/10; 85/40; 11/5; 11/5; 11/5; ; 11/5; 21/10; 11/5; 9/4; 21/10; 11/5; 2; 9/4; 12/5; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; 23/10; 21/10; 9/4
Anderlecht; 13/5; 5/2; 5/2; 5/2; 5/2; ; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 11/5; 13/5; 23/10; 5/2; 5/2; 5/2; 12/5; 5/2; 28/11; 49/18; 28/11; ; 5/2; 12/5; 27/10
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 05:45:13 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 23/20; 11/10; 11/10; 15/13; 23/20; 11/10; 5/4; 23/20; 23/20; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 13/11; 11/10; ; 23/20; 10/9; 23/20
Draw; 23/10; 21/10; 11/5; 11/5; 11/5; ; 11/5; 21/10; 11/5; 9/4; 21/10; 11/5; 2; 9/4; 12/5; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; 23/10; 21/10; 9/4
Anderlecht; 13/5; 5/2; 5/2; 5/2; 5/2; ; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 11/5; 13/5; 23/10; 5/2; 5/2; 5/2; 12/5; 5/2; 13/5; 49/18; 28/11; ; 13/5; 23/10; 27/10
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 06:24:32 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 23/20; 11/10; 11/10; 15/13; 11/10; 11/10; 5/4; 23/20; 23/20; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 13/11; 11/10; ; 6/5; 21/20; 23/20
Draw; 23/10; 21/10; 11/5; 11/5; 11/5; ; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 2; 9/4; 12/5; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; 9/4; 21/10; 9/4
Anderlecht; 13/5; 5/2; 5/2; 5/2; 5/2; ; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 11/5; 13/5; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 13/5; 49/18; 28/11; ; 5/2; 12/5; 27/10
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 07:45:16 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 23/20; 11/10; 11/10; 15/13; 23/20; 11/10; 5/4; 23/20; 23/20; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 15/13; 19/17; ; 6/5; 10/9; 23/20
Draw; 23/10; 21/10; 11/5; 21/10; 11/5; ; 11/5; 21/10; 11/5; 9/4; 21/10; 11/5; 2; 9/4; 12/5; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; 9/4; 21/10; 9/4
Anderlecht; 13/5; 5/2; 5/2; 13/5; 5/2; ; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 11/5; 13/5; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 13/5; 31/11; 5/2; ; 5/2; 12/5; 27/10
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 08:15:14 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 6/5; 11/10; ; 23/20; 11/10; 11/10; 15/13; 11/10; 11/10; 5/4; 23/20; 11/10; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 15/13; 19/17; ; 6/5; 10/9; 23/20
Draw; 23/10; 21/10; 11/5; 2; 11/5; ; 11/5; 21/10; 11/5; 9/4; 21/10; 11/5; 2; 9/4; 12/5; 21/10; 11/5; 9/4; 9/4; 9/4; 11/5; 40/17; 23/10; ; 9/4; 21/10; 9/4
Anderlecht; 13/5; 5/2; 5/2; 13/5; 5/2; ; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 11/5; 13/5; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 28/11; 31/11; 5/2; ; 5/2; 12/5; 27/10
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 09:45:14 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 6/5; 11/10; ; 23/20; 11/10; 11/10; 15/13; 23/20; 11/10; 5/4; 11/10; 23/20; 23/20; 15/13; 15/13; 15/13; 23/20; 11/10; 15/13; 11/10; ; 6/5; 23/20; 23/20
Draw; 23/10; 21/10; 11/5; 2; 11/5; ; 11/5; 21/10; 11/5; 11/5; 21/10; 11/5; 2; 11/5; 23/10; 21/10; 11/5; 11/5; 9/4; 11/5; 11/5; 40/17; 41/18; ; 11/5; 2; 9/4
Anderlecht; 13/5; 5/2; 5/2; 13/5; 5/2; ; 12/5; 5/2; 5/2; 28/11; 13/5; 5/2; 11/5; 51/20; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 31/11; 28/11; ; 5/2; 12/5; 27/10
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 11:45:14 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 15/13; 11/10; 11/10; 23/20; 11/10; 23/20; 23/20; 15/13; 15/13; 11/10; 23/20; 11/10; 8/7; 15/13; ; ; 10/9; 23/20
Draw; 23/10; 85/40; 11/5; 21/10; 11/5; ; 11/5; 21/10; 11/5; 11/5; 21/10; 11/5; 11/5; 11/5; 23/10; 21/10; 11/5; 11/5; 9/4; 11/5; 11/5; 40/17; 11/5; ; ; 2; 9/4
Anderlecht; 13/5; 5/2; 13/5; 13/5; 13/5; ; 13/5; 5/2; 5/2; 28/11; 13/5; 13/5; 13/5; 13/5; 12/5; 5/2; 13/5; 28/11; 5/2; 5/2; 13/5; 37/13; 28/11; ; ; 5/2; 11/4
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 12:15:14 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 21/20; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 15/13; 23/20; 11/10; 23/20; 23/20; 23/20; 23/20; 15/13; 15/13; 11/10; 23/20; 11/10; 8/7; 15/13; ; 23/20; 10/9; 23/20
Draw; 23/10; 21/10; 11/5; 21/10; 11/5; ; 85/40; 21/10; 11/5; 11/5; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 11/5; 11/5; 9/4; 11/5; 28/13; 40/17; 11/5; ; 11/5; 2; 11/5
Anderlecht; 13/5; 13/5; 13/5; 13/5; 13/5; ; 13/5; 5/2; 13/5; 28/11; 13/5; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 28/11; 5/2; 5/2; 13/5; 37/13; 28/11; ; 27/10; 5/2; 27/10
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 12:40:47 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 11/10; 23/20; 11/10; 23/20; 11/10; ; 23/20; 11/10; 11/10; 15/13; 6/5; 11/10; 23/20; 23/20; 6/5; 23/20; 15/13; 15/13; 11/10; 23/20; 15/13; 8/7; 10/9; ; 6/5; 10/9; 6/5
Draw; 23/10; 2; 11/5; 21/10; 11/5; ; 85/40; 21/10; 11/5; 11/5; 21/10; 11/5; 11/5; 21/10; 23/10; 21/10; 11/5; 11/5; 9/4; 11/5; 28/13; 40/17; 11/5; ; 21/10; 2; 11/5
Anderlecht; 5/2; 5/2; 5/2; 13/5; 13/5; ; 5/2; 5/2; 13/5; 28/11; 5/2; 13/5; 13/5; 51/20; 12/5; 5/2; 13/5; 28/11; 5/2; 5/2; 28/11; 37/13; 45/17; ; 13/5; 5/2; 27/10
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 13:45:17 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 6/5; 6/5; 23/20; 5/4; 23/20; ; 6/5; 11/10; 6/5; 15/13; 6/5; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 15/13; 11/10; 23/20; 6/5; 8/7; 17/14; ; 5/4; 6/5; 13/10
Draw; 11/5; 2; 21/10; 2; 21/10; ; 85/40; 21/10; 85/40; 11/5; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 11/5; 9/4; 11/5; 28/13; 40/17; 11/5; ; 21/10; 2; 11/5
Anderlecht; 12/5; 12/5; 5/2; 5/2; 5/2; ; 12/5; 5/2; 12/5; 28/11; 5/2; 5/2; 5/2; 49/20; 23/10; 12/5; 5/2; 28/11; 5/2; 5/2; 27/11; 37/13; 40/17; ; 5/2; 12/5; 5/2
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 15:45:16 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 11/10; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 8/7; 9/8; ; 23/20; 23/20; 6/5
Draw; 12/5; 21/10; 11/5; 11/5; 11/5; ; 85/40; 21/10; 11/5; 9/4; 11/5; 11/5; 11/5; 11/5; 23/10; 11/5; 9/4; 9/4; 9/4; 9/4; 9/4; 19/8; 23/10; ; 21/10; 21/10; 9/4
Anderlecht; 5/2; 13/5; 13/5; 13/5; 13/5; ; 27/10; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 11/4; 5/2; 11/4; 5/2; 14/5; 5/2; ; 11/4; 11/4; 14/5
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 16:15:14 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 11/10; 23/20; 11/10; 23/20; 11/10; ; 11/10; 11/10; 11/10; 6/5; 23/20; 23/20; 23/20; 11/10; 23/20; 11/10; 15/13; 6/5; 11/10; 6/5; 15/13; 11/9; 9/8; ; ; 6/5; 6/5
Draw; 12/5; 2; 11/5; 21/10; 11/5; ; 85/40; 21/10; 11/5; 11/5; 21/10; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 9/4; 11/5; 9/4; 19/8; 23/10; ; ; 21/10; 9/4
Anderlecht; 5/2; 5/2; 5/2; 13/5; 5/2; ; 13/5; 5/2; 5/2; 12/5; 13/5; 13/5; 13/5; 51/20; 12/5; 13/5; 13/5; 12/5; 5/2; 12/5; 27/11; 31/12; 5/2; ; ; 27/10; 14/5
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 17:45:15 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 11/10; 23/20; 23/20; 6/5; 23/20; ; 23/20; 11/10; 6/5; 6/5; 6/5; 6/5; 6/5; 23/20; 6/5; 11/10; 15/13; 6/5; 11/10; 6/5; 15/13; 11/9; 7/6; ; 6/5; 6/5; 5/4
Draw; 12/5; 2; 21/10; 2; 21/10; ; 85/40; 21/10; 85/40; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 11/5; 11/5; 11/5; 9/4; 11/5; 9/4; 19/8; 9/4; ; 21/10; 11/5; 23/10
Anderlecht; 5/2; 5/2; 5/2; 13/5; 5/2; ; 5/2; 5/2; 12/5; 12/5; 12/5; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 12/5; 5/2; 12/5; 27/11; 31/12; 12/5; ; 13/5; 13/5; 27/10
META; champions-league/fk-rostov-v-anderlecht; 2016-07-26 18:25:32 GMT+3; 2016-07-26 19:30; e70300-dr003
FK Rostov; 11/10; 11/10; 11/10; 23/20; 11/10; ; ; 11/10; 6/5; 6/5; 23/20; 23/20; 6/5; 11/10; 23/20; 11/10; 15/13; 6/5; 11/10; 6/5; 11/10; 11/9; 19/17; ; ; 23/20; 6/5
Draw; 12/5; 21/10; 11/5; 21/10; 11/5; ; 11/5; 21/10; 85/40; 11/5; 11/5; 21/10; 21/10; 11/5; 23/10; 11/5; 11/5; 11/5; 9/4; 11/5; 9/4; 19/8; 9/4; ; ; 9/4; 23/10
