META; champions-league/real-madrid-v-sporting-lisbon; 2016-08-26 16:15:41 GMT+3; 2016-09-14 19:45; e70300-dr003
Real Madrid; 1/4; 1/4; 1/4; 1/4; 2/9; 2/9; 2/9; 1/4; 1/4; 1/4; 2/9; ; 2/9; 2/9; 2/9; ; 1/4; 1/4; 1/4; 1/4; 3/14; 5/18; 4/17; ; ; 1/5; ; 
Draw; 5; 5; 5; 5; 11/2; 6; 21/4; 5; 11/2; 61/10; 5; ; 5; 5; 24/5; ; 11/2; 61/10; 5; 6; 11/2; 27/5; 51/10; ; ; 22/5; ; 
Sporting Lisbon; 9; 10; 11; 12; 10; 12; 10; 17/2; 10; 11; 11; ; 9; 12; 12; ; 11; 11; 17/2; 11; 43/4; 11; 83/10; ; ; 13/5; ; 
META; champions-league/real-madrid-v-sporting-lisbon; 2016-08-26 20:15:37 GMT+3; 2016-09-14 19:45; e70300-dr003
Real Madrid; 1/4; 1/4; 1/4; 1/4; 2/9; 2/9; 2/9; 1/4; 1/4; 1/4; 2/9; ; 2/9; 2/9; 2/9; ; 1/4; 1/4; 1/4; 1/4; 3/14; 5/18; 4/17; ; ; ; ; 
Draw; 5; 5; 5; 5; 11/2; 6; 21/4; 5; 11/2; 61/10; 5; ; 5; 5; 24/5; ; 11/2; 61/10; 5; 6; 11/2; 27/5; 51/10; ; ; ; ; 
Sporting Lisbon; 9; 10; 11; 12; 10; 12; 10; 17/2; 10; 11; 11; ; 9; 12; 12; ; 11; 11; 17/2; 11; 21/2; 11; 83/10; ; ; ; ; 
META; champions-league/real-madrid-v-sporting-lisbon; 2016-08-27 00:15:41 GMT+3; 2016-09-14 19:45; e70300-dr003
Real Madrid; 1/4; 1/4; 1/4; 1/4; 2/9; 2/9; 2/9; 1/4; 1/4; 1/4; 2/9; ; 2/9; 2/9; 2/9; 2/9; 1/4; 1/4; 1/4; 1/4; 3/14; 5/18; 4/17; ; ; 2/9; ; 
Draw; 5; 5; 5; 5; 11/2; 6; 21/4; 5; 11/2; 61/10; 5; ; 5; 5; 24/5; 5; 11/2; 61/10; 5; 6; 11/2; 27/5; 51/10; ; ; 26/5; ; 
Sporting Lisbon; 9; 10; 11; 12; 10; 12; 10; 17/2; 10; 11; 11; ; 9; 12; 12; 11; 11; 11; 17/2; 11; 43/4; 11; 83/10; ; ; 57/5; ; 
META; champions-league/real-madrid-v-sporting-lisbon; 2016-08-27 04:15:38 GMT+3; 2016-09-14 19:45; e70300-dr003
Real Madrid; 1/4; 1/4; 1/4; 1/4; 2/9; 2/9; 2/9; 1/4; 1/4; 1/4; 2/9; ; 2/9; 2/9; 2/9; 2/9; 1/4; 1/4; 1/4; 1/4; 3/14; 5/18; 4/17; ; ; ; ; 
Draw; 5; 5; 5; 5; 11/2; 6; 21/4; 5; 11/2; 61/10; 5; ; 5; 5; 24/5; 5; 11/2; 61/10; 5; 6; 11/2; 27/5; 51/10; ; ; ; ; 
Sporting Lisbon; 9; 10; 11; 12; 10; 12; 10; 17/2; 10; 11; 11; ; 9; 12; 12; 11; 10; 11; 17/2; 11; 21/2; 11; 83/10; ; ; ; ; 
META; champions-league/real-madrid-v-sporting-lisbon; 2016-08-27 08:15:36 GMT+3; 2016-09-14 19:45; e70300-dr003
Real Madrid; 1/4; 1/4; 1/4; 1/4; 2/9; 2/9; ; 1/4; 1/4; 1/4; 2/9; ; 2/9; 2/9; 2/9; 2/9; 1/4; 1/4; 1/4; 1/4; 3/14; 5/18; 4/17; ; ; 2/9; ; 
Draw; 5; 5; 5; 5; 11/2; 6; ; 5; 11/2; 61/10; 5; ; 5; 5; 24/5; 5; 11/2; 61/10; 5; 6; 11/2; 27/5; 51/10; ; ; 26/5; ; 
Sporting Lisbon; 9; 10; 11; 12; 10; 12; ; 17/2; 10; 11; 11; ; 9; 12; 12; 11; 11; 11; 17/2; 11; 43/4; 11; 83/10; ; ; 57/5; ; 
META; champions-league/real-madrid-v-sporting-lisbon; 2016-08-27 12:15:40 GMT+3; 2016-09-14 19:45; e70300-dr003
Real Madrid; 1/4; 1/4; 1/4; 1/4; 2/9; 2/9; 2/9; 1/4; 1/4; 1/4; 2/9; ; 2/9; 2/9; 2/9; 2/9; 1/4; 1/4; 1/4; 1/4; 3/14; 5/19; 4/17; ; ; 2/9; ; 
Draw; 5; 5; 5; 5; 11/2; 6; 21/4; 5; 11/2; 61/10; 5; ; 5; 5; 24/5; 5; 11/2; 61/10; 5; 6; 11/2; 57/10; 51/10; ; ; 26/5; ; 
Sporting Lisbon; 9; 10; 11; 12; 10; 12; 10; 17/2; 10; 11; 11; ; 9; 12; 12; 11; 11; 11; 17/2; 11; 21/2; 12; 83/10; ; ; 57/5; ; 
META; champions-league/real-madrid-v-sporting-lisbon; 2016-08-27 16:15:46 GMT+3; 2016-09-14 19:45; e70300-dr003
Real Madrid; 2/9; 1/4; 1/4; 1/4; 2/9; 2/9; 2/9; 1/4; 1/4; 1/4; 2/9; ; 2/9; 2/9; 2/9; 1/4; 1/4; 1/4; 1/4; 1/4; 3/14; 1/4; 4/17; ; ; 2/9; ; 
Draw; 11/2; 5; 5; 5; 11/2; 6; 21/4; 5; 11/2; 61/10; 5; ; 5; 5; 24/5; 21/4; 11/2; 61/10; 5; 6; 61/11; 29/5; 51/10; ; ; 26/5; ; 
