META; champions-league/fk-rostov-v-ajax; 2016-08-17 08:15:18 GMT+3; 2016-08-24 19:45; e70300-dr003
Ajax; ; 6/4; ; ; 7/5; ; ; ; ; 16/11; ; ; ; ; ; ; ; 16/11; ; 7/5; ; 17/10; ; ; ; ; 
FK Rostov; ; 9/5; ; ; 15/8; ; ; ; ; 37/19; ; ; ; ; ; ; ; 37/19; ; 19/10; ; 24/13; ; ; ; ; 
Draw; ; 85/40; ; ; 9/4; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 23/10; ; 41/18; ; ; ; ; 
META; champions-league/fk-rostov-v-ajax; 2016-08-17 12:15:21 GMT+3; 2016-08-24 19:45; e70300-dr003
Ajax; ; 6/4; ; ; 7/5; ; ; ; ; 6/4; ; ; ; ; ; ; ; 6/4; ; 6/4; ; 17/10; ; ; 6/5; ; 
FK Rostov; ; 9/5; ; ; 15/8; ; ; ; ; 19/10; ; ; ; ; ; ; ; 19/10; ; 19/10; ; 24/13; ; ; 6/5; ; 
Draw; ; 21/10; ; ; 9/4; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 23/10; ; 41/18; ; ; 6/5; ; 
META; champions-league/fk-rostov-v-ajax; 2016-08-17 16:15:25 GMT+3; 2016-08-24 19:45; e70300-dr003
Ajax; ; 6/4; ; ; 7/5; ; 29/20; ; ; 6/4; ; ; ; ; 6/4; ; ; 6/4; 17/11; 6/4; 16/11; 17/10; ; ; ; ; 
FK Rostov; ; 9/5; ; ; 15/8; ; 9/5; ; ; 19/10; ; ; ; ; 9/5; ; ; 19/10; 7/4; 19/10; 9/5; 24/13; ; ; ; ; 
Draw; ; 85/40; ; ; 9/4; ; 9/4; ; ; 23/10; ; ; ; ; 23/10; ; ; 23/10; 28/13; 23/10; 11/5; 41/18; ; ; ; ; 
META; champions-league/fk-rostov-v-ajax; 2016-08-17 20:15:20 GMT+3; 2016-08-24 19:45; e70300-dr003
Ajax; ; 6/4; ; 6/4; 7/5; ; 29/20; ; 6/4; 6/4; ; ; ; 6/4; 6/4; ; ; 6/4; 17/11; 6/4; ; 17/10; ; ; 7/5; ; 
FK Rostov; ; 7/4; ; 9/5; 15/8; ; 9/5; ; 9/5; 19/10; ; ; ; 17/10; 9/5; ; ; 19/10; 7/4; 19/10; ; 24/13; ; ; 13/8; ; 
Draw; ; 85/40; ; 23/10; 9/4; ; 9/4; ; 11/5; 23/10; ; ; ; 2; 23/10; ; ; 23/10; 28/13; 23/10; ; 41/18; ; ; 21/10; ; 
