META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-07-28 20:15:19 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; ; 10/11; 19/20; 10/11; 19/20; ; ; ; ; 9/10; ; ; 10/11; ; ; ; 19/20; 9/10; 10/11; 9/10; 13/15; ; ; ; 1/4; ; 
Hapoel Beer Sheva; 11/4; 14/5; 11/4; 3; 11/4; 27/10; 14/5; 5/2; 14/5; 45/17; 14/5; 3; 11/4; 29/10; ; 23/10; 14/5; 45/17; 14/5; 13/5; 37/13; ; 40/17; ; 14/5; ; 
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-07-30 16:15:30 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 11/10; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 11/10; 1; 21/20; 1; 1; ; 23/20; 21/20; 11/10; 21/20; 11/10; ; ; 10/9; ; ; ; 
Draw; 21/10; 21/10; 11/5; 11/5; 11/5; 9/4; 11/5; 23/10; 85/40; 11/5; 11/5; 21/10; 21/10; 21/10; ; 23/10; 11/5; 11/5; 21/10; 11/5; ; ; 40/17; ; 21/10; ; 
Hapoel Beer Sheva; 11/4; 14/5; 11/4; 3; 11/4; 27/10; 14/5; 5/2; 14/5; 45/17; 14/5; 3; 11/4; 29/10; ; 23/10; 14/5; 45/17; 14/5; 13/5; ; ; 40/17; ; ; ; 
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-07-30 20:15:24 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 11/10; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 11/10; 1; 21/20; 1; 1; ; 23/20; 21/20; 11/10; 21/20; 11/10; 1; ; 10/9; ; 1; ; 
Draw; 21/10; 21/10; 11/5; 11/5; 11/5; 9/4; 11/5; 23/10; 85/40; 11/5; 11/5; 21/10; 21/10; 21/10; ; 23/10; 11/5; 11/5; 21/10; 11/5; 11/5; ; 40/17; ; 21/10; ; 
Hapoel Beer Sheva; 11/4; 14/5; 11/4; 3; 11/4; 27/10; 14/5; 5/2; 14/5; 45/17; 14/5; 3; 11/4; 29/10; ; 23/10; 14/5; 45/17; 14/5; 13/5; 37/13; ; 40/17; ; 14/5; ; 
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-07-31 00:15:27 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 11/10; 1; 21/20; 1; 21/20; 1; 1; 1; 21/20; 11/10; 1; 21/20; 1; 1; ; 23/20; 21/20; 11/10; 21/20; 11/10; 1; ; 10/9; ; 1; ; 
Draw; 21/10; 21/10; 11/5; 11/5; 11/5; 9/4; 11/5; 23/10; 85/40; 11/5; 11/5; 21/10; 21/10; 21/10; ; 23/10; 11/5; 11/5; 21/10; 11/5; 11/5; ; 40/17; ; 2; ; 
Hapoel Beer Sheva; 11/4; 14/5; 11/4; 3; 11/4; 27/10; 14/5; 5/2; 14/5; 45/17; 14/5; 3; 11/4; 29/10; ; 23/10; 14/5; 45/17; 14/5; 13/5; 37/13; ; 40/17; ; 14/5; ; 
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-07-31 04:15:28 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 11/10; 1; 21/20; 1; 21/20; 1; 1; 10/11; 21/20; 11/10; 1; 21/20; 1; 1; ; 23/20; 21/20; 11/10; 21/20; 11/10; 1; ; 10/9; ; 5/6; ; 
Draw; 21/10; 85/40; 11/5; 11/5; 11/5; 9/4; 11/5; 21/10; 85/40; 11/5; 11/5; 21/10; 21/10; 21/10; ; 23/10; 11/5; 11/5; 21/10; 11/5; 11/5; ; 40/17; ; ; ; 
Hapoel Beer Sheva; 11/4; 14/5; 11/4; 3; 11/4; 27/10; 14/5; 11/4; 14/5; 45/17; 14/5; 3; 11/4; 29/10; ; 23/10; 14/5; 45/17; 14/5; 13/5; 37/13; ; 40/17; ; 14/5; ; 
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-07-31 08:15:26 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 11/10; 1; 21/20; 1; 21/20; 1; 1; 10/11; 21/20; 11/10; 1; 21/20; 1; 1; ; 23/20; 21/20; 11/10; 21/20; 11/10; 1; ; 10/9; ; ; ; 
Draw; 21/10; 85/40; 11/5; 11/5; 11/5; 9/4; 11/5; 21/10; 85/40; 11/5; 11/5; 21/10; 21/10; 21/10; ; 23/10; 11/5; 11/5; 21/10; 11/5; 11/5; ; 40/17; ; ; ; 
Hapoel Beer Sheva; 11/4; 14/5; 11/4; 3; 11/4; 27/10; 14/5; 11/4; 14/5; 45/17; 14/5; 3; 11/4; 29/10; ; 23/10; 14/5; 45/17; 14/5; 13/5; 37/13; ; 40/17; ; ; ; 
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-07-31 12:15:27 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 11/10; 1; 21/20; 1; 21/20; 1; 1; 10/11; 21/20; 11/10; 1; 21/20; 1; 1; ; 1; 21/20; 11/10; 21/20; 11/10; 1; ; 10/9; ; ; 1; 
Draw; 21/10; 21/10; 11/5; 11/5; 11/5; 9/4; 11/5; 21/10; 85/40; 11/5; 11/5; 21/10; 21/10; 21/10; ; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; 40/17; ; ; 2; 
Hapoel Beer Sheva; 11/4; 14/5; 11/4; 3; 11/4; 27/10; 14/5; 11/4; 14/5; 45/17; 14/5; 3; 11/4; 29/10; ; 14/5; 14/5; 45/17; 14/5; 13/5; 37/13; ; 40/17; ; ; 21/10; 
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-07-31 16:15:24 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 11/10; 1; 1; 1; 1; 1; 1; 10/11; 21/20; 11/10; 1; 21/20; 1; 1; ; 1; 1; 11/10; 21/20; 11/10; 1; ; 10/9; ; 20/21; 1; 1
Draw; 21/10; 85/40; 11/5; 11/5; 11/5; 9/4; 11/5; 21/10; 85/40; 11/5; 11/5; 21/10; 21/10; 21/10; ; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; 40/17; ; 9/4; 2; 23/10
Hapoel Beer Sheva; 11/4; 14/5; 3; 3; 3; 27/10; 14/5; 11/4; 14/5; 45/17; 14/5; 3; 11/4; 29/10; ; 14/5; 3; 45/17; 14/5; 13/5; 37/13; ; 40/17; ; 14/5; 21/10; 3
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-07-31 20:15:27 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 1; 21/20; 11/10; 21/20; 1; 21/20; 10/11; 21/20; 11/10; 21/20; 11/10; 1; 1; 21/20; 1; 21/20; 11/10; 21/20; 11/10; 1; ; 10/9; ; ; 1; 21/20
Draw; 11/5; 21/10; 11/5; 2; 11/5; 9/4; 85/40; 21/10; 85/40; 11/5; 11/5; 21/10; 21/10; 21/10; 23/10; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; 40/17; ; ; 2; 23/10
Hapoel Beer Sheva; 3; 14/5; 11/4; 14/5; 11/4; 27/10; 14/5; 11/4; 14/5; 45/17; 14/5; 3; 11/4; 29/10; 5/2; 14/5; 14/5; 45/17; 14/5; 13/5; 37/13; ; 40/17; ; 14/5; 21/10; 3
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-08-01 00:15:26 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 1; 21/20; 11/10; 21/20; 21/20; 21/20; 10/11; 21/20; 11/10; 21/20; 11/10; 1; 1; 21/20; 1; 21/20; 11/10; 21/20; 11/10; 21/20; ; 10/9; ; 1; 1; 10/9
Draw; 11/5; 21/10; 11/5; 11/5; 11/5; 9/4; 85/40; 21/10; 85/40; 11/5; 11/5; 21/10; 21/10; 21/10; 23/10; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; 40/17; ; 21/10; 2; 23/10
Hapoel Beer Sheva; 3; 14/5; 11/4; 11/4; 11/4; 13/5; 14/5; 11/4; 14/5; 45/17; 14/5; 3; 11/4; 29/10; 5/2; 14/5; 14/5; 45/17; 14/5; 13/5; 27/10; ; 40/17; ; 13/5; 21/10; 14/5
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-08-01 04:15:25 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 10/11; 11/10; 11/10; 11/10; 21/20; 1; 21/20; 21/20; 1; 21/20; 11/10; 1; 11/10; 21/20; ; 13/12; ; 1; 1; 10/9
Draw; 11/5; 21/10; 11/5; 11/5; 11/5; 9/4; 11/5; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 23/10; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; 16/7; ; 21/10; 2; 23/10
Hapoel Beer Sheva; 3; 11/4; 11/4; 11/4; 11/4; 13/5; 27/10; 11/4; 14/5; 45/17; 11/4; 11/4; 11/4; 11/4; 5/2; 14/5; 14/5; 45/17; 3; 13/5; 27/10; ; 12/5; ; 13/5; 21/10; 14/5
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-08-01 06:24:03 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 10/11; 11/10; 11/10; 11/10; 21/20; 1; 21/20; 21/20; 1; 21/20; 11/10; 1; 11/10; 21/20; ; 21/20; ; 21/20; 1; 10/9
Draw; 11/5; 85/40; 11/5; 11/5; 11/5; 9/4; 11/5; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 9/4; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; 16/7; ; ; 2; 23/10
Hapoel Beer Sheva; 3; 11/4; 11/4; 11/4; 11/4; 13/5; 11/4; 11/4; 14/5; 45/17; 11/4; 11/4; 11/4; 11/4; 13/5; 14/5; 14/5; 45/17; 3; 13/5; 27/10; ; 28/11; ; ; 21/10; 14/5
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-08-01 07:45:24 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 10/11; 11/10; 11/10; 11/10; 21/20; 1; 21/20; 21/20; 1; 21/20; 11/10; 1; 11/10; 21/20; ; 21/20; ; 1; 1; 10/9
Draw; 11/5; 21/10; 11/5; 11/5; 11/5; 9/4; 11/5; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 9/4; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; 16/7; ; 21/10; 2; 23/10
Hapoel Beer Sheva; 3; 11/4; 11/4; 11/4; 11/4; 13/5; 11/4; 11/4; 14/5; 45/17; 11/4; 11/4; 11/4; 11/4; 13/5; 14/5; 14/5; 45/17; 3; 13/5; 27/10; ; 28/11; ; 27/10; 21/10; 14/5
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-08-01 08:15:24 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 10/11; 11/10; 11/10; 11/10; 21/20; 1; 21/20; 21/20; 1; 21/20; 11/10; 1; 11/10; 21/20; ; 21/20; ; 21/20; 1; 10/9
Draw; 11/5; 21/10; 11/5; 11/5; 11/5; 9/4; 11/5; 21/10; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 9/4; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; 16/7; ; 21/10; 2; 23/10
Hapoel Beer Sheva; 3; 11/4; 11/4; 11/4; 11/4; 13/5; 11/4; 11/4; 14/5; 45/17; 11/4; 11/4; 11/4; 11/4; 13/5; 14/5; 14/5; 45/17; 3; 13/5; 27/10; ; 28/11; ; 27/10; 21/10; 14/5
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-08-01 09:45:25 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 10/11; 11/10; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 11/10; 1; 11/10; 21/20; ; 21/20; ; 21/20; 1; 10/9
Draw; 11/5; 21/10; 11/5; 11/5; 11/5; 9/4; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 9/4; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; ; 16/7; ; 11/5; 2; 23/10
Hapoel Beer Sheva; 3; 11/4; 11/4; 11/4; 11/4; 13/5; 11/4; 11/4; 14/5; 45/17; 14/5; 11/4; 11/4; 11/4; 13/5; 14/5; 14/5; 45/17; 3; 13/5; 27/10; ; 28/11; ; 14/5; 21/10; 14/5
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-08-01 11:45:25 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 1; 21/20; 11/10; 21/20; 1; 21/20; 10/11; 11/10; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 11/10; 1; 11/10; 1; ; 21/20; ; 1; 1; 1
Draw; 11/5; 21/10; 11/5; 11/5; 11/5; 9/4; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 9/4; 9/4; 11/5; 11/5; 21/10; 11/5; 23/10; ; 16/7; ; 9/4; 23/10; 23/10
Hapoel Beer Sheva; 3; 14/5; 11/4; 11/4; 11/4; 27/10; 11/4; 11/4; 14/5; 45/17; 14/5; 11/4; 11/4; 11/4; 13/5; 14/5; 14/5; 45/17; 3; 13/5; 37/13; ; 28/11; ; 14/5; 14/5; 3
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-08-01 12:15:25 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 1; 21/20; 11/10; 21/20; 1; 21/20; 10/11; 11/10; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 11/10; 1; 11/10; 1; ; 21/20; ; ; 1; 1
Draw; 11/5; 21/10; 11/5; 11/5; 11/5; 9/4; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 23/10; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; ; 16/7; ; ; 23/10; 23/10
Hapoel Beer Sheva; 3; 14/5; 11/4; 11/4; 11/4; 13/5; 11/4; 11/4; 14/5; 45/17; 14/5; 14/5; 11/4; 11/4; 13/5; 14/5; 14/5; 45/17; 3; 13/5; 29/10; ; 28/11; ; 14/5; 14/5; 3
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-08-01 12:37:57 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 1; 21/20; 11/10; 21/20; 1; 21/20; 10/11; 11/10; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 11/10; 1; 11/10; 1; ; 21/20; ; ; 1; 21/20
Draw; 11/5; 21/10; 11/5; 11/5; 11/5; 9/4; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 23/10; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; ; 16/7; ; ; 23/10; 23/10
Hapoel Beer Sheva; 3; 14/5; 11/4; 11/4; 11/4; 13/5; 11/4; 11/4; 14/5; 45/17; 14/5; 14/5; 11/4; 11/4; 13/5; 14/5; 14/5; 45/17; 3; 13/5; 29/10; ; 28/11; ; ; 14/5; 3
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-08-01 13:45:26 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 1; 21/20; 11/10; 21/20; 1; 11/10; 10/11; 11/10; 11/10; 21/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 11/10; 1; 11/10; 1; ; 21/20; ; ; 1; 21/20
Draw; 11/5; 21/10; 11/5; 11/5; 11/5; 9/4; 9/4; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 23/10; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; ; 16/7; ; ; 2; 23/10
Hapoel Beer Sheva; 3; 14/5; 11/4; 11/4; 11/4; 27/10; 29/10; 11/4; 14/5; 45/17; 14/5; 14/5; 11/4; 11/4; 13/5; 14/5; 14/5; 45/17; 3; 13/5; 29/10; ; 28/11; ; ; 12/5; 3
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-08-01 15:45:46 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 1; 21/20; 21/20; 21/20; 1; 11/10; 10/11; 11/10; 11/10; 1; 21/20; 1; 21/20; 21/20; 1; 1; 11/10; 1; 11/10; 1; ; 17/16; ; 1; 1; 11/10
Draw; 11/5; 21/10; 11/5; 21/10; 11/5; 11/5; 9/4; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 23/10; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; ; 9/4; ; 11/5; 2; 23/10
Hapoel Beer Sheva; 3; 14/5; 11/4; 14/5; 11/4; 11/4; 29/10; 11/4; 14/5; 45/17; 14/5; 14/5; 11/4; 11/4; 13/5; 14/5; 3; 45/17; 3; 13/5; 29/10; ; 37/13; ; 14/5; 11/5; 3
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-08-01 16:15:26 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 1; 21/20; 21/20; 21/20; 1; 11/10; 10/11; 11/10; 11/10; 1; 21/20; 1; 21/20; 21/20; 1; 1; 11/10; 1; 11/10; 1; ; 17/16; ; ; 1; 10/9
Draw; 11/5; 21/10; 11/5; 21/10; 11/5; 11/5; 9/4; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 23/10; 9/4; 11/5; 11/5; 21/10; 11/5; 9/4; ; 9/4; ; ; 2; 23/10
Hapoel Beer Sheva; 3; 14/5; 11/4; 14/5; 11/4; 11/4; 29/10; 11/4; 14/5; 45/17; 14/5; 3; 11/4; 11/4; 13/5; 14/5; 3; 45/17; 3; 13/5; 29/10; ; 37/13; ; ; 11/5; 3
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-08-01 17:45:47 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 1; 21/20; 21/20; 21/20; 1; 11/10; 10/11; 11/10; 11/10; 1; 21/20; 1; 21/20; 21/20; 1; 1; 11/10; 1; 11/10; 1; ; 17/16; ; ; 1; 11/10
Draw; 11/5; 21/10; 11/5; 21/10; 11/5; 11/5; 9/4; 21/10; 11/5; 11/5; 11/5; 11/5; 21/10; 21/10; 23/10; 9/4; 11/5; 11/5; 21/10; 11/5; 9/4; ; 9/4; ; ; 2; 23/10
Hapoel Beer Sheva; 3; 14/5; 11/4; 14/5; 11/4; 11/4; 29/10; 11/4; 14/5; 45/17; 14/5; 3; 11/4; 11/4; 13/5; 14/5; 3; 45/17; 3; 13/5; 29/10; ; 37/13; ; ; 11/5; 3
META; champions-league/hapoel-beer-sheva-v-olympiakos; 2016-08-01 18:25:59 GMT+3; 2016-08-03 19:00; e70300-dr003
Olympiakos; 1; 1; 21/20; 21/20; 21/20; 1; 11/10; 10/11; 11/10; 11/10; 1; 21/20; 1; 21/20; 21/20; 1; 1; 11/10; 1; 11/10; ; ; 17/16; ; 1; 1; 11/10
