META; champions-league/ajax-v-paok-saloniki; 2016-07-15 16:15:20 GMT+3; 2016-07-26 19:45; e70300-dr003
Ajax; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/13; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 31/11; ; ; ; ; 
PAOK Saloniki; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/ajax-v-paok-saloniki; 2016-07-15 20:15:27 GMT+3; 2016-07-26 19:45; e70300-dr003
Ajax; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/13; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 31/11; ; ; ; ; 
PAOK Saloniki; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/ajax-v-paok-saloniki; 2016-07-16 00:15:33 GMT+3; 2016-07-26 19:45; e70300-dr003
Ajax; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/13; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 31/11; ; ; ; ; 
PAOK Saloniki; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/ajax-v-paok-saloniki; 2016-07-16 04:15:33 GMT+3; 2016-07-26 19:45; e70300-dr003
Ajax; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/13; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 31/11; ; ; ; ; 
PAOK Saloniki; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/ajax-v-paok-saloniki; 2016-07-16 08:15:36 GMT+3; 2016-07-26 19:45; e70300-dr003
Ajax; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/13; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 31/11; ; ; ; ; 
PAOK Saloniki; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/ajax-v-paok-saloniki; 2016-07-16 12:15:50 GMT+3; 2016-07-26 19:45; e70300-dr003
Ajax; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/13; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 31/11; ; ; ; ; 
PAOK Saloniki; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/ajax-v-paok-saloniki; 2016-07-16 16:15:41 GMT+3; 2016-07-26 19:45; e70300-dr003
Ajax; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/13; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 31/11; ; ; ; ; 
PAOK Saloniki; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/ajax-v-paok-saloniki; 2016-07-16 20:15:40 GMT+3; 2016-07-26 19:45; e70300-dr003
Ajax; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/13; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 31/11; ; ; ; ; 
PAOK Saloniki; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/ajax-v-paok-saloniki; 2016-07-17 00:15:37 GMT+3; 2016-07-26 19:45; e70300-dr003
Ajax; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/13; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 31/11; ; ; ; ; 
PAOK Saloniki; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/ajax-v-paok-saloniki; 2016-07-17 04:15:37 GMT+3; 2016-07-26 19:45; e70300-dr003
Ajax; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/13; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 31/11; ; ; ; ; 
PAOK Saloniki; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/5; ; ; ; ; 
META; champions-league/ajax-v-paok-saloniki; 2016-07-17 08:15:35 GMT+3; 2016-07-26 19:45; e70300-dr003
Ajax; ; 8/13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/13; ; ; ; ; 
Draw; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 31/11; ; ; ; ; 
