META; champions-league/ferencvaros-v-partizani; 2016-07-17 12:15:34 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; ; 2/5; 2/5; ; 2/5; ; 4/11; ; 2/5; ; ; 2/5; 4/11; ; ; ; 2/5; ; ; ; 3/8; ; ; ; 1/4; ; 
Partizani; 11/2; 10; 9; 9; 9; 17/2; 10; 17/2; 9; ; 10; 9; 5; 17/2; 9; 9; 9; ; 25/4; ; 13/2; ; 9; ; ; 28/5; 
META; champions-league/ferencvaros-v-partizani; 2016-07-18 12:26:49 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 2/5; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; ; 4/11; 4/11; 4/11; 7/20; 7/20; 4/11; 1/3; ; 2/5; ; 2/7; ; 6/19; ; ; 3/10; 
Draw; 10/3; 16/5; 10/3; 10/3; 10/3; 3; 10/3; 10/3; 10/3; ; 10/3; 10/3; 7/2; 3; 18/5; 13/4; 7/2; ; 18/5; ; 33/10; ; 37/10; ; ; 3; 
Partizani; 11/2; 10; 9; 9; 9; 17/2; 10; 17/2; 9; ; 10; 9; 5; 17/2; 9; 9; 10; ; 25/4; ; 19/2; ; 9; ; ; 28/5; 
META; champions-league/ferencvaros-v-partizani; 2016-07-18 13:46:05 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 2/5; 1/3; 1/3; 4/11; 1/3; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 1/3; 4/11; 7/20; 7/20; 4/11; 1/3; 4/11; 2/5; 4/11; 4/13; ; 6/19; ; ; 3/10; 
Draw; 10/3; 16/5; 10/3; 10/3; 10/3; 14/5; 10/3; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 3; 18/5; 13/4; 7/2; 17/5; 18/5; 10/3; 33/10; ; 37/10; ; ; 3; 
Partizani; 11/2; 10; 10; 9; 10; 17/2; 10; 9; 9; 9; 10; 10; 5; 17/2; 9; 9; 10; 9; 25/4; 9; 17/2; ; 9; ; ; 28/5; 
META; champions-league/ferencvaros-v-partizani; 2016-07-18 15:46:13 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 2/5; 1/3; 1/3; 4/11; 1/3; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 1/3; 4/11; 7/20; 7/20; 4/11; 1/3; 4/11; 2/5; 4/11; 4/13; ; 6/19; ; ; 3/10; 
Draw; 10/3; 16/5; 10/3; 10/3; 10/3; 14/5; 10/3; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 3; 18/5; 13/4; 7/2; 17/5; 18/5; 10/3; 13/4; ; 37/10; ; ; 3; 
Partizani; 11/2; 10; 10; 9; 10; 17/2; 10; 9; 9; 9; 10; 10; 5; 17/2; 9; 9; 10; 9; 25/4; 9; 17/2; ; 9; ; ; 38/5; 
META; champions-league/ferencvaros-v-partizani; 2016-07-18 16:15:36 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 4/11; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 7/20; 7/20; 4/11; 4/11; 4/11; 2/5; 4/11; 4/13; ; 6/19; ; ; 3/10; 
Draw; 16/5; 16/5; 10/3; 10/3; 10/3; 14/5; 10/3; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 3; 18/5; 13/4; 7/2; 17/5; 18/5; 10/3; 13/4; ; 37/10; ; ; 3; 
Partizani; 7; 10; 9; 9; 9; 17/2; 10; 9; 9; 9; 10; 9; 5; 17/2; 9; 9; 9; 9; 25/4; 9; 17/2; ; 9; ; ; 38/5; 
META; champions-league/ferencvaros-v-partizani; 2016-07-18 17:46:01 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 1/3; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 7/20; 7/20; 4/11; 4/11; 2/5; 4/11; 6/19; ; 7/19; ; ; 3/10; 
Draw; 10/3; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 15/4; 10/3; 7/2; 17/5; 18/5; 10/3; 57/17; ; 62/17; ; ; 3; 
Partizani; 15/2; 10; 9; 9; 9; 8; 10; 9; 9; 9; 9; 9; 5; 8; 17/2; 9; 9; 9; 25/4; 9; 8; ; 9; ; ; 29/5; 
META; champions-league/ferencvaros-v-partizani; 2016-07-18 18:25:26 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 1/3; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 7/20; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 3/10; 
Draw; 10/3; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 15/4; 10/3; 7/2; 17/5; 15/4; 10/3; 57/17; ; 62/17; ; ; 3; 
Partizani; 15/2; 10; 9; 9; 9; 8; 10; 9; 17/2; 9; 9; 9; 5; 8; 17/2; 9; 9; 9; 7; 9; 8; ; 9; ; ; 28/5; 
META; champions-league/ferencvaros-v-partizani; 2016-07-18 19:46:07 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 1/3; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 1/3; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 3/10; 
Draw; 10/3; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 7/2; 17/5; 15/4; 10/3; 57/17; ; 62/17; ; ; 3; 
Partizani; 15/2; 10; 9; 10; 9; 8; 10; 9; 17/2; 9; 9; 9; 5; 8; 15/2; 9; 9; 9; 7; 9; 8; ; 9; ; ; 28/5; 
META; champions-league/ferencvaros-v-partizani; 2016-07-18 20:15:28 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 1/3; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 1/3; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 3/10; 4/11
Draw; 10/3; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 7/2; 10/3; 7/2; 17/5; 15/4; 10/3; 57/17; ; 62/17; ; ; 3; 7/2
Partizani; 15/2; 10; 9; 10; 9; 8; 10; 9; 17/2; 9; 9; 9; 5; 8; 15/2; 9; 9; 9; 7; 9; 8; ; 9; ; ; 28/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-18 21:46:06 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 1/3; 1/3; 4/11; 4/11; 1/3; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 1/3; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 3/10; 4/11
Draw; 10/3; 16/5; 10/3; 16/5; 7/2; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 18/5; 10/3; 7/2; 17/5; 15/4; 10/3; 17/5; ; 62/17; ; ; 3; 7/2
Partizani; 15/2; 10; 9; 10; 9; 8; 10; 9; 17/2; 9; 9; 9; 5; 8; 8; 9; 9; 9; 7; 9; 33/4; ; 9; ; ; 28/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-18 23:46:19 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 1/3; 1/3; 4/11; 4/11; 1/3; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 1/3; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 3/10; 4/11
Draw; 10/3; 16/5; 10/3; 16/5; 7/2; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 18/5; 10/3; 7/2; 17/5; 15/4; 10/3; 17/5; ; 62/17; ; ; 3; 7/2
Partizani; 15/2; 10; 9; 10; 9; 8; 10; 9; 17/2; 9; 9; 9; 5; 8; 8; 9; 9; 9; 7; 9; 33/4; ; 9; ; ; 28/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-19 00:15:34 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 1/3; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 1/3; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 3/10; 4/11
Draw; 10/3; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 18/5; 10/3; 7/2; 17/5; 15/4; 10/3; 17/5; ; 62/17; ; ; 3; 7/2
Partizani; 15/2; 10; 9; 10; 9; 8; 10; 9; 17/2; 9; 9; 9; 5; 8; 8; 9; 9; 9; 7; 9; 33/4; ; 9; ; ; 28/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-19 00:36:44 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 1/3; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 1/3; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 3/10; 4/11
Draw; 10/3; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 18/5; 10/3; 7/2; 17/5; 15/4; 10/3; 17/5; ; 62/17; ; ; 3; 7/2
Partizani; 15/2; 10; 9; 10; 9; 8; 10; 9; 17/2; 9; 9; 9; 5; 8; 8; 9; 9; 9; 7; 9; 33/4; ; 9; ; ; 28/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-19 01:46:04 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 1/3; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 7/20; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 3/10; 4/11
Draw; 10/3; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 17/5; 10/3; 7/2; 17/5; 15/4; 10/3; 57/17; ; 62/17; ; ; 3; 7/2
Partizani; 15/2; 10; 9; 9; 9; 8; 19/2; 9; 17/2; 9; 9; 9; 5; 8; 15/2; 9; 9; 9; 7; 9; 33/4; ; 9; ; ; 26/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-19 03:46:01 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 1/3; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 7/20; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 1/3; 4/11
Draw; 10/3; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 17/5; 10/3; 7/2; 17/5; 15/4; 10/3; 57/17; ; 62/17; ; ; 10/3; 7/2
Partizani; 15/2; 10; 9; 9; 9; 8; 19/2; 17/2; 17/2; 9; 9; 9; 5; 8; 15/2; 9; 9; 9; 7; 9; 33/4; ; 9; ; ; 26/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-19 04:15:30 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 1/3; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 7/20; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 1/3; 4/11
Draw; 10/3; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 17/5; 10/3; 7/2; 17/5; 15/4; 10/3; 57/17; ; 62/17; ; ; 10/3; 7/2
Partizani; 15/2; 10; 9; 9; 9; 8; 19/2; 17/2; 17/2; 9; 9; 9; 5; 8; 15/2; 9; 9; 9; 7; 9; 33/4; ; 9; ; ; 26/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-19 05:46:11 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 1/3; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 7/20; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 4/11; 4/11
Draw; 10/3; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 17/5; 10/3; 7/2; 17/5; 15/4; 10/3; 57/17; ; 62/17; ; ; 3; 7/2
Partizani; 15/2; 10; 9; 9; 9; 8; 19/2; 17/2; 17/2; 9; 9; 9; 5; 8; 15/2; 9; 9; 9; 7; 9; 33/4; ; 9; ; ; 26/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-19 06:24:48 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 1/3; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 7/20; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 4/11; 4/11
Draw; 10/3; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 17/5; 10/3; 7/2; 17/5; 15/4; 10/3; 57/17; ; 62/17; ; ; 3; 7/2
Partizani; 15/2; 10; 9; 9; 9; 8; 19/2; 17/2; 17/2; 9; 9; 9; 5; 8; 15/2; 9; 9; 9; 7; 9; 33/4; ; 9; ; ; 26/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-19 07:46:08 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 4/11; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 7/20; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 4/11; 4/11
Draw; 7/2; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 17/5; 10/3; 7/2; 17/5; 15/4; 10/3; 57/17; ; 62/17; ; ; 3; 7/2
Partizani; 8; 10; 9; 9; 9; 8; 19/2; 17/2; 17/2; 9; 9; 9; 5; 8; 15/2; 9; 9; 9; 7; 9; 33/4; ; 9; ; ; 29/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-19 08:15:36 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 4/11; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 7/20; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 4/11; 4/11
Draw; 7/2; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 17/5; 10/3; 7/2; 17/5; 15/4; 10/3; 57/17; ; 62/17; ; ; 3; 7/2
Partizani; 8; 10; 9; 9; 9; 8; 19/2; 17/2; 17/2; 9; 9; 9; 5; 8; 15/2; 9; 9; 9; 7; 9; 33/4; ; 9; ; ; 29/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-19 09:46:06 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 4/11; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 7/20; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 4/11; 4/11
Draw; 7/2; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 17/5; 10/3; 7/2; 17/5; 15/4; 10/3; 57/17; ; 62/17; ; ; 10/3; 7/2
Partizani; 8; 9; 9; 9; 9; 8; 19/2; 17/2; 17/2; 9; 9; 9; 5; 8; 15/2; 9; 9; 9; 7; 9; 33/4; ; 9; ; ; 27/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-19 11:46:05 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 4/11; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 7/20; 7/20; 4/11; 4/11; 4/11; 4/11; 6/19; ; 7/19; ; ; 4/11; 4/11
Draw; 7/2; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 3; 17/5; 10/3; 7/2; 17/5; 7/2; 10/3; 57/17; ; 62/17; ; ; 3; 7/2
Partizani; 8; 9; 9; 10; 9; 8; 19/2; 17/2; 17/2; 9; 9; 9; 5; 17/2; 15/2; 9; 9; 9; 31/4; 9; 31/4; ; 9; ; ; 27/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-19 12:15:34 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 4/11; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 7/20; 7/20; 4/11; 4/11; 2/5; 4/11; 6/19; ; 7/19; ; ; 4/11; 4/11
Draw; 7/2; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 3; 17/5; 10/3; 7/2; 17/5; 13/4; 10/3; 57/17; ; 62/17; ; ; 3; 7/2
Partizani; 8; 9; 9; 10; 9; 8; 19/2; 17/2; 17/2; 9; 9; 9; 5; 17/2; 15/2; 9; 9; 9; 15/2; 9; 31/4; ; 9; ; ; 32/5; 9
META; champions-league/ferencvaros-v-partizani; 2016-07-19 12:38:50 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 4/11; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 7/20; 7/20; 4/11; 4/11; 2/5; 4/11; 6/19; ; 7/19; ; ; 4/11; 
Draw; 7/2; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 3; 17/5; 10/3; 7/2; 17/5; 13/4; 10/3; 57/17; ; 62/17; ; ; 3; 
Partizani; 8; 9; 9; 10; 9; 8; 19/2; 17/2; 17/2; 9; 9; 9; 5; 17/2; 15/2; 9; 9; 9; 15/2; 9; 31/4; ; 9; ; ; 32/5; 
META; champions-league/ferencvaros-v-partizani; 2016-07-19 13:46:09 GMT+3; 2016-07-20 18:30; e70300-dr003
Ferencvaros; 4/11; 1/3; 4/11; 4/11; 4/11; 3/10; 1/3; 3/10; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 7/20; 7/20; 4/11; 4/11; 2/5; 4/11; 6/19; ; 4/11; ; ; 4/11; 4/11
Draw; 7/2; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 10/3; 17/5; 10/3; 10/3; 7/2; 3; 17/5; 10/3; 7/2; 17/5; 13/4; 10/3; 57/17; ; 18/5; ; ; 3; 7/2
