META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-12 16:15:03 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; ; 11/10; ; 1; 21/20; 13/10; ; ; 6/5; 6/5; ; 6/5; 11/10; ; 21/20; 1; 11/10; 1; 21/20; 21/20; 21/20; 1; 21/20; ; 10/9; ; 
Draw; 23/10; 9/4; 43/20; 21/10; 23/10; 12/5; 11/5; 23/10; 23/10; 21/10; 23/10; 11/5; 23/10; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 12/5; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 29/10; 14/5; 3; 14/5; 3; 15/8; 11/4; 14/5; 21/10; 21/10; 3; 13/5; 11/4; 14/5; 11/4; 31/10; 5/2; 3; 11/4; 63/20; 5/2; 31/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-13 08:15:00 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 11/10; 21/20; 21/20; 1; 21/20; 13/10; 11/10; 21/20; 6/5; 6/5; 19/20; 21/20; 21/20; 11/10; 21/20; 1; 11/10; 1; 21/20; 27/25; 21/20; 1; 21/20; ; 20/21; ; 
Draw; 23/10; 9/4; 43/20; 21/10; 23/10; 12/5; 9/4; 23/10; 23/10; 21/10; 23/10; 11/5; 23/10; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 12/5; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 29/10; 14/5; 3; 14/5; 29/10; 15/8; 11/4; 14/5; 21/10; 21/10; 3; 13/5; 11/4; 14/5; 11/4; 31/10; 5/2; 3; 11/4; 63/20; 5/2; 31/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-13 12:15:00 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 11/10; 21/20; 21/20; 1; 21/20; 13/10; 11/10; 21/20; 6/5; 6/5; 19/20; 21/20; 21/20; 11/10; 21/20; 1; 11/10; 1; 21/20; 109/100; 21/20; 1; 21/20; ; 20/21; ; 
Draw; 23/10; 9/4; 43/20; 21/10; 23/10; 12/5; 9/4; 23/10; 23/10; 21/10; 23/10; 11/5; 23/10; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 121/50; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 29/10; 14/5; 3; 14/5; 29/10; 15/8; 11/4; 14/5; 21/10; 21/10; 3; 13/5; 11/4; 14/5; 11/4; 31/10; 5/2; 3; 11/4; 61/20; 5/2; 31/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-13 16:15:00 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 11/10; 21/20; 11/10; 1; 11/10; 13/10; 11/10; 21/20; 6/5; 6/5; 19/20; 21/20; 21/20; 15/13; 21/20; 1; 11/10; 1; 21/20; 111/100; 21/20; 1; 21/20; ; 20/21; ; 
Draw; 23/10; 9/4; 43/20; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 21/10; 23/10; 11/5; 23/10; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 29/10; 3; 14/5; 14/5; 29/10; 15/8; 11/4; 14/5; 21/10; 21/10; 3; 13/5; 11/4; 11/4; 11/4; 31/10; 5/2; 3; 11/4; 61/20; 5/2; 31/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-13 20:15:00 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 11/10; 11/10; 11/10; 1; 11/10; 13/10; 11/10; 21/20; 6/5; 6/5; 21/20; 21/20; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 111/100; 21/20; 11/10; 21/20; ; 20/21; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 21/10; 23/10; 11/5; 11/5; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 14/5; 14/5; 14/5; 14/5; 14/5; 15/8; 11/4; 14/5; 21/10; 21/10; 57/20; 13/5; 11/4; 11/4; 27/10; 29/10; 5/2; 14/5; 27/10; 61/20; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-14 00:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 11/10; 11/10; 11/10; 1; 11/10; 13/10; 11/10; 21/20; 6/5; 6/5; 21/20; 21/20; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 111/100; 21/20; 11/10; 21/20; ; 20/21; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 21/10; 23/10; 11/5; 11/5; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 14/5; 14/5; 14/5; 14/5; 14/5; 15/8; 11/4; 14/5; 21/10; 21/10; 57/20; 13/5; 11/4; 11/4; 45/17; 29/10; 5/2; 14/5; 45/17; 61/20; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-14 04:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 11/10; 11/10; 11/10; 1; 11/10; 13/10; 11/10; 21/20; 6/5; 6/5; 21/20; 21/20; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 20/21; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 21/10; 23/10; 11/5; 11/5; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 14/5; 14/5; 14/5; 14/5; 29/10; 15/8; 11/4; 14/5; 21/10; 21/10; 57/20; 13/5; 11/4; 11/4; 27/10; 29/10; 5/2; 14/5; 27/10; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-14 08:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 11/10; 11/10; 11/10; 1; 11/10; 13/10; 11/10; 21/20; 6/5; 6/5; 21/20; 21/20; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 20/21; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 21/10; 23/10; 11/5; 11/5; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 14/5; 14/5; 14/5; 14/5; 14/5; 15/8; 11/4; 14/5; 21/10; 21/10; 57/20; 13/5; 11/4; 11/4; 27/10; 29/10; 5/2; 14/5; 27/10; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-14 12:15:02 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 13/10; 11/10; 21/20; 6/5; 6/5; 21/20; 11/10; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 1; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 15/8; 11/4; 14/5; 21/10; 21/10; 57/20; 5/2; 11/4; 11/4; 27/10; 29/10; 5/2; 14/5; 27/10; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-14 16:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; ; 11/10; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 1; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; ; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; ; 5/2; 11/4; 11/4; 45/17; 29/10; 5/2; 14/5; 45/17; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-14 20:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; 11/10; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 1; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; 5/2; 11/4; 11/4; 45/17; 29/10; 5/2; 14/5; 45/17; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-15 00:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; 11/10; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 1; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; 5/2; 11/4; 11/4; 45/17; 29/10; 5/2; 14/5; 45/17; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-15 04:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; 11/10; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 1; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; 5/2; 11/4; 11/4; 45/17; 29/10; 5/2; 14/5; 45/17; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-15 08:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; 11/10; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 1; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; 5/2; 11/4; 11/4; 27/10; 29/10; 5/2; 14/5; 27/10; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-15 12:22:39 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; 11/10; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 1; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; 12/5; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 11/5; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; 5/2; 11/4; 11/4; 45/17; 29/10; 5/2; 14/5; 45/17; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-15 16:15:00 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; 23/20; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 21/20; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; 5/2; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 23/10; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; 5/2; 11/4; 11/4; 45/17; 29/10; 5/2; 14/5; 45/17; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-15 20:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; ; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 20/21; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; ; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 1/100; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; ; 11/4; 11/4; 45/17; 29/10; 5/2; 14/5; 45/17; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-16 00:15:00 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; ; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 20/21; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; ; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 1/100; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; ; 11/4; 11/4; 45/17; 29/10; 5/2; 14/5; 45/17; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-16 04:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; ; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 20/21; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; ; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 1/100; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; ; 11/4; 11/4; 27/10; 29/10; 5/2; 14/5; 27/10; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-16 08:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; ; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 11/10; 113/100; 21/20; 11/10; 21/20; ; 20/21; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; ; 12/5; 12/5; 23/10; 9/4; 11/5; 9/4; 23/10; 119/50; 11/5; 9/4; 11/5; ; 1/100; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; ; 11/4; 11/4; 13/5; 29/10; 5/2; 14/5; 27/11; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-16 12:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; ; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 20/21; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; ; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 1/100; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; ; 11/4; 11/4; 45/17; 29/10; 5/2; 14/5; 45/17; 149/50; 5/2; 29/10; 11/4; ; 12/5; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-16 16:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; ; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; ; 113/100; 21/20; 11/10; 21/20; ; 5/6; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; ; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; ; 119/50; 11/5; 9/4; 11/5; ; 1/100; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; ; 11/4; 11/4; 45/17; 29/10; 5/2; 14/5; ; 149/50; 5/2; 29/10; 11/4; ; 2; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-17 00:15:00 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; ; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 5/6; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; ; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 1/100; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; ; 11/4; 11/4; 45/17; 29/10; 5/2; 14/5; 45/17; 149/50; 5/2; 29/10; 11/4; ; 2; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-17 04:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; ; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 5/6; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; ; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; 9/4; 119/50; 11/5; 9/4; 11/5; ; 1/100; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; ; 11/4; 11/4; 45/17; 29/10; 5/2; 14/5; 45/17; 149/50; 5/2; 29/10; 11/4; ; 2; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-17 08:15:00 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; ; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; ; 113/100; 21/20; 11/10; 21/20; ; 5/6; ; 
Draw; 23/10; 9/4; 21/10; 21/10; 9/4; 12/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 11/5; ; 12/5; 12/5; 9/4; 9/4; 11/5; 9/4; ; 119/50; 11/5; 9/4; 11/5; ; 1/100; ; 
Bayer Leverkusen; 3; 13/5; 11/4; 14/5; 14/5; 14/5; 14/5; 12/5; 11/4; 14/5; 21/10; 21/10; 57/20; ; 11/4; 11/4; 45/17; 29/10; 5/2; 14/5; ; 149/50; 5/2; 29/10; 11/4; ; 2; ; 
META; champions-league/bayer-leverkusen-v-atletico-madrid; 2016-12-17 12:15:01 GMT+2; 2017-02-14 19:45; e70300-dr003
Atletico Madrid; 1; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 6/5; 6/5; 21/20; ; 21/20; 15/13; 21/20; 11/10; 11/10; 11/10; 21/20; 113/100; 21/20; 11/10; 21/20; ; 5/6; ; 
