Alashkert; 7; 8; 15/2; 15/2; 15/2; 7; 17/2; 15/2; 15/2; 15/2; 17/2; 8; 15/2; 15/2; 15/2; 17/2; 8; 15/2; 7; 15/2; 33/4; ; 33/5; ; 9; 43/5; 
META; champions-league/dinamo-tbilisi-v-alashkert; 2016-07-12 15:45:03 GMT+3; 2016-07-12 18:00; e70300-dr003
Dinamo Tbilisi; 4/11; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/11; 2/5; 3/8; 4/9; 4/9; 4/9; 2/5; 2/5; 2/5; 2/5; 3/8; 2/5; 4/11; 2/5; ; 3/8; ; ; 4/9; 2/5
Draw; 16/5; 3; 3; 3; 3; 14/5; 16/5; 16/5; 3; 13/4; 16/5; 3; 14/5; 3; 16/5; 16/5; 10/3; 13/4; 17/5; 3; 13/4; ; 3; ; ; 3; 3
Alashkert; 7; 15/2; 13/2; 7; 13/2; 6; 15/2; 15/2; 7; 15/2; 7; 15/2; 13/2; 13/2; 13/2; 15/2; 15/2; 15/2; 7; 15/2; 7; ; 29/5; ; 39/5; 8; 7
META; champions-league/dinamo-tbilisi-v-alashkert; 2016-07-12 16:15:03 GMT+3; 2016-07-12 18:00; e70300-dr003
Dinamo Tbilisi; 4/11; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/11; 2/5; 3/8; 4/9; 4/9; 4/9; 2/5; 2/5; 2/5; 2/5; 3/8; 2/5; 4/11; 2/5; ; 3/8; ; 4/9; 4/9; 2/5
Draw; 16/5; 3; 3; 3; 3; 14/5; 16/5; 16/5; 3; 13/4; 16/5; 3; 14/5; 3; 16/5; 16/5; 10/3; 13/4; 17/5; 3; 13/4; ; 56/19; ; ; 10/3; 3
Alashkert; 7; 15/2; 13/2; 7; 13/2; 6; 15/2; 15/2; 7; 15/2; 7; 15/2; 13/2; 13/2; 7; 15/2; 15/2; 15/2; 7; 15/2; 7; ; 29/5; ; 8; 39/5; 7
META; champions-league/dinamo-tbilisi-v-alashkert; 2016-07-12 17:45:03 GMT+3; 2016-07-12 18:00; e70300-dr003
Dinamo Tbilisi; 1/3; 4/11; 4/11; 2/5; 4/11; 7/20; 4/11; 4/11; 2/5; 3/8; 2/5; 4/9; 4/9; 2/5; 4/11; 4/11; 2/5; 3/8; 2/5; 4/11; 3/8; ; 6/17; ; 2/5; 2/5; 2/5
Draw; 10/3; 16/5; 16/5; 3; 16/5; 14/5; 17/5; 16/5; 3; 13/4; 10/3; 3; 14/5; 16/5; 10/3; 7/2; 10/3; 13/4; 17/5; 3; 57/17; ; 41/13; ; 3; 10/3; 10/3
Alashkert; 15/2; 15/2; 7; 7; 7; 13/2; 8; 15/2; 7; 15/2; 8; 15/2; 13/2; 15/2; 15/2; 8; 15/2; 15/2; 7; 15/2; 29/4; ; 63/10; ; 17/2; 41/5; 39/5
META; champions-league/dinamo-tbilisi-v-alashkert; 2016-07-12 18:28:05 GMT+3; 2016-07-12 18:00; e70300-dr003
Dinamo Tbilisi; 1/3; 4/11; 4/11; 4/11; 4/11; 1/3; 2/5; 4/11; 2/5; 6/17; 2/5; 2/5; 4/9; 2/5; 2/5; 4/11; 2/5; 6/17; 2/5; 1/3; 3/8; ; 1/3; ; 2/5; 4/9; 2/5
Draw; 10/3; 16/5; 16/5; 16/5; 16/5; 3; 33/10; 16/5; 10/3; 17/5; 16/5; 10/3; 14/5; 16/5; 10/3; 7/2; 10/3; 17/5; 17/5; 10/3; 33/10; ; 16/5; ; 7/2; 3; 10/3
Alashkert; 15/2; 8; 7; 7; 7; 13/2; 8; 15/2; 15/2; 8; 15/2; 8; 13/2; 15/2; 13/2; 8; 15/2; 8; 7; 8; 29/4; ; 33/5; ; 17/2; 8; 37/5
META; champions-league/dinamo-tbilisi-v-alashkert; 2016-07-12 19:45:07 GMT+3; 2016-07-12 18:00; e70300-dr003
Dinamo Tbilisi; 2/5; 4/11; 4/11; 2/5; 4/11; 4/11; 2/5; 4/11; 4/9; 6/17; 2/5; 4/9; 4/9; 21/50; 2/5; 2/5; 2/5; 6/17; 2/5; 1/3; 3/8; ; 7/18; ; ; 4/9; 2/5
Draw; 10/3; 16/5; 3; 3; 3; 14/5; 33/10; 16/5; 3; 17/5; 16/5; 16/5; 14/5; 16/5; 16/5; 16/5; 10/3; 17/5; 17/5; 10/3; 57/17; ; 3; ; ; 10/3; 7/2
Alashkert; 15/2; 15/2; 7; 7; 7; 6; 7; 15/2; 13/2; 8; 7; 15/2; 13/2; 7; 13/2; 15/2; 15/2; 8; 7; 8; 7; ; 57/10; ; ; 41/5; 37/5
META; champions-league/dinamo-tbilisi-v-alashkert; 2016-07-12 20:15:03 GMT+3; 2016-07-12 18:00; In Play; e70300-dr003
Dinamo Tbilisi; 2/5; 2/5; 1/2; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; ; 2/5; 2/5; 4/9; 21/50; 4/9; ; ; 5/11; 4/11; ; 10/21; ; ; ; ; 4/9; 
Draw; 3; 11/4; 11/4; 13/5; 3; 13/5; 29/10; 13/5; 3; ; 11/4; 11/4; 14/5; 53/20; 14/5; ; ; 11/4; 3; ; 27/10; ; ; ; ; 14/5; 
Alashkert; 15/2; 7; 7; 11/2; 17/2; 13/2; 9; 7; 13/2; ; 8; 9; 17/2; 7; 6; ; ; 13/2; 19/2; ; 76/13; ; ; ; ; 32/5; 
META; champions-league/dinamo-tbilisi-v-alashkert; 2016-07-12 21:45:00 GMT+3; 2016-07-12 18:00; In Play; e70300-dr003
Dinamo Tbilisi; ; 1/50000; ; 1/40; ; ; ; ; ; ; 1/10000; 1/1000; 1/10000; ; 1/1200; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 500; 250; 9; 250; ; ; 500; ; ; ; 150; 80; ; 90; ; ; ; ; ; ; ; ; ; ; 92/5; 
Alashkert; ; 500; 250; 20; 250; ; ; 500; ; ; ; 200; 80; ; 150; ; ; ; ; ; ; ; ; ; ; 92/5; 
