META; champions-league/psg-v-barcelona; 2016-12-12 16:15:13 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 11/10; ; 1; ; 1; 1; 19/20; ; ; 11/10; 10/11; ; 10/11; 1; ; 15/13; 21/20; 9/10; 21/20; 15/13; 109/100; 1; 21/20; 21/20; ; 20/21; ; 
Barcelona; 21/20; 11/10; 11/10; 1; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 11/10; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 1; 21/20; 21/20; ; 1; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 5/2; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 5/2; ; 23/10; ; 
PSG; 5/2; 23/10; 12/5; 5/2; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 23/10; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 23/10; 13/5; 12/5; ; 21/10; ; 
META; champions-league/psg-v-barcelona; 2016-12-14 00:15:10 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 11/10; 11/10; 1; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 11/10; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 1; 21/20; 21/20; ; 1; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 5/2; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 5/2; ; 23/10; ; 
PSG; 5/2; 23/10; 12/5; 5/2; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 23/10; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 23/10; 13/5; 12/5; ; 21/10; ; 
META; champions-league/psg-v-barcelona; 2016-12-14 04:15:10 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 11/10; 11/10; 1; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 11/10; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 1; 21/20; 21/20; ; 1; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 5/2; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 5/2; ; 23/10; ; 
PSG; 5/2; 23/10; 12/5; 5/2; 13/5; 13/5; 13/5; 13/5; 5/2; 12/5; 9/4; 11/4; ; 23/10; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 23/10; 13/5; 12/5; ; 21/10; ; 
META; champions-league/psg-v-barcelona; 2016-12-14 08:15:11 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 11/10; 11/10; 1; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 11/10; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 1; 21/20; 21/20; ; 1; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 5/2; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 5/2; ; 23/10; ; 
PSG; 5/2; 23/10; 12/5; 5/2; 13/5; 13/5; 13/5; 13/5; 5/2; 12/5; 9/4; 11/4; ; 23/10; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 23/10; 13/5; 12/5; ; 21/10; ; 
META; champions-league/psg-v-barcelona; 2016-12-14 12:15:16 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 11/10; 11/10; 1; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 11/10; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 1; 21/20; 21/20; ; 1; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 5/2; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 5/2; ; 23/10; ; 
PSG; 5/2; 23/10; 12/5; 5/2; 13/5; 13/5; 13/5; 13/5; 5/2; 12/5; 9/4; 11/4; ; 23/10; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 23/10; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-14 16:15:12 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 1; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 11/10; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 1; 21/20; 21/20; ; 1; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 5/2; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 5/2; ; 23/10; ; 
PSG; 5/2; 12/5; 12/5; 5/2; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 23/10; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 23/10; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-14 20:15:11 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 1; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 11/10; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 1; 21/20; 21/20; ; 1; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 5/2; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 5/2; ; 23/10; ; 
PSG; 5/2; 12/5; 12/5; 5/2; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 23/10; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 23/10; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-15 00:15:12 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 1; 11/10; 1; 11/10; 19/20; 11/10; 21/20; 11/10; 10/11; ; 11/10; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; ; 21/20; 21/20; ; 1; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 5/2; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; ; 28/11; 5/2; ; 23/10; ; 
PSG; 5/2; 12/5; 12/5; 5/2; 13/5; 13/5; 12/5; 13/5; 5/2; 12/5; 9/4; 11/4; ; 23/10; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; ; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-15 04:15:11 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 1; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 11/10; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 21/20; 21/20; 21/20; ; 1; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 5/2; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 5/2; ; 23/10; ; 
PSG; 5/2; 12/5; 12/5; 5/2; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 23/10; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 9/4; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-15 08:15:13 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 11/10; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 21/20; 21/20; 21/20; ; 1; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 5/2; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 12/5; ; 23/10; ; 
PSG; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 23/10; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 9/4; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-15 12:22:50 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 11/10; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 21/20; 21/20; 21/20; ; 1; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 5/2; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 12/5; ; 23/10; ; 
PSG; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 23/10; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 9/4; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-15 16:15:11 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 23/20; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 13/5; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 12/5; ; 12/5; ; 
PSG; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 12/5; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 9/4; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-15 20:15:10 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 23/20; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 13/5; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 12/5; ; 12/5; ; 
PSG; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 12/5; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 9/4; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-16 00:15:10 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 23/20; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 13/5; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 12/5; ; 12/5; ; 
PSG; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 12/5; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 9/4; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-16 04:15:10 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 23/20; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 13/5; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 12/5; ; 12/5; ; 
PSG; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 12/5; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 9/4; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-16 08:15:11 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 23/20; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 13/5; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 12/5; ; 12/5; ; 
PSG; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 12/5; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 9/4; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-16 12:15:12 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 23/20; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 13/5; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 12/5; ; 12/5; ; 
PSG; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 12/5; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 9/4; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-16 16:15:11 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 23/20; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; ; 11/10; 21/20; 21/20; 21/20; ; 21/20; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 13/5; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; ; 131/50; 5/2; 28/11; 12/5; ; 12/5; ; 
PSG; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 12/5; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; ; 139/50; 9/4; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-17 00:15:10 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 23/20; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 13/5; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 12/5; ; 12/5; ; 
PSG; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 12/5; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 9/4; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-17 04:15:11 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 23/20; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 13/5; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 12/5; ; 12/5; ; 
PSG; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 12/5; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 9/4; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-17 08:15:12 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 23/20; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; ; 11/10; 21/20; 21/20; 21/20; ; 21/20; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 13/5; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; ; 131/50; 5/2; 28/11; 12/5; ; 12/5; ; 
PSG; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 12/5; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; ; 139/50; 9/4; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-17 12:15:11 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 23/20; 21/20; 21/20; 19/20; 21/20; 19/20; 21/20; 19/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 13/5; 13/5; 13/5; 12/5; 28/11; 12/5; 5/2; 12/5; 131/50; 5/2; 28/11; 12/5; ; 12/5; ; 
PSG; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 5/2; 12/5; 9/4; 11/4; ; 12/5; 5/2; 11/4; 14/5; 13/5; 11/4; 13/5; 14/5; 139/50; 9/4; 13/5; 12/5; ; 11/5; ; 
META; champions-league/psg-v-barcelona; 2016-12-17 16:15:12 GMT+2; 2017-02-14 19:45; e70300-dr003
Barcelona; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 1; 19/20; 11/10; 21/20; 11/10; 10/11; ; 23/20; 21/20; 21/20; 19/20; 21/20; 19/20; ; 19/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 23/10; ; 13/5; 13/5; 13/5; 12/5; 28/11; 12/5; ; 12/5; 131/50; 5/2; 28/11; 12/5; ; 12/5; ; 
