Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2016-12-29 20:15:26 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2016-12-30 00:15:26 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2016-12-30 04:15:27 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2016-12-30 08:15:27 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2016-12-30 12:15:29 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2016-12-30 16:15:29 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2016-12-30 20:15:28 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2016-12-31 00:15:28 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2016-12-31 04:15:28 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2016-12-31 08:15:28 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2016-12-31 12:15:28 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2016-12-31 16:15:30 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2016-12-31 20:15:31 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-01 00:15:31 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 23/10; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 5/2; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-01 04:15:31 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 11/10; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 12/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 12/5; 5/2; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-01 08:15:31 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 21/20; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 12/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 12/5; 5/2; 21/10; 5/2; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-01 12:15:31 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 11/10; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 12/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 12/5; 5/2; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-01 16:15:31 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 11/10; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 12/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 12/5; 5/2; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-01 20:15:31 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 11/10; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 12/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 12/5; 5/2; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-02 00:15:31 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 11/10; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 12/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 12/5; 5/2; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-02 04:15:31 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 11/10; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 12/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 12/5; 5/2; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-02 08:15:33 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 11/10; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 12/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 12/5; 5/2; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-02 12:15:06 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 11/10; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 12/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 12/5; 5/2; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-02 16:15:07 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 11/10; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 12/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 12/5; 5/2; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-02 20:15:06 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 11/10; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 12/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 23/10; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 21/10; ; 
Benfica; 5/2; 5/2; 12/5; 12/5; 5/2; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-03 00:15:06 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 11/10; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 12/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 12/5; 13/5; 13/5; 40/17; 27/11; 12/5; 12/5; 40/17; 13/5; 12/5; 27/11; 12/5; ; 11/5; ; 
Benfica; 5/2; 5/2; 12/5; 12/5; 5/2; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-03 04:15:06 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 11/10; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 12/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 23/10; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 21/10; ; 
Benfica; 5/2; 5/2; 12/5; 12/5; 5/2; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-03 08:15:10 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 11/10; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
Draw; 13/5; 5/2; 49/20; 12/5; 5/2; 5/2; 13/5; 23/10; 5/2; 12/5; 5/2; 11/5; 5/2; 23/10; 13/5; 13/5; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 12/5; ; 21/10; ; 
Benfica; 5/2; 5/2; 12/5; 12/5; 5/2; 21/10; 12/5; 11/5; 5/2; 12/5; 5/2; 11/4; 49/20; 13/5; 5/2; 13/5; 27/11; 13/5; 5/2; 13/5; 27/11; 67/25; 21/10; 13/5; 12/5; ; 12/5; ; 
META; champions-league/benfica-v-borussia-dortmund; 2017-01-03 12:15:06 GMT+2; 2017-02-14 19:45; e70300-dr003
Borussia Dortmund; 21/20; 21/20; 23/20; 11/10; 23/20; 6/5; 11/10; 23/20; 11/10; 11/10; 1; 1; 21/20; 23/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 11/10; 11/10; ; 21/20; ; 
