META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-16 00:15:21 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; 
Draw; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; 
Olimpija Ljubljana; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-16 04:15:24 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; 
Draw; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; 
Olimpija Ljubljana; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-16 08:15:27 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; 
Draw; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; 
Olimpija Ljubljana; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-16 12:15:38 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; 
Olimpija Ljubljana; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ; ; ; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-16 16:15:31 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; ; 1/2; 1/2; ; 1/2; ; ; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; 11/21; ; ; ; ; 
Draw; ; 14/5; 11/4; ; 11/4; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; 58/19; ; ; ; ; 
Olimpija Ljubljana; ; 11/2; 6; ; 6; ; ; ; 6; ; ; ; ; ; ; ; ; ; ; ; ; 63/10; ; ; ; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-16 20:15:31 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; ; 1/2; 1/2; ; 1/2; ; ; ; 1/2; ; ; ; 4/9; ; ; ; ; ; ; ; ; 11/21; ; ; 4/9; ; 
Draw; ; 14/5; 11/4; ; 11/4; ; ; ; 14/5; ; ; ; 11/4; ; ; ; ; ; ; ; ; 58/19; ; ; 3; ; 
Olimpija Ljubljana; ; 11/2; 6; ; 6; ; ; ; 6; ; ; ; 5; ; ; ; ; ; ; ; ; 63/10; ; ; 7/2; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-17 00:15:28 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; ; 1/2; 1/2; ; 1/2; ; ; ; 1/2; ; ; 4/9; 4/9; ; ; ; 1/2; ; ; ; ; 11/21; ; ; ; ; 
Draw; ; 3; 3; ; 3; ; ; ; 3; ; ; 3; 11/4; ; ; ; 10/3; ; ; ; ; 58/19; ; ; ; ; 
Olimpija Ljubljana; ; 11/2; 11/2; ; 11/2; ; ; ; 11/2; ; ; 9/2; 5; ; ; ; 11/2; ; ; ; ; 63/10; ; ; ; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-17 04:15:28 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; ; 1/2; 1/2; ; 1/2; ; ; ; 1/2; ; ; 4/9; 4/9; ; ; ; 1/2; ; ; ; ; 11/21; ; ; ; ; 
Draw; ; 3; 3; ; 3; ; ; ; 3; ; ; 3; 11/4; ; ; ; 10/3; ; ; ; ; 58/19; ; ; ; ; 
Olimpija Ljubljana; ; 11/2; 11/2; ; 11/2; ; ; ; 11/2; ; ; 9/2; 5; ; ; ; 11/2; ; ; ; ; 63/10; ; ; ; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-17 08:15:27 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; ; 1/2; 1/2; ; 1/2; ; ; ; 1/2; ; ; 4/9; 4/9; ; ; ; 1/2; ; ; ; ; 11/21; ; ; 4/9; ; 
Draw; ; 3; 3; ; 3; ; ; ; 3; ; ; 3; 11/4; ; ; ; 10/3; ; ; ; ; 58/19; ; ; 14/5; ; 
Olimpija Ljubljana; ; 11/2; 11/2; ; 11/2; ; ; ; 11/2; ; ; 9/2; 5; ; ; ; 11/2; ; ; ; ; 63/10; ; ; 24/5; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-17 12:15:37 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; ; 1/2; 1/2; ; 1/2; ; ; ; 1/2; ; ; 4/9; 4/9; ; ; ; 1/2; ; ; ; ; 11/21; ; ; 4/9; ; 
Draw; ; 14/5; 3; ; 3; ; ; ; 3; ; ; 3; 11/4; ; ; ; 10/3; ; ; ; ; 58/19; ; ; 14/5; ; 
Olimpija Ljubljana; ; 11/2; 11/2; ; 11/2; ; ; ; 11/2; ; ; 9/2; 5; ; ; ; 11/2; ; ; ; ; 63/10; ; ; 24/5; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-17 16:15:32 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; ; ; 4/9; ; 4/9; ; 9/20; 4/9; 1/2; ; 10/21; 4/9; 4/9; ; 4/9; 9/20; 1/2; ; 1/2; ; 10/21; 1/2; 3/7; ; ; ; 
Draw; ; ; 10/3; ; 10/3; ; 7/2; 3; 7/2; ; 10/3; 3; 11/4; ; 18/5; 18/5; 10/3; ; 3; ; 37/13; 10/3; 7/2; ; ; ; 
Olimpija Ljubljana; ; ; 11/2; ; 11/2; ; 21/4; 11/2; 5; ; 5; 9/2; 5; ; 11/2; 5; 11/2; ; 11/2; ; 51/10; 61/10; 23/5; ; ; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-17 20:15:39 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; 4/9; 4/9; 1/2; 1/2; 1/2; 17/40; 9/20; 4/9; 1/2; ; 1/2; 1/2; 4/9; ; 1/2; 9/20; 1/2; ; 1/2; ; 10/21; 1/2; 10/21; ; ; ; 
Draw; 16/5; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 7/2; ; 10/3; 10/3; 11/4; ; 10/3; 7/2; 10/3; ; 3; ; 31/10; 10/3; 17/5; ; ; ; 
Olimpija Ljubljana; 5; 11/2; 5; 5; 5; 9/2; 11/2; 5; 5; ; 5; 5; 5; ; 11/2; 21/4; 11/2; ; 11/2; ; 19/4; 61/10; 49/10; ; ; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-18 00:15:34 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; 4/9; 4/9; 1/2; 1/2; 1/2; 17/40; 9/20; 4/9; 1/2; ; 1/2; 1/2; 4/9; ; 1/2; 9/20; 1/2; ; 1/2; ; 7/15; 1/2; 10/21; ; ; ; 
Draw; 16/5; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 7/2; ; 10/3; 10/3; 11/4; ; 10/3; 7/2; 10/3; ; 3; ; 31/10; 10/3; 17/5; ; ; ; 
Olimpija Ljubljana; 5; 11/2; 5; 5; 5; 9/2; 11/2; 5; 5; ; 5; 5; 5; ; 11/2; 21/4; 5; ; 11/2; ; 19/4; 61/10; 49/10; ; ; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-18 04:15:31 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; 4/9; 4/9; 1/2; 1/2; 1/2; 17/40; 9/20; 4/9; 1/2; ; 1/2; 1/2; 4/9; ; 1/2; 9/20; 1/2; ; 1/2; ; 7/15; 1/2; 10/21; ; 4/9; ; 
Draw; 16/5; 16/5; 16/5; 16/5; 16/5; 3; 17/5; 10/3; 7/2; ; 10/3; 16/5; 11/4; ; 10/3; 7/2; 10/3; ; 3; ; 31/10; 10/3; 17/5; ; 3; ; 
Olimpija Ljubljana; 5; 11/2; 11/2; 5; 11/2; 9/2; 11/2; 5; 5; ; 5; 11/2; 5; ; 11/2; 21/4; 11/2; ; 11/2; ; 19/4; 61/10; 49/10; ; 24/5; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-18 05:46:03 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; 4/9; 1/2; 1/2; 1/2; 1/2; 17/40; 9/20; 4/9; 1/2; ; 1/2; 1/2; 4/9; ; 1/2; 9/20; 1/2; ; 1/2; ; ; 1/2; 10/21; ; ; ; 
Draw; 16/5; 3; 16/5; 16/5; 16/5; 3; 17/5; 10/3; 7/2; ; 10/3; 16/5; 11/4; ; 10/3; 7/2; 10/3; ; 3; ; ; 10/3; 17/5; ; ; ; 
Olimpija Ljubljana; 5; 11/2; 11/2; 5; 11/2; 9/2; 11/2; 5; 5; ; 5; 11/2; 5; ; 11/2; 21/4; 11/2; ; 11/2; ; ; 61/10; 49/10; ; ; ; 
META; champions-league/trencin-v-olimpija-ljubljana; 2016-07-18 06:23:42 GMT+3; 2016-07-20 19:15; e70300-dr003
Trencin; 4/9; 4/9; 1/2; 1/2; 1/2; 17/40; 9/20; 4/9; 1/2; ; 1/2; 1/2; 4/9; ; 1/2; 9/20; 1/2; ; 1/2; ; 7/15; 1/2; 10/21; ; 4/9; ; 
Draw; 16/5; 16/5; 10/3; 16/5; 10/3; 3; 17/5; 10/3; 7/2; ; 10/3; 10/3; 11/4; ; 10/3; 7/2; 10/3; ; 3; ; 31/10; 10/3; 33/10; ; 3; ; 
Olimpija Ljubljana; 5; 11/2; 5; 5; 5; 9/2; 11/2; 5; 5; ; 5; 5; 5; ; 11/2; 21/4; 11/2; ; 11/2; ; 19/4; 61/10; 51/10; ; 24/5; ; 
