META; champions-league/norrkoping-v-rosenborg; 2016-07-15 12:15:17 GMT+3; 2016-07-20 18:15; e70300-dr003
Norrkoping; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28/17; ; ; ; ; 
Rosenborg; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; 
META; champions-league/norrkoping-v-rosenborg; 2016-07-15 16:15:13 GMT+3; 2016-07-20 18:15; e70300-dr003
Norrkoping; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28/17; ; ; ; ; 
Rosenborg; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; 
META; champions-league/norrkoping-v-rosenborg; 2016-07-15 20:15:21 GMT+3; 2016-07-20 18:15; e70300-dr003
Norrkoping; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28/17; ; ; 7/5; ; 
Rosenborg; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; 10/11; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 19/10; ; 
META; champions-league/norrkoping-v-rosenborg; 2016-07-16 00:15:19 GMT+3; 2016-07-20 18:15; e70300-dr003
Norrkoping; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28/17; ; ; ; ; 
Rosenborg; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; ; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; 
META; champions-league/norrkoping-v-rosenborg; 2016-07-16 04:15:22 GMT+3; 2016-07-20 18:15; e70300-dr003
Norrkoping; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28/17; ; ; ; ; 
Rosenborg; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; ; ; 
Draw; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; 
META; champions-league/norrkoping-v-rosenborg; 2016-07-16 08:15:25 GMT+3; 2016-07-20 18:15; e70300-dr003
Norrkoping; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28/17; ; ; ; ; 
Rosenborg; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; 
META; champions-league/norrkoping-v-rosenborg; 2016-07-16 12:15:35 GMT+3; 2016-07-20 18:15; e70300-dr003
Norrkoping; ; 6/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28/17; ; ; ; ; 
Rosenborg; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; 
META; champions-league/norrkoping-v-rosenborg; 2016-07-16 16:15:29 GMT+3; 2016-07-20 18:15; e70300-dr003
Norrkoping; ; 6/4; 8/5; ; 8/5; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; 28/17; ; ; ; ; 
Rosenborg; ; 13/8; 13/8; ; 13/8; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; 17/10; ; ; ; ; 
Draw; ; 12/5; 23/10; ; 23/10; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; 
META; champions-league/norrkoping-v-rosenborg; 2016-07-16 20:15:28 GMT+3; 2016-07-20 18:15; e70300-dr003
Norrkoping; ; 6/4; 8/5; ; 8/5; ; ; ; 8/5; ; ; ; 7/5; ; ; ; 17/11; ; ; ; ; 28/17; ; ; 7/5; ; 
Rosenborg; ; 13/8; 13/8; ; 13/8; ; ; ; 13/8; ; ; ; 8/5; ; ; ; 8/5; ; ; ; ; 17/10; ; ; 7/5; ; 
