META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-05 16:15:26 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 4/7; 6/10; ; ; 3/5; ; 4/7; ; 4/7; 11/17; ; 1/2; 8/13; 4/7; 4/7; 4/6; ; 11/17; 11/17; 8/13; 10/17; 11/17; ; ; ; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-06 04:15:18 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 9/20; 1/2; ; 4/9; 1/2; 4/9; 9/20; ; 1/2; 1/2; 10/21; 1/2; 8/13; 12/25; 4/9; 1/2; ; 1/2; 8/15; 1/2; 7/17; 11/21; ; ; 4/9; ; 
Draw; 3; 14/5; ; 3; 3; 3; 31/10; ; 3; 3; 3; 13/5; 5/2; 3; 16/5; 14/5; ; 3; 29/10; 3; 3; 17/5; ; ; 14/5; ; 
APOEL Nicosia; 7; 6; ; 13/2; 6; 11/2; 6; ; 6; 13/2; 13/2; 9/2; 4; 13/2; 11/2; 6; ; 13/2; 21/4; 13/2; 27/4; 61/10; ; ; 24/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-06 08:15:19 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 9/20; 1/2; ; 4/9; 1/2; 4/9; 9/20; ; 1/2; 1/2; 10/21; 1/2; 8/13; 12/25; 4/9; 1/2; ; 1/2; 8/15; 1/2; ; 11/21; ; ; 4/9; ; 
Draw; 3; 14/5; ; 3; 3; 3; 31/10; ; 3; 3; 3; 13/5; 5/2; 3; 16/5; 14/5; ; 3; 29/10; 3; ; 17/5; ; ; 14/5; ; 
APOEL Nicosia; 7; 6; ; 13/2; 6; 11/2; 6; ; 6; 13/2; 13/2; 9/2; 4; 13/2; 11/2; 6; ; 13/2; 21/4; 13/2; ; 61/10; ; ; 24/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-06 12:15:20 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 4/9; 1/2; ; 4/9; 1/2; 4/9; 9/20; ; 1/2; 1/2; 10/21; 1/2; 8/15; 12/25; 4/9; 9/20; ; 1/2; 8/15; 1/2; 7/18; 11/21; 7/15; ; ; ; 
Draw; 3; 14/5; ; 16/5; 3; 3; 31/10; ; 3; 3; 3; 13/5; 13/5; 3; 16/5; 3; ; 3; 29/10; 3; 58/19; 17/5; 33/10; ; ; ; 
APOEL Nicosia; 7; 6; ; 13/2; 6; 6; 6; ; 6; 13/2; 7; 9/2; 9/2; 13/2; 6; 13/2; ; 13/2; 21/4; 13/2; 7; 61/10; 28/5; ; ; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-06 16:15:19 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 4/9; 1/2; ; 4/9; 1/2; 4/9; 9/20; ; 4/9; 1/2; 10/21; 1/2; 8/15; 9/20; 4/9; 9/20; ; 1/2; 8/15; 1/2; ; 11/21; 7/15; ; 1/2; ; 
Draw; 3; 14/5; ; 16/5; 3; 3; 31/10; ; 3; 3; 3; 13/5; 13/5; 3; 16/5; 3; ; 3; 29/10; 3; ; 17/5; 33/10; ; 14/5; ; 
APOEL Nicosia; 7; 6; ; 13/2; 6; 6; 6; ; 6; 13/2; 7; 9/2; 9/2; 7; 6; 13/2; ; 13/2; 21/4; 13/2; ; 61/10; 28/5; ; 11/2; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-06 20:15:19 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 4/9; 1/2; ; 4/9; 1/2; 4/9; 9/20; ; 4/9; 1/2; 10/21; 1/2; 8/15; 9/20; 4/9; 9/20; ; 1/2; 8/15; 1/2; 7/18; 11/21; 7/15; ; ; ; 
Draw; 3; 14/5; ; 16/5; 3; 3; 31/10; ; 3; 3; 3; 13/5; 13/5; 3; 16/5; 3; ; 3; 29/10; 3; 58/19; 17/5; 33/10; ; ; ; 
APOEL Nicosia; 7; 6; ; 13/2; 6; 6; 6; ; 6; 13/2; 7; 9/2; 9/2; 7; 6; 13/2; ; 13/2; 21/4; 13/2; 7; 61/10; 28/5; ; ; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-07 00:15:19 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 4/9; 1/2; ; 4/9; 1/2; 4/9; 9/20; ; 4/9; 1/2; 10/21; 1/2; 8/15; 9/20; 4/9; 9/20; ; 1/2; 8/15; 1/2; 7/18; 11/21; 7/15; ; 1/2; ; 
Draw; 3; 14/5; ; 16/5; 3; 3; 31/10; ; 3; 3; 3; 13/5; 13/5; 3; 16/5; 3; ; 3; 29/10; 3; 58/19; 17/5; 33/10; ; 14/5; ; 
APOEL Nicosia; 7; 6; ; 13/2; 6; 6; 6; ; 6; 13/2; 7; 9/2; 9/2; 7; 6; 13/2; ; 13/2; 21/4; 13/2; 7; 61/10; 28/5; ; 11/2; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-07 04:15:25 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 4/9; 4/9; ; 4/9; 4/9; 4/9; 9/20; 2/5; 4/9; 1/2; 10/21; 1/2; 8/15; 9/20; 4/9; 9/20; ; 1/2; 8/15; 1/2; 7/18; 11/21; 7/15; ; 1/2; ; 
Draw; 3; 3; ; 16/5; 3; 3; 31/10; 14/5; 3; 3; 3; 13/5; 13/5; 3; 16/5; 3; ; 3; 29/10; 3; 58/19; 17/5; 33/10; ; 14/5; ; 
APOEL Nicosia; 7; 6; ; 13/2; 13/2; 6; 6; 7; 6; 13/2; 7; 9/2; 9/2; 7; 6; 13/2; ; 13/2; 21/4; 13/2; 7; 61/10; 28/5; ; 11/2; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-07 08:15:19 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 4/9; 4/9; ; 4/9; 4/9; 4/9; 9/20; 2/5; 4/9; 1/2; 10/21; 1/2; 8/15; 9/20; 4/9; 9/20; ; 1/2; 10/21; 1/2; 7/18; 11/21; 7/15; ; 1/2; ; 
Draw; 3; 3; ; 16/5; 3; 3; 31/10; 14/5; 3; 3; 3; 13/5; 13/5; 3; 16/5; 3; ; 3; 3; 3; 58/19; 17/5; 33/10; ; 14/5; ; 
APOEL Nicosia; 7; 6; ; 13/2; 13/2; 6; 6; 7; 6; 13/2; 7; 9/2; 9/2; 7; 6; 13/2; ; 13/2; 11/2; 13/2; 7; 61/10; 28/5; ; 11/2; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-07 12:15:24 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 4/9; ; 4/9; 4/9; 17/40; 4/9; 2/5; 4/9; 4/9; 4/9; 1/2; 8/15; 21/50; 4/9; 2/5; ; 4/9; 10/21; 4/9; 4/11; 11/21; 6/13; ; ; ; 
Draw; 16/5; 3; ; 3; 3; 16/5; 31/10; 14/5; 3; 16/5; 3; 13/5; 13/5; 16/5; 10/3; 16/5; ; 16/5; 3; 3; 41/13; 17/5; 33/10; ; ; ; 
APOEL Nicosia; 8; 6; ; 7; 13/2; 6; 13/2; 7; 6; 15/2; 15/2; 9/2; 9/2; 15/2; 6; 15/2; ; 15/2; 11/2; 15/2; 31/4; 61/10; 59/10; ; ; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-07 16:15:20 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; ; 4/9; 4/9; 17/40; 2/5; 2/5; 4/9; 4/9; 4/9; 1/2; 4/9; 21/50; 4/9; 4/9; ; 4/9; 10/21; 4/9; 4/11; 11/21; 5/12; ; 1/2; ; 
Draw; 16/5; 3; ; 3; 3; 16/5; 10/3; 14/5; 3; 16/5; 3; 13/5; 14/5; 16/5; 10/3; 3; ; 16/5; 3; 3; 16/5; 17/5; 7/2; ; 3; ; 
APOEL Nicosia; 8; 7; ; 7; 7; 6; 7; 7; 13/2; 15/2; 15/2; 9/2; 5; 15/2; 6; 7; ; 15/2; 11/2; 15/2; 15/2; 61/10; 71/11; ; 11/2; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-07 20:15:19 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; ; 4/9; 4/9; 17/40; 2/5; 2/5; 4/9; 4/9; 4/9; 1/2; 4/9; 21/50; 4/9; 4/9; ; 4/9; 10/21; 4/9; 4/11; 11/21; 5/12; ; ; ; 
Draw; 16/5; 3; ; 3; 3; 16/5; 10/3; 14/5; 3; 16/5; 3; 13/5; 14/5; 16/5; 10/3; 3; ; 16/5; 3; 3; 16/5; 17/5; 7/2; ; ; ; 
APOEL Nicosia; 8; 7; ; 7; 7; 6; 7; 7; 13/2; 15/2; 15/2; 9/2; 5; 15/2; 6; 7; ; 15/2; 11/2; 15/2; 15/2; 61/10; 71/11; ; ; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-08 00:15:22 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; ; 4/9; 4/9; 17/40; 2/5; 2/5; 4/9; 4/9; 4/9; 1/2; 4/9; 21/50; 4/9; 4/9; ; 4/9; 10/21; 4/9; 7/19; 11/21; 5/12; ; 1/2; ; 
Draw; 16/5; 3; ; 3; 3; 16/5; 10/3; 14/5; 3; 16/5; 3; 13/5; 14/5; 16/5; 10/3; 3; ; 16/5; 3; 3; 16/5; 17/5; 7/2; ; 3; ; 
APOEL Nicosia; 8; 7; ; 7; 7; 6; 7; 7; 13/2; 15/2; 15/2; 9/2; 5; 15/2; 6; 7; ; 15/2; 11/2; 15/2; 29/4; 61/10; 71/11; ; 11/2; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-08 04:15:17 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; ; 4/9; 4/9; 17/40; 2/5; 2/5; 4/9; 4/9; 4/9; 1/2; 4/9; 21/50; 4/9; 4/9; ; 4/9; 10/21; 4/9; 4/11; 11/21; 5/12; ; ; ; 
Draw; 16/5; 3; ; 3; 3; 16/5; 10/3; 14/5; 3; 16/5; 3; 13/5; 14/5; 16/5; 10/3; 3; ; 16/5; 3; 3; 13/4; 17/5; 7/2; ; ; ; 
APOEL Nicosia; 8; 7; ; 7; 7; 6; 7; 7; 13/2; 15/2; 15/2; 9/2; 5; 15/2; 6; 7; ; 15/2; 11/2; 15/2; 15/2; 61/10; 71/11; ; ; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-08 08:15:17 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; ; 4/9; 2/5; 17/40; 2/5; 2/5; 4/9; 4/9; 4/9; 1/2; 4/9; 21/50; 4/9; 4/9; ; 4/9; 10/21; 4/9; 4/11; 11/21; 5/12; ; ; ; 
Draw; 16/5; 3; ; 3; 16/5; 16/5; 10/3; 14/5; 3; 16/5; 3; 13/5; 14/5; 16/5; 10/3; 3; ; 16/5; 3; 3; 13/4; 17/5; 7/2; ; ; ; 
APOEL Nicosia; 8; 7; ; 7; 7; 6; 7; 7; 13/2; 15/2; 15/2; 9/2; 5; 15/2; 6; 7; ; 15/2; 11/2; 15/2; 15/2; 61/10; 71/11; ; ; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-08 12:15:20 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 17/40; 2/5; 2/5; 4/9; 4/9; 4/9; 1/2; 4/9; 21/50; 2/5; 2/5; ; 4/9; 10/21; 4/9; 4/11; 17/35; 5/12; ; ; ; 
Draw; 16/5; 3; 3; 10/3; 16/5; 33/10; 10/3; 14/5; 3; 16/5; 16/5; 13/5; 14/5; 16/5; 17/5; 16/5; ; 16/5; 3; 3; 13/4; 38/11; 7/2; ; 13/5; ; 
APOEL Nicosia; 8; 7; 13/2; 15/2; 7; 13/2; 7; 7; 13/2; 15/2; 15/2; 9/2; 5; 15/2; 13/2; 15/2; ; 15/2; 11/2; 15/2; 15/2; 67/10; 71/11; ; ; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-08 16:15:18 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 4/9; 4/9; 2/5; 17/40; 2/5; 2/5; 4/9; 4/9; 4/9; 4/9; 4/9; 21/50; 4/9; 4/9; ; 4/9; 4/9; 4/9; 3/8; 17/35; 5/12; ; ; ; 
Draw; 16/5; 3; 3; 3; 16/5; 16/5; 33/10; 14/5; 3; 16/5; 3; 29/10; 14/5; 16/5; 10/3; 3; ; 16/5; 31/10; 3; 41/13; 38/11; 7/2; ; ; ; 
APOEL Nicosia; 8; 7; 13/2; 7; 7; 6; 7; 7; 13/2; 15/2; 7; 6; 13/2; 15/2; 6; 7; ; 15/2; 13/2; 15/2; 7; 67/10; 71/11; ; ; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-08 20:15:17 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 4/9; 4/9; 4/9; 17/40; 4/9; 2/5; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; ; 4/9; 4/9; 4/9; 3/8; 17/35; 5/12; ; ; ; 
Draw; 16/5; 3; 29/10; 3; 16/5; 16/5; 16/5; 14/5; 3; 16/5; 3; 29/10; 14/5; 16/5; 10/3; 3; ; 16/5; 31/10; 3; 41/13; 38/11; 7/2; ; ; ; 
APOEL Nicosia; 8; 7; 6; 7; 13/2; 6; 13/2; 7; 13/2; 15/2; 7; 6; 13/2; 7; 6; 7; ; 15/2; 13/2; 15/2; 7; 67/10; 71/11; ; ; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-09 00:15:17 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 4/9; 4/9; 4/9; 17/40; 4/9; 2/5; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; ; 4/9; 4/9; 4/9; 3/8; 17/35; 5/12; ; ; ; 
Draw; 16/5; 3; 29/10; 3; 16/5; 16/5; 16/5; 14/5; 3; 16/5; 3; 29/10; 14/5; 16/5; 16/5; 3; ; 16/5; 31/10; 3; 41/13; 38/11; 7/2; ; ; ; 
APOEL Nicosia; 8; 7; 6; 7; 13/2; 6; 13/2; 7; 13/2; 15/2; 7; 6; 13/2; 7; 6; 7; ; 15/2; 13/2; 15/2; 7; 67/10; 71/11; ; ; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-09 04:15:17 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 4/9; 4/9; 4/9; 17/40; 4/9; 2/5; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; ; 4/9; 4/9; 4/9; 3/8; 17/35; 5/12; ; 1/2; ; 
Draw; 16/5; 3; 29/10; 3; 16/5; 16/5; 16/5; 14/5; 3; 16/5; 3; 29/10; 14/5; 16/5; 16/5; 3; ; 16/5; 31/10; 3; 41/13; 38/11; 7/2; ; 14/5; ; 
APOEL Nicosia; 8; 7; 6; 7; 13/2; 6; 13/2; 7; 13/2; 15/2; 7; 6; 13/2; 7; 6; 7; ; 15/2; 13/2; 15/2; 7; 67/10; 71/11; ; 7; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-09 08:15:17 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 4/9; 4/9; 4/9; 4/9; 4/9; 2/5; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; ; 4/9; 4/9; 4/9; 3/8; 17/35; 5/12; ; ; ; 
Draw; 16/5; 3; 29/10; 3; 3; 16/5; 16/5; 14/5; 3; 16/5; 3; 29/10; 14/5; 16/5; 16/5; 3; ; 16/5; 31/10; 3; 41/13; 38/11; 7/2; ; ; ; 
APOEL Nicosia; 8; 7; 6; 7; 13/2; 6; 13/2; 7; 13/2; 15/2; 7; 6; 13/2; 7; 6; 7; ; 15/2; 13/2; 15/2; 7; 67/10; 71/11; ; ; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-09 12:15:18 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 4/9; 2/5; 17/40; 2/5; 2/5; 4/9; 4/9; 4/9; 2/5; 4/9; 21/50; 2/5; 4/9; ; 4/9; 4/9; 4/9; 3/8; 17/35; 5/12; ; 4/9; ; 
Draw; 16/5; 3; 3; 16/5; 16/5; 16/5; 10/3; 14/5; 3; 16/5; 16/5; 3; 14/5; 16/5; 10/3; 3; ; 16/5; 31/10; 3; 41/13; 38/11; 7/2; ; 3; ; 
APOEL Nicosia; 8; 7; 13/2; 7; 7; 6; 7; 7; 13/2; 15/2; 7; 13/2; 13/2; 15/2; 13/2; 7; ; 15/2; 13/2; 15/2; 7; 67/10; 71/11; ; 33/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-09 16:15:17 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 4/9; 2/5; 17/40; 2/5; 2/5; 4/9; 4/9; 4/9; 2/5; 4/9; 21/50; 2/5; 4/9; ; 4/9; 4/9; 4/9; 3/8; 17/35; 5/12; ; 4/9; ; 
Draw; 16/5; 3; 3; 16/5; 16/5; 16/5; 10/3; 14/5; 3; 16/5; 16/5; 3; 14/5; 16/5; 10/3; 3; ; 16/5; 31/10; 3; 41/13; 38/11; 7/2; ; 3; ; 
APOEL Nicosia; 8; 7; 13/2; 7; 7; 6; 7; 7; 13/2; 15/2; 7; 13/2; 13/2; 15/2; 13/2; 7; ; 15/2; 13/2; 15/2; 7; 67/10; 71/11; ; 33/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-09 20:15:18 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 4/9; 2/5; 17/40; 2/5; 2/5; 4/9; 4/9; 4/9; 2/5; 4/9; 21/50; 2/5; 4/9; ; 4/9; 4/9; 4/9; 3/8; 17/35; 5/12; ; ; ; 
Draw; 16/5; 3; 3; 16/5; 16/5; 16/5; 10/3; 14/5; 3; 16/5; 16/5; 3; 14/5; 16/5; 10/3; 3; ; 16/5; 31/10; 3; 41/13; 38/11; 7/2; ; ; ; 
APOEL Nicosia; 8; 7; 13/2; 7; 7; 6; 7; 7; 13/2; 15/2; 7; 13/2; 13/2; 15/2; 13/2; 7; ; 15/2; 13/2; 15/2; 7; 67/10; 71/11; ; ; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-10 00:15:17 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 4/9; 2/5; 17/40; 2/5; 2/5; 4/9; 4/9; 4/9; 2/5; 4/9; 21/50; 2/5; 4/9; ; 4/9; 4/9; 4/9; 3/8; 17/35; 5/12; ; 4/9; ; 
Draw; 16/5; 3; 3; 16/5; 16/5; 16/5; 10/3; 14/5; 3; 16/5; 16/5; 3; 14/5; 16/5; 10/3; 3; ; 16/5; 31/10; 3; 41/13; 38/11; 7/2; ; 3; ; 
APOEL Nicosia; 8; 7; 13/2; 7; 7; 6; 7; 7; 13/2; 15/2; 7; 13/2; 13/2; 15/2; 13/2; 7; ; 15/2; 13/2; 15/2; 7; 67/10; 71/11; ; 34/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-10 04:15:17 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 4/9; 2/5; 17/40; 2/5; 2/5; 4/9; 4/9; 4/9; 2/5; 4/9; 21/50; 2/5; 4/9; ; 4/9; 4/9; 4/9; 3/8; 7/15; 5/12; ; 4/9; ; 
Draw; 16/5; 3; 3; 16/5; 16/5; 16/5; 10/3; 14/5; 3; 16/5; 16/5; 3; 14/5; 16/5; 10/3; 3; ; 16/5; 31/10; 3; 16/5; 18/5; 7/2; ; 3; ; 
APOEL Nicosia; 8; 7; 13/2; 7; 7; 6; 7; 7; 13/2; 15/2; 7; 13/2; 13/2; 15/2; 13/2; 7; ; 15/2; 13/2; 15/2; 7; 34/5; 71/11; ; 34/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-10 08:15:17 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 4/9; 4/9; 17/40; 2/5; 2/5; 4/9; 4/9; 4/9; 2/5; 4/9; 21/50; 2/5; 4/9; ; 4/9; 4/9; 4/9; 3/8; 7/15; 5/12; ; 4/9; ; 
Draw; 16/5; 3; 3; 16/5; 16/5; 16/5; 10/3; 14/5; 3; 16/5; 16/5; 3; 14/5; 16/5; 10/3; 3; ; 16/5; 31/10; 3; 16/5; 18/5; 7/2; ; 3; ; 
APOEL Nicosia; 8; 7; 13/2; 7; 13/2; 6; 7; 7; 13/2; 15/2; 7; 13/2; 13/2; 15/2; 13/2; 7; ; 15/2; 13/2; 15/2; 7; 34/5; 71/11; ; 34/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-10 12:15:19 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 4/9; 4/9; 17/40; 2/5; 2/5; 4/9; 4/9; 4/9; 2/5; 4/9; 21/50; 2/5; 4/9; ; 4/9; 4/9; 4/9; 3/8; 7/15; 5/12; ; 4/9; ; 
Draw; 16/5; 3; 3; 16/5; 16/5; 16/5; 10/3; 14/5; 3; 16/5; 16/5; 3; 14/5; 16/5; 10/3; 3; ; 16/5; 31/10; 3; 41/13; 18/5; 7/2; ; 3; ; 
APOEL Nicosia; 8; 7; 13/2; 7; 13/2; 6; 7; 7; 13/2; 15/2; 7; 13/2; 13/2; 15/2; 13/2; 7; ; 15/2; 13/2; 15/2; 7; 34/5; 71/11; ; 34/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-10 16:15:18 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 4/9; 4/11; 4/9; 21/50; 2/5; 2/5; ; 4/9; 4/9; 4/9; 7/19; 4/9; 5/12; ; 4/9; ; 
Draw; 16/5; 16/5; 31/10; 10/3; 16/5; 16/5; 17/5; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 16/5; 7/2; 16/5; ; 16/5; 31/10; 3; 16/5; 37/10; 7/2; ; 3; ; 
APOEL Nicosia; 8; 7; 7; 15/2; 7; 13/2; 8; 7; 13/2; 15/2; 7; 15/2; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 29/4; 73/10; 71/11; ; 34/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-10 20:15:19 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 4/11; 2/5; 4/11; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 4/9; 4/11; 4/9; 21/50; 2/5; 2/5; ; 4/9; 4/9; 4/9; 7/19; 4/9; 5/12; ; 4/9; ; 
Draw; 10/3; 3; 31/10; 10/3; 16/5; 16/5; 17/5; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 16/5; 7/2; 16/5; ; 16/5; 31/10; 3; 16/5; 37/10; 7/2; ; 3; ; 
APOEL Nicosia; 9; 15/2; 7; 15/2; 7; 13/2; 8; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 29/4; 73/10; 71/11; ; 34/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-11 00:15:17 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 4/9; 4/11; 4/9; 21/50; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; 4/9; 5/12; ; 4/9; ; 
Draw; 10/3; 16/5; 31/10; 10/3; 16/5; 16/5; 17/5; 14/5; 10/3; 16/5; 16/5; 16/5; 14/5; 16/5; 7/2; 16/5; ; 16/5; 31/10; 3; 13/4; 37/10; 7/2; ; 3; ; 
APOEL Nicosia; 15/2; 7; 7; 15/2; 7; 13/2; 8; 7; 13/2; 15/2; 7; 7; 13/2; 15/2; 13/2; 15/2; ; 15/2; 13/2; 15/2; 15/2; 73/10; 71/11; ; 34/5; ; 
META; champions-league/fc-copenhagen-v-apoel-nicosia; 2016-08-11 04:15:17 GMT+3; 2016-08-16 19:45; e70300-dr003
FC Copenhagen; 2/5; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 4/9; 4/9; 4/9; 4/11; 4/9; 21/50; 2/5; 2/5; ; 4/9; 4/9; 4/9; 3/8; 4/9; 5/12; ; 4/9; ; 
