META; champions-league/young-boys-v-shakhtar-donetsk; 2016-07-27 16:15:28 GMT+3; 2016-08-03 19:15; e70300-dr003
Shakhtar Donetsk; ; 23/20; 6/5; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/14; ; ; ; ; 
Young Boys; ; 23/10; 9/4; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 52/21; ; ; ; ; 
Draw; ; 11/5; 23/10; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; 
META; champions-league/young-boys-v-shakhtar-donetsk; 2016-07-27 20:15:26 GMT+3; 2016-08-03 19:15; e70300-dr003
Shakhtar Donetsk; ; 23/20; 6/5; ; 6/5; ; ; ; ; 5/4; ; ; ; ; ; ; ; 5/4; ; 5/4; ; 8/7; ; ; ; ; 
Draw; ; 11/5; 23/10; ; 23/10; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 23/10; ; 33/13; ; ; ; ; 
Young Boys; ; 23/10; 9/4; ; 9/4; ; ; ; ; 11/5; ; ; ; ; ; ; ; 11/5; ; 11/5; ; 34/13; ; ; ; ; 
META; champions-league/young-boys-v-shakhtar-donetsk; 2016-07-28 00:15:16 GMT+3; 2016-08-03 19:15; e70300-dr003
Shakhtar Donetsk; ; 23/20; 6/5; ; 6/5; ; ; ; ; 5/4; ; ; ; ; ; ; ; 5/4; ; 5/4; ; 8/7; ; ; 10/9; ; 
Draw; ; 11/5; 23/10; ; 23/10; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 23/10; ; 33/13; ; ; 11/5; ; 
Young Boys; ; 23/10; 9/4; ; 9/4; ; ; ; ; 11/5; ; ; ; ; ; ; ; 11/5; ; 11/5; ; 34/13; ; ; 9/4; ; 
META; champions-league/young-boys-v-shakhtar-donetsk; 2016-07-28 04:15:19 GMT+3; 2016-08-03 19:15; e70300-dr003
Shakhtar Donetsk; ; 23/20; 6/5; ; 6/5; ; ; ; ; 5/4; ; ; ; ; ; ; ; 5/4; ; 5/4; ; 8/7; ; ; 10/9; ; 
Draw; ; 11/5; 23/10; ; 23/10; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 23/10; ; 33/13; ; ; 11/5; ; 
Young Boys; ; 23/10; 9/4; ; 9/4; ; ; ; ; 11/5; ; ; ; ; ; ; ; 11/5; ; 11/5; ; 34/13; ; ; 9/4; ; 
META; champions-league/young-boys-v-shakhtar-donetsk; 2016-07-28 08:15:23 GMT+3; 2016-08-03 19:15; e70300-dr003
Shakhtar Donetsk; ; 23/20; 6/5; ; 6/5; ; ; ; ; 5/4; ; ; ; ; ; ; ; 5/4; ; 5/4; ; 8/7; ; ; 10/9; ; 
Draw; ; 11/5; 23/10; ; 23/10; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 23/10; ; 33/13; ; ; 11/5; ; 
Young Boys; ; 23/10; 9/4; ; 9/4; ; ; ; ; 11/5; ; ; ; ; ; ; ; 11/5; ; 11/5; ; 34/13; ; ; 9/4; ; 
META; champions-league/young-boys-v-shakhtar-donetsk; 2016-07-28 12:15:21 GMT+3; 2016-08-03 19:15; e70300-dr003
Shakhtar Donetsk; ; 23/20; 6/5; ; 6/5; ; ; ; ; 5/4; ; ; ; ; ; ; ; 5/4; ; 5/4; 6/5; 8/7; ; ; 10/9; ; 
Draw; ; 11/5; 23/10; ; 23/10; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; ; 23/10; 11/5; 33/13; ; ; 11/5; ; 
Young Boys; ; 23/10; 11/5; ; 11/5; ; ; ; ; 11/5; ; ; ; ; ; ; ; 11/5; ; 11/5; 21/10; 34/13; ; ; 9/4; ; 
META; champions-league/young-boys-v-shakhtar-donetsk; 2016-07-28 16:15:25 GMT+3; 2016-08-03 19:15; e70300-dr003
Shakhtar Donetsk; ; 23/20; 6/5; ; 6/5; ; ; ; ; 5/4; ; ; ; ; ; ; ; 5/4; 5/4; 5/4; 6/5; 8/7; ; ; ; ; 
Young Boys; ; 9/4; 11/5; ; 11/5; ; ; ; ; 11/5; ; ; ; ; ; ; ; 11/5; 21/10; 11/5; 21/10; 23/9; ; ; ; ; 
Draw; ; 9/4; 23/10; ; 23/10; ; ; ; ; 23/10; ; ; ; ; ; ; ; 23/10; 23/10; 23/10; 11/5; 13/5; ; ; ; ; 
META; champions-league/young-boys-v-shakhtar-donetsk; 2016-07-28 20:15:21 GMT+3; 2016-08-03 19:15; e70300-dr003
