META; champions-league/fc-sheriff-v-hapoel-beer-sheva; 2016-07-16 00:15:06 GMT+3; 2016-07-19 18:00; e70300-dr003
FC Sheriff; ; 23/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; 
Hapoel Beer Sheva; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 26/11; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 27/11; ; ; ; ; 
META; champions-league/fc-sheriff-v-hapoel-beer-sheva; 2016-07-16 04:15:09 GMT+3; 2016-07-19 18:00; e70300-dr003
FC Sheriff; ; 23/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; 
Hapoel Beer Sheva; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 26/11; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 27/11; ; ; ; ; 
META; champions-league/fc-sheriff-v-hapoel-beer-sheva; 2016-07-16 08:15:08 GMT+3; 2016-07-19 18:00; e70300-dr003
FC Sheriff; ; 23/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; 
Hapoel Beer Sheva; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 26/11; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 27/11; ; ; ; ; 
META; champions-league/fc-sheriff-v-hapoel-beer-sheva; 2016-07-16 12:15:16 GMT+3; 2016-07-19 18:00; e70300-dr003
FC Sheriff; ; 23/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; 
Hapoel Beer Sheva; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 26/11; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 27/11; ; ; ; ; 
META; champions-league/fc-sheriff-v-hapoel-beer-sheva; 2016-07-16 16:15:09 GMT+3; 2016-07-19 18:00; e70300-dr003
FC Sheriff; ; 23/20; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; 
Hapoel Beer Sheva; ; 11/5; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; 26/11; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; 27/11; ; ; ; ; 
META; champions-league/fc-sheriff-v-hapoel-beer-sheva; 2016-07-16 20:15:08 GMT+3; 2016-07-19 18:00; e70300-dr003
FC Sheriff; ; 6/5; 23/20; ; 23/20; ; ; ; 11/10; ; ; 11/10; 1; ; ; ; 15/13; ; ; ; ; 6/5; ; ; 10/9; ; 
Hapoel Beer Sheva; ; 11/5; 9/4; ; 9/4; ; ; ; 23/10; ; ; 2; 11/5; ; ; ; 12/5; ; ; ; ; 26/11; ; ; 5/4; ; 
Draw; ; 9/4; 12/5; ; 12/5; ; ; ; 23/10; ; ; 11/5; 11/5; ; ; ; 12/5; ; ; ; ; 27/11; ; ; 2; ; 
META; champions-league/fc-sheriff-v-hapoel-beer-sheva; 2016-07-17 00:15:07 GMT+3; 2016-07-19 18:00; e70300-dr003
FC Sheriff; ; 6/5; 23/20; ; 23/20; ; ; ; 11/10; ; ; 11/10; 1; ; ; ; 15/13; ; ; ; ; 6/5; ; ; ; ; 
Hapoel Beer Sheva; ; 11/5; 9/4; ; 9/4; ; ; ; 23/10; ; ; 2; 11/5; ; ; ; 12/5; ; ; ; ; 26/11; ; ; ; ; 
Draw; ; 9/4; 12/5; ; 12/5; ; ; ; 23/10; ; ; 11/5; 11/5; ; ; ; 12/5; ; ; ; ; 27/11; ; ; ; ; 
META; champions-league/fc-sheriff-v-hapoel-beer-sheva; 2016-07-17 04:15:08 GMT+3; 2016-07-19 18:00; e70300-dr003
FC Sheriff; ; 6/5; 23/20; ; 23/20; ; ; ; 11/10; ; ; 11/10; 1; ; ; ; 15/13; ; ; ; ; 6/5; ; ; ; ; 
Hapoel Beer Sheva; ; 11/5; 9/4; ; 9/4; ; ; ; 23/10; ; ; 2; 11/5; ; ; ; 12/5; ; ; ; ; 26/11; ; ; ; ; 
Draw; ; 9/4; 12/5; ; 12/5; ; ; ; 23/10; ; ; 11/5; 11/5; ; ; ; 12/5; ; ; ; ; 27/11; ; ; ; ; 
META; champions-league/fc-sheriff-v-hapoel-beer-sheva; 2016-07-17 08:15:08 GMT+3; 2016-07-19 18:00; e70300-dr003
FC Sheriff; ; 6/5; 23/20; ; 23/20; ; ; ; 11/10; ; ; 11/10; 1; ; ; ; 15/13; ; ; ; ; 6/5; ; ; 10/9; ; 
Hapoel Beer Sheva; ; 11/5; 9/4; ; 9/4; ; ; ; 23/10; ; ; 2; 11/5; ; ; ; 12/5; ; ; ; ; 26/11; ; ; 6/4; ; 
Draw; ; 9/4; 12/5; ; 12/5; ; ; ; 23/10; ; ; 11/5; 11/5; ; ; ; 12/5; ; ; ; ; 27/11; ; ; 2; ; 
META; champions-league/fc-sheriff-v-hapoel-beer-sheva; 2016-07-17 12:15:13 GMT+3; 2016-07-19 18:00; e70300-dr003
FC Sheriff; ; 6/5; 23/20; ; 23/20; ; ; ; 11/10; ; ; 11/10; 1; ; ; ; 15/13; ; ; ; ; 6/5; ; ; 10/9; ; 
Hapoel Beer Sheva; ; 9/4; 9/4; ; 9/4; ; ; ; 23/10; ; ; 2; 11/5; ; ; ; 12/5; ; ; ; ; 26/11; ; ; 6/4; ; 
Draw; ; 11/5; 12/5; ; 12/5; ; ; ; 23/10; ; ; 11/5; 11/5; ; ; ; 12/5; ; ; ; ; 27/11; ; ; 2; ; 
META; champions-league/fc-sheriff-v-hapoel-beer-sheva; 2016-07-17 16:15:09 GMT+3; 2016-07-19 18:00; e70300-dr003
FC Sheriff; ; 23/20; 23/20; ; 23/20; ; 23/20; 11/10; 6/5; ; 23/20; 11/10; 1; ; 23/20; 6/5; 15/13; ; 15/13; ; 21/20; 6/5; 15/13; ; ; ; 
Hapoel Beer Sheva; ; 9/4; 9/4; ; 9/4; ; 23/10; 23/10; 23/10; ; 23/10; 2; 11/5; ; 11/5; 21/10; 12/5; ; 23/10; ; 9/4; 26/11; 2; ; ; ; 
Draw; ; 9/4; 12/5; ; 12/5; ; 23/10; 23/10; 23/10; ; 23/10; 11/5; 11/5; ; 5/2; 12/5; 12/5; ; 23/10; ; 9/4; 27/11; 23/10; ; ; ; 
META; champions-league/fc-sheriff-v-hapoel-beer-sheva; 2016-07-17 20:15:14 GMT+3; 2016-07-19 18:00; e70300-dr003
