META; champions-league/zrinski-v-legia-warsaw; 2016-07-08 20:15:03 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; ; 4/6; 4/6; ; 4/6; ; ; ; 4/6; 7/10; ; ; 8/13; ; ; ; 4/6; ; 7/10; ; 4/6; ; ; ; ; ; ; 
Draw; ; 13/5; 5/2; ; 5/2; ; ; ; 13/5; 5/2; ; ; 5/2; ; ; ; 11/4; ; 5/2; ; 5/2; ; ; ; ; ; ; 
Zrinski; ; 4; 19/5; ; 19/5; ; ; ; 4; 4; ; ; 7/2; ; ; ; 4; ; 4; ; 4; ; ; ; ; ; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-09 00:15:03 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; ; 7/10; 4/6; ; 4/6; ; ; ; 4/6; 7/10; ; ; 8/13; ; ; ; 8/11; ; 7/10; ; 4/6; ; ; ; ; ; ; 
Draw; ; 5/2; 12/5; ; 12/5; ; ; ; 13/5; 5/2; ; ; 5/2; ; ; ; 13/5; ; 5/2; ; 5/2; ; ; ; ; ; ; 
Zrinski; ; 15/4; 19/5; ; 19/5; ; ; ; 4; 4; ; ; 7/2; ; ; ; 4; ; 4; ; 4; ; ; ; ; ; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-09 04:15:04 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; ; 7/10; 4/6; ; 4/6; ; ; ; 4/6; 7/10; ; ; 8/13; ; ; ; 8/11; ; 7/10; ; 4/6; ; ; ; ; ; ; 
Draw; ; 5/2; 12/5; ; 12/5; ; ; ; 13/5; 5/2; ; ; 5/2; ; ; ; 13/5; ; 5/2; ; 5/2; ; ; ; ; ; ; 
Zrinski; ; 15/4; 19/5; ; 19/5; ; ; ; 4; 4; ; ; 7/2; ; ; ; 4; ; 4; ; 4; ; ; ; ; ; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-09 08:15:08 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; ; 7/10; 4/6; ; 4/6; ; ; ; 4/6; 7/10; ; ; 8/13; ; ; ; 8/11; 8/13; 7/10; ; 4/6; 8/13; ; ; ; 4/6; ; 
Draw; ; 5/2; 12/5; ; 12/5; ; ; ; 13/5; 5/2; ; ; 5/2; ; ; ; 13/5; 12/5; 5/2; ; 5/2; 12/5; ; ; ; 15/8; ; 
Zrinski; ; 15/4; 19/5; ; 19/5; ; ; ; 4; 4; ; ; 7/2; ; ; ; 4; 62/17; 4; ; 4; 62/17; ; ; ; 11/4; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-09 12:15:10 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; ; 4/6; 4/6; ; 4/6; ; ; ; 4/6; 7/10; ; ; 8/13; ; ; ; 4/6; 8/13; 7/10; ; 4/6; 8/13; ; ; ; ; ; 
Draw; ; 13/5; 5/2; ; 5/2; ; ; ; 13/5; 5/2; ; ; 5/2; ; ; ; 11/4; 12/5; 5/2; ; 5/2; 12/5; ; ; ; ; ; 
Zrinski; ; 4; 19/5; ; 19/5; ; ; ; 4; 4; ; ; 7/2; ; ; ; 4; 62/17; 4; ; 4; 62/17; ; ; ; ; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-09 16:15:09 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; ; 8/11; 4/6; ; 4/6; ; ; ; 4/6; 7/10; ; ; 8/13; ; ; ; 8/11; 8/13; 7/10; ; 4/6; 8/13; ; ; ; 8/11; ; 
Draw; ; 12/5; 5/2; ; 5/2; ; ; ; 13/5; 5/2; ; ; 5/2; ; ; ; 13/5; 12/5; 5/2; ; 5/2; 12/5; ; ; ; 15/8; ; 
Zrinski; ; 15/4; 18/5; ; 18/5; ; ; ; 4; 4; ; ; 7/2; ; ; ; 4; 62/17; 4; ; 4; 62/17; ; ; ; 1/2; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-09 20:15:09 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; ; 8/11; 4/6; ; 4/6; ; ; ; 4/6; 7/10; ; ; 8/13; ; ; ; 8/11; 8/13; 7/10; ; 4/6; 8/13; ; ; ; ; ; 
Draw; ; 12/5; 5/2; ; 5/2; ; ; ; 13/5; 5/2; ; ; 5/2; ; ; ; 13/5; 12/5; 5/2; ; 5/2; 12/5; ; ; ; ; ; 
Zrinski; ; 15/4; 18/5; ; 18/5; ; ; ; 4; 4; ; ; 7/2; ; ; ; 4; 62/17; 4; ; 4; 62/17; ; ; ; ; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-10 00:15:04 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; ; 7/10; 4/6; ; 4/6; ; 3/4; ; 4/6; 7/10; ; ; 8/13; ; ; ; 8/11; 4/6; 7/10; ; 4/6; 4/6; ; ; ; ; ; 
Draw; ; 12/5; 5/2; ; 5/2; ; 5/2; ; 13/5; 5/2; ; ; 5/2; ; ; ; 13/5; 27/11; 5/2; ; 5/2; 27/11; ; ; ; ; ; 
Zrinski; ; 4; 19/5; ; 19/5; ; 17/4; ; 4; 4; ; ; 7/2; ; ; ; 4; 19/5; 4; ; 4; 19/5; ; ; ; ; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-10 04:15:03 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; ; 7/10; 4/6; ; 4/6; ; 3/4; ; 4/6; 7/10; ; ; 8/13; ; ; ; 8/11; 4/6; 7/10; ; 4/6; 4/6; ; ; ; ; ; 
Draw; ; 5/2; 5/2; ; 5/2; ; 5/2; ; 13/5; 5/2; ; ; 5/2; ; ; ; 13/5; 27/11; 5/2; ; 5/2; 27/11; ; ; ; ; ; 
Zrinski; ; 15/4; 18/5; ; 18/5; ; 17/4; ; 4; 4; ; ; 7/2; ; ; ; 4; 19/5; 4; ; 4; 19/5; ; ; ; ; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-10 08:15:03 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; ; 7/10; 4/6; ; 4/6; ; 3/4; ; 4/6; 7/10; ; ; 8/13; ; ; ; 8/11; 4/6; 7/10; ; 4/6; 4/6; ; ; ; 4/5; ; 
Draw; ; 5/2; 5/2; ; 5/2; ; 5/2; ; 13/5; 5/2; ; ; 5/2; ; ; ; 13/5; 27/11; 5/2; ; 5/2; 27/11; ; ; ; 9/5; ; 
Zrinski; ; 15/4; 18/5; ; 18/5; ; 17/4; ; 4; 4; ; ; 7/2; ; ; ; 4; 19/5; 4; ; 4; 19/5; ; ; ; 5/6; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-10 12:15:03 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; ; 7/10; 4/6; ; 4/6; ; 3/4; ; 4/6; 7/10; ; ; 8/13; ; ; ; 8/11; 4/6; 7/10; ; 4/6; 4/6; 7/10; ; ; 4/5; ; 
Draw; ; 5/2; 5/2; ; 5/2; ; 5/2; ; 13/5; 5/2; ; ; 5/2; ; ; ; 13/5; 27/11; 5/2; ; 5/2; 27/11; 33/13; ; ; 9/5; ; 
Zrinski; ; 15/4; 18/5; ; 18/5; ; 17/4; ; 4; 4; ; ; 7/2; ; ; ; 4; 19/5; 4; ; 4; 19/5; 49/10; ; ; 5/6; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-10 16:15:05 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; 8/13; 4/6; 4/6; ; 4/6; 8/13; 8/11; 8/13; 4/6; 7/10; ; 8/13; 8/13; 13/20; 13/20; ; 4/6; 7/10; 7/10; 4/6; 11/17; 8/11; ; ; 4/5; ; 
Draw; 12/5; 5/2; 12/5; ; 12/5; 12/5; 13/5; 13/5; 13/5; 5/2; ; 5/2; 5/2; 12/5; 27/10; ; 11/4; 5/2; 5/2; 5/2; 27/11; 28/11; ; ; 5/2; ; 
Zrinski; 4; 4; 4; ; 4; 15/4; 9/2; 4; 17/4; 4; ; 21/5; 7/2; 4; 9/2; ; 4; 4; 4; 4; 39/10; 9/2; ; ; 7/2; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-10 20:15:03 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; 8/13; 7/10; 4/6; 7/10; 4/6; 8/13; 8/11; 8/13; 4/6; 7/10; ; 7/10; 8/13; 13/20; 13/20; ; 4/6; 7/10; 7/10; 4/6; 11/17; 7/10; ; ; 8/11; ; 
Draw; 12/5; 12/5; 12/5; 13/5; 12/5; 12/5; 13/5; 13/5; 13/5; 5/2; ; 12/5; 5/2; 12/5; 27/10; ; 13/5; 5/2; 5/2; 5/2; 5/2; 31/12; ; ; 19/10; ; 
Zrinski; 4; 4; 4; 4; 4; 15/4; 9/2; 4; 17/4; 4; ; 17/4; 7/2; 4; 9/2; ; 9/2; 4; 4; 4; 75/19; 24/5; ; ; 7/2; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-11 00:15:09 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; 8/13; 4/6; 4/6; 7/10; 4/6; 8/13; 8/11; 8/13; 4/6; ; ; 7/10; 8/13; 13/20; 13/20; 4/6; 4/6; 7/10; 7/10; 4/6; 11/17; 7/10; ; ; ; ; 
Draw; 12/5; 5/2; 12/5; 13/5; 12/5; 12/5; 13/5; 13/5; 13/5; ; ; 5/2; 5/2; 12/5; 27/10; 13/5; 13/5; 5/2; 5/2; 5/2; 5/2; 31/12; ; ; ; ; 
Zrinski; 4; 4; 4; 4; 4; 15/4; 9/2; 4; 17/4; ; ; 17/4; 7/2; 4; 9/2; 17/4; 9/2; 4; 4; 4; 75/19; 24/5; ; ; ; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-11 03:45:06 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; 8/13; 4/6; 4/6; 7/10; 4/6; 8/13; 8/11; 8/13; 4/6; 7/10; ; 7/10; 8/13; 13/20; 13/20; 4/6; 4/6; 7/10; 7/10; 4/6; 11/17; 7/10; ; ; 8/11; ; 
Draw; 12/5; 5/2; 12/5; 13/5; 12/5; 12/5; 13/5; 13/5; 13/5; 5/2; ; 5/2; 5/2; 12/5; 27/10; 13/5; 13/5; 5/2; 5/2; 5/2; 5/2; 31/12; ; ; 21/10; ; 
Zrinski; 4; 4; 4; 4; 4; 15/4; 9/2; 4; 17/4; 4; ; 17/4; 7/2; 4; 9/2; 17/4; 9/2; 4; 4; 4; 75/19; 24/5; ; ; 7/2; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-11 04:15:03 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; 8/13; 4/6; 4/6; 7/10; 4/6; 8/13; 8/11; 8/13; 4/6; 7/10; ; 7/10; 8/13; 13/20; 13/20; 4/6; 4/6; 7/10; 7/10; 4/6; 11/17; 7/10; ; ; 8/11; ; 
Draw; 12/5; 5/2; 12/5; 13/5; 12/5; 12/5; 13/5; 13/5; 13/5; 5/2; ; 5/2; 5/2; 12/5; 27/10; 13/5; 13/5; 5/2; 5/2; 5/2; 5/2; 31/12; ; ; 21/10; ; 
Zrinski; 4; 4; 4; 4; 4; 15/4; 9/2; 4; 17/4; 4; ; 17/4; 7/2; 4; 9/2; 17/4; 9/2; 4; 4; 4; 75/19; 24/5; ; ; 7/2; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-11 05:45:04 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; 8/13; 4/6; 4/6; 7/10; 4/6; 8/13; 8/11; 8/13; 4/6; 7/10; ; 7/10; 8/13; 13/20; 13/20; 4/6; 4/6; 7/10; 7/10; 4/6; 11/17; 7/10; ; ; 8/11; ; 
Draw; 12/5; 5/2; 12/5; 13/5; 12/5; 12/5; 13/5; 13/5; 13/5; 5/2; ; 5/2; 5/2; 12/5; 27/10; 13/5; 13/5; 5/2; 5/2; 5/2; 5/2; 31/12; ; ; 21/10; ; 
Zrinski; 4; 4; 4; 4; 4; 15/4; 9/2; 4; 17/4; 4; ; 17/4; 7/2; 4; 9/2; 17/4; 9/2; 4; 4; 4; 75/19; 24/5; ; ; 7/2; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-11 06:16:48 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; 8/13; 4/6; 4/6; 7/10; 4/6; 8/13; 8/11; 8/13; 4/6; 7/10; ; 7/10; 8/13; 13/20; 13/20; 4/6; 4/6; 7/10; 7/10; 4/6; 11/17; 7/10; ; ; 8/11; ; 
Draw; 12/5; 5/2; 12/5; 13/5; 12/5; 12/5; 13/5; 13/5; 13/5; 5/2; ; 5/2; 5/2; 12/5; 27/10; 13/5; 13/5; 5/2; 5/2; 5/2; 5/2; 31/12; ; ; 21/10; ; 
Zrinski; 4; 4; 4; 4; 4; 15/4; 9/2; 4; 17/4; 4; ; 17/4; 7/2; 4; 9/2; 17/4; 9/2; 4; 4; 4; 75/19; 24/5; ; ; 7/2; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-11 07:45:04 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; 8/13; 4/6; 4/6; 7/10; 4/6; 8/13; 8/11; 8/13; 4/6; 7/10; ; 7/10; 8/13; 13/20; 13/20; 4/6; 4/6; 7/10; 7/10; 4/6; 11/17; 7/10; ; ; ; ; 
Draw; 12/5; 5/2; 12/5; 13/5; 12/5; 12/5; 13/5; 13/5; 13/5; 5/2; ; 5/2; 5/2; 12/5; 27/10; 13/5; 13/5; 5/2; 5/2; 5/2; 5/2; 31/12; ; ; ; ; 
Zrinski; 4; 4; 4; 4; 4; 15/4; 9/2; 4; 17/4; 4; ; 17/4; 7/2; 4; 9/2; 17/4; 9/2; 4; 4; 4; 75/19; 24/5; ; ; ; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-11 08:15:04 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; 8/13; 4/6; 4/6; 7/10; 4/6; 8/13; 8/11; 8/13; 4/6; 7/10; ; 7/10; 8/13; 13/20; 13/20; 4/6; 4/6; 7/10; 7/10; 4/6; 11/17; 7/10; ; ; 8/11; ; 
Draw; 12/5; 5/2; 12/5; 13/5; 12/5; 12/5; 13/5; 13/5; 13/5; 5/2; ; 5/2; 5/2; 12/5; 27/10; 13/5; 13/5; 5/2; 5/2; 5/2; 5/2; 31/12; ; ; 21/10; ; 
Zrinski; 4; 4; 4; 4; 4; 15/4; 9/2; 4; 17/4; 4; ; 17/4; 7/2; 4; 9/2; 17/4; 9/2; 4; 4; 4; 75/19; 24/5; ; ; 7/2; ; 
META; champions-league/zrinski-v-legia-warsaw; 2016-07-11 09:45:04 GMT+3; 2016-07-12 17:30; e70300-dr003
Legia Warsaw; 8/13; 4/6; 4/6; 7/10; 4/6; 8/13; 8/11; 8/13; 4/6; 7/10; ; 7/10; 8/13; 13/20; 13/20; 4/6; 4/6; 7/10; 7/10; 4/6; 11/17; 7/10; ; ; ; ; 
Draw; 12/5; 5/2; 5/2; 13/5; 5/2; 12/5; 13/5; 13/5; 13/5; 5/2; ; 5/2; 5/2; 12/5; 27/10; 13/5; 13/5; 5/2; 5/2; 5/2; 5/2; 31/12; ; ; ; ; 
