META; champions-league/sevilla-v-leicester; 2016-12-12 16:15:19 GMT+2; 2017-02-14 19:45; e70300-dr003
Sevilla; 4/7; 8/13; ; 8/13; ; 13/20; 4/7; 8/13; ; ; 4/7; 4/6; ; 8/11; 4/6; ; 11/18; 8/13; 11/17; 4/7; 11/18; 4/6; 4/7; 8/13; 4/7; ; 8/13; ; 
Draw; 3; 3; ; 14/5; ; 14/5; 3; 11/4; ; ; 3; 12/5; ; 23/10; 11/4; ; 29/10; 3; 11/4; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 21/10; ; 
Leicester; 5; 17/4; ; 4; ; 21/5; 5; 4; ; ; 4; 4; ; 9/2; 9/2; ; 50/11; 9/2; 4; 9/2; 50/11; 5; 21/5; 9/2; 9/2; ; 4; ; 
META; champions-league/sevilla-v-leicester; 2016-12-12 20:15:19 GMT+2; 2017-02-14 19:45; e70300-dr003
Sevilla; 4/7; 8/13; 6/10; 8/13; 8/13; 4/7; 3/5; 8/13; 4/7; 3/5; 4/7; 4/6; 11/20; 4/7; 4/6; ; 11/18; 8/13; 4/7; 4/7; 11/18; 4/6; 4/7; 8/13; 4/7; ; 8/15; ; 
Draw; 3; 3; 29/10; 14/5; 3; 3; 3; 11/4; 3; 14/5; 3; 12/5; 59/20; 14/5; 11/4; ; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 13/5; ; 
Leicester; 5; 17/4; 19/4; 9/2; 5; 9/2; 19/4; 4; 19/4; 19/4; 4; 4; 21/4; 5; 9/2; ; 50/11; 9/2; 9/2; 9/2; 50/11; 5; 21/5; 9/2; 9/2; ; 23/5; ; 
META; champions-league/sevilla-v-leicester; 2016-12-13 00:15:16 GMT+2; 2017-02-14 19:45; e70300-dr003
Sevilla; 4/7; 8/13; 6/10; 8/13; 8/13; 4/7; 3/5; 8/13; 4/7; 3/5; 4/7; 4/6; 11/20; 4/7; 8/13; 8/13; 11/18; 8/13; 4/7; 4/7; 11/18; 4/6; 4/7; 8/13; 4/7; ; 8/15; ; 
Draw; 3; 3; 29/10; 14/5; 3; 3; 3; 11/4; 3; 14/5; 3; 12/5; 59/20; 14/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 13/5; ; 
Leicester; 5; 17/4; 19/4; 9/2; 5; 9/2; 19/4; 4; 19/4; 19/4; 4; 4; 21/4; 5; 9/2; 5; 50/11; 9/2; 9/2; 9/2; 50/11; 5; 21/5; 9/2; 9/2; ; 23/5; ; 
