META; champions-league/man-city-v-monaco; 2016-12-12 16:15:10 GMT+2; 2017-02-14 19:45; e70300-dr003
Man City; 1/2; 1/2; ; 4/9; ; 1/2; 1/2; 2/5; ; ; 2/5; 8/15; ; 4/9; 1/2; ; 10/21; 10/21; 10/21; 4/9; 10/21; 51/100; 4/9; 10/21; 1/2; ; 2/5; ; 
Man City; 1/2; 1/2; 40/85; 4/9; 1/2; 1/2; 9/20; 2/5; 1/2; 1/2; 2/5; 8/15; 12/25; ; 8/15; 1/2; 17/35; 10/21; 10/21; 4/9; 17/35; 49/100; 4/9; 10/21; 1/2; ; 1/33; ; 
Draw; 10/3; 10/3; 16/5; 16/5; 7/2; 10/3; 18/5; 16/5; 10/3; 16/5; 3; 13/5; 10/3; ; 10/3; 7/2; 13/4; 17/5; 29/10; 10/3; 13/4; 19/5; 10/3; 17/5; 16/5; ; 1/100; ; 
Monaco; 11/2; 5; 5; 6; 11/2; 5; 6; 7; 11/2; 5; 6; 5; 11/2; ; 5; 6; 27/5; 23/4; 13/2; 28/5; 27/5; 32/5; 9/2; 23/4; 5; ; 1/33; ; 
META; champions-league/man-city-v-monaco; 2016-12-16 04:15:08 GMT+2; 2017-02-14 19:45; e70300-dr003
Man City; 1/2; 1/2; 40/85; 4/9; 1/2; 1/2; 9/20; 2/5; 1/2; 1/2; 2/5; 8/15; 12/25; ; 8/15; 1/2; 17/35; 10/21; 10/21; 4/9; 17/35; 49/100; 4/9; 10/21; 1/2; ; 1/33; ; 
Draw; 10/3; 10/3; 16/5; 16/5; 7/2; 10/3; 18/5; 16/5; 10/3; 16/5; 3; 13/5; 10/3; ; 10/3; 7/2; 13/4; 17/5; 29/10; 10/3; 13/4; 19/5; 10/3; 17/5; 16/5; ; 1/100; ; 
Monaco; 11/2; 5; 5; 6; 11/2; 5; 6; 7; 11/2; 5; 6; 5; 11/2; ; 5; 6; 91/17; 23/4; 13/2; 28/5; 91/17; 32/5; 9/2; 23/4; 5; ; 1/33; ; 
META; champions-league/man-city-v-monaco; 2016-12-16 08:15:09 GMT+2; 2017-02-14 19:45; e70300-dr003
Man City; 1/2; 1/2; 40/85; 4/9; 1/2; 1/2; 1/2; 2/5; 1/2; 1/2; 2/5; 8/15; 12/25; ; 8/15; 8/15; 17/35; 10/21; 10/21; 4/9; 1/2; 49/100; 4/9; 10/21; 1/2; ; 1/33; ; 
Draw; 10/3; 10/3; 16/5; 16/5; 7/2; 10/3; 7/2; 16/5; 10/3; 16/5; 3; 13/5; 10/3; ; 10/3; 10/3; 13/4; 17/5; 29/10; 10/3; 16/5; 19/5; 10/3; 17/5; 16/5; ; 1/100; ; 
Monaco; 11/2; 5; 5; 6; 11/2; 5; 11/2; 7; 11/2; 5; 6; 5; 11/2; ; 5; 6; 27/5; 23/4; 13/2; 28/5; 27/5; 32/5; 9/2; 23/4; 5; ; 1/33; ; 
META; champions-league/man-city-v-monaco; 2016-12-16 12:15:09 GMT+2; 2017-02-14 19:45; e70300-dr003
Man City; 1/2; 1/2; 40/85; 4/9; 1/2; 1/2; 1/2; 2/5; 1/2; 1/2; 2/5; 8/15; 12/25; ; 8/15; 8/15; 17/35; 10/21; 10/21; 4/9; 17/35; 49/100; 4/9; 10/21; 1/2; ; 1/33; ; 
Draw; 10/3; 10/3; 16/5; 16/5; 7/2; 10/3; 7/2; 16/5; 10/3; 16/5; 3; 13/5; 10/3; ; 10/3; 10/3; 13/4; 17/5; 29/10; 10/3; 13/4; 19/5; 10/3; 17/5; 16/5; ; 4/11; ; 
Monaco; 11/2; 5; 5; 6; 11/2; 5; 11/2; 7; 11/2; 5; 6; 5; 11/2; ; 5; 6; 27/5; 23/4; 13/2; 28/5; 27/5; 32/5; 9/2; 23/4; 5; ; 4/11; ; 
META; champions-league/man-city-v-monaco; 2016-12-16 16:15:08 GMT+2; 2017-02-14 19:45; e70300-dr003
Man City; 1/2; 1/2; 40/85; 4/9; 1/2; 1/2; 9/20; 2/5; 1/2; 1/2; 2/5; 8/15; 12/25; ; 8/15; 1/2; 17/35; 10/21; 10/21; 4/9; ; 49/100; 4/9; 10/21; 1/2; ; 1/33; ; 
Draw; 10/3; 10/3; 16/5; 16/5; 7/2; 10/3; 18/5; 16/5; 10/3; 16/5; 3; 13/5; 10/3; ; 10/3; 7/2; 13/4; 17/5; 29/10; 10/3; ; 19/5; 10/3; 17/5; 16/5; ; 4/11; ; 
Monaco; 11/2; 5; 5; 6; 11/2; 5; 6; 7; 11/2; 5; 6; 5; 11/2; ; 5; 6; 27/5; 23/4; 13/2; 28/5; ; 32/5; 9/2; 23/4; 5; ; 4/11; ; 
META; champions-league/man-city-v-monaco; 2016-12-17 00:15:08 GMT+2; 2017-02-14 19:45; e70300-dr003
Man City; 1/2; 1/2; 40/85; 4/9; 1/2; 1/2; 1/2; 2/5; 1/2; 1/2; 2/5; 8/15; 12/25; ; 8/15; 8/15; 17/35; 10/21; 10/21; 4/9; 17/35; 49/100; 4/9; 10/21; 1/2; ; 1/33; ; 
Draw; 10/3; 10/3; 16/5; 16/5; 7/2; 10/3; 18/5; 16/5; 10/3; 16/5; 3; 13/5; 10/3; ; 10/3; 10/3; 13/4; 17/5; 29/10; 10/3; 13/4; 19/5; 10/3; 17/5; 16/5; ; 4/11; ; 
Monaco; 11/2; 5; 5; 6; 11/2; 5; 11/2; 7; 11/2; 5; 6; 5; 11/2; ; 5; 6; 27/5; 23/4; 13/2; 28/5; 27/5; 32/5; 9/2; 23/4; 5; ; 4/11; ; 
META; champions-league/man-city-v-monaco; 2016-12-17 04:15:09 GMT+2; 2017-02-14 19:45; e70300-dr003
Man City; 1/2; 1/2; 40/85; 4/9; 1/2; 1/2; 1/2; 2/5; 1/2; 1/2; 2/5; 8/15; 12/25; ; 8/15; 8/15; 17/35; 10/21; 10/21; 4/9; 17/35; 49/100; 4/9; 10/21; 1/2; ; 1/33; ; 
Draw; 10/3; 10/3; 16/5; 16/5; 7/2; 10/3; 18/5; 16/5; 10/3; 16/5; 3; 13/5; 10/3; ; 10/3; 10/3; 13/4; 17/5; 29/10; 10/3; 13/4; 19/5; 10/3; 17/5; 16/5; ; 4/11; ; 
Monaco; 11/2; 5; 5; 6; 11/2; 5; 11/2; 7; 11/2; 5; 6; 5; 11/2; ; 5; 6; 27/5; 23/4; 13/2; 28/5; 27/5; 32/5; 9/2; 23/4; 5; ; 4/11; ; 
META; champions-league/man-city-v-monaco; 2016-12-17 08:15:09 GMT+2; 2017-02-14 19:45; e70300-dr003
Man City; 1/2; 1/2; 40/85; 4/9; 1/2; 1/2; 9/20; 2/5; 1/2; 1/2; 2/5; 8/15; 12/25; ; 8/15; 1/2; 17/35; 10/21; 10/21; 4/9; ; 49/100; 4/9; 10/21; 1/2; ; 1/33; ; 
Draw; 10/3; 10/3; 16/5; 16/5; 7/2; 10/3; 18/5; 16/5; 10/3; 16/5; 3; 13/5; 10/3; ; 10/3; 7/2; 13/4; 17/5; 29/10; 10/3; ; 19/5; 10/3; 17/5; 16/5; ; 4/11; ; 
Monaco; 11/2; 5; 5; 6; 11/2; 5; 6; 7; 11/2; 5; 6; 5; 11/2; ; 5; 6; 27/5; 23/4; 13/2; 28/5; ; 32/5; 9/2; 23/4; 5; ; 4/11; ; 
META; champions-league/man-city-v-monaco; 2016-12-17 12:15:09 GMT+2; 2017-02-14 19:45; e70300-dr003
Man City; 1/2; 1/2; 40/85; 4/9; 1/2; 1/2; 9/20; 2/5; 1/2; 1/2; 2/5; 8/15; ; ; 8/15; 1/2; 17/35; 10/21; 10/21; 4/9; 17/35; 49/100; 4/9; 10/21; 1/2; ; 1/33; ; 
Draw; 10/3; 10/3; 16/5; 16/5; 7/2; 10/3; 18/5; 16/5; 10/3; 16/5; 3; 13/5; ; ; 10/3; 7/2; 13/4; 17/5; 29/10; 10/3; 13/4; 19/5; 10/3; 17/5; 16/5; ; 4/11; ; 
Monaco; 11/2; 5; 5; 6; 11/2; 5; 6; 7; 11/2; 5; 6; 5; ; ; 5; 6; 27/5; 23/4; 13/2; 28/5; 27/5; 32/5; 9/2; 23/4; 5; ; 4/11; ; 
META; champions-league/man-city-v-monaco; 2016-12-17 16:15:10 GMT+2; 2017-02-14 19:45; e70300-dr003
Man City; 1/2; 1/2; 40/85; 4/9; 1/2; 1/2; 9/20; 2/5; 1/2; 1/2; 2/5; 8/15; ; ; 8/15; 1/2; 17/35; 10/21; 10/21; ; 17/35; 49/100; 4/9; 10/21; 1/2; ; 1/33; ; 
Draw; 10/3; 10/3; 16/5; 16/5; 7/2; 10/3; 18/5; 16/5; 10/3; 16/5; 3; 13/5; ; ; 10/3; 7/2; 13/4; 17/5; 29/10; ; 13/4; 19/5; 10/3; 17/5; 16/5; ; 4/11; ; 
Monaco; 11/2; 5; 5; 6; 11/2; 5; 6; 7; 11/2; 5; 6; 5; ; ; 5; 6; 27/5; 23/4; 13/2; ; 27/5; 32/5; 9/2; 23/4; 5; ; 4/11; ; 
META; champions-league/man-city-v-monaco; 2016-12-17 20:15:09 GMT+2; 2017-02-14 19:45; e70300-dr003
Man City; 1/2; 1/2; 40/85; 4/9; 1/2; 1/2; 9/20; 2/5; 1/2; 1/2; 2/5; 8/15; 12/25; ; 8/15; 1/2; 17/35; 10/21; 10/21; 4/9; 17/35; 49/100; 4/9; ; 1/2; ; 1/33; ; 
Draw; 10/3; 10/3; 16/5; 16/5; 7/2; 10/3; 18/5; 16/5; 10/3; 16/5; 3; 13/5; 10/3; ; 10/3; 7/2; 13/4; 17/5; 29/10; 10/3; 13/4; 19/5; 10/3; ; 16/5; ; 4/11; ; 
