META; english/championship/preston-v-brentford; 2017-02-05 04:21:28 GMT+2; 2017-02-11 15:00; e70300-dr003
Preston; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Brentford; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brentford; 2017-02-05 08:20:52 GMT+2; 2017-02-11 15:00; e70300-dr003
Preston; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Brentford; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brentford; 2017-02-05 12:22:11 GMT+2; 2017-02-11 15:00; e70300-dr003
Preston; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Brentford; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brentford; 2017-02-05 16:22:54 GMT+2; 2017-02-11 15:00; e70300-dr003
Preston; 13/10; 11/10; 11/8; ; 11/8; ; 11/8; ; 7/5; 11/8; 27/20; ; 13/10; ; 11/8; 13/10; 13/10; ; ; 13/10; ; ; ; ; ; ; ; 
Brentford; 2; 23/10; 41/20; ; 21/10; ; 2; ; 2; 19/10; 19/10; ; 2; ; 19/10; 11/5; 37/19; ; ; 37/19; ; ; ; ; ; ; ; 
Draw; 12/5; 23/10; 23/10; ; 12/5; ; 12/5; ; 23/10; 23/10; 21/10; ; 12/5; ; 5/2; 12/5; 40/17; ; ; 40/17; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brentford; 2017-02-05 20:22:57 GMT+2; 2017-02-11 15:00; e70300-dr003
Preston; 8/5; ; 33/20; ; 17/10; 17/10; 13/8; ; 7/4; 13/8; 8/5; ; 13/8; ; 17/10; 8/5; 17/10; ; 13/8; 17/10; 171/100; ; 5/3; ; ; ; ; 
Brentford; 8/5; ; 33/20; ; 13/8; 5/3; 13/8; ; 8/5; 6/4; 31/20; ; 8/5; ; 8/5; 8/5; 6/4; ; 6/4; 6/4; 9/5; ; 17/11; ; ; ; ; 
