META; english/championship/preston-v-brighton; 2017-01-01 00:21:28 GMT+2; 2017-01-14 15:00; e70300-dr003
Brighton; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Preston; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brighton; 2017-01-01 04:21:17 GMT+2; 2017-01-14 15:00; e70300-dr003
Brighton; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Preston; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brighton; 2017-01-01 08:21:38 GMT+2; 2017-01-14 15:00; e70300-dr003
Brighton; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Preston; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brighton; 2017-01-01 12:21:46 GMT+2; 2017-01-14 15:00; e70300-dr003
Brighton; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Preston; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brighton; 2017-01-01 16:21:34 GMT+2; 2017-01-14 15:00; e70300-dr003
Brighton; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Preston; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brighton; 2017-01-01 20:21:41 GMT+2; 2017-01-14 15:00; e70300-dr003
Brighton; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Preston; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brighton; 2017-01-02 00:21:18 GMT+2; 2017-01-14 15:00; e70300-dr003
Brighton; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Preston; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brighton; 2017-01-02 04:21:19 GMT+2; 2017-01-14 15:00; e70300-dr003
Brighton; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Preston; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brighton; 2017-01-02 08:21:27 GMT+2; 2017-01-14 15:00; e70300-dr003
Brighton; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Preston; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brighton; 2017-01-02 12:21:13 GMT+2; 2017-01-14 15:00; e70300-dr003
Brighton; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Preston; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brighton; 2017-01-02 16:21:25 GMT+2; 2017-01-14 15:00; e70300-dr003
Brighton; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Preston; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/preston-v-brighton; 2017-01-02 20:20:40 GMT+2; 2017-01-14 15:00; e70300-dr003
Brighton; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; 1; ; ; ; 42/41; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Preston; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; 11/4; ; ; ; 11/4; ; ; ; ; 
META; english/championship/preston-v-brighton; 2017-01-03 00:20:26 GMT+2; 2017-01-14 15:00; e70300-dr003
Brighton; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; 1; ; ; ; 42/41; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 9/4; ; ; ; 9/4; ; ; ; ; 
Preston; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; 11/4; ; ; ; 11/4; ; ; ; ; 
META; english/championship/preston-v-brighton; 2017-01-03 04:20:19 GMT+2; 2017-01-14 15:00; e70300-dr003
Brighton; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; 1; ; ; ; 42/41; ; ; ; ; 
Draw; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 9/4; ; ; ; 9/4; ; ; ; ; 
