META; english/championship/newcastle-v-huddersfield; 2016-08-07 00:18:33 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; ; 4/7; ; ; ; ; 8/15; ; ; ; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 14/5; ; ; ; ; 33/10; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; 9/2; ; ; ; ; 5; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/newcastle-v-huddersfield; 2016-08-07 04:18:40 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; ; 4/7; ; ; ; ; 8/15; ; ; ; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 14/5; ; ; ; ; 33/10; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; 9/2; ; ; ; ; 5; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/newcastle-v-huddersfield; 2016-08-07 08:18:59 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; ; 4/7; ; ; ; ; 8/15; ; ; ; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 14/5; ; ; ; ; 33/10; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; 9/2; ; ; ; ; 5; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/newcastle-v-huddersfield; 2016-08-07 12:19:02 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; 1/2; 4/7; 1/2; ; 8/15; 1/2; 1/2; ; ; ; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 3; 14/5; 16/5; ; 3; 3; 16/5; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; 6; 9/2; 6; ; 11/2; 11/2; 6; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/newcastle-v-huddersfield; 2016-08-07 16:19:07 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; 1/2; 4/7; 1/2; ; 8/15; 1/2; 1/2; ; 1/2; ; ; 1/2; ; 1/2; ; 8/15; ; ; 10/21; ; 18/35; 8/15; ; ; ; ; 
Draw; 3; 14/5; 16/5; ; 3; 3; 33/10; ; 3; ; ; 10/3; ; 3; ; 3; ; ; 3; ; 3; 10/3; ; ; ; ; 
Huddersfield; 6; 9/2; 6; ; 11/2; 11/2; 11/2; ; 6; ; ; 5; ; 6; ; 23/4; ; ; 11/2; ; 28/5; 63/10; ; ; ; ; 
META; english/championship/newcastle-v-huddersfield; 2016-08-07 20:19:07 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; 1/2; 4/7; 1/2; ; 8/15; 8/15; 1/2; ; 1/2; 3/5; ; 1/2; ; 12/25; ; 8/15; 8/15; 3/5; 10/21; 4/7; 8/15; 8/15; ; ; 2/5; ; 
Draw; 3; 14/5; 16/5; ; 3; 3; 10/3; ; 3; 3; ; 10/3; ; 16/5; ; 3; 3; 3; 3; 3; 3; 10/3; ; ; 12/5; ; 
Huddersfield; 6; 9/2; 6; ; 11/2; 5; 11/2; ; 6; 9/2; ; 5; ; 6; ; 23/4; 11/2; 9/2; 11/2; 9/2; 5; 63/10; ; ; 1/5; ; 
META; english/championship/newcastle-v-huddersfield; 2016-08-08 00:18:59 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; 4/7; 4/7; 4/6; 6/10; 8/15; 4/6; 3/5; ; 8/13; 6/11; 13/20; 1/2; 4/9; 3/5; ; 13/20; 4/7; 6/11; 8/15; 8/15; 10/17; 8/15; ; ; 4/9; ; 
Draw; 13/5; 14/5; 14/5; 3; 3; 11/4; 3; ; 14/5; 16/5; 14/5; 10/3; 3; 29/10; ; 13/5; 3; 16/5; 29/10; 3; 14/5; 10/3; ; ; 11/4; ; 
Huddersfield; 11/2; 9/2; 17/4; 9/2; 11/2; 19/4; 9/2; ; 19/4; 19/4; 17/4; 5; 11/2; 9/2; ; 5; 5; 19/4; 5; 23/5; 24/5; 63/10; ; ; 3; ; 
META; english/championship/newcastle-v-huddersfield; 2016-08-08 04:18:39 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; 4/7; 4/7; 4/6; 8/13; 8/15; 4/6; 3/5; 8/13; 8/13; 11/17; 13/20; 1/2; 4/9; 8/13; ; 13/20; 4/7; 11/17; 4/7; 8/13; 11/17; 10/17; ; ; 4/9; ; 
Draw; 13/5; 14/5; 14/5; 14/5; 3; 27/10; 3; 12/5; 14/5; 11/4; 14/5; 10/3; 3; 57/20; ; 13/5; 3; 11/4; 14/5; 11/4; 13/5; 3; ; ; 11/4; ; 
Huddersfield; 11/2; 9/2; 17/4; 9/2; 11/2; 19/4; 9/2; 9/2; 9/2; 50/11; 17/4; 5; 11/2; 9/2; ; 5; 5; 50/11; 9/2; 9/2; 79/17; 61/10; ; ; 7/2; ; 
META; english/championship/newcastle-v-huddersfield; 2016-08-08 08:18:42 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; 4/7; 4/7; 7/10; 8/13; 8/15; 4/6; 13/20; 8/13; 8/13; 11/17; 13/20; 1/2; 4/9; 8/13; ; 13/20; 4/7; 11/17; 4/7; 8/13; 8/13; 10/17; ; ; 4/9; ; 
Draw; 13/5; 14/5; 11/4; 14/5; 3; 27/10; 29/10; 12/5; 14/5; 11/4; 14/5; 10/3; 3; 57/20; ; 13/5; 3; 11/4; 14/5; 11/4; 45/17; 3; ; ; 11/4; ; 
Huddersfield; 11/2; 9/2; 17/4; 9/2; 11/2; 19/4; 21/5; 9/2; 9/2; 50/11; 17/4; 5; 11/2; 9/2; ; 5; 5; 50/11; 9/2; 9/2; 47/10; 61/10; ; ; 13/5; ; 
META; english/championship/newcastle-v-huddersfield; 2016-08-08 12:18:53 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; 8/13; 4/6; 4/6; 6/10; 8/15; 4/6; 13/20; 8/13; 8/13; 11/17; 4/6; 1/2; 4/9; 13/20; 13/20; 4/6; 8/13; 11/17; 4/7; 8/13; 11/17; 4/6; ; ; 4/7; ; 
Draw; 13/5; 14/5; 14/5; 14/5; 3; 14/5; 3; 12/5; 14/5; 11/4; 14/5; 10/3; 3; 14/5; 13/5; 14/5; 3; 11/4; 14/5; 11/4; 11/4; 29/10; ; ; 19/10; ; 
Huddersfield; 5; 4; 17/4; 9/2; 11/2; 9/2; 21/5; 9/2; 17/4; 50/11; 4; 5; 11/2; 17/4; 24/5; 9/2; 9/2; 50/11; 9/2; 9/2; 17/4; 5; ; ; 11/10; ; 
META; english/championship/newcastle-v-huddersfield; 2016-08-08 16:18:58 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; 8/13; 4/6; 4/6; 8/13; 8/13; 4/6; 13/20; 8/13; 8/13; 11/17; 4/6; 8/13; 4/9; 13/20; 13/20; 4/6; 4/6; 11/17; 4/7; 8/13; 11/17; 19/29; 19/29; ; 8/13; 4/6; 
Draw; 13/5; 14/5; 14/5; 14/5; 11/4; 14/5; 3; 12/5; 14/5; 11/4; 14/5; 5/2; 3; 14/5; 13/5; 14/5; 14/5; 11/4; 14/5; 11/4; 11/4; 3; 3; ; 5/2; 27/10; 
Huddersfield; 5; 4; 17/4; 9/2; 9/2; 17/4; 21/5; 9/2; 17/4; 50/11; 4; 7/2; 11/2; 17/4; 9/2; 9/2; 9/2; 50/11; 9/2; 9/2; 17/4; 5; 4; ; 4; 7/2; 
META; english/championship/newcastle-v-huddersfield; 2016-08-08 20:19:31 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; 8/13; 4/6; 4/6; 8/13; 8/13; 4/6; 13/20; 8/13; 8/13; 11/17; 4/6; 4/6; 13/20; 13/20; 13/20; 4/6; 4/6; 11/17; 11/17; 8/13; 11/17; 19/29; 19/29; ; 4/7; 4/6; 
Draw; 13/5; 14/5; 14/5; 14/5; 11/4; 14/5; 3; 13/5; 14/5; 11/4; 14/5; 14/5; 13/5; 14/5; 13/5; 14/5; 14/5; 11/4; 27/10; 11/4; 11/4; 3; 3; ; 27/10; 11/4; 
Huddersfield; 5; 4; 17/4; 9/2; 9/2; 17/4; 21/5; 9/2; 17/4; 50/11; 4; 17/4; 19/5; 17/4; 9/2; 9/2; 9/2; 50/11; 4; 9/2; 17/4; 5; 4; ; 23/5; 21/5; 
META; english/championship/newcastle-v-huddersfield; 2016-08-09 00:19:09 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; 8/13; 4/6; 4/6; 8/13; 8/13; 4/6; 13/20; 8/13; 8/13; 11/17; 4/6; 4/6; 13/20; 13/20; 13/20; 4/6; 4/6; 11/17; 11/17; 8/13; 11/17; 19/29; 19/29; ; 4/7; 4/6; 
Draw; 13/5; 14/5; 14/5; 14/5; 11/4; 14/5; 3; 13/5; 14/5; 11/4; 14/5; 14/5; 13/5; 14/5; 13/5; 14/5; 14/5; 11/4; 27/10; 11/4; 11/4; 3; 3; ; 27/10; 11/4; 
Huddersfield; 5; 4; 17/4; 9/2; 9/2; 17/4; 21/5; 9/2; 17/4; 50/11; 4; 17/4; 19/5; 17/4; 9/2; 9/2; 9/2; 50/11; 4; 9/2; 21/5; 5; 4; ; 23/5; 21/5; 
META; english/championship/newcastle-v-huddersfield; 2016-08-09 04:19:17 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; 8/13; 4/6; 4/6; 8/13; 8/13; 4/6; 13/20; 8/13; 8/13; 11/17; 4/6; 4/6; 13/20; 13/20; 4/6; 4/6; 4/6; 11/17; 11/17; 8/13; 11/17; 19/29; 4/6; ; 4/7; 4/6; 
Draw; 13/5; 14/5; 14/5; 14/5; 11/4; 14/5; 29/10; 13/5; 14/5; 11/4; 14/5; 14/5; 13/5; 14/5; 13/5; 14/5; 14/5; 11/4; 27/10; 11/4; 11/4; 3; 14/5; ; 11/4; 14/5; 
Huddersfield; 5; 4; 17/4; 9/2; 9/2; 17/4; 17/4; 9/2; 17/4; 50/11; 4; 17/4; 19/5; 17/4; 9/2; 9/2; 9/2; 50/11; 4; 9/2; 21/5; 5; 21/5; ; 4; 4; 
META; english/championship/newcastle-v-huddersfield; 2016-08-09 08:19:16 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; 8/13; 4/6; 4/6; 8/13; 8/13; 4/6; 13/20; 8/13; 8/13; 11/17; 4/6; 4/6; 13/20; 13/20; 4/6; 4/6; 4/6; 11/17; 11/17; 8/13; 11/17; 19/29; 4/6; ; 4/7; 4/6; 
Draw; 13/5; 14/5; 14/5; 14/5; 11/4; 14/5; 3; 13/5; 14/5; 11/4; 14/5; 14/5; 13/5; 14/5; 13/5; 14/5; 14/5; 11/4; 27/10; 11/4; 11/4; 3; 14/5; ; 11/4; 14/5; 
Huddersfield; 5; 4; 17/4; 9/2; 9/2; 17/4; 21/5; 9/2; 17/4; 50/11; 4; 17/4; 19/5; 17/4; 9/2; 9/2; 9/2; 50/11; 4; 9/2; 17/4; 5; 21/5; ; 4; 4; 
META; english/championship/newcastle-v-huddersfield; 2016-08-09 12:19:57 GMT+3; 2016-08-13 15:00; e70300-dr003
Newcastle; 8/13; 4/6; 4/6; 8/13; 8/13; 4/6; 13/20; 8/13; 8/13; 11/17; 4/6; 4/6; 13/20; 13/20; 13/20; 4/6; 4/6; 11/17; 11/17; 8/13; 11/17; 19/29; 4/6; ; 4/7; 4/6; 
Draw; 13/5; 14/5; 14/5; 14/5; 11/4; 14/5; 3; 13/5; 14/5; 11/4; 14/5; 14/5; 13/5; 14/5; 27/10; 14/5; 14/5; 11/4; 27/10; 11/4; 11/4; 3; 14/5; ; 14/5; 14/5; 
Huddersfield; 5; 4; 17/4; 9/2; 9/2; 17/4; 21/5; 9/2; 17/4; 50/11; 4; 17/4; 19/5; 17/4; 9/2; 9/2; 9/2; 50/11; 4; 9/2; 17/4; 5; 21/5; ; 4; 4; 
META; english/championship/newcastle-v-huddersfield; 2016-08-09 16:19:46 GMT+3; 2016-08-13 15:00; e70300-dr003
