META; english/championship/wolves-v-aston-villa; 2017-01-02 20:20:47 GMT+2; 2017-01-14 17:30; e70300-dr003
Draw; 9/4; ; 43/20; 21/10; ; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 9/4; 21/10; ; 2; 11/5; ; 21/10; 39/19; 9/4; 11/5; 28/13; ; ; 11/5; ; 
META; english/championship/wolves-v-aston-villa; 2017-01-06 04:20:38 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 11/8; ; 29/20; 29/20; ; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; ; 23/17; 17/11; ; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 
Aston Villa; 2; ; 2; 2; ; 2; 2; ; 2; 2; 2; 15/8; 39/20; 2; 19/10; ; 19/10; 19/10; ; 9/5; 2; 41/20; 9/5; 24/13; ; ; 19/10; ; 
Draw; 9/4; ; 43/20; 21/10; ; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 9/4; 21/10; ; 2; 11/5; ; 21/10; 39/19; 9/4; 11/5; 28/13; ; ; 11/5; ; 
META; english/championship/wolves-v-aston-villa; 2017-01-06 08:20:31 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 11/8; ; 29/20; 29/20; ; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; ; 23/17; 17/11; ; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 
Aston Villa; 2; ; 2; 2; ; 2; 2; ; 2; 2; 2; 15/8; 39/20; 2; 19/10; ; 19/10; 19/10; ; 9/5; 2; 41/20; 9/5; 24/13; ; ; 19/10; ; 
Draw; 9/4; ; 43/20; 21/10; ; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 9/4; 21/10; ; 2; 11/5; ; 21/10; 39/19; 9/4; 11/5; 28/13; ; ; 11/5; ; 
META; english/championship/wolves-v-aston-villa; 2017-01-06 12:21:50 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 11/8; ; 29/20; 29/20; ; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; ; 23/17; 17/11; ; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 
Aston Villa; 2; ; 2; 2; ; 2; 2; ; 2; 2; 2; 15/8; 39/20; 2; 19/10; ; 19/10; 19/10; ; 9/5; 2; 41/20; 9/5; 24/13; ; ; 19/10; ; 
Draw; 9/4; ; 43/20; 21/10; ; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 9/4; 21/10; ; 2; 11/5; ; 21/10; 39/19; 9/4; 11/5; 28/13; ; ; 11/5; ; 
META; english/championship/wolves-v-aston-villa; 2017-01-06 16:21:45 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 11/8; ; 29/20; 29/20; ; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; ; 23/17; 17/11; ; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 
Aston Villa; 2; ; 2; 2; ; 2; 2; ; 2; 2; 2; 15/8; 39/20; 2; 19/10; ; 19/10; 19/10; ; 9/5; 2; 41/20; 9/5; 24/13; ; ; 19/10; ; 
Draw; 9/4; ; 43/20; 21/10; ; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 9/4; 21/10; ; 2; 11/5; ; 21/10; 39/19; 9/4; 11/5; 28/13; ; ; 11/5; ; 
META; english/championship/wolves-v-aston-villa; 2017-01-06 20:22:14 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 11/8; ; 29/20; 29/20; 29/20; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; ; 23/17; 17/11; ; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 
Aston Villa; 2; ; 2; 2; 2; 2; 2; ; 2; 2; 2; 15/8; 39/20; 2; 19/10; ; 19/10; 19/10; ; 9/5; 2; 41/20; 9/5; 24/13; ; ; 19/10; ; 
Draw; 9/4; ; 43/20; 21/10; 23/10; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 9/4; 21/10; ; 2; 11/5; ; 21/10; 39/19; 9/4; 11/5; 28/13; ; ; 21/10; ; 
META; english/championship/wolves-v-aston-villa; 2017-01-07 00:23:08 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 11/8; ; 29/20; 29/20; 29/20; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; ; 23/17; 17/11; ; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 
Aston Villa; 2; ; 2; 2; 2; 2; 2; ; 2; 2; 2; 15/8; 39/20; 2; 19/10; ; 19/10; 19/10; ; 9/5; 2; 41/20; 9/5; 24/13; ; ; 19/10; ; 
Draw; 9/4; ; 43/20; 21/10; 23/10; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 9/4; 21/10; ; 2; 11/5; ; 21/10; 39/19; 9/4; 11/5; 28/13; ; ; 21/10; ; 
META; english/championship/wolves-v-aston-villa; 2017-01-07 04:21:15 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 7/5; ; 29/20; 29/20; 29/20; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; ; 23/17; 17/11; ; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 
Aston Villa; 19/10; ; 2; 2; 2; 2; 2; ; 2; 2; 2; 15/8; 39/20; 19/10; 19/10; ; 19/10; 19/10; ; 9/5; 2; 41/20; 9/5; 24/13; ; ; 19/10; ; 
Draw; 9/4; ; 43/20; 21/10; 23/10; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; ; 2; 11/5; ; 21/10; 39/19; 9/4; 11/5; 28/13; ; ; 21/10; ; 
META; english/championship/wolves-v-aston-villa; 2017-01-07 08:21:00 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 7/5; ; 29/20; 29/20; 29/20; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; ; 23/17; 17/11; ; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 
Aston Villa; 19/10; ; 2; 2; 2; 2; 2; ; 2; 2; 2; 15/8; 39/20; 19/10; 19/10; ; 19/10; 19/10; ; 9/5; 2; 41/20; 9/5; 24/13; ; ; 19/10; ; 
Draw; 9/4; ; 43/20; 21/10; 23/10; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; ; 2; 11/5; ; 21/10; 39/19; 9/4; 11/5; 28/13; ; ; 21/10; ; 
META; english/championship/wolves-v-aston-villa; 2017-01-07 12:23:05 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 7/5; ; 29/20; 29/20; 29/20; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; ; 7/5; 17/11; ; 6/4; 16/11; 8/5; 11/8; 6/4; ; ; 7/5; ; 
Aston Villa; 19/10; ; 2; 2; 2; 2; 2; ; 2; 2; 2; 15/8; 39/20; 19/10; 19/10; ; 19/10; 19/10; ; 9/5; 37/19; 41/20; 9/5; 24/13; ; ; 19/10; ; 
Draw; 9/4; ; 43/20; 21/10; 23/10; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; ; 2; 11/5; ; 21/10; 39/19; 9/4; 11/5; 28/13; ; ; 21/10; ; 
META; english/championship/wolves-v-aston-villa; 2017-01-07 16:23:51 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 7/5; ; 29/20; 29/20; 29/20; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; ; 23/17; 17/11; ; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 6/4
Aston Villa; 19/10; ; 2; 2; 2; 2; 2; ; 2; 2; 2; 15/8; 39/20; 19/10; 19/10; ; 19/10; 19/10; ; 9/5; 2; 41/20; 9/5; 24/13; ; ; 19/10; ; 21/10
Draw; 9/4; ; 43/20; 21/10; 23/10; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; ; 2; 11/5; ; 21/10; 39/19; 9/4; 11/5; 28/13; ; ; 21/10; ; 11/5
META; english/championship/wolves-v-aston-villa; 2017-01-07 20:21:50 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 7/5; ; 29/20; 29/20; 29/20; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; 16/11; 23/17; 17/11; ; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 6/4
Aston Villa; 19/10; ; 2; 2; 2; 2; 2; ; 2; 2; 2; 15/8; 39/20; 19/10; 19/10; 2; 19/10; 19/10; ; 9/5; 37/19; 41/20; 9/5; 24/13; ; ; 19/10; ; 21/10
Draw; 9/4; ; 43/20; 21/10; 23/10; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 9/4; 2; 11/5; ; 21/10; 21/10; 9/4; 11/5; 28/13; ; ; 21/10; ; 11/5
META; english/championship/wolves-v-aston-villa; 2017-01-08 00:21:48 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 7/5; ; 29/20; 29/20; 29/20; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; 16/11; 23/17; 17/11; ; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 6/4
Aston Villa; 19/10; ; 2; 2; 2; 2; 2; ; 2; 2; 2; 15/8; 39/20; 19/10; 19/10; 2; 19/10; 19/10; ; 9/5; 37/19; 41/20; 9/5; 24/13; ; ; 19/10; ; 21/10
Draw; 9/4; ; 43/20; 21/10; 23/10; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 9/4; 2; 11/5; ; 21/10; 21/10; 9/4; 11/5; 28/13; ; ; 11/5; ; 11/5
META; english/championship/wolves-v-aston-villa; 2017-01-08 04:20:50 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 7/5; ; 29/20; 29/20; 29/20; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; 16/11; 23/17; 17/11; ; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 6/4
Aston Villa; 19/10; ; 2; 2; 2; 2; 2; ; 2; 2; 2; 15/8; 39/20; 19/10; 19/10; 2; 19/10; 19/10; ; 9/5; 37/19; 41/20; 9/5; 24/13; ; ; 19/10; ; 21/10
Draw; 9/4; ; 43/20; 21/10; 23/10; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 9/4; 2; 11/5; ; 21/10; 21/10; 9/4; 11/5; 28/13; ; ; 11/5; ; 11/5
META; english/championship/wolves-v-aston-villa; 2017-01-08 08:20:54 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 7/5; ; 29/20; 29/20; 29/20; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; 16/11; 23/17; 17/11; ; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 6/4
Aston Villa; 19/10; ; 2; 2; 2; 2; 2; ; 2; 2; 2; 15/8; 39/20; 19/10; 19/10; 2; 19/10; 19/10; ; 9/5; 37/19; 41/20; 9/5; 24/13; ; ; 19/10; ; 21/10
Draw; 9/4; ; 43/20; 21/10; 23/10; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 9/4; 2; 11/5; ; 21/10; 21/10; 9/4; 11/5; 28/13; ; ; 11/5; ; 11/5
META; english/championship/wolves-v-aston-villa; 2017-01-08 12:21:32 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 7/5; ; 29/20; 29/20; 29/20; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; 16/11; 23/17; 17/11; ; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 6/4
Aston Villa; 19/10; ; 2; 2; 2; 2; 2; ; 2; 2; 2; 15/8; 39/20; 19/10; 19/10; 2; 19/10; 19/10; ; 9/5; 37/19; 41/20; 9/5; 24/13; ; ; 19/10; ; 21/10
Draw; 9/4; ; 43/20; 21/10; 23/10; 9/4; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 9/4; 2; 11/5; ; 21/10; 21/10; 9/4; 11/5; 28/13; ; ; 11/5; ; 11/5
META; english/championship/wolves-v-aston-villa; 2017-01-08 16:21:33 GMT+2; 2017-01-14 17:30; e70300-dr003
Wolves; 7/5; ; 29/20; 29/20; 29/20; 29/20; 7/5; ; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 8/5; 16/11; 23/17; 17/11; 7/5; 6/4; 7/5; 8/5; 11/8; 6/4; ; ; 7/5; ; 6/4
Aston Villa; 19/10; ; 2; 2; 2; 2; 2; ; 2; 2; 2; 15/8; 39/20; 19/10; 19/10; 2; 19/10; 19/10; 19/10; 9/5; 37/19; 41/20; 9/5; 24/13; ; ; 19/10; ; 21/10
Draw; 9/4; ; 43/20; 21/10; 23/10; 23/10; 23/10; ; 9/4; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 9/4; 2; 11/5; 9/4; 21/10; 21/10; 9/4; 11/5; 28/13; ; ; 11/5; ; 11/5
META; english/championship/wolves-v-aston-villa; 2017-01-08 20:21:47 GMT+2; 2017-01-14 17:30; e70300-dr003
