META; english/championship/nottingham-forest-v-burton; 2016-07-01 12:16:26 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 4/5; 5/6; ; 5/6; ; 4/5; 5/6; 4/5; ; 9/10; ; 8/11; 8/11; 4/5; 4/5; 5/6; ; 13/15; 9/10; 4/5; 9/10; 13/15; 13/15; ; ; 1/100; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-07 04:18:25 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 1; ; 4/5; 1; 10/11; ; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 11/5; ; 5/2; 12/5; 12/5; ; 40/17; ; 12/5; 21/10; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 3; ; 10/3; 29/10; 5/2; ; 14/5; ; 3; 23/10; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-07 08:18:28 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 1; ; 4/5; 1; 10/11; ; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 11/5; ; 5/2; 12/5; 12/5; ; 40/17; ; 12/5; 21/10; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 3; ; 10/3; 29/10; 5/2; ; 14/5; ; 3; 23/10; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-07 12:18:45 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; ; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; ; 40/17; ; 12/5; 21/10; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; ; 14/5; ; 3; 23/10; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-07 16:19:44 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; ; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; ; 40/17; ; 12/5; 21/10; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; ; 14/5; ; 3; 23/10; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-07 20:20:09 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; ; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; ; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; ; 40/17; ; 12/5; 21/10; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; ; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; ; 14/5; ; 3; 23/10; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; ; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-08 00:17:50 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; ; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; ; 40/17; ; 12/5; 21/10; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; ; 14/5; ; 3; 23/10; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-08 04:16:33 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; ; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; ; 40/17; ; 12/5; 21/10; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; ; 14/5; ; 3; 23/10; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-08 08:16:28 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; ; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; ; 40/17; ; 12/5; 21/10; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; ; 14/5; ; 3; 23/10; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-08 12:16:41 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; ; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; ; 40/17; ; 12/5; 21/10; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; ; 14/5; ; 3; 23/10; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-08 16:16:39 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 21/10; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 23/10; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-09 00:17:51 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 21/10; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 23/10; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-09 04:18:04 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-09 08:18:09 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-09 12:19:53 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-09 16:19:51 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-09 20:19:32 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-10 00:18:12 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-10 04:18:13 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 20/21; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 5/2; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-10 08:18:04 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-10 12:18:48 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 9/4; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 27/10; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 6/4; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-10 16:19:55 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 5/6; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-10 20:18:32 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 5/6; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-11 00:18:17 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; 1; 42/41; 1; ; 1/4; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 5/6; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-11 04:18:09 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; 1; 42/41; 1; ; 20/21; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 5/2; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-11 08:18:00 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; 1; 42/41; 1; ; 20/21; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 5/2; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-11 16:18:28 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 5/6; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; 1; 42/41; 1; ; 1/5; ; 
Draw; 23/10; 5/2; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 3; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 10/9; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-11 20:19:43 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 1; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; 1; 42/41; 1; ; 1/5; ; 
Draw; 23/10; 11/5; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 13/5; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 10/9; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-12 00:18:33 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 1; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; 1; 42/41; 1; ; 1/5; ; 
Draw; 23/10; 11/5; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 13/5; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 10/9; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-12 04:18:09 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 1; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; 1; 42/41; 1; ; 1/5; ; 
Draw; 23/10; 11/5; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 13/5; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 10/9; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-12 08:18:27 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 1; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; 1; 42/41; 1; ; 1/5; ; 
Draw; 23/10; 11/5; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 13/5; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 10/9; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-12 13:06:56 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 1; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; 1; 42/41; 1; ; 4/6; ; 
Draw; 23/10; 11/5; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 13/5; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 12/5; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-12 16:18:56 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 1; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; 1; 42/41; 1; ; 4/6; ; 
Draw; 23/10; 11/5; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 13/5; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 12/5; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-12 20:20:26 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 1; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; ; 42/41; 1; ; 4/6; ; 
Draw; 23/10; 11/5; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 40/17; 11/5; 23/10; ; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 13/5; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 14/5; 29/10; 14/5; ; 16/5; 12/5; ; 12/5; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-13 00:18:27 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 1; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; 1; 42/41; 1; ; 4/6; ; 
Draw; 23/10; 11/5; ; 23/10; ; 5/2; 12/5; 12/5; 12/5; 40/17; ; 12/5; 11/5; 9/4; 12/5; 5/2; ; 40/17; 11/5; 23/10; 9/4; 5/2; 9/4; ; 11/5; ; 
Burton; 14/5; 13/5; ; 11/4; ; 10/3; 29/10; 5/2; 14/5; 14/5; ; 3; 13/5; 11/4; 27/10; 11/4; ; 14/5; 29/10; 14/5; 27/10; 16/5; 12/5; ; 12/5; ; 
META; english/championship/nottingham-forest-v-burton; 2016-07-13 04:18:02 GMT+3; 2016-08-06 15:00; e70300-dr003
Nottingham Forest; 1; 1; ; 21/20; ; 4/5; 1; 10/11; 21/20; 1; ; 8/11; 1; 1; 21/20; 1; ; 1; 19/20; 1; 1; 42/41; 1; ; 4/6; ; 
