META; english/championship/rotherham-v-reading; 2016-10-16 00:23:38 GMT+3; 2016-10-22 15:00; e70300-dr003
Rotherham; 12/5; 19/10; 12/5; 5/2; 2; 21/10; 12/5; 9/5; 12/5; 12/5; 9/4; ; 12/5; ; ; ; 11/5; ; 11/5; ; 11/5; ; ; 11/5; 11/5; ; 9/4; ; 
META; english/championship/rotherham-v-reading; 2016-10-18 08:22:19 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 11/10; 13/10; 6/5; 23/20; 13/10; 13/10; 23/20; 6/5; 6/5; 23/20; 23/20; ; 11/10; ; ; ; 6/5; ; 6/5; ; 6/5; ; ; 15/13; 23/20; ; 10/9; ; 
Rotherham; 12/5; 19/10; 12/5; 12/5; 2; 21/10; 12/5; 9/5; 12/5; 12/5; 9/4; ; 12/5; ; ; ; 11/5; ; 11/5; ; 11/5; ; ; 11/5; 11/5; ; 9/4; ; 
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 5/2; 12/5; 23/10; 12/5; 23/10; 11/5; ; 12/5; ; ; ; 40/17; ; 11/5; ; 40/17; ; ; 12/5; 23/10; ; 23/10; ; 
META; english/championship/rotherham-v-reading; 2016-10-18 12:22:15 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 11/10; 13/10; 6/5; 6/5; 13/10; 23/20; 23/20; 6/5; 6/5; 23/20; 23/20; ; 11/10; ; 6/5; ; 6/5; ; 6/5; ; 6/5; ; ; 15/13; 23/20; ; 10/9; ; 
Draw; 12/5; 23/10; 23/10; 21/10; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 11/5; ; 12/5; ; 12/5; ; 40/17; ; 11/5; ; 40/17; ; ; 12/5; 23/10; ; 9/4; ; 
Rotherham; 12/5; 19/10; 12/5; 5/2; 2; 12/5; 12/5; 9/5; 12/5; 12/5; 9/4; ; 12/5; ; 23/10; ; 11/5; ; 11/5; ; 11/5; ; ; 11/5; 11/5; ; 9/4; ; 
META; english/championship/rotherham-v-reading; 2016-10-18 16:23:41 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 1; 21/20; 11/10; 11/10; 23/20; 11/10; 21/20; 6/5; 11/10; 21/20; 21/20; 21/20; 21/20; ; 11/10; ; 11/10; ; 1; ; 11/10; ; ; 15/13; 21/20; ; 21/20; ; 
Draw; 12/5; 5/2; 23/10; 23/10; 5/2; 5/2; 12/5; 23/10; 12/5; 23/10; 11/5; 12/5; 12/5; ; 5/2; ; 12/5; ; 23/10; ; 12/5; ; ; 12/5; 12/5; ; 23/10; ; 
Rotherham; 11/4; 5/2; 13/5; 5/2; 11/5; 13/5; 27/10; 9/5; 13/5; 13/5; 12/5; 13/5; 13/5; ; 5/2; ; 12/5; ; 13/5; ; 12/5; ; ; 11/5; 12/5; ; 5/2; ; 
META; english/championship/rotherham-v-reading; 2016-10-18 20:23:03 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 1; 21/20; 11/10; 11/10; 23/20; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 21/20; ; 11/10; ; 21/20; ; 1; ; 21/20; ; ; 15/13; 21/20; ; 21/20; ; 
Draw; 12/5; 5/2; 23/10; 23/10; 5/2; 5/2; 12/5; 12/5; 12/5; 23/10; 11/5; 12/5; 12/5; ; 5/2; ; 12/5; ; 23/10; ; 12/5; ; ; 12/5; 12/5; ; 12/5; ; 
Rotherham; 11/4; 5/2; 13/5; 5/2; 11/5; 13/5; 27/10; 23/10; 13/5; 13/5; 12/5; 13/5; 13/5; ; 5/2; ; 27/11; ; 13/5; ; 27/11; ; ; 11/5; 12/5; ; 5/2; ; 
META; english/championship/rotherham-v-reading; 2016-10-19 00:21:17 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 1; 21/20; 11/10; 11/10; 23/20; 11/10; 21/20; 6/5; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; ; 11/10; ; 1; ; 11/10; ; ; 15/13; 21/20; ; 21/20; ; 
Draw; 12/5; 5/2; 47/20; 23/10; 5/2; 5/2; 5/2; 23/10; 12/5; 12/5; 11/5; 12/5; 49/20; 5/2; 5/2; ; 12/5; ; 23/10; ; 12/5; ; ; 12/5; 12/5; ; 23/10; ; 
Rotherham; 11/4; 5/2; 13/5; 5/2; 11/5; 13/5; 13/5; 9/5; 13/5; 13/5; 12/5; 13/5; 51/20; 12/5; 5/2; ; 12/5; ; 13/5; ; 12/5; ; ; 11/5; 12/5; ; 5/2; ; 
META; english/championship/rotherham-v-reading; 2016-10-19 04:20:59 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 1; 21/20; 11/10; 11/10; 23/20; 11/10; 21/20; 6/5; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; ; 11/10; ; 1; ; 11/10; ; ; 15/13; 21/20; ; 10/9; ; 
Draw; 12/5; 5/2; 47/20; 23/10; 5/2; 23/10; 5/2; 23/10; 12/5; 12/5; 11/5; 12/5; 49/20; 5/2; 5/2; ; 12/5; ; 23/10; ; 12/5; ; ; 12/5; 12/5; ; 23/10; ; 
Rotherham; 11/4; 5/2; 13/5; 5/2; 11/5; 13/5; 13/5; 9/5; 13/5; 13/5; 12/5; 13/5; 51/20; 12/5; 5/2; ; 12/5; ; 13/5; ; 12/5; ; ; 11/5; 12/5; ; 12/5; ; 
META; english/championship/rotherham-v-reading; 2016-10-19 08:21:05 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 1; 21/20; 11/10; 11/10; 23/20; 11/10; 21/20; 6/5; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; ; 11/10; ; 1; ; 11/10; ; ; 15/13; 21/20; ; 10/9; ; 
Draw; 12/5; 12/5; 47/20; 12/5; 5/2; 23/10; 5/2; 23/10; 12/5; 12/5; 9/4; 12/5; 49/20; 5/2; 5/2; ; 12/5; ; 23/10; ; 12/5; ; ; 12/5; 12/5; ; 23/10; ; 
Rotherham; 11/4; 13/5; 13/5; 12/5; 11/5; 13/5; 13/5; 9/5; 13/5; 5/2; 12/5; 13/5; 51/20; 12/5; 5/2; ; 12/5; ; 13/5; ; 12/5; ; ; 11/5; 12/5; ; 12/5; ; 
META; english/championship/rotherham-v-reading; 2016-10-19 12:22:56 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 1; 21/20; 11/10; 21/20; 23/20; 11/10; 21/20; 6/5; 11/10; 21/20; 21/20; 21/20; ; 21/20; 21/20; ; 21/20; ; 1; ; 21/20; ; ; 15/13; 21/20; ; 21/20; ; 
Draw; 12/5; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 23/10; 12/5; 12/5; 9/4; 12/5; ; 13/5; 13/5; ; 27/11; ; 23/10; ; 27/11; ; ; 12/5; 12/5; ; 23/10; ; 
Rotherham; 11/4; 13/5; 13/5; 13/5; 11/5; 13/5; 13/5; 9/5; 13/5; 13/5; 12/5; 13/5; ; 12/5; 5/2; ; 5/2; ; 13/5; ; 5/2; ; ; 11/5; 12/5; ; 5/2; ; 
META; english/championship/rotherham-v-reading; 2016-10-19 16:22:44 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 1; 21/20; 11/10; 21/20; 23/20; 11/10; 21/20; 6/5; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; ; 21/20; ; 1; ; 21/20; ; ; 15/13; 21/20; ; 21/20; 21/20; 
Draw; 12/5; 12/5; 12/5; 12/5; 5/2; 23/10; 13/5; 23/10; 5/2; 12/5; 9/4; 12/5; 5/2; 13/5; 13/5; ; 27/11; ; 23/10; ; 27/11; ; ; 12/5; 12/5; ; 23/10; 23/10; 
Rotherham; 11/4; 13/5; 13/5; 13/5; 11/5; 13/5; 5/2; 9/5; 13/5; 5/2; 12/5; 13/5; 5/2; 12/5; 5/2; ; 5/2; ; 13/5; ; 5/2; ; ; 11/5; 12/5; ; 5/2; 5/2; 
META; english/championship/rotherham-v-reading; 2016-10-19 20:21:05 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 1; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 6/5; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 21/20; ; 11/10; ; 1; ; 11/10; ; ; 15/13; 11/10; ; 23/20; 21/20; 23/20
Draw; 12/5; 12/5; 12/5; 12/5; 5/2; 23/10; 13/5; 23/10; 5/2; 23/10; 9/4; 12/5; 49/20; 13/5; 13/5; ; 40/17; ; 23/10; ; 40/17; ; ; 12/5; 12/5; ; 23/10; 23/10; 12/5
Rotherham; 11/4; 5/2; 49/20; 12/5; 11/5; 13/5; 12/5; 9/5; 13/5; 12/5; 23/10; 13/5; 49/20; 23/10; 5/2; ; 40/17; ; 13/5; ; 40/17; ; ; 11/5; 23/10; ; 12/5; 5/2; 5/2
META; english/championship/rotherham-v-reading; 2016-10-20 00:20:43 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 23/20; 11/10; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; ; 11/10; ; 1; ; 11/10; ; ; 15/13; 23/20; ; 23/20; 10/9; 23/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 23/10; 5/2; 5/2; 5/2; 12/5; 9/4; 12/5; 49/20; 13/5; 12/5; ; 40/17; ; 23/10; ; 40/17; ; ; 12/5; 12/5; ; 23/10; 9/4; 12/5
Rotherham; 23/10; 5/2; 49/20; 12/5; 11/5; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 13/5; 12/5; 9/4; 12/5; ; 40/17; ; 13/5; ; 40/17; ; ; 11/5; 9/4; ; 12/5; 12/5; 13/5
META; english/championship/rotherham-v-reading; 2016-10-20 04:20:27 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 23/20; 11/10; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; ; 11/10; ; 1; ; 11/10; ; ; 15/13; 23/20; ; 23/20; 10/9; 23/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 23/10; 5/2; 5/2; 5/2; 12/5; 9/4; 12/5; 49/20; 13/5; 12/5; ; 40/17; ; 23/10; ; 40/17; ; ; 12/5; 12/5; ; 23/10; 9/4; 12/5
Rotherham; 23/10; 5/2; 49/20; 12/5; 11/5; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 13/5; 12/5; 9/4; 12/5; ; 40/17; ; 13/5; ; 40/17; ; ; 11/5; 9/4; ; 12/5; 9/4; 13/5
META; english/championship/rotherham-v-reading; 2016-10-20 08:20:35 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 23/20; 11/10; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; ; 11/10; ; 1; ; 11/10; ; ; 15/13; 23/20; ; 23/20; 10/9; 23/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 23/10; 5/2; 5/2; 5/2; 12/5; 9/4; 12/5; 49/20; 13/5; 12/5; ; 40/17; ; 23/10; ; 40/17; ; ; 12/5; 12/5; ; 23/10; 23/10; 12/5
Rotherham; 23/10; 5/2; 49/20; 12/5; 11/5; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 13/5; 12/5; 9/4; 12/5; ; 40/17; ; 13/5; ; 40/17; ; ; 11/5; 9/4; ; 5/2; 12/5; 13/5
META; english/championship/rotherham-v-reading; 2016-10-20 12:20:55 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 23/20; 11/10; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; ; 11/10; ; 1; ; 11/10; ; ; 15/13; 23/20; ; 23/20; 10/9; 23/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 23/10; 5/2; 5/2; 5/2; 23/10; 9/4; 12/5; 49/20; 5/2; 12/5; ; 40/17; ; 23/10; ; 40/17; ; ; 12/5; 12/5; ; 23/10; 23/10; 12/5
Rotherham; 23/10; 5/2; 49/20; 12/5; 12/5; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 12/5; ; 23/10; ; 13/5; ; 23/10; ; ; 11/5; 9/4; ; 12/5; 12/5; 5/2
META; english/championship/rotherham-v-reading; 2016-10-20 16:20:50 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 23/20; 6/5; 5/4; 6/5; 23/20; 11/10; 6/5; 6/5; 5/4; 23/20; 6/5; 5/4; 23/20; 23/20; 6/5; ; 15/13; ; 11/10; ; 15/13; ; ; 15/13; 23/20; ; 6/5; 23/20; 6/5
Rotherham; 23/10; 9/4; 9/4; 21/10; 12/5; 12/5; 9/4; 9/4; 9/4; 23/10; 21/10; 23/10; 23/10; 11/5; 23/10; ; 11/5; ; 11/5; ; 11/5; ; ; 11/5; 11/5; ; 23/10; 23/10; 12/5
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 23/10; 5/2; 12/5; 12/5; 23/10; 9/4; 12/5; 49/20; 5/2; 12/5; ; 23/10; ; 12/5; ; 23/10; ; ; 12/5; 12/5; ; 23/10; 9/4; 12/5
META; english/championship/rotherham-v-reading; 2016-10-20 20:21:34 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 21/20; 11/10; 23/20; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; 11/10; ; 11/10; ; 11/10; ; ; 15/13; 11/10; ; 6/5; 10/9; 23/20
Draw; 12/5; 12/5; 12/5; 5/2; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 49/20; 5/2; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 9/4; 9/4; 12/5
Rotherham; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 23/10; ; 12/5; ; 11/5; ; 12/5; ; ; 11/5; 12/5; ; 5/2; 23/10; 5/2
META; english/championship/rotherham-v-reading; 2016-10-21 00:21:08 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 21/20; 11/10; 23/20; 11/10; 23/20; 11/10; 6/5; 11/10; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; 11/10; ; 11/10; ; 11/10; ; ; 15/13; 11/10; ; 6/5; 23/20; 23/20
Draw; 12/5; 12/5; 12/5; 5/2; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 12/5; 5/2; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 23/10; 12/5
Rotherham; 5/2; 12/5; 49/20; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 49/20; 12/5; 23/10; ; 12/5; ; 11/5; ; 12/5; ; ; 11/5; 12/5; ; 5/2; 12/5; 13/5
META; english/championship/rotherham-v-reading; 2016-10-21 00:54:55 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 21/20; 11/10; 23/20; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; 11/10; ; 11/10; ; 11/10; ; ; 15/13; 11/10; ; 6/5; 23/20; 23/20
Draw; 12/5; 12/5; 12/5; 5/2; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 12/5; 5/2; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 23/10; 5/2
Rotherham; 5/2; 12/5; 49/20; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 49/20; 12/5; 23/10; ; 12/5; ; 11/5; ; 12/5; ; ; 11/5; 23/10; ; 5/2; 12/5; 13/5
META; english/championship/rotherham-v-reading; 2016-10-21 01:46:10 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 21/20; 11/10; 23/20; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; 11/10; ; 11/10; ; 11/10; ; ; 15/13; 11/10; ; 6/5; 23/20; 23/20
Draw; 12/5; 12/5; 12/5; 5/2; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 12/5; 5/2; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 23/10; 5/2
Rotherham; 5/2; 12/5; 49/20; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 49/20; 12/5; 23/10; ; 12/5; ; 11/5; ; 12/5; ; ; 11/5; 23/10; ; 5/2; 12/5; 13/5
META; english/championship/rotherham-v-reading; 2016-10-21 03:46:05 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 21/20; 11/10; 23/20; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; 11/10; ; 11/10; ; 11/10; ; ; 15/13; 11/10; ; 6/5; 23/20; 23/20
Draw; 12/5; 12/5; 12/5; 5/2; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 49/20; 5/2; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 23/10; 5/2
Rotherham; 5/2; 12/5; 49/20; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 49/20; 12/5; 23/10; ; 12/5; ; 11/5; ; 12/5; ; ; 11/5; 23/10; ; 5/2; 12/5; 13/5
META; english/championship/rotherham-v-reading; 2016-10-21 04:20:29 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 11/10; 23/20; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; 11/10; ; 11/10; ; 11/10; ; ; 15/13; 23/20; ; 6/5; 23/20; 23/20
Draw; 12/5; 12/5; 12/5; 5/2; 5/2; 23/10; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 12/5; 5/2; 12/5; ; 12/5; ; 12/5; ; 12/5; ; ; 12/5; 12/5; ; 23/10; 23/10; 5/2
Rotherham; 5/2; 12/5; 49/20; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 49/20; 23/10; 23/10; ; 12/5; ; 11/5; ; 12/5; ; ; 11/5; 23/10; ; 5/2; 12/5; 13/5
META; english/championship/rotherham-v-reading; 2016-10-21 05:46:05 GMT+3; 2016-10-22 15:00; e70300-dr003
Reading; 5/4; 11/10; 23/20; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 6/5; 11/10; 11/10; 6/5; ; 11/10; ; 11/10; ; 11/10; ; ; 15/13; 23/20; ; 6/5; 23/20; 23/20
