META; english/championship/bristol-city-v-wigan; 2016-07-01 12:16:18 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 6/4; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 5/4; 7/5; 7/5; 11/8; ; 7/5; 6/4; 23/17; 6/4; 7/5; 20/13; ; ; 4/11; ; 
Draw; 23/10; 23/10; ; 11/5; ; 9/4; 12/5; 11/5; ; 9/4; ; 11/5; 23/10; 9/4; 12/5; 9/4; ; 9/4; 9/4; 9/4; 9/4; 9/4; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-03 00:18:04 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 6/4; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 5/4; 7/5; 7/5; 11/8; ; 7/5; 6/4; 23/17; 6/4; 7/5; 20/13; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 19/10; ; 19/10; 19/10; 7/4; ; 7/4; ; 7/4; 15/8; 9/5; 19/10; 15/8; ; 24/13; 7/4; 19/10; 7/4; 24/13; 2; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 11/5; ; 9/4; 12/5; 11/5; ; 9/4; ; 11/5; 23/10; 9/4; 12/5; 9/4; ; 9/4; 9/4; 9/4; 9/4; 9/4; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-03 04:17:11 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 6/4; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 5/4; 7/5; 7/5; 11/8; ; 7/5; 6/4; 23/17; 6/4; 7/5; 20/13; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 19/10; ; 19/10; 19/10; 7/4; ; 7/4; ; 7/4; 15/8; 9/5; 19/10; 15/8; ; 24/13; 7/4; 19/10; 7/4; 24/13; 2; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 11/5; ; 9/4; 12/5; 11/5; ; 9/4; ; 11/5; 23/10; 9/4; 12/5; 9/4; ; 9/4; 9/4; 9/4; 9/4; 9/4; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-03 08:18:16 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 6/4; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 5/4; 7/5; 7/5; 11/8; ; 7/5; 6/4; 23/17; 6/4; 7/5; 20/13; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 19/10; ; 19/10; 19/10; 7/4; ; 7/4; ; 7/4; 15/8; 9/5; 19/10; 15/8; ; 24/13; 7/4; 19/10; 7/4; 24/13; 2; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 11/5; ; 9/4; 12/5; 11/5; ; 9/4; ; 11/5; 23/10; 9/4; 12/5; 9/4; ; 9/4; 9/4; 9/4; 9/4; 9/4; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-03 12:17:29 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 6/4; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 5/4; 7/5; 7/5; 11/8; ; 7/5; 6/4; 23/17; 6/4; 7/5; 20/13; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 19/10; ; 19/10; 19/10; 7/4; ; 7/4; ; 7/4; 15/8; 9/5; 19/10; 15/8; ; 24/13; 7/4; 19/10; 7/4; 24/13; 2; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 11/5; ; 9/4; 12/5; 11/5; ; 9/4; ; 11/5; 23/10; 9/4; 12/5; 9/4; ; 9/4; 9/4; 9/4; 9/4; 9/4; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-03 16:20:38 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 6/4; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 5/4; 7/5; 7/5; 11/8; ; 7/5; 6/4; 23/17; 6/4; ; 20/13; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 19/10; ; 19/10; 19/10; 7/4; ; 7/4; ; 7/4; 15/8; 9/5; 19/10; 15/8; ; 24/13; 7/4; 19/10; 7/4; ; 2; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 11/5; ; 9/4; 12/5; 11/5; ; 9/4; ; 11/5; 23/10; 9/4; 12/5; 9/4; ; 9/4; 9/4; 9/4; 9/4; ; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-03 20:19:00 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 6/4; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 5/4; 7/5; 7/5; 7/5; ; 7/5; 6/4; 23/17; 6/4; 7/5; 20/13; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 19/10; ; 19/10; 19/10; 7/4; ; 7/4; ; 7/4; 15/8; 9/5; 19/10; 39/20; ; 24/13; 7/4; 19/10; 7/4; 24/13; 2; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 11/5; ; 9/4; 12/5; 11/5; ; 9/4; ; 11/5; 23/10; 9/4; 12/5; 12/5; ; 9/4; 9/4; 9/4; 9/4; 9/4; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-04 00:18:18 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 6/4; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 5/4; 7/5; 7/5; 7/5; ; 7/5; 6/4; 23/17; 6/4; 7/5; 20/13; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 19/10; ; 19/10; 19/10; 7/4; ; 7/4; ; 7/4; 15/8; 9/5; 19/10; 39/20; ; 24/13; 7/4; 19/10; 7/4; 24/13; 2; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 11/5; ; 9/4; 12/5; 11/5; ; 9/4; ; 11/5; 23/10; 9/4; 12/5; 12/5; ; 9/4; 9/4; 9/4; 9/4; 9/4; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-04 04:18:01 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 6/4; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 5/4; 7/5; 7/5; 7/5; ; 7/5; 6/4; 23/17; 6/4; 7/5; 20/13; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 19/10; ; 19/10; 19/10; 7/4; ; 7/4; ; 7/4; 15/8; 9/5; 19/10; 39/20; ; 24/13; 7/4; 19/10; 7/4; 24/13; 2; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 11/5; ; 9/4; 12/5; 11/5; ; 9/4; ; 11/5; 23/10; 9/4; 12/5; 12/5; ; 9/4; 9/4; 9/4; 9/4; 9/4; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-04 08:18:11 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 6/4; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 5/4; 7/5; 7/5; 7/5; ; 7/5; 6/4; 23/17; 6/4; 7/5; 20/13; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 19/10; ; 19/10; 19/10; 7/4; ; 7/4; ; 7/4; 15/8; 9/5; 19/10; 39/20; ; 24/13; 7/4; 19/10; 7/4; 24/13; 2; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 11/5; ; 9/4; 12/5; 11/5; ; 9/4; ; 11/5; 23/10; 9/4; 12/5; 12/5; ; 9/4; 9/4; 9/4; 9/4; 9/4; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-04 12:18:25 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 6/4; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 5/4; 7/5; 7/5; 7/5; ; 7/5; 6/4; 23/17; 6/4; 7/5; 20/13; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 19/10; ; 19/10; 19/10; 7/4; ; 7/4; ; 7/4; 15/8; 9/5; 19/10; 39/20; ; 24/13; 7/4; 19/10; 7/4; 24/13; 2; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 11/5; ; 9/4; 12/5; 11/5; ; 9/4; ; 11/5; 23/10; 9/4; 12/5; 12/5; ; 9/4; 9/4; 9/4; 9/4; 9/4; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-04 16:18:47 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 6/4; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 5/4; 7/5; 7/5; 7/5; ; 7/5; 6/4; 23/17; 6/4; 7/5; 20/13; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 19/10; ; 19/10; 19/10; 7/4; ; 7/4; ; 7/4; 15/8; 9/5; 19/10; 39/20; ; 24/13; 7/4; 19/10; 7/4; 24/13; 2; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 11/5; ; 9/4; 12/5; 11/5; ; 9/4; ; 11/5; 23/10; 9/4; 12/5; 12/5; ; 9/4; 9/4; 9/4; 9/4; 9/4; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-04 20:19:27 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 29/20; ; 7/5; 29/20; 11/8; ; 6/4; ; 5/4; 5/4; 11/8; 29/20; 7/5; ; 16/11; 6/4; 23/17; 6/4; 16/11; 6/4; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 15/8; ; 19/10; 2; 7/4; ; 7/4; ; 7/4; 15/8; 15/8; 15/8; 39/20; ; 9/5; 7/4; 37/19; 7/4; 9/5; 39/19; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 11/5; ; 9/4; ; 11/5; 23/10; 11/5; 23/10; 12/5; ; 9/4; 9/4; 11/5; 9/4; 9/4; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-05 00:18:22 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 29/20; ; 7/5; 29/20; 11/8; ; 6/4; ; 5/4; 5/4; 11/8; 29/20; 7/5; ; 16/11; 6/4; 23/17; 6/4; 16/11; 6/4; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 15/8; ; 19/10; 2; 7/4; ; 7/4; ; 7/4; 15/8; 15/8; 15/8; 39/20; ; 9/5; 7/4; 37/19; 7/4; 9/5; 39/19; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 11/5; ; 9/4; ; 11/5; 23/10; 11/5; 23/10; 12/5; ; 9/4; 9/4; 11/5; 9/4; 9/4; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-05 04:18:30 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 29/20; ; 7/5; 29/20; 11/8; ; 6/4; ; 5/4; 5/4; 11/8; 29/20; 7/5; ; 16/11; 6/4; 23/17; 6/4; 16/11; 6/4; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 15/8; ; 19/10; 2; 7/4; ; 7/4; ; 7/4; 15/8; 15/8; 15/8; 39/20; ; 9/5; 7/4; 37/19; 7/4; 9/5; 39/19; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 11/5; ; 9/4; ; 11/5; 23/10; 11/5; 23/10; 12/5; ; 9/4; 9/4; 11/5; 9/4; 9/4; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-05 08:18:33 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 29/20; ; 7/5; 29/20; 11/8; ; 6/4; ; 5/4; 5/4; 11/8; 29/20; 7/5; ; 16/11; 6/4; 23/17; 6/4; 16/11; 6/4; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 15/8; ; 19/10; 2; 7/4; ; 7/4; ; 7/4; 15/8; 15/8; 15/8; 39/20; ; 9/5; 7/4; 37/19; 7/4; 9/5; 39/19; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 11/5; ; 9/4; ; 11/5; 23/10; 11/5; 23/10; 12/5; ; 11/5; 9/4; 11/5; 9/4; 11/5; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-05 12:19:18 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 29/20; ; 7/5; 29/20; 11/8; ; 6/4; ; 5/4; 29/20; 11/8; 29/20; 7/5; ; 16/11; 6/4; 23/17; 6/4; 16/11; 6/4; ; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 15/8; ; 19/10; 2; 7/4; ; 7/4; ; 7/4; 19/10; 15/8; 15/8; 39/20; ; 9/5; 7/4; 37/19; 7/4; 9/5; 39/19; ; ; 8/15; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 11/5; ; 9/4; ; 11/5; 9/4; 11/5; 23/10; 12/5; ; 11/5; 9/4; 11/5; 9/4; 11/5; 12/5; ; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-05 16:19:11 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 29/20; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 29/20; 11/8; 29/20; 7/5; ; 16/11; 6/4; 23/17; 6/4; 16/11; 6/4; 23/17; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 15/8; ; 19/10; 2; 7/4; ; 7/4; ; 7/4; 19/10; 15/8; 15/8; 39/20; ; 9/5; 7/4; 37/19; 7/4; 9/5; 39/19; 7/4; ; 8/15; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 11/5; ; 9/4; ; 11/5; 9/4; 11/5; 23/10; 12/5; ; 11/5; 9/4; 11/5; 9/4; 11/5; 12/5; 9/4; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-05 20:20:41 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 29/20; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 29/20; 11/8; 29/20; 7/5; ; 16/11; 6/4; 23/17; 6/4; 16/11; 6/4; 23/17; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 15/8; ; 19/10; 2; 7/4; ; 7/4; ; 7/4; 19/10; 15/8; 15/8; 39/20; ; 9/5; 7/4; 37/19; 7/4; 9/5; 39/19; 7/4; ; 8/15; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 11/5; ; 9/4; ; 11/5; 9/4; 11/5; 23/10; 12/5; ; 11/5; 9/4; 11/5; 9/4; 11/5; 12/5; 9/4; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-06 00:18:32 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 29/20; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 29/20; 11/8; 29/20; 7/5; ; 16/11; 6/4; 23/17; 6/4; 16/11; 6/4; 23/17; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 15/8; ; 19/10; 2; 7/4; ; 7/4; ; 7/4; 19/10; 15/8; 15/8; 39/20; ; 9/5; 7/4; 37/19; 7/4; 9/5; 39/19; 7/4; ; 8/15; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 11/5; ; 9/4; ; 11/5; 9/4; 11/5; 23/10; 12/5; ; 11/5; 9/4; 11/5; 9/4; 11/5; 12/5; 9/4; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-06 04:18:25 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 29/20; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 29/20; 11/8; 29/20; 7/5; ; 16/11; 6/4; 23/17; 6/4; 16/11; 6/4; 23/17; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 15/8; ; 19/10; 2; 7/4; ; 7/4; ; 7/4; 19/10; 15/8; 15/8; 39/20; ; 9/5; 7/4; 37/19; 7/4; 9/5; 39/19; 7/4; ; 8/15; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 11/5; ; 9/4; ; 11/5; 9/4; 11/5; 23/10; 12/5; ; 11/5; 9/4; 11/5; 9/4; 11/5; 12/5; 9/4; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-06 08:18:27 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 29/20; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 29/20; 11/8; 29/20; 7/5; ; 23/17; 6/4; 23/17; 6/4; 23/17; 6/4; 23/17; ; 5/4; ; 
Wigan; 19/10; 9/5; ; 15/8; ; 19/10; 2; 7/4; ; 7/4; ; 7/4; 19/10; 19/10; 15/8; 39/20; ; 37/19; 7/4; 37/19; 7/4; 37/19; 39/19; 7/4; ; 15/8; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 11/5; ; 9/4; ; 11/5; 9/4; 11/5; 23/10; 12/5; ; 28/13; 9/4; 11/5; 9/4; 28/13; 12/5; 9/4; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-06 12:19:14 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 29/20; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 29/20; 11/8; 29/20; 7/5; ; 23/17; 6/4; 23/17; 6/4; 23/17; 6/4; 23/17; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 15/8; ; 19/10; 2; 7/4; ; 7/4; ; 7/4; 19/10; 19/10; 15/8; 39/20; ; 37/19; 7/4; 37/19; 7/4; 37/19; 39/19; 7/4; ; 8/15; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 11/5; ; 9/4; ; 11/5; 9/4; 11/5; 23/10; 12/5; ; 28/13; 9/4; 11/5; 9/4; 28/13; 12/5; 9/4; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-06 16:19:52 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 29/20; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 29/20; 11/8; 29/20; 7/5; ; 23/17; 6/4; 23/17; 6/4; 23/17; 6/4; 23/17; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 15/8; ; 19/10; 2; 7/4; ; 7/4; ; 7/4; 19/10; 19/10; 15/8; 39/20; ; 37/19; 7/4; 37/19; 7/4; 37/19; 39/19; 7/4; ; 8/15; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 11/5; ; 9/4; ; 11/5; 9/4; 11/5; 23/10; 12/5; ; 28/13; 9/4; 11/5; 9/4; 28/13; 12/5; 9/4; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-06 20:19:45 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 29/20; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 29/20; 11/8; 29/20; 7/5; ; 23/17; 6/4; 23/17; 6/4; 23/17; 6/4; 23/17; ; 4/11; ; 
Wigan; 19/10; 9/5; ; 15/8; ; 19/10; 2; 7/4; ; 7/4; ; 7/4; 19/10; 19/10; 15/8; 39/20; ; 37/19; 7/4; 37/19; 7/4; 37/19; 39/19; 7/4; ; 8/15; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 11/5; ; 9/4; ; 11/5; 9/4; 11/5; 23/10; 12/5; ; 28/13; 9/4; 11/5; 9/4; 28/13; 12/5; 9/4; ; 11/5; ; 
META; english/championship/bristol-city-v-wigan; 2016-07-07 00:18:36 GMT+3; 2016-08-06 15:00; e70300-dr003
Bristol City; 11/8; 11/8; ; 29/20; ; 7/5; 7/5; 11/8; ; 6/4; ; 5/4; 29/20; 11/8; 29/20; 7/5; ; 23/17; 6/4; 23/17; 6/4; 23/17; 6/4; 23/17; ; 4/11; ; 
