META; english/championship/derby-v-brighton; 2016-07-01 12:16:20 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 23/20; ; 23/20; 23/20; 23/20; ; 15/13; ; 1; 6/5; 11/10; 11/10; 6/5; ; 15/13; 15/13; 11/10; 23/20; 15/13; 16/13; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 23/10; ; 9/4; 5/2; 9/4; ; 23/10; ; 11/5; 23/10; 23/10; 12/5; 5/2; ; 23/10; 23/10; 21/10; 23/10; 23/10; 12/5; ; ; 11/5; ; 
Brighton; 5/2; 2; ; 23/10; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 2; 47/20; 12/5; 2; ; 23/10; 23/10; 5/2; 23/10; 23/10; 13/5; ; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-03 12:17:31 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 23/20; ; 23/20; 23/20; 23/20; ; 15/13; ; 1; 6/5; 11/10; 11/10; 6/5; ; 15/13; 15/13; 11/10; 23/20; 15/13; 16/13; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 23/10; ; 9/4; 5/2; 9/4; ; 23/10; ; 11/5; 23/10; 23/10; 12/5; 5/2; ; 23/10; 23/10; 21/10; 23/10; 23/10; 12/5; ; ; 11/5; ; 
Brighton; 5/2; 2; ; 23/10; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 2; 47/20; 12/5; 2; ; 23/10; 23/10; 5/2; 23/10; 23/10; 13/5; ; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-03 16:20:44 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 23/20; ; 23/20; 23/20; 23/20; ; 15/13; ; 1; 6/5; 11/10; 11/10; 6/5; ; 15/13; 15/13; 11/10; 23/20; ; 16/13; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 23/10; ; 9/4; 5/2; 9/4; ; 23/10; ; 11/5; 23/10; 23/10; 12/5; 5/2; ; 23/10; 23/10; 21/10; 23/10; ; 12/5; ; ; 11/5; ; 
Brighton; 5/2; 2; ; 23/10; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 2; 47/20; 12/5; 2; ; 23/10; 23/10; 5/2; 23/10; ; 13/5; ; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-03 20:19:02 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 23/20; ; 23/20; 23/20; 23/20; ; 15/13; ; 1; 6/5; 11/10; 11/10; 23/20; ; 15/13; 15/13; 11/10; 23/20; 15/13; 16/13; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 23/10; ; 9/4; 12/5; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 23/10; 21/10; 23/10; 23/10; 12/5; ; ; 11/5; ; 
Brighton; 5/2; 2; ; 23/10; ; 12/5; 5/2; 2; ; 23/10; ; 11/5; 2; 12/5; 12/5; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; 13/5; ; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-04 00:18:20 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 23/20; ; 23/20; 23/20; 23/20; ; 15/13; ; 1; 6/5; 11/10; 11/10; 23/20; ; 15/13; 15/13; 11/10; 23/20; 15/13; 16/13; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 23/10; ; 9/4; 12/5; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 23/10; 21/10; 23/10; 23/10; 12/5; ; ; 11/5; ; 
Brighton; 5/2; 2; ; 23/10; ; 12/5; 5/2; 2; ; 23/10; ; 11/5; 2; 12/5; 12/5; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; 13/5; ; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-04 04:18:03 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 23/20; ; 23/20; 23/20; 23/20; ; 15/13; ; 1; 6/5; 11/10; 11/10; 23/20; ; 15/13; 15/13; 11/10; 23/20; 15/13; 16/13; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 23/10; ; 9/4; 12/5; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 23/10; 21/10; 23/10; 23/10; 12/5; ; ; 11/5; ; 
Brighton; 5/2; 2; ; 23/10; ; 12/5; 5/2; 2; ; 23/10; ; 11/5; 2; 12/5; 12/5; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; 13/5; ; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-04 08:18:13 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 23/20; ; 23/20; 23/20; 23/20; ; 15/13; ; 1; 6/5; 11/10; 11/10; 23/20; ; 15/13; 15/13; 11/10; 23/20; 15/13; 16/13; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 23/10; ; 9/4; 12/5; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 23/10; 21/10; 23/10; 23/10; 12/5; ; ; 11/5; ; 
Brighton; 5/2; 2; ; 23/10; ; 12/5; 5/2; 2; ; 23/10; ; 11/5; 2; 12/5; 12/5; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; 13/5; ; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-04 12:18:27 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 23/20; ; 23/20; 23/20; 23/20; ; 15/13; ; 1; 6/5; 11/10; 11/10; 23/20; ; 15/13; 15/13; 11/10; 23/20; 15/13; 16/13; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 23/10; ; 9/4; 12/5; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 23/10; 21/10; 23/10; 23/10; 12/5; ; ; 11/5; ; 
Brighton; 5/2; 2; ; 23/10; ; 12/5; 5/2; 2; ; 23/10; ; 11/5; 2; 12/5; 12/5; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; 13/5; ; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-04 16:18:49 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 23/20; ; 23/20; 23/20; 23/20; ; 15/13; ; 1; 6/5; 11/10; 11/10; 23/20; ; 15/13; 15/13; 11/10; 23/20; 15/13; 16/13; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 23/10; ; 9/4; 12/5; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 23/10; 21/10; 23/10; 23/10; 12/5; ; ; 11/5; ; 
Brighton; 5/2; 2; ; 23/10; ; 12/5; 5/2; 2; ; 23/10; ; 11/5; 2; 12/5; 12/5; 5/2; ; 23/10; 23/10; 5/2; 23/10; 23/10; 13/5; ; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-04 20:19:29 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 23/20; ; 23/20; 6/5; 23/20; ; 15/13; ; 1; 6/5; 11/10; 6/5; 6/5; ; 6/5; 15/13; 11/10; 23/20; 6/5; 5/4; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 12/5; ; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 9/4; 23/10; 21/10; 23/10; 9/4; 12/5; ; ; 11/5; ; 
Brighton; 5/2; 2; ; 23/10; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 2; 47/20; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 9/4; 28/11; ; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-05 00:18:24 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 23/20; ; 23/20; 6/5; 23/20; ; 15/13; ; 1; 6/5; 11/10; 6/5; 6/5; ; 6/5; 15/13; 11/10; 23/20; 6/5; 5/4; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 12/5; ; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 9/4; 23/10; 21/10; 23/10; 9/4; 12/5; ; ; 11/5; ; 
Brighton; 5/2; 2; ; 23/10; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 2; 47/20; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 9/4; 28/11; ; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-05 04:18:32 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 23/20; ; 23/20; 6/5; 23/20; ; 15/13; ; 1; 6/5; 11/10; 6/5; 6/5; ; 6/5; 15/13; 11/10; 23/20; 6/5; 5/4; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 12/5; ; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 9/4; 23/10; 21/10; 23/10; 9/4; 12/5; ; ; 11/5; ; 
Brighton; 5/2; 2; ; 23/10; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 2; 47/20; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 9/4; 28/11; ; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-05 08:18:35 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 23/20; ; 23/20; 6/5; 23/20; ; 15/13; ; 1; 6/5; 11/10; 6/5; 6/5; ; 6/5; 15/13; 11/10; 23/20; 6/5; 5/4; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 12/5; ; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 9/4; 23/10; 21/10; 23/10; 9/4; 12/5; ; ; 11/5; ; 
Brighton; 5/2; 2; ; 23/10; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 2; 47/20; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 9/4; 28/11; ; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-05 12:19:20 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 6/5; ; 23/20; 6/5; 23/20; ; 15/13; ; 1; 6/5; 11/10; 6/5; 6/5; ; 15/13; 15/13; 11/10; 23/20; 15/13; 5/4; ; ; 1/100; ; 
Draw; 9/4; 23/10; ; 9/4; ; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 9/4; 23/10; 21/10; 23/10; 9/4; 40/17; ; ; 11/5; ; 
Brighton; 5/2; 2; ; 23/10; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 23/10; 47/20; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 9/4; 13/5; ; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-05 16:19:14 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 6/5; ; 23/20; 6/5; 23/20; ; 15/13; ; 1; 6/5; 11/10; 6/5; 6/5; ; 6/5; 15/13; 11/10; 23/20; 6/5; 5/4; 15/13; ; 1/100; ; 
Draw; 9/4; 23/10; ; 9/4; ; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 11/5; 23/10; 21/10; 23/10; 11/5; 40/17; 11/5; ; 11/5; ; 
Brighton; 5/2; 2; ; 12/5; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 23/10; 47/20; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 9/4; 13/5; 21/10; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-05 20:20:44 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 6/5; ; 23/20; 6/5; 23/20; ; 15/13; ; 1; 6/5; 11/10; 6/5; 6/5; ; 6/5; 15/13; 11/10; 23/20; 6/5; 5/4; 15/13; ; 1/100; ; 
Draw; 9/4; 23/10; ; 9/4; ; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 11/5; 23/10; 21/10; 23/10; 11/5; 40/17; 11/5; ; 11/5; ; 
Brighton; 5/2; 2; ; 12/5; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 23/10; 47/20; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 9/4; 13/5; 21/10; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-06 00:18:34 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 6/5; ; 23/20; 6/5; 23/20; ; 15/13; ; 1; 6/5; 11/10; 6/5; 6/5; ; 6/5; 15/13; 11/10; 23/20; 6/5; 5/4; 15/13; ; 1/100; ; 
Draw; 9/4; 23/10; ; 9/4; ; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 11/5; 23/10; 21/10; 23/10; 11/5; 40/17; 11/5; ; 11/5; ; 
Brighton; 5/2; 2; ; 12/5; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 23/10; 47/20; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 9/4; 13/5; 21/10; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-06 04:18:27 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 6/5; ; 23/20; 6/5; 23/20; ; 15/13; ; 1; 6/5; 11/10; 6/5; 6/5; ; 6/5; 15/13; 11/10; 23/20; 6/5; 5/4; 15/13; ; 1/100; ; 
Draw; 9/4; 23/10; ; 9/4; ; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 11/5; 23/10; 21/10; 23/10; 11/5; 40/17; 11/5; ; 11/5; ; 
Brighton; 5/2; 2; ; 12/5; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 23/10; 47/20; 23/10; 12/5; ; 9/4; 23/10; 5/2; 23/10; 9/4; 13/5; 21/10; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-06 08:18:29 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 6/5; ; 23/20; 6/5; 23/20; ; 15/13; ; 1; 6/5; 11/10; 6/5; 6/5; ; 15/13; 15/13; 11/10; 23/20; 15/13; 5/4; 15/13; ; 1; ; 
Draw; 9/4; 23/10; ; 9/4; ; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 11/5; 23/10; 21/10; 23/10; 11/5; 40/17; 11/5; ; 11/5; ; 
Brighton; 5/2; 2; ; 12/5; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 23/10; 47/20; 23/10; 12/5; ; 12/5; 23/10; 5/2; 23/10; 12/5; 13/5; 21/10; ; 11/5; ; 
META; english/championship/derby-v-brighton; 2016-07-06 12:19:17 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 6/5; ; 23/20; 6/5; 23/20; ; 15/13; ; 1; 6/5; 11/10; 6/5; 6/5; ; 15/13; 15/13; 11/10; 23/20; 15/13; 5/4; 15/13; ; 1/100; ; 
Draw; 9/4; 23/10; ; 9/4; ; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 11/5; 23/10; 21/10; 23/10; 11/5; 40/17; 11/5; ; 11/5; ; 
Brighton; 5/2; 2; ; 12/5; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 23/10; 47/20; 23/10; 12/5; ; 12/5; 23/10; 5/2; 23/10; 12/5; 13/5; 21/10; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-06 16:19:57 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 6/5; ; 23/20; 6/5; 23/20; ; 15/13; ; 1; 6/5; 11/10; 6/5; 6/5; ; 15/13; 15/13; 11/10; 23/20; 15/13; 5/4; 15/13; ; 1/100; ; 
Draw; 9/4; 23/10; ; 9/4; ; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 11/5; 23/10; 21/10; 23/10; 11/5; 40/17; 11/5; ; 11/5; ; 
Brighton; 5/2; 2; ; 12/5; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 23/10; 47/20; 23/10; 12/5; ; 12/5; 23/10; 5/2; 23/10; 12/5; 13/5; 21/10; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-06 20:19:53 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 6/5; ; 23/20; 6/5; 23/20; ; 15/13; ; 1; 6/5; 11/10; 6/5; 6/5; ; 15/13; 15/13; 11/10; 23/20; 15/13; 5/4; 15/13; ; 1/100; ; 
Draw; 9/4; 23/10; ; 9/4; ; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 11/5; 23/10; 21/10; 23/10; 11/5; 40/17; 11/5; ; 11/5; ; 
Brighton; 5/2; 2; ; 12/5; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 23/10; 47/20; 23/10; 12/5; ; 12/5; 23/10; 5/2; 23/10; 12/5; 13/5; 21/10; ; 1/100; ; 
META; english/championship/derby-v-brighton; 2016-07-07 00:18:40 GMT+3; 2016-08-06 15:00; e70300-dr003
Derby; 11/10; 5/4; ; 6/5; ; 23/20; 6/5; 23/20; ; 15/13; ; 1; 6/5; 11/10; 6/5; 6/5; ; 15/13; 15/13; 11/10; 23/20; 15/13; 5/4; 15/13; ; 1; ; 
Draw; 9/4; 23/10; ; 9/4; ; 9/4; 23/10; 9/4; ; 23/10; ; 11/5; 23/10; 9/4; 23/10; 23/10; ; 11/5; 23/10; 21/10; 23/10; 11/5; 40/17; 11/5; ; 11/5; ; 
Brighton; 5/2; 2; ; 12/5; ; 12/5; 12/5; 2; ; 23/10; ; 11/5; 23/10; 47/20; 23/10; 12/5; ; 12/5; 23/10; 5/2; 23/10; 12/5; 13/5; 21/10; ; 11/5; ; 
META; english/championship/derby-v-brighton; 2016-07-07 04:18:18 GMT+3; 2016-08-06 15:00; e70300-dr003
