META; english/championship/fulham-v-barnsley; 2017-01-01 00:21:24 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-01 04:21:12 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-01 08:21:32 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-01 12:21:41 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-01 16:21:29 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-01 20:21:37 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-02 00:21:14 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-02 04:21:14 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-02 08:21:23 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-02 12:21:08 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-02 16:21:20 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-02 20:20:35 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/4; ; 8/11; ; ; ; 3/4; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 45/17; ; 13/5; ; ; ; 45/17; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 7/2; ; ; ; 7/2; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-03 00:20:22 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/4; ; 8/11; ; ; ; 3/4; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 45/17; ; 13/5; ; ; ; 45/17; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 7/2; ; ; ; 7/2; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-03 04:20:14 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/4; ; 8/11; ; ; ; 3/4; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 45/17; ; 13/5; ; ; ; 45/17; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 7/2; ; ; ; 7/2; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-03 08:20:31 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/4; ; 8/11; ; ; ; 3/4; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 45/17; ; 13/5; ; ; ; 45/17; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; 7/2; ; ; ; 7/2; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-03 12:20:20 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; ; 2/3; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; 3/4; ; 8/11; ; ; ; 3/4; ; ; ; ; 
Draw; ; 11/4; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; 45/17; ; 13/5; ; ; ; 45/17; ; ; ; ; 
Barnsley; ; 18/5; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 7/2; ; 7/2; ; ; ; 7/2; ; ; ; ; 
META; english/championship/fulham-v-barnsley; 2017-01-03 16:21:06 GMT+2; 2017-01-14 15:00; e70300-dr003
Fulham; 8/13; 2/3; 7/10; 4/6; ; 4/6; 4/6; ; 8/11; 13/20; 4/6; 3/4; ; ; 4/6; ; 10/17; 3/4; ; 8/11; 8/13; 3/4; ; 3/4; ; ; ; ; 
Draw; 16/5; 11/4; 3; 3; ; 16/5; 16/5; ; 3; 3; 14/5; 3; ; ; 16/5; ; 56/19; 45/17; ; 13/5; 58/19; 63/20; ; 45/17; ; ; ; ; 
