META; english/championship/birmingham-v-nottingham-forest; 2017-01-01 00:21:19 GMT+2; 2017-01-14 15:00; e70300-dr003
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Nottingham Forest; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-02 16:21:13 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Nottingham Forest; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-02 20:20:31 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; 23/20; ; ; ; 15/13; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 23/10; ; ; ; 23/10; ; ; ; ; 
Nottingham Forest; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 40/17; ; 23/10; ; ; ; 40/17; ; ; ; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-03 00:20:17 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; 23/20; ; ; ; 15/13; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 23/10; ; ; ; 23/10; ; ; ; ; 
Nottingham Forest; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 40/17; ; 23/10; ; ; ; 40/17; ; ; ; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-03 04:20:09 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; 23/20; ; ; ; 15/13; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 23/10; ; ; ; 23/10; ; ; ; ; 
Nottingham Forest; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 40/17; ; 23/10; ; ; ; 40/17; ; ; ; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-03 08:20:27 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; 23/20; ; ; ; 15/13; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 23/10; ; ; ; 23/10; ; ; ; ; 
Nottingham Forest; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 40/17; ; 23/10; ; ; ; 40/17; ; ; ; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-03 12:20:16 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; 15/13; ; 23/20; ; ; ; 15/13; ; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 23/10; ; 23/10; ; ; ; 23/10; ; ; ; ; 
Nottingham Forest; 5/2; 23/10; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 40/17; ; 23/10; ; ; ; 40/17; ; ; ; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-03 16:21:01 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 23/20; 23/20; ; 11/10; 11/10; 11/10; 23/20; ; ; 23/20; ; 21/20; 15/13; ; 23/20; 21/20; 23/20; ; 15/13; ; ; ; ; 
Draw; 12/5; 23/10; 47/20; 5/2; ; 12/5; 12/5; ; 12/5; 23/10; 9/4; 23/10; ; ; 12/5; ; 11/5; 23/10; ; 23/10; 23/10; 5/2; ; 23/10; ; ; ; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 12/5; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 12/5; ; ; 12/5; ; 40/17; 40/17; ; 23/10; 27/11; 27/10; ; 40/17; ; ; ; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-03 20:20:47 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; 23/20; ; 11/10; 23/20; ; 21/20; 8/7; ; 10/9; 21/20; 23/20; 11/10; 19/17; ; ; 1; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 9/4; 23/10; ; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 11/5; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 12/5; ; 5/2; 12/5; ; 40/17; 5/2; ; 12/5; 27/11; 27/10; 11/5; 27/11; ; ; 9/4; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-04 00:20:18 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; 23/20; ; 11/10; 23/20; ; 21/20; 8/7; ; 10/9; 21/20; 23/20; 11/10; 19/17; ; ; 1; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 9/4; 23/10; ; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 11/5; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 12/5; ; 5/2; 12/5; ; 40/17; 5/2; ; 12/5; 27/11; 27/10; 11/5; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-04 04:20:32 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; 23/20; ; 11/10; 23/20; ; 21/20; 8/7; ; 10/9; 21/20; ; 11/10; 19/17; ; ; 1; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 9/4; 23/10; ; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; ; 12/5; 40/17; ; ; 21/10; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 12/5; ; 5/2; 12/5; ; 40/17; 5/2; ; 12/5; 27/11; ; 11/5; 27/11; ; ; 9/4; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-04 08:20:52 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; 23/20; ; 11/10; 23/20; ; 21/20; 8/7; ; 10/9; 21/20; ; 11/10; 19/17; ; ; 21/20; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 9/4; 23/10; ; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; ; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 12/5; ; 5/2; 12/5; ; 40/17; 5/2; ; 12/5; 27/11; ; 11/5; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-04 12:20:50 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; 23/20; ; 11/10; 23/20; ; 21/20; 8/7; ; 10/9; 21/20; ; 11/10; 19/17; ; ; 21/20; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 9/4; 23/10; ; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; ; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 12/5; ; 5/2; 12/5; ; 40/17; 5/2; ; 12/5; 27/11; ; 11/5; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-04 16:20:55 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 11/10; 19/17; ; ; 21/20; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 11/5; 27/11; ; ; 12/5; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-05 00:20:45 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 11/10; 19/17; ; ; 21/20; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 9/4; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 11/5; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-05 04:20:31 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 21/20; 19/17; ; ; 21/20; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 9/4; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 9/4; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-05 08:20:25 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 21/20; 19/17; ; ; 21/20; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 9/4; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 9/4; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-05 12:20:43 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 21/20; 19/17; ; ; 21/20; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 9/4; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 9/4; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-05 16:20:39 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 21/20; 19/17; ; ; 21/20; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 12/5; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 5/2; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 9/4; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-05 20:20:27 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 21/20; 19/17; ; ; 21/20; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 12/5; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 5/2; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 9/4; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-06 00:20:33 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 21/20; 19/17; ; ; 21/20; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 12/5; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 5/2; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 9/4; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-06 04:20:23 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 21/20; 19/17; ; ; 21/20; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 12/5; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 5/2; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 9/4; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-06 08:20:14 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 21/20; 19/17; ; ; 21/20; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 12/5; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 5/2; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 9/4; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-06 12:21:31 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 21/20; 19/17; ; ; 11/10; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 12/5; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 5/2; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 9/4; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-06 16:21:25 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 21/20; 19/17; ; ; 21/20; ; 
Draw; 12/5; 23/10; 47/20; 23/10; ; 5/2; 5/2; ; 12/5; 23/10; 12/5; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; ; 5/2; 5/2; ; 5/2; 5/2; 5/2; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 9/4; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-06 20:21:52 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 21/20; 19/17; ; ; 10/9; ; 
Draw; 12/5; 23/10; 47/20; 23/10; 5/2; 5/2; 5/2; ; 12/5; 23/10; 12/5; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; 13/5; 5/2; 5/2; ; 5/2; 5/2; 5/2; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 9/4; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-07 00:22:42 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 21/20; 19/17; ; ; 10/9; ; 
Draw; 12/5; 23/10; 47/20; 23/10; 5/2; 5/2; 5/2; ; 12/5; 23/10; 12/5; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; 13/5; 5/2; 5/2; ; 5/2; 5/2; 5/2; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 9/4; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-07 04:20:57 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 21/20; 19/17; ; ; 10/9; ; 
Draw; 12/5; 23/10; 47/20; 23/10; 5/2; 5/2; 5/2; ; 12/5; 23/10; 12/5; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
Nottingham Forest; 5/2; 23/10; 49/20; 5/2; 13/5; 5/2; 5/2; ; 5/2; 5/2; 5/2; 12/5; 49/20; 5/2; 12/5; ; 12/5; 5/2; ; 12/5; 27/11; 53/20; 9/4; 27/11; ; ; 23/10; ; 
META; english/championship/birmingham-v-nottingham-forest; 2017-01-07 08:20:42 GMT+2; 2017-01-14 15:00; e70300-dr003
Birmingham; 21/20; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; ; 1; 8/7; ; 10/9; 21/20; 117/100; 21/20; 19/17; ; ; 10/9; ; 
Draw; 12/5; 23/10; 47/20; 23/10; 5/2; 5/2; 5/2; ; 12/5; 23/10; 12/5; 23/10; 47/20; 12/5; 12/5; ; 11/5; 12/5; ; 23/10; 23/10; 5/2; 12/5; 40/17; ; ; 9/4; ; 
