META; english/championship/derby-v-aston-villa; 2016-08-14 00:19:59 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Aston Villa; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-14 04:19:34 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Aston Villa; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-14 08:19:39 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Aston Villa; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-14 12:19:58 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 5/4; 11/10; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Aston Villa; 11/5; 23/10; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-14 16:20:10 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 5/4; 11/10; ; ; 5/4; 13/10; 5/4; ; 13/10; 13/10; ; 6/5; ; ; ; ; 6/5; 13/10; ; 13/10; ; ; ; ; ; ; 
Aston Villa; 11/5; 23/10; ; ; 9/4; 23/10; 23/10; ; 23/10; 21/10; ; 21/10; ; ; ; ; 9/4; 21/10; ; 21/10; ; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; 23/10; 23/10; ; 23/10; 23/10; ; 11/5; ; ; ; ; 12/5; 23/10; ; 23/10; ; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-14 20:20:39 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 5/4; 11/10; ; ; 5/4; 13/10; 5/4; ; 13/10; 13/10; ; 6/5; ; ; ; ; 6/5; 13/10; ; 13/10; 5/4; ; ; ; ; ; 
Aston Villa; 11/5; 23/10; ; ; 9/4; 23/10; 23/10; ; 23/10; 21/10; ; 21/10; ; ; ; ; 9/4; 21/10; ; 21/10; 28/13; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; 23/10; 23/10; ; 23/10; 23/10; ; 11/5; ; ; ; ; 12/5; 23/10; ; 23/10; 23/10; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-15 00:19:32 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 5/4; 11/10; ; ; 5/4; 13/10; 5/4; ; 13/10; 13/10; ; 6/5; ; ; ; ; 6/5; 13/10; ; 13/10; 5/4; ; ; ; ; ; 
Aston Villa; 11/5; 23/10; ; ; 9/4; 23/10; 23/10; ; 23/10; 21/10; ; 21/10; ; ; ; ; 9/4; 21/10; ; 21/10; 28/13; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; 23/10; 23/10; ; 23/10; 23/10; ; 11/5; ; ; ; ; 12/5; 23/10; ; 23/10; 23/10; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-15 04:19:16 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 5/4; 11/10; ; ; 5/4; 13/10; 5/4; ; 13/10; 13/10; ; 6/5; ; ; ; ; 6/5; 13/10; ; 13/10; 5/4; ; ; ; ; ; 
Aston Villa; 11/5; 23/10; ; ; 9/4; 23/10; 23/10; ; 23/10; 21/10; ; 21/10; ; ; ; ; 9/4; 21/10; ; 21/10; 28/13; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; 23/10; 23/10; ; 23/10; 23/10; ; 11/5; ; ; ; ; 12/5; 23/10; ; 23/10; 23/10; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-15 08:19:26 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 5/4; 11/10; ; ; 5/4; 13/10; 5/4; ; 13/10; 13/10; ; 6/5; ; ; ; ; 6/5; 13/10; ; 13/10; 5/4; ; ; ; ; ; 
Aston Villa; 11/5; 23/10; ; ; 9/4; 23/10; 23/10; ; 23/10; 21/10; ; 21/10; ; ; ; ; 9/4; 21/10; ; 21/10; 28/13; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; 23/10; 23/10; ; 23/10; 23/10; ; 11/5; ; ; ; ; 12/5; 23/10; ; 23/10; 23/10; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-15 12:20:23 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 5/4; 11/10; ; ; 5/4; 13/10; 5/4; ; 13/10; 13/10; ; 6/5; ; ; ; ; 5/4; 13/10; ; 13/10; 5/4; ; ; ; ; ; 
Aston Villa; 11/5; 23/10; ; ; 9/4; 23/10; 23/10; ; 23/10; 21/10; ; 21/10; ; ; ; ; 9/4; 21/10; ; 21/10; 28/13; ; ; ; ; ; 
Draw; 9/4; 23/10; ; ; 23/10; 23/10; 23/10; ; 23/10; 23/10; ; 11/5; ; ; ; ; 9/4; 23/10; ; 23/10; 23/10; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-15 16:19:53 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 5/4; 11/10; ; 13/10; 5/4; 13/10; 5/4; 5/4; 13/10; 13/10; ; 6/5; ; ; ; ; 5/4; 13/10; ; 13/10; 5/4; ; ; ; ; ; 
Aston Villa; 11/5; 23/10; ; 23/10; 9/4; 23/10; 23/10; 21/10; 23/10; 21/10; ; 21/10; ; ; ; ; 11/5; 21/10; ; 21/10; 28/13; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; ; 11/5; ; ; ; ; 9/4; 23/10; ; 23/10; 23/10; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-15 20:20:11 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 5/4; 11/10; ; 13/10; 5/4; 13/10; 5/4; 5/4; 13/10; 13/10; ; 6/5; 6/5; 5/4; ; ; 5/4; 13/10; ; 13/10; 5/4; ; ; ; ; ; 
Aston Villa; 11/5; 23/10; ; 23/10; 9/4; 23/10; 23/10; 21/10; 23/10; 21/10; ; 21/10; 2; 11/5; ; ; 11/5; 21/10; ; 21/10; 28/13; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 21/10; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; ; 11/5; 9/4; 23/10; ; ; 9/4; 23/10; ; 23/10; 23/10; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-16 00:19:42 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 5/4; 11/10; ; 5/4; 5/4; 13/10; 5/4; 5/4; 13/10; 13/10; ; 6/5; 6/5; 5/4; ; ; 5/4; 13/10; ; 13/10; 5/4; ; ; ; ; ; 
Aston Villa; 11/5; 23/10; ; 9/4; 9/4; 23/10; 23/10; 21/10; 23/10; 21/10; ; 21/10; 2; 11/5; ; ; 11/5; 21/10; ; 21/10; 28/13; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 9/4; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; ; 11/5; 9/4; 23/10; ; ; 9/4; 23/10; ; 23/10; 23/10; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-16 04:19:36 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 5/4; 11/10; ; 5/4; 5/4; 13/10; 5/4; 5/4; 13/10; 13/10; ; 6/5; 6/5; 5/4; ; ; 5/4; 13/10; 6/5; 13/10; 5/4; ; ; ; ; ; 
Aston Villa; 11/5; 23/10; ; 21/10; 9/4; 23/10; 23/10; 21/10; 23/10; 21/10; ; 21/10; 2; 11/5; ; ; 11/5; 21/10; 11/5; 21/10; 28/13; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 12/5; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; ; 11/5; 9/4; 23/10; ; ; 9/4; 23/10; 11/5; 23/10; 23/10; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-16 08:19:41 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 5/4; 11/10; ; 5/4; 5/4; 13/10; 5/4; 5/4; 13/10; 13/10; ; 6/5; 6/5; 5/4; ; ; 5/4; 13/10; 6/5; 13/10; 5/4; ; ; ; ; ; 
Aston Villa; 11/5; 23/10; ; 21/10; 9/4; 23/10; 23/10; 21/10; 23/10; 21/10; ; 21/10; 2; 11/5; ; ; 11/5; 21/10; 11/5; 21/10; 28/13; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 12/5; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; ; 11/5; 9/4; 23/10; ; ; 9/4; 23/10; 11/5; 23/10; 23/10; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-16 12:20:31 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 5/4; 11/10; ; 5/4; 5/4; 13/10; 5/4; 5/4; 13/10; 13/10; ; 6/5; 6/5; 5/4; ; ; 5/4; 13/10; 6/5; 13/10; 5/4; ; ; ; ; ; 
Aston Villa; 11/5; 23/10; ; 21/10; 9/4; 23/10; 23/10; 21/10; 23/10; 21/10; ; 21/10; 2; 11/5; ; ; 11/5; 21/10; 11/5; 21/10; 28/13; ; ; ; ; ; 
Draw; 9/4; 23/10; ; 12/5; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; ; 11/5; 9/4; 23/10; ; ; 9/4; 23/10; 11/5; 23/10; 23/10; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-16 16:20:22 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 1; 11/10; ; 11/10; 5/4; 11/10; 21/20; 5/4; 11/10; ; 21/20; 21/20; 6/5; 1; ; 23/20; 15/13; 11/10; 11/10; 11/10; 11/10; ; ; ; ; ; 
Draw; 12/5; 23/10; ; 11/5; 23/10; 12/5; 12/5; 11/5; 12/5; ; 12/5; 11/5; 9/4; 12/5; ; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; ; ; ; ; ; 
Aston Villa; 11/4; 23/10; ; 11/4; 9/4; 13/5; 27/10; 21/10; 13/5; ; 5/2; 12/5; 2; 27/10; ; 12/5; 12/5; 5/2; 23/10; 5/2; 27/11; ; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-16 20:20:39 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 1; 11/10; ; 11/10; 5/4; 11/10; 21/20; 5/4; 11/10; 11/10; 21/20; 21/20; 6/5; 21/20; ; 23/20; 15/13; 11/10; 15/13; 11/10; 11/10; 5/4; ; ; ; ; 
Draw; 12/5; 23/10; ; 11/5; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 11/5; 9/4; 12/5; ; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 12/5; ; ; ; ; 
Aston Villa; 11/4; 23/10; ; 11/4; 9/4; 13/5; 27/10; 21/10; 13/5; 5/2; 5/2; 12/5; 2; 13/5; ; 12/5; 12/5; 5/2; 23/10; 5/2; 27/11; 28/11; ; ; ; ; 
META; english/championship/derby-v-aston-villa; 2016-08-17 00:19:43 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 1; 11/10; ; 11/10; 5/4; 11/10; 11/10; 5/4; 11/10; 11/10; 21/20; 21/20; 6/5; 21/20; ; 23/20; 15/13; 11/10; 15/13; 11/10; 15/13; 5/4; ; ; 21/20; ; 
Draw; 12/5; 23/10; ; 9/4; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 11/5; 9/4; 12/5; ; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 12/5; ; ; 23/10; ; 
Aston Villa; 11/4; 23/10; ; 13/5; 9/4; 13/5; 13/5; 21/10; 13/5; 5/2; 5/2; 12/5; 2; 13/5; ; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 28/11; ; ; 12/5; ; 
META; english/championship/derby-v-aston-villa; 2016-08-17 04:19:24 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 1; 11/10; ; 21/20; 5/4; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 6/5; 21/20; ; 23/20; 15/13; 11/10; 15/13; 11/10; 11/10; 5/4; ; ; 10/9; ; 
Draw; 12/5; 23/10; ; 9/4; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 11/5; 9/4; 12/5; ; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 12/5; ; ; 23/10; ; 
Aston Villa; 11/4; 23/10; ; 11/4; 9/4; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 2; 13/5; ; 12/5; 12/5; 5/2; 23/10; 5/2; 27/11; 28/11; ; ; 12/5; ; 
META; english/championship/derby-v-aston-villa; 2016-08-17 08:19:19 GMT+3; 2016-08-20 17:30; e70300-dr003
Derby; 1; 11/10; ; 21/20; 5/4; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 6/5; 21/20; ; 23/20; 15/13; 11/10; 15/13; 11/10; 11/10; ; ; ; 10/9; ; 
Draw; 12/5; 23/10; ; 9/4; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 11/5; 9/4; 12/5; ; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; ; ; ; 23/10; ; 
Aston Villa; 11/4; 23/10; ; 11/4; 9/4; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 2; 13/5; ; 12/5; 12/5; 5/2; 23/10; 5/2; 5/2; ; ; ; 12/5; ; 
META; english/championship/derby-v-aston-villa; 2016-08-17 12:20:01 GMT+3; 2016-08-20 17:30; e70300-dr003
