META; english/championship/brentford-v-ipswich; 2016-08-07 00:18:27 GMT+3; 2016-08-13 15:00; e70300-dr003
Brentford; ; 13/10; ; ; ; ; 11/8; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Ipswich; ; 19/10; ; ; ; ; 2; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/brentford-v-ipswich; 2016-08-07 04:18:34 GMT+3; 2016-08-13 15:00; e70300-dr003
Brentford; ; 13/10; ; ; ; ; 11/8; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Ipswich; ; 19/10; ; ; ; ; 2; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/brentford-v-ipswich; 2016-08-07 08:18:52 GMT+3; 2016-08-13 15:00; e70300-dr003
Brentford; ; 13/10; ; ; ; ; 11/8; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Ipswich; ; 19/10; ; ; ; ; 2; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 23/10; ; ; ; ; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/brentford-v-ipswich; 2016-08-07 12:18:55 GMT+3; 2016-08-13 15:00; e70300-dr003
Brentford; 13/10; 13/10; 27/20; ; 11/8; 13/10; 11/8; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Ipswich; 21/10; 19/10; 43/20; ; 2; 21/10; 2; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; 23/10; 9/4; ; 23/10; 9/4; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/championship/brentford-v-ipswich; 2016-08-07 16:18:59 GMT+3; 2016-08-13 15:00; e70300-dr003
Brentford; 13/10; 13/10; 27/20; ; 11/8; 13/10; 13/10; ; 13/10; ; ; 11/8; ; 13/10; ; 13/10; ; ; 13/10; ; ; 17/12; ; ; ; ; 
Ipswich; 21/10; 19/10; 43/20; ; 2; 21/10; 21/10; ; 85/40; ; ; 15/8; ; 21/10; ; 11/5; ; ; 2; ; ; 28/13; ; ; ; ; 
Draw; 9/4; 23/10; 9/4; ; 23/10; 9/4; 12/5; ; 23/10; ; ; 12/5; ; 23/10; ; 23/10; ; ; 11/5; ; ; 27/11; ; ; ; ; 
META; english/championship/brentford-v-ipswich; 2016-08-07 20:18:56 GMT+3; 2016-08-13 15:00; e70300-dr003
Brentford; 13/10; 13/10; 27/20; ; 11/8; 13/10; 13/10; ; 13/10; 7/5; ; 11/8; ; 27/20; ; 13/10; 11/8; 7/5; 13/10; 7/5; 23/17; 17/12; ; ; 21/20; ; 
Ipswich; 21/10; 19/10; 43/20; ; 2; 21/10; 21/10; ; 85/40; 37/19; ; 15/8; ; 2; ; 11/5; 2; 37/19; 2; 19/10; 2; 11/5; ; ; 13/8; ; 
Draw; 9/4; 23/10; 9/4; ; 23/10; 9/4; 12/5; ; 23/10; 23/10; ; 12/5; ; 47/20; ; 23/10; 12/5; 23/10; 11/5; 23/10; 23/10; 12/5; ; ; 13/8; ; 
META; english/championship/brentford-v-ipswich; 2016-08-08 00:18:53 GMT+3; 2016-08-13 15:00; e70300-dr003
Brentford; 11/8; 13/10; 7/5; 11/8; 11/8; 13/10; 11/8; 13/10; 7/5; 7/5; 13/10; 11/8; 5/4; 27/20; ; 11/8; 11/8; 7/5; 13/10; 7/5; 7/5; 17/12; ; ; 10/9; ; 
Ipswich; 2; 19/10; 41/20; 21/10; 2; 21/10; 2; 9/5; 2; 37/19; 2; 15/8; 15/8; 2; ; 21/10; 2; 37/19; 2; 19/10; 37/19; 11/5; ; ; 13/8; ; 
