META; english/championship/brentford-v-bristol-city; 2017-03-19 00:19:57 GMT+2; 2017-04-01 15:00; e70300-dr003
Brentford; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/20; ; ; ; 13/11; ; 6/5; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; 28/13; ; 11/5; ; ; ; 
Bristol City; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; 27/11; ; 5/2; ; ; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-19 04:21:19 GMT+2; 2017-04-01 15:00; e70300-dr003
Brentford; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/20; ; ; ; 13/11; ; 6/5; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; 28/13; ; 11/5; ; ; ; 
Bristol City; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; 27/11; ; 5/2; ; ; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-19 08:20:51 GMT+2; 2017-04-01 15:00; e70300-dr003
Brentford; ; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/20; ; ; ; 13/11; ; 6/5; ; ; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; 28/13; ; 11/5; ; ; ; 
Bristol City; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; 27/11; ; 5/2; ; ; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-19 12:22:43 GMT+2; 2017-04-01 15:00; e70300-dr003
Brentford; 11/10; 6/5; ; ; ; ; 23/20; ; ; ; ; ; ; ; ; ; 15/13; ; 23/20; 15/13; ; ; 13/11; ; 6/5; ; ; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 11/5; ; 21/10; 11/5; ; ; 28/13; ; 11/5; ; ; ; 
Bristol City; 12/5; 21/10; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 12/5; ; 12/5; 12/5; ; ; 27/11; ; 5/2; ; ; ; 
META; english/championship/brentford-v-bristol-city; 2017-03-19 16:22:57 GMT+2; 2017-04-01 15:00; e70300-dr003
Brentford; 23/20; 6/5; ; 13/10; ; 13/10; 13/10; ; ; 5/4; 5/4; ; ; ; 13/10; ; 6/5; ; 6/5; 6/5; ; 16/13; 6/5; ; 5/4; ; ; ; 
Bristol City; 23/10; 21/10; ; 15/8; ; 21/10; 19/10; ; ; 19/10; 15/8; ; ; ; 21/10; ; 21/10; ; 9/4; 21/10; ; 23/12; 9/4; ; 23/10; ; ; ; 
